time,"I(L0)","I(LQ|XO1)"
1.486800e-09,1.659610e-05,-2.791789e-06
1.487000e-09,1.642366e-05,-2.789172e-06
1.487200e-09,1.620745e-05,-2.790615e-06
1.487400e-09,1.599158e-05,-2.797772e-06
1.487600e-09,1.581479e-05,-2.813789e-06
1.487800e-09,1.570876e-05,-2.842258e-06
1.488000e-09,1.569603e-05,-2.885977e-06
1.488200e-09,1.578746e-05,-2.945854e-06
1.488400e-09,1.598039e-05,-3.020223e-06
1.488600e-09,1.625875e-05,-3.104739e-06
1.488800e-09,1.659593e-05,-3.192835e-06
1.489000e-09,1.696032e-05,-3.276622e-06
1.489200e-09,1.732197e-05,-3.348027e-06
1.489400e-09,1.765847e-05,-3.399931e-06
1.489600e-09,1.795851e-05,-3.427120e-06
1.489800e-09,1.822225e-05,-3.426898e-06
1.490000e-09,1.845909e-05,-3.399350e-06
1.490200e-09,1.868393e-05,-3.347247e-06
1.490400e-09,1.891326e-05,-3.275668e-06
1.490600e-09,1.916199e-05,-3.191429e-06
1.490800e-09,1.944126e-05,-3.102378e-06
1.491000e-09,1.975716e-05,-3.016622e-06
1.491200e-09,2.011008e-05,-2.941734e-06
1.491400e-09,2.049458e-05,-2.883997e-06
1.491600e-09,2.089965e-05,-2.847746e-06
1.491800e-09,2.130950e-05,-2.834892e-06
1.492000e-09,2.170483e-05,-2.844713e-06
1.492200e-09,2.206458e-05,-2.873993e-06
1.492400e-09,2.236833e-05,-2.917513e-06
1.492600e-09,2.259870e-05,-2.968883e-06
1.492800e-09,2.274378e-05,-3.021575e-06
1.493000e-09,2.279887e-05,-3.070016e-06
1.493200e-09,2.276743e-05,-3.110507e-06
1.493400e-09,2.266138e-05,-3.141801e-06
1.493600e-09,2.250070e-05,-3.165196e-06
1.493800e-09,2.231252e-05,-3.184111e-06
1.494000e-09,2.212934e-05,-3.203213e-06
1.494200e-09,2.198611e-05,-3.227268e-06
1.494400e-09,2.191611e-05,-3.259956e-06
1.494600e-09,2.194630e-05,-3.302894e-06
1.494800e-09,2.209282e-05,-3.355080e-06
1.495000e-09,2.235788e-05,-3.412880e-06
1.495200e-09,2.272842e-05,-3.470551e-06
1.495400e-09,2.317684e-05,-3.521212e-06
1.495600e-09,2.366331e-05,-3.558046e-06
1.495800e-09,2.413956e-05,-3.575507e-06
1.496000e-09,2.455359e-05,-3.570298e-06
1.496200e-09,2.485541e-05,-3.541947e-06
1.496400e-09,2.500340e-05,-3.492909e-06
1.496600e-09,2.497060e-05,-3.428195e-06
1.496800e-09,2.475000e-05,-3.354649e-06
1.497000e-09,2.435774e-05,-3.280034e-06
1.497200e-09,2.383341e-05,-3.212084e-06
1.497400e-09,2.323730e-05,-3.157702e-06
1.497600e-09,2.264461e-05,-3.122387e-06
1.497800e-09,2.213710e-05,-3.109934e-06
1.498000e-09,2.179284e-05,-3.122372e-06
1.498200e-09,2.167525e-05,-3.160073e-06
1.498400e-09,2.182284e-05,-3.221949e-06
1.498600e-09,2.224166e-05,-3.305635e-06
1.498800e-09,2.290200e-05,-3.407623e-06
1.499000e-09,2.374050e-05,-3.523334e-06
1.499200e-09,2.466747e-05,-3.647159e-06
1.499400e-09,2.557871e-05,-3.772526e-06
1.499600e-09,2.636985e-05,-3.892086e-06
1.499800e-09,2.695118e-05,-3.998053e-06
1.500000e-09,2.726050e-05,-4.082749e-06
1.500200e-09,2.727182e-05,-4.139323e-06
1.500400e-09,2.699835e-05,-4.162577e-06
1.500600e-09,2.648947e-05,-4.149785e-06
1.500800e-09,2.582221e-05,-4.101366e-06
1.501000e-09,2.508932e-05,-4.021276e-06
1.501200e-09,2.438584e-05,-3.917006e-06
1.501400e-09,2.379637e-05,-3.799115e-06
1.501600e-09,2.338473e-05,-3.680318e-06
1.501800e-09,2.318719e-05,-3.574208e-06
1.502000e-09,2.320993e-05,-3.493751e-06
1.502200e-09,2.343106e-05,-3.449768e-06
1.502400e-09,2.380642e-05,-3.449609e-06
1.502600e-09,2.427814e-05,-3.496226e-06
1.502800e-09,2.478423e-05,-3.587780e-06
1.503000e-09,2.526776e-05,-3.717863e-06
1.503200e-09,2.568431e-05,-3.876300e-06
1.503400e-09,2.600677e-05,-4.050415e-06
1.503600e-09,2.622689e-05,-4.226583e-06
1.503800e-09,2.635378e-05,-4.391824e-06
1.504000e-09,2.640954e-05,-4.535226e-06
1.504200e-09,2.642326e-05,-4.648995e-06
1.504400e-09,2.642443e-05,-4.729019e-06
1.504600e-09,2.643695e-05,-4.774915e-06
1.504800e-09,2.647468e-05,-4.789595e-06
1.505000e-09,2.653923e-05,-4.778500e-06
1.505200e-09,2.662040e-05,-4.748631e-06
1.505400e-09,2.669900e-05,-4.707567e-06
1.505600e-09,2.675164e-05,-4.662608e-06
1.505800e-09,2.675634e-05,-4.620126e-06
1.506000e-09,2.669790e-05,-4.585188e-06
1.506200e-09,2.657194e-05,-4.561431e-06
1.506400e-09,2.638687e-05,-4.551136e-06
1.506600e-09,2.616352e-05,-4.555448e-06
1.506800e-09,2.593250e-05,-4.574659e-06
1.507000e-09,2.572971e-05,-4.608494e-06
1.507200e-09,2.559075e-05,-4.656366e-06
1.507400e-09,2.554529e-05,-4.717573e-06
1.507600e-09,2.561212e-05,-4.791424e-06
1.507800e-09,2.579595e-05,-4.877304e-06
1.508000e-09,2.608623e-05,-4.974675e-06
1.508200e-09,2.645837e-05,-5.083026e-06
1.508400e-09,2.687718e-05,-5.201777e-06
1.508600e-09,2.730193e-05,-5.330145e-06
1.508800e-09,2.769241e-05,-5.467001e-06
1.509000e-09,2.801466e-05,-5.610723e-06
1.509200e-09,2.824576e-05,-5.759108e-06
1.509400e-09,2.837654e-05,-5.909336e-06
1.509600e-09,2.841207e-05,-6.058052e-06
1.509800e-09,2.836987e-05,-6.201550e-06
1.510000e-09,2.827611e-05,-6.336075e-06
1.510200e-09,2.816083e-05,-6.458193e-06
1.510400e-09,2.805286e-05,-6.565212e-06
1.510600e-09,2.797548e-05,-6.655561e-06
1.510800e-09,2.794342e-05,-6.729094e-06
1.511000e-09,2.796168e-05,-6.787248e-06
1.511200e-09,2.802618e-05,-6.833032e-06
1.511400e-09,2.812591e-05,-6.870837e-06
1.511600e-09,2.824612e-05,-6.906095e-06
1.511800e-09,2.837179e-05,-6.944821e-06
1.512000e-09,2.849077e-05,-6.993119e-06
1.512200e-09,2.859597e-05,-7.056691e-06
1.512400e-09,2.868627e-05,-7.140427e-06
1.512600e-09,2.876616e-05,-7.248110e-06
1.512800e-09,2.884421e-05,-7.382251e-06
1.513000e-09,2.893082e-05,-7.544058e-06
1.513200e-09,2.903574e-05,-7.733516e-06
1.513400e-09,2.916593e-05,-7.949547e-06
1.513600e-09,2.932417e-05,-8.190211e-06
1.513800e-09,2.950865e-05,-8.452920e-06
1.514000e-09,2.971360e-05,-8.734636e-06
1.514200e-09,2.993073e-05,-9.032038e-06
1.514400e-09,3.015122e-05,-9.341659e-06
1.514600e-09,3.036760e-05,-9.659988e-06
1.514800e-09,3.057530e-05,-9.983551e-06
1.515000e-09,3.077339e-05,-1.030897e-05
1.515200e-09,3.096437e-05,-1.063304e-05
1.515400e-09,3.115312e-05,-1.095272e-05
1.515600e-09,3.134526e-05,-1.126523e-05
1.515800e-09,3.154525e-05,-1.156803e-05
1.516000e-09,3.175468e-05,-1.185884e-05
1.516200e-09,3.197122e-05,-1.213564e-05
1.516400e-09,3.218843e-05,-1.239661e-05
1.516600e-09,3.239654e-05,-1.264018e-05
1.516800e-09,3.258403e-05,-1.286497e-05
1.517000e-09,3.273969e-05,-1.306982e-05
1.517200e-09,3.285479e-05,-1.325383e-05
1.517400e-09,3.292479e-05,-1.341647e-05
1.517600e-09,3.295043e-05,-1.355768e-05
1.517800e-09,3.293768e-05,-1.367797e-05
1.518000e-09,3.289692e-05,-1.377861e-05
1.518200e-09,3.284120e-05,-1.386167e-05
1.518400e-09,3.278418e-05,-1.393007e-05
1.518600e-09,3.273795e-05,-1.398752e-05
1.518800e-09,3.271131e-05,-1.403844e-05
1.519000e-09,3.270872e-05,-1.408764e-05
1.519200e-09,3.273006e-05,-1.414008e-05
1.519400e-09,3.277130e-05,-1.420049e-05
1.519600e-09,3.282573e-05,-1.427297e-05
1.519800e-09,3.288568e-05,-1.436064e-05
1.520000e-09,3.294411e-05,-1.446535e-05
1.520200e-09,3.299596e-05,-1.458745e-05
1.520400e-09,3.303889e-05,-1.472571e-05
1.520600e-09,3.307332e-05,-1.487734e-05
1.520800e-09,3.310182e-05,-1.503818e-05
1.521000e-09,3.312808e-05,-1.520300e-05
1.521200e-09,3.315560e-05,-1.536587e-05
1.521400e-09,3.318654e-05,-1.552070e-05
1.521600e-09,3.322090e-05,-1.566173e-05
1.521800e-09,3.325623e-05,-1.578409e-05
1.522000e-09,3.328793e-05,-1.588425e-05
1.522200e-09,3.331003e-05,-1.596041e-05
1.522400e-09,3.331636e-05,-1.601272e-05
1.522600e-09,3.330169e-05,-1.604331e-05
1.522800e-09,3.326278e-05,-1.605610e-05
1.523000e-09,3.319905e-05,-1.605641e-05
1.523200e-09,3.311270e-05,-1.605046e-05
1.523400e-09,3.300842e-05,-1.604468e-05
1.523600e-09,3.289264e-05,-1.604505e-05
1.523800e-09,3.277258e-05,-1.605655e-05
1.524000e-09,3.265522e-05,-1.608258e-05
1.524200e-09,3.254648e-05,-1.612481e-05
1.524400e-09,3.245059e-05,-1.618302e-05
1.524600e-09,3.236987e-05,-1.625531e-05
1.524800e-09,3.230477e-05,-1.633840e-05
1.525000e-09,3.225415e-05,-1.642814e-05
1.525200e-09,3.221568e-05,-1.651995e-05
1.525400e-09,3.218625e-05,-1.660939e-05
1.525600e-09,3.216225e-05,-1.669256e-05
1.525800e-09,3.213983e-05,-1.676642e-05
1.526000e-09,3.211494e-05,-1.682903e-05
1.526200e-09,3.208337e-05,-1.687959e-05
1.526400e-09,3.204084e-05,-1.691839e-05
1.526600e-09,3.198310e-05,-1.694668e-05
1.526800e-09,3.190620e-05,-1.696640e-05
1.527000e-09,3.180682e-05,-1.697996e-05
1.527200e-09,3.168270e-05,-1.698990e-05
1.527400e-09,3.153306e-05,-1.699865e-05
1.527600e-09,3.135885e-05,-1.700825e-05
1.527800e-09,3.116286e-05,-1.702021e-05
1.528000e-09,3.094960e-05,-1.703535e-05
1.528200e-09,3.072488e-05,-1.705386e-05
1.528400e-09,3.049523e-05,-1.707532e-05
1.528600e-09,3.026721e-05,-1.709885e-05
1.528800e-09,3.004658e-05,-1.712335e-05
1.529000e-09,2.983771e-05,-1.714768e-05
1.529200e-09,2.964309e-05,-1.717089e-05
1.529400e-09,2.946308e-05,-1.719238e-05
1.529600e-09,2.929595e-05,-1.721199e-05
1.529800e-09,2.913821e-05,-1.723001e-05
1.530000e-09,2.898509e-05,-1.724710e-05
1.530200e-09,2.883115e-05,-1.726412e-05
1.530400e-09,2.867087e-05,-1.728194e-05
1.530600e-09,2.849923e-05,-1.730123e-05
1.530800e-09,2.831206e-05,-1.732229e-05
1.531000e-09,2.810631e-05,-1.734491e-05
1.531200e-09,2.788005e-05,-1.736834e-05
1.531400e-09,2.763240e-05,-1.739136e-05
1.531600e-09,2.736328e-05,-1.741237e-05
1.531800e-09,2.707323e-05,-1.742965e-05
1.532000e-09,2.676316e-05,-1.744153e-05
1.532200e-09,2.643421e-05,-1.744665e-05
1.532400e-09,2.608759e-05,-1.744414e-05
1.532600e-09,2.572465e-05,-1.743374e-05
1.532800e-09,2.534680e-05,-1.741586e-05
1.533000e-09,2.495563e-05,-1.739152e-05
1.533200e-09,2.455288e-05,-1.736224e-05
1.533400e-09,2.414046e-05,-1.732987e-05
1.533600e-09,2.372042e-05,-1.729635e-05
1.533800e-09,2.329484e-05,-1.726355e-05
1.534000e-09,2.286581e-05,-1.723302e-05
1.534200e-09,2.243527e-05,-1.720592e-05
1.534400e-09,2.200498e-05,-1.718286e-05
1.534600e-09,2.157648e-05,-1.716394e-05
1.534800e-09,2.115113e-05,-1.714881e-05
1.535000e-09,2.073007e-05,-1.713671e-05
1.535200e-09,2.031438e-05,-1.712664e-05
1.535400e-09,1.990507e-05,-1.711752e-05
1.535600e-09,1.950316e-05,-1.710831e-05
1.535800e-09,1.910966e-05,-1.709817e-05
1.536000e-09,1.872561e-05,-1.708652e-05
1.536200e-09,1.835200e-05,-1.707316e-05
1.536400e-09,1.798971e-05,-1.705822e-05
1.536600e-09,1.763946e-05,-1.704220e-05
1.536800e-09,1.730172e-05,-1.702589e-05
1.537000e-09,1.697674e-05,-1.701030e-05
1.537200e-09,1.666455e-05,-1.699652e-05
1.537400e-09,1.636496e-05,-1.698568e-05
1.537600e-09,1.607766e-05,-1.697880e-05
1.537800e-09,1.580231e-05,-1.697669e-05
1.538000e-09,1.553855e-05,-1.697993e-05
1.538200e-09,1.528612e-05,-1.698875e-05
1.538400e-09,1.504480e-05,-1.700308e-05
1.538600e-09,1.481445e-05,-1.702255e-05
1.538800e-09,1.459494e-05,-1.704651e-05
1.539000e-09,1.438609e-05,-1.707414e-05
1.539200e-09,1.418756e-05,-1.710451e-05
1.539400e-09,1.399886e-05,-1.713669e-05
1.539600e-09,1.381924e-05,-1.716981e-05
1.539800e-09,1.364773e-05,-1.720319e-05
1.540000e-09,1.348318e-05,-1.723632e-05
1.540200e-09,1.332429e-05,-1.726896e-05
1.540400e-09,1.316975e-05,-1.730111e-05
1.540600e-09,1.301832e-05,-1.733296e-05
1.540800e-09,1.286898e-05,-1.736491e-05
1.541000e-09,1.272098e-05,-1.739744e-05
1.541200e-09,1.257394e-05,-1.743109e-05
1.541400e-09,1.242785e-05,-1.746635e-05
1.541600e-09,1.228310e-05,-1.750367e-05
1.541800e-09,1.214040e-05,-1.754336e-05
1.542000e-09,1.200070e-05,-1.758563e-05
1.542200e-09,1.186507e-05,-1.763053e-05
1.542400e-09,1.173459e-05,-1.767805e-05
1.542600e-09,1.161023e-05,-1.772809e-05
1.542800e-09,1.149270e-05,-1.778053e-05
1.543000e-09,1.138243e-05,-1.783529e-05
1.543200e-09,1.127942e-05,-1.789232e-05
1.543400e-09,1.118333e-05,-1.795166e-05
1.543600e-09,1.109344e-05,-1.801341e-05
1.543800e-09,1.100875e-05,-1.807775e-05
1.544000e-09,1.092806e-05,-1.814486e-05
1.544200e-09,1.085010e-05,-1.821494e-05
1.544400e-09,1.077366e-05,-1.828813e-05
1.544600e-09,1.069771e-05,-1.836447e-05
1.544800e-09,1.062147e-05,-1.844388e-05
1.545000e-09,1.054450e-05,-1.852614e-05
1.545200e-09,1.046674e-05,-1.861093e-05
1.545400e-09,1.038846e-05,-1.869779e-05
1.545600e-09,1.031020e-05,-1.878623e-05
1.545800e-09,1.023272e-05,-1.887578e-05
1.546000e-09,1.015686e-05,-1.896602e-05
1.546200e-09,1.008341e-05,-1.905668e-05
1.546400e-09,1.001305e-05,-1.914769e-05
1.546600e-09,9.946213e-06,-1.923921e-05
1.546800e-09,9.883089e-06,-1.933164e-05
1.547000e-09,9.823574e-06,-1.942560e-05
1.547200e-09,9.767321e-06,-1.952190e-05
1.547400e-09,9.713795e-06,-1.962146e-05
1.547600e-09,9.662361e-06,-1.972520e-05
1.547800e-09,9.612378e-06,-1.983399e-05
1.548000e-09,9.563294e-06,-1.994854e-05
1.548200e-09,9.514708e-06,-2.006932e-05
1.548400e-09,9.466422e-06,-2.019648e-05
1.548600e-09,9.418440e-06,-2.032990e-05
1.548800e-09,9.370946e-06,-2.046914e-05
1.549000e-09,9.324248e-06,-2.061352e-05
1.549200e-09,9.278702e-06,-2.076216e-05
1.549400e-09,9.234636e-06,-2.091415e-05
1.549600e-09,9.192280e-06,-2.106859e-05
1.549800e-09,9.151716e-06,-2.122473e-05
1.550000e-09,9.112862e-06,-2.138204e-05
1.550200e-09,9.075480e-06,-2.154033e-05
1.550400e-09,9.039227e-06,-2.169972e-05
1.550600e-09,9.003716e-06,-2.186067e-05
1.550800e-09,8.968596e-06,-2.202394e-05
1.551000e-09,8.933617e-06,-2.219050e-05
1.551200e-09,8.898688e-06,-2.236147e-05
1.551400e-09,8.863896e-06,-2.253799e-05
1.551600e-09,8.829492e-06,-2.272112e-05
1.551800e-09,8.795851e-06,-2.291175e-05
1.552000e-09,8.763388e-06,-2.311054e-05
1.552200e-09,8.732484e-06,-2.331786e-05
1.552400e-09,8.703390e-06,-2.353383e-05
1.552600e-09,8.676170e-06,-2.375828e-05
1.552800e-09,8.650667e-06,-2.399086e-05
1.553000e-09,8.626513e-06,-2.423110e-05
1.553200e-09,8.603181e-06,-2.447848e-05
1.553400e-09,8.580068e-06,-2.473250e-05
1.553600e-09,8.556607e-06,-2.499278e-05
1.553800e-09,8.532370e-06,-2.525911e-05
1.554000e-09,8.507157e-06,-2.553145e-05
1.554200e-09,8.481045e-06,-2.580995e-05
1.554400e-09,8.454391e-06,-2.609497e-05
1.554600e-09,8.427781e-06,-2.638700e-05
1.554800e-09,8.401939e-06,-2.668664e-05
1.555000e-09,8.377597e-06,-2.699456e-05
1.555200e-09,8.355376e-06,-2.731145e-05
1.555400e-09,8.335665e-06,-2.763801e-05
1.555600e-09,8.318551e-06,-2.797490e-05
1.555800e-09,8.303799e-06,-2.832272e-05
1.556000e-09,8.290883e-06,-2.868207e-05
1.556200e-09,8.279072e-06,-2.905349e-05
1.556400e-09,8.267553e-06,-2.943752e-05
1.556600e-09,8.255560e-06,-2.983471e-05
1.556800e-09,8.242495e-06,-3.024558e-05
1.557000e-09,8.228014e-06,-3.067071e-05
1.557200e-09,8.212070e-06,-3.111067e-05
1.557400e-09,8.194890e-06,-3.156605e-05
1.557600e-09,8.176918e-06,-3.203746e-05
1.557800e-09,8.158723e-06,-3.252549e-05
1.558000e-09,8.140887e-06,-3.303075e-05
1.558200e-09,8.123907e-06,-3.355382e-05
1.558400e-09,8.108130e-06,-3.409528e-05
1.558600e-09,8.093714e-06,-3.465572e-05
1.558800e-09,8.080643e-06,-3.523572e-05
1.559000e-09,8.068767e-06,-3.583589e-05
1.559200e-09,8.057865e-06,-3.645691e-05
1.559400e-09,8.047719e-06,-3.709949e-05
1.559600e-09,8.038165e-06,-3.776442e-05
1.559800e-09,8.029127e-06,-3.845256e-05
1.560000e-09,8.020618e-06,-3.916487e-05
1.560200e-09,8.012715e-06,-3.990241e-05
1.560400e-09,8.005512e-06,-4.066630e-05
1.560600e-09,7.999077e-06,-4.145773e-05
1.560800e-09,7.993408e-06,-4.227798e-05
1.561000e-09,7.988417e-06,-4.312834e-05
1.561200e-09,7.983935e-06,-4.401015e-05
1.561400e-09,7.979739e-06,-4.492471e-05
1.561600e-09,7.975605e-06,-4.587332e-05
1.561800e-09,7.971354e-06,-4.685717e-05
1.562000e-09,7.966894e-06,-4.787736e-05
1.562200e-09,7.962246e-06,-4.893483e-05
1.562400e-09,7.957542e-06,-5.003029e-05
1.562600e-09,7.953004e-06,-5.116423e-05
1.562800e-09,7.948894e-06,-5.233680e-05
1.563000e-09,7.945475e-06,-5.354781e-05
1.563200e-09,7.942960e-06,-5.479660e-05
1.563400e-09,7.941490e-06,-5.608209e-05
1.563600e-09,7.941122e-06,-5.740259e-05
1.563800e-09,7.941852e-06,-5.875586e-05
1.564000e-09,7.943639e-06,-6.013898e-05
1.564200e-09,7.946453e-06,-6.154830e-05
1.564400e-09,7.950305e-06,-6.297946e-05
1.564600e-09,7.955265e-06,-6.442727e-05
1.564800e-09,7.961463e-06,-6.588578e-05
1.565000e-09,7.969057e-06,-6.734823e-05
1.565200e-09,7.978192e-06,-6.880715e-05
1.565400e-09,7.988939e-06,-7.025444e-05
1.565600e-09,8.001240e-06,-7.168152e-05
1.565800e-09,8.014869e-06,-7.307952e-05
1.566000e-09,8.029411e-06,-7.443960e-05
1.566200e-09,8.044275e-06,-7.575321e-05
1.566400e-09,8.058728e-06,-7.701248e-05
1.566600e-09,8.071963e-06,-7.821058e-05
1.566800e-09,8.083167e-06,-7.934216e-05
1.567000e-09,8.091603e-06,-8.040361e-05
1.567200e-09,8.096679e-06,-8.139342e-05
1.567400e-09,8.097997e-06,-8.231232e-05
1.567600e-09,8.095386e-06,-8.316335e-05
1.567800e-09,8.088908e-06,-8.395176e-05
1.568000e-09,8.078851e-06,-8.468479e-05
1.568200e-09,8.065694e-06,-8.537130e-05
1.568400e-09,8.050074e-06,-8.602123e-05
1.568600e-09,8.032742e-06,-8.664499e-05
1.568800e-09,8.014520e-06,-8.725286e-05
1.569000e-09,7.996251e-06,-8.785429e-05
1.569200e-09,7.978755e-06,-8.845727e-05
1.569400e-09,7.962784e-06,-8.906782e-05
1.569600e-09,7.948969e-06,-8.968960e-05
1.569800e-09,7.937771e-06,-9.032367e-05
1.570000e-09,7.929439e-06,-9.096843e-05
1.570200e-09,7.923973e-06,-9.161979e-05
1.570400e-09,7.921103e-06,-9.227157e-05
1.570600e-09,7.920295e-06,-9.291595e-05
1.570800e-09,7.920779e-06,-9.354421e-05
1.571000e-09,7.921609e-06,-9.414747e-05
1.571200e-09,7.921741e-06,-9.471750e-05
1.571400e-09,7.920137e-06,-9.524744e-05
1.571600e-09,7.915867e-06,-9.573244e-05
1.571800e-09,7.908202e-06,-9.617014e-05
1.572000e-09,7.896695e-06,-9.656088e-05
1.572200e-09,7.881223e-06,-9.690769e-05
1.572400e-09,7.861994e-06,-9.721602e-05
1.572600e-09,7.839524e-06,-9.749324e-05
1.572800e-09,7.814575e-06,-9.774799e-05
1.573000e-09,7.788075e-06,-9.798941e-05
1.573200e-09,7.761019e-06,-9.822629e-05
1.573400e-09,7.734382e-06,-9.846639e-05
1.573600e-09,7.709027e-06,-9.871573e-05
1.573800e-09,7.685636e-06,-9.897816e-05
1.574000e-09,7.664663e-06,-9.925508e-05
1.574200e-09,7.646307e-06,-9.954548e-05
1.574400e-09,7.630501e-06,-9.984607e-05
1.574600e-09,7.616927e-06,-1.001517e-04
1.574800e-09,7.605044e-06,-1.004561e-04
1.575000e-09,7.594135e-06,-1.007522e-04
1.575200e-09,7.583362e-06,-1.010333e-04
1.575400e-09,7.571839e-06,-1.012931e-04
1.575600e-09,7.558706e-06,-1.015271e-04
1.575800e-09,7.543206e-06,-1.017321e-04
1.576000e-09,7.524757e-06,-1.019073e-04
1.576200e-09,7.503010e-06,-1.020535e-04
1.576400e-09,7.477884e-06,-1.021735e-04
1.576600e-09,7.449572e-06,-1.022713e-04
1.576800e-09,7.418524e-06,-1.023521e-04
1.577000e-09,7.385394e-06,-1.024212e-04
1.577200e-09,7.350966e-06,-1.024841e-04
1.577400e-09,7.316072e-06,-1.025452e-04
1.577600e-09,7.281494e-06,-1.026082e-04
1.577800e-09,7.247894e-06,-1.026755e-04
1.578000e-09,7.215740e-06,-1.027480e-04
1.578200e-09,7.185276e-06,-1.028252e-04
1.578400e-09,7.156505e-06,-1.029056e-04
1.578600e-09,7.129206e-06,-1.029867e-04
1.578800e-09,7.102974e-06,-1.030653e-04
1.579000e-09,7.077266e-06,-1.031382e-04
1.579200e-09,7.051465e-06,-1.032020e-04
1.579400e-09,7.024940e-06,-1.032540e-04
1.579600e-09,6.997097e-06,-1.032919e-04
1.579800e-09,6.967425e-06,-1.033140e-04
1.580000e-09,6.935531e-06,-1.033197e-04
1.580200e-09,6.901157e-06,-1.033087e-04
1.580400e-09,6.864184e-06,-1.032816e-04
1.580600e-09,6.824633e-06,-1.032393e-04
1.580800e-09,6.782642e-06,-1.031829e-04
1.581000e-09,6.738447e-06,-1.031138e-04
1.581200e-09,6.692352e-06,-1.030333e-04
1.581400e-09,6.644692e-06,-1.029423e-04
1.581600e-09,6.595805e-06,-1.028419e-04
1.581800e-09,6.545994e-06,-1.027326e-04
1.582000e-09,6.495509e-06,-1.026151e-04
1.582200e-09,6.444520e-06,-1.024894e-04
1.582400e-09,6.393115e-06,-1.023557e-04
1.582600e-09,6.341296e-06,-1.022139e-04
1.582800e-09,6.288988e-06,-1.020638e-04
1.583000e-09,6.236054e-06,-1.019052e-04
1.583200e-09,6.182313e-06,-1.017378e-04
1.583400e-09,6.127561e-06,-1.015611e-04
1.583600e-09,6.071585e-06,-1.013745e-04
1.583800e-09,6.014176e-06,-1.011773e-04
1.584000e-09,5.955138e-06,-1.009686e-04
1.584200e-09,5.894291e-06,-1.007474e-04
1.584400e-09,5.831470e-06,-1.005124e-04
1.584600e-09,5.766524e-06,-1.002625e-04
1.584800e-09,5.699313e-06,-9.999637e-05
1.585000e-09,5.629713e-06,-9.971276e-05
1.585200e-09,5.557618e-06,-9.941062e-05
1.585400e-09,5.482947e-06,-9.908907e-05
1.585600e-09,5.405653e-06,-9.874754e-05
1.585800e-09,5.325737e-06,-9.838578e-05
1.586000e-09,5.243259e-06,-9.800396e-05
1.586200e-09,5.158340e-06,-9.760263e-05
1.586400e-09,5.071180e-06,-9.718274e-05
1.586600e-09,4.982048e-06,-9.674563e-05
1.586800e-09,4.891292e-06,-9.629300e-05
1.587000e-09,4.799329e-06,-9.582690e-05
1.587200e-09,4.706640e-06,-9.534968e-05
1.587400e-09,4.613763e-06,-9.486398e-05
1.587600e-09,4.521283e-06,-9.437274e-05
1.587800e-09,4.429819e-06,-9.387917e-05
1.588000e-09,4.340010e-06,-9.338678e-05
1.588200e-09,4.252503e-06,-9.289935e-05
1.588400e-09,4.167931e-06,-9.242092e-05
1.588600e-09,4.086894e-06,-9.195577e-05
1.588800e-09,4.009935e-06,-9.150832e-05
1.589000e-09,3.937518e-06,-9.108303e-05
1.589200e-09,3.869999e-06,-9.068427e-05
1.589400e-09,3.807609e-06,-9.031607e-05
1.589600e-09,3.750426e-06,-8.998195e-05
1.589800e-09,3.698368e-06,-8.968462e-05
1.590000e-09,3.651182e-06,-8.942577e-05
1.590200e-09,3.608448e-06,-8.920574e-05
1.590400e-09,3.569588e-06,-8.902343e-05
1.590600e-09,3.533892e-06,-8.887606e-05
1.590800e-09,3.500545e-06,-8.875919e-05
1.591000e-09,3.468671e-06,-8.866679e-05
1.591200e-09,3.437377e-06,-8.859144e-05
1.591400e-09,3.405801e-06,-8.852465e-05
1.591600e-09,3.373168e-06,-8.845736e-05
1.591800e-09,3.338832e-06,-8.838047e-05
1.592000e-09,3.302322e-06,-8.828549e-05
1.592200e-09,3.263369e-06,-8.816514e-05
1.592400e-09,3.221931e-06,-8.801398e-05
1.592600e-09,3.178199e-06,-8.782883e-05
1.592800e-09,3.132580e-06,-8.760921e-05
1.593000e-09,3.085678e-06,-8.735739e-05
1.593200e-09,3.038245e-06,-8.707837e-05
1.593400e-09,2.991133e-06,-8.677957e-05
1.593600e-09,2.945220e-06,-8.647038e-05
1.593800e-09,2.901349e-06,-8.616147e-05
1.594000e-09,2.860249e-06,-8.586403e-05
1.594200e-09,2.822482e-06,-8.558896e-05
1.594400e-09,2.788385e-06,-8.534600e-05
1.594600e-09,2.758042e-06,-8.514299e-05
1.594800e-09,2.731276e-06,-8.498519e-05
1.595000e-09,2.707661e-06,-8.487484e-05
1.595200e-09,2.686559e-06,-8.481083e-05
1.595400e-09,2.667180e-06,-8.478876e-05
1.595600e-09,2.648647e-06,-8.480111e-05
1.595800e-09,2.630077e-06,-8.483775e-05
1.596000e-09,2.610658e-06,-8.488670e-05
1.596200e-09,2.589716e-06,-8.493506e-05
1.596400e-09,2.566767e-06,-8.496998e-05
1.596600e-09,2.541551e-06,-8.497985e-05
1.596800e-09,2.514041e-06,-8.495520e-05
1.597000e-09,2.484434e-06,-8.488960e-05
1.597200e-09,2.453120e-06,-8.478023e-05
1.597400e-09,2.420632e-06,-8.462815e-05
1.597600e-09,2.387596e-06,-8.443819e-05
1.597800e-09,2.354663e-06,-8.421854e-05
1.598000e-09,2.322460e-06,-8.397999e-05
1.598200e-09,2.291531e-06,-8.373497e-05
1.598400e-09,2.262301e-06,-8.349644e-05
