time,"I(LQ|XBFR1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(LOUT|XBFR1)","I(RX1)","I(RX2)","I(RIN)","I(LYOUT)"
2.330600e-09,-1.306278e-05,6.175689e-05,1.024679e-04,1.662654e-05,1.672885e-05,6.647870e-04,4.645227e-04,5.002470e-06,5.360318e-06
2.330800e-09,-1.297791e-05,6.119036e-05,1.024250e-04,1.665501e-05,1.662220e-05,6.676925e-04,4.603366e-04,5.002366e-06,5.374198e-06
2.331000e-09,-1.289255e-05,6.063478e-05,1.023858e-04,1.668493e-05,1.651707e-05,6.705717e-04,4.561323e-04,5.002259e-06,5.388606e-06
2.331200e-09,-1.280681e-05,6.009024e-05,1.023491e-04,1.671592e-05,1.641343e-05,6.734244e-04,4.519100e-04,5.002166e-06,5.403401e-06
2.331400e-09,-1.272059e-05,5.955437e-05,1.023131e-04,1.674754e-05,1.631084e-05,6.762505e-04,4.476698e-04,5.002100e-06,5.418434e-06
2.331600e-09,-1.263358e-05,5.902264e-05,1.022755e-04,1.677938e-05,1.620850e-05,6.790499e-04,4.434120e-04,5.002070e-06,5.433557e-06
2.331800e-09,-1.254520e-05,5.848881e-05,1.022341e-04,1.681103e-05,1.610528e-05,6.818225e-04,4.391368e-04,5.002083e-06,5.448635e-06
2.332000e-09,-1.245464e-05,5.794551e-05,1.021867e-04,1.684216e-05,1.599981e-05,6.845682e-04,4.348442e-04,5.002138e-06,5.463546e-06
2.332200e-09,-1.236089e-05,5.738487e-05,1.021311e-04,1.687245e-05,1.589061e-05,6.872869e-04,4.305345e-04,5.002234e-06,5.478179e-06
2.332400e-09,-1.226283e-05,5.679914e-05,1.020654e-04,1.690161e-05,1.577618e-05,6.899784e-04,4.262078e-04,5.002365e-06,5.492434e-06
2.332600e-09,-1.215929e-05,5.618127e-05,1.019876e-04,1.692937e-05,1.565509e-05,6.926427e-04,4.218644e-04,5.002523e-06,5.506212e-06
2.332800e-09,-1.204917e-05,5.552538e-05,1.018961e-04,1.695544e-05,1.552612e-05,6.952797e-04,4.175043e-04,5.002701e-06,5.519420e-06
2.333000e-09,-1.193155e-05,5.482704e-05,1.017896e-04,1.697957e-05,1.538831e-05,6.978892e-04,4.131277e-04,5.002890e-06,5.531962e-06
2.333200e-09,-1.180573e-05,5.408344e-05,1.016669e-04,1.700149e-05,1.524099e-05,7.004711e-04,4.087349e-04,5.003085e-06,5.543750e-06
2.333400e-09,-1.167133e-05,5.329338e-05,1.015272e-04,1.702098e-05,1.508383e-05,7.030254e-04,4.043259e-04,5.003278e-06,5.554702e-06
2.333600e-09,-1.152823e-05,5.245714e-05,1.013700e-04,1.703786e-05,1.491681e-05,7.055520e-04,3.999009e-04,5.003466e-06,5.564757e-06
2.333800e-09,-1.137659e-05,5.157621e-05,1.011954e-04,1.705203e-05,1.474018e-05,7.080507e-04,3.954602e-04,5.003645e-06,5.573877e-06
2.334000e-09,-1.121676e-05,5.065299e-05,1.010037e-04,1.706346e-05,1.455439e-05,7.105214e-04,3.910038e-04,5.003811e-06,5.582058e-06
2.334200e-09,-1.104925e-05,4.969041e-05,1.007958e-04,1.707225e-05,1.436005e-05,7.129641e-04,3.865320e-04,5.003963e-06,5.589331e-06
2.334400e-09,-1.087457e-05,4.869165e-05,1.005728e-04,1.707861e-05,1.415779e-05,7.153787e-04,3.820449e-04,5.004101e-06,5.595766e-06
2.334600e-09,-1.069326e-05,4.765981e-05,1.003361e-04,1.708282e-05,1.394829e-05,7.177650e-04,3.775428e-04,5.004223e-06,5.601467e-06
2.334800e-09,-1.050577e-05,4.659767e-05,1.000875e-04,1.708527e-05,1.373215e-05,7.201229e-04,3.730257e-04,5.004331e-06,5.606562e-06
2.335000e-09,-1.031247e-05,4.550759e-05,9.982855e-05,1.708635e-05,1.350988e-05,7.224524e-04,3.684938e-04,5.004426e-06,5.611196e-06
2.335200e-09,-1.011364e-05,4.439137e-05,9.956082e-05,1.708648e-05,1.328189e-05,7.247534e-04,3.639474e-04,5.004510e-06,5.615513e-06
2.335400e-09,-9.909488e-06,4.325028e-05,9.928564e-05,1.708605e-05,1.304849e-05,7.270258e-04,3.593867e-04,5.004589e-06,5.619645e-06
2.335600e-09,-9.700161e-06,4.208509e-05,9.900398e-05,1.708534e-05,1.280987e-05,7.292695e-04,3.548117e-04,5.004663e-06,5.623694e-06
2.335800e-09,-9.485775e-06,4.089619e-05,9.871636e-05,1.708455e-05,1.256616e-05,7.314844e-04,3.502227e-04,5.004738e-06,5.627727e-06
2.336000e-09,-9.266434e-06,3.968368e-05,9.842283e-05,1.708373e-05,1.231740e-05,7.336704e-04,3.456199e-04,5.004816e-06,5.631763e-06
2.336200e-09,-9.042242e-06,3.844749e-05,9.812302e-05,1.708281e-05,1.206361e-05,7.358275e-04,3.410035e-04,5.004898e-06,5.635775e-06
2.336400e-09,-8.813308e-06,3.718759e-05,9.781614e-05,1.708158e-05,1.180477e-05,7.379555e-04,3.363735e-04,5.004985e-06,5.639694e-06
2.336600e-09,-8.579754e-06,3.590405e-05,9.750116e-05,1.707975e-05,1.154089e-05,7.400544e-04,3.317303e-04,5.005078e-06,5.643414e-06
2.336800e-09,-8.341719e-06,3.459723e-05,9.717692e-05,1.707695e-05,1.127200e-05,7.421240e-04,3.270740e-04,5.005173e-06,5.646810e-06
2.337000e-09,-8.099378e-06,3.326789e-05,9.684227e-05,1.707282e-05,1.099821e-05,7.441644e-04,3.224048e-04,5.005269e-06,5.649749e-06
2.337200e-09,-7.852965e-06,3.191732e-05,9.649626e-05,1.706699e-05,1.071972e-05,7.461754e-04,3.177228e-04,5.005361e-06,5.652111e-06
2.337400e-09,-7.602803e-06,3.054746e-05,9.613826e-05,1.705921e-05,1.043687e-05,7.481569e-04,3.130283e-04,5.005446e-06,5.653798e-06
2.337600e-09,-7.349350e-06,2.916103e-05,9.576811e-05,1.704930e-05,1.015016e-05,7.501089e-04,3.083214e-04,5.005520e-06,5.654756e-06
2.337800e-09,-7.093234e-06,2.776161e-05,9.538619e-05,1.703725e-05,9.860287e-06,7.520313e-04,3.036023e-04,5.005579e-06,5.654977e-06
2.338000e-09,-6.835286e-06,2.635374e-05,9.499344e-05,1.702319e-05,9.568193e-06,7.539240e-04,2.988712e-04,5.005618e-06,5.654506e-06
2.338200e-09,-6.576565e-06,2.494299e-05,9.459144e-05,1.700742e-05,9.275043e-06,7.557869e-04,2.941282e-04,5.005634e-06,5.653448e-06
2.338400e-09,-6.318354e-06,2.353596e-05,9.418232e-05,1.699037e-05,8.982249e-06,7.576200e-04,2.893736e-04,5.005623e-06,5.651954e-06
2.338600e-09,-6.062147e-06,2.214023e-05,9.376872e-05,1.697261e-05,8.691451e-06,7.594231e-04,2.846076e-04,5.005579e-06,5.650224e-06
2.338800e-09,-5.809603e-06,2.076428e-05,9.335377e-05,1.695483e-05,8.404480e-06,7.611963e-04,2.798302e-04,5.005501e-06,5.648493e-06
2.339000e-09,-5.562487e-06,1.941727e-05,9.294090e-05,1.693776e-05,8.123317e-06,7.629395e-04,2.750418e-04,5.005383e-06,5.647024e-06
2.339200e-09,-5.322599e-06,1.810877e-05,9.253384e-05,1.692220e-05,7.850016e-06,7.646525e-04,2.702425e-04,5.005224e-06,5.646096e-06
2.339400e-09,-5.091685e-06,1.684838e-05,9.213642e-05,1.690899e-05,7.586628e-06,7.663353e-04,2.654325e-04,5.005022e-06,5.645996e-06
2.339600e-09,-4.871354e-06,1.564535e-05,9.175251e-05,1.689894e-05,7.335107e-06,7.679879e-04,2.606120e-04,5.004778e-06,5.647010e-06
2.339800e-09,-4.662995e-06,1.450801e-05,9.138590e-05,1.689285e-05,7.097210e-06,7.696101e-04,2.557811e-04,5.004495e-06,5.649420e-06
2.340000e-09,-4.467699e-06,1.344333e-05,9.104011e-05,1.689150e-05,6.874401e-06,7.712020e-04,2.509402e-04,5.004178e-06,5.653493e-06
2.340200e-09,-4.286200e-06,1.245638e-05,9.071830e-05,1.689560e-05,6.667753e-06,7.727634e-04,2.460893e-04,5.003835e-06,5.659480e-06
2.340400e-09,-4.118828e-06,1.154995e-05,9.042311e-05,1.690578e-05,6.477875e-06,7.742943e-04,2.412288e-04,5.003477e-06,5.667604e-06
2.340600e-09,-3.965480e-06,1.072419e-05,9.015649e-05,1.692261e-05,6.304847e-06,7.757947e-04,2.363587e-04,5.003116e-06,5.678057e-06
2.340800e-09,-3.825617e-06,9.976463e-06,8.991952e-05,1.694648e-05,6.148193e-06,7.772644e-04,2.314793e-04,5.002766e-06,5.690984e-06
2.341000e-09,-3.698279e-06,9.301337e-06,8.971234e-05,1.697768e-05,6.006876e-06,7.787034e-04,2.265908e-04,5.002440e-06,5.706478e-06
2.341200e-09,-3.582125e-06,8.690802e-06,8.953395e-05,1.701626e-05,5.879336e-06,7.801117e-04,2.216934e-04,5.002153e-06,5.724561e-06
2.341400e-09,-3.475494e-06,8.134657e-06,8.938218e-05,1.706206e-05,5.763558e-06,7.814892e-04,2.167873e-04,5.001915e-06,5.745175e-06
2.341600e-09,-3.376491e-06,7.621080e-06,8.925366e-05,1.711466e-05,5.657175e-06,7.828359e-04,2.118727e-04,5.001734e-06,5.768172e-06
2.341800e-09,-3.283086e-06,7.137347e-06,8.914392e-05,1.717334e-05,5.557601e-06,7.841516e-04,2.069498e-04,5.001617e-06,5.793302e-06
2.342000e-09,-3.193226e-06,6.670628e-06,8.904750e-05,1.723711e-05,5.462179e-06,7.854364e-04,2.020187e-04,5.001564e-06,5.820221e-06
2.342200e-09,-3.104960e-06,6.208820e-06,8.895820e-05,1.730472e-05,5.368349e-06,7.866902e-04,1.970797e-04,5.001571e-06,5.848490e-06
2.342400e-09,-3.016551e-06,5.741340e-06,8.886947e-05,1.737471e-05,5.273802e-06,7.879130e-04,1.921329e-04,5.001632e-06,5.877594e-06
2.342600e-09,-2.926586e-06,5.259824e-06,8.877473e-05,1.744545e-05,5.176634e-06,7.891046e-04,1.871786e-04,5.001735e-06,5.906971e-06
2.342800e-09,-2.834066e-06,4.758663e-06,8.866791e-05,1.751530e-05,5.075467e-06,7.902651e-04,1.822169e-04,5.001868e-06,5.936042e-06
2.343000e-09,-2.738466e-06,4.235344e-06,8.854384e-05,1.758267e-05,4.969534e-06,7.913944e-04,1.772480e-04,5.002014e-06,5.964252e-06
2.343200e-09,-2.639764e-06,3.690549e-06,8.839872e-05,1.764618e-05,4.858731e-06,7.924924e-04,1.722721e-04,5.002158e-06,5.991122e-06
2.343400e-09,-2.538431e-06,3.128017e-06,8.823048e-05,1.770479e-05,4.743604e-06,7.935592e-04,1.672894e-04,5.002282e-06,6.016284e-06
2.343600e-09,-2.435378e-06,2.554154e-06,8.803899e-05,1.775791e-05,4.625298e-06,7.945946e-04,1.623001e-04,5.002374e-06,6.039534e-06
2.343800e-09,-2.331869e-06,1.977431e-06,8.782622e-05,1.780548e-05,4.505452e-06,7.955986e-04,1.573043e-04,5.002420e-06,6.060852e-06
2.344000e-09,-2.229402e-06,1.407603e-06,8.759611e-05,1.784807e-05,4.386052e-06,7.965713e-04,1.523023e-04,5.002413e-06,6.080432e-06
2.344200e-09,-2.129567e-06,8.548199e-07,8.735438e-05,1.788681e-05,4.269256e-06,7.975125e-04,1.472942e-04,5.002350e-06,6.098676e-06
2.344400e-09,-2.033899e-06,3.286901e-07,8.710812e-05,1.792343e-05,4.157202e-06,7.984222e-04,1.422803e-04,5.002232e-06,6.116182e-06
2.344600e-09,-1.943736e-06,-1.626036e-07,8.686530e-05,1.796009e-05,4.051814e-06,7.993004e-04,1.372608e-04,5.002063e-06,6.133709e-06
2.344800e-09,-1.860098e-06,-6.130655e-07,8.663413e-05,1.799928e-05,3.954638e-06,8.001470e-04,1.322358e-04,5.001856e-06,6.152125e-06
2.345000e-09,-1.783603e-06,-1.019440e-06,8.642237e-05,1.804361e-05,3.866700e-06,8.009620e-04,1.272056e-04,5.001623e-06,6.172342e-06
2.345200e-09,-1.714421e-06,-1.381505e-06,8.623677e-05,1.809562e-05,3.788426e-06,8.017455e-04,1.221705e-04,5.001382e-06,6.195245e-06
2.345400e-09,-1.652280e-06,-1.702058e-06,8.608238e-05,1.815752e-05,3.719608e-06,8.024972e-04,1.171304e-04,5.001148e-06,6.221611e-06
2.345600e-09,-1.596506e-06,-1.986610e-06,8.596212e-05,1.823105e-05,3.659445e-06,8.032173e-04,1.120858e-04,5.000940e-06,6.252046e-06
2.345800e-09,-1.546110e-06,-2.242803e-06,8.587644e-05,1.831726e-05,3.606621e-06,8.039057e-04,1.070368e-04,5.000772e-06,6.286918e-06
2.346000e-09,-1.499887e-06,-2.479617e-06,8.582319e-05,1.841642e-05,3.559444e-06,8.045623e-04,1.019836e-04,5.000653e-06,6.326318e-06
2.346200e-09,-1.456539e-06,-2.706454e-06,8.579769e-05,1.852792e-05,3.516009e-06,8.051872e-04,9.692640e-05,5.000590e-06,6.370038e-06
2.346400e-09,-1.414783e-06,-2.932207e-06,8.579307e-05,1.865034e-05,3.474374e-06,8.057803e-04,9.186538e-05,5.000582e-06,6.417573e-06
2.346600e-09,-1.373458e-06,-3.164401e-06,8.580076e-05,1.878145e-05,3.432730e-06,8.063416e-04,8.680075e-05,5.000625e-06,6.468153e-06
2.346800e-09,-1.331605e-06,-3.408522e-06,8.581124e-05,1.891845e-05,3.389558e-06,8.068711e-04,8.173270e-05,5.000709e-06,6.520792e-06
2.347000e-09,-1.288521e-06,-3.667585e-06,8.581478e-05,1.905813e-05,3.343739e-06,8.073687e-04,7.666144e-05,5.000820e-06,6.574370e-06
2.347200e-09,-1.243793e-06,-3.941997e-06,8.580241e-05,1.919714e-05,3.294630e-06,8.078344e-04,7.158715e-05,5.000942e-06,6.627718e-06
2.347400e-09,-1.197294e-06,-4.229708e-06,8.576669e-05,1.933230e-05,3.242082e-06,8.082682e-04,6.651002e-05,5.001060e-06,6.679721e-06
2.347600e-09,-1.149170e-06,-4.526636e-06,8.570247e-05,1.946086e-05,3.186416e-06,8.086702e-04,6.143026e-05,5.001159e-06,6.729422e-06
2.347800e-09,-1.099795e-06,-4.827294e-06,8.560735e-05,1.958080e-05,3.128351e-06,8.090402e-04,5.634806e-05,5.001227e-06,6.776112e-06
2.348000e-09,-1.049716e-06,-5.125538e-06,8.548196e-05,1.969102e-05,3.068902e-06,8.093782e-04,5.126362e-05,5.001258e-06,6.819408e-06
2.348200e-09,-9.995940e-07,-5.415357e-06,8.532992e-05,1.979151e-05,3.009252e-06,8.096843e-04,4.617714e-05,5.001249e-06,6.859306e-06
2.348400e-09,-9.501288e-07,-5.691587e-06,8.515743e-05,1.988339e-05,2.950616e-06,8.099585e-04,4.108883e-05,5.001201e-06,6.896197e-06
2.348600e-09,-9.019977e-07,-5.950487e-06,8.497270e-05,1.996888e-05,2.894121e-06,8.102007e-04,3.599889e-05,5.001121e-06,6.930852e-06
2.348800e-09,-8.557961e-07,-6.190098e-06,8.478518e-05,2.005111e-05,2.840694e-06,8.104108e-04,3.090752e-05,5.001018e-06,6.964372e-06
2.349000e-09,-8.119933e-07,-6.410357e-06,8.460455e-05,2.013392e-05,2.790992e-06,8.105890e-04,2.581494e-05,5.000903e-06,6.998097e-06
2.349200e-09,-7.709043e-07,-6.612969e-06,8.443989e-05,2.022153e-05,2.745360e-06,8.107352e-04,2.072135e-05,5.000787e-06,7.033499e-06
2.349400e-09,-7.326799e-07,-6.801045e-06,8.429877e-05,2.031814e-05,2.703836e-06,8.108494e-04,1.562695e-05,5.000680e-06,7.072048e-06
2.349600e-09,-6.973120e-07,-6.978598e-06,8.418658e-05,2.042758e-05,2.666179e-06,8.109316e-04,1.053194e-05,5.000590e-06,7.115079e-06
2.349800e-09,-6.646541e-07,-7.149934e-06,8.410606e-05,2.055291e-05,2.631934e-06,8.109817e-04,5.436522e-06,5.000522e-06,7.163664e-06
2.350000e-09,-6.344488e-07,-7.319063e-06,8.405709e-05,2.069614e-05,2.600506e-06,8.109999e-04,3.409026e-07,5.000477e-06,7.218510e-06
2.350200e-09,-6.063599e-07,-7.489182e-06,8.403677e-05,2.085805e-05,2.571236e-06,8.109860e-04,-4.754722e-06,5.000455e-06,7.279881e-06
2.350400e-09,-5.800036e-07,-7.662324e-06,8.403972e-05,2.103804e-05,2.543476e-06,8.109401e-04,-9.850152e-06,5.000452e-06,7.347570e-06
2.350600e-09,-5.549756e-07,-7.839194e-06,8.405870e-05,2.123420e-05,2.516645e-06,8.108622e-04,-1.494519e-05,5.000462e-06,7.420910e-06
2.350800e-09,-5.308731e-07,-8.019226e-06,8.408532e-05,2.144347e-05,2.490262e-06,8.107523e-04,-2.003964e-05,5.000480e-06,7.498830e-06
2.351000e-09,-5.073118e-07,-8.200826e-06,8.411086e-05,2.166191e-05,2.463962e-06,8.106103e-04,-2.513330e-05,5.000499e-06,7.579957e-06
2.351200e-09,-4.839397e-07,-8.381758e-06,8.412713e-05,2.188509e-05,2.437496e-06,8.104364e-04,-3.022598e-05,5.000515e-06,7.662738e-06
2.351400e-09,-4.604497e-07,-8.559601e-06,8.412727e-05,2.210848e-05,2.410707e-06,8.102305e-04,-3.531746e-05,5.000526e-06,7.745593e-06
2.351600e-09,-4.365928e-07,-8.732205e-06,8.410630e-05,2.232792e-05,2.383515e-06,8.099926e-04,-4.040756e-05,5.000531e-06,7.827064e-06
2.351800e-09,-4.121928e-07,-8.898059e-06,8.406157e-05,2.253999e-05,2.355894e-06,8.097227e-04,-4.549607e-05,5.000530e-06,7.905961e-06
2.352000e-09,-3.871605e-07,-9.056522e-06,8.399290e-05,2.274239e-05,2.327857e-06,8.094209e-04,-5.058278e-05,5.000525e-06,7.981474e-06
2.352200e-09,-3.615075e-07,-9.207882e-06,8.390244e-05,2.293413e-05,2.299452e-06,8.090871e-04,-5.566750e-05,5.000519e-06,8.053259e-06
2.352400e-09,-3.353531e-07,-9.353245e-06,8.379436e-05,2.311566e-05,2.270764e-06,8.087213e-04,-6.075003e-05,5.000515e-06,8.121476e-06
2.352600e-09,-3.089224e-07,-9.494276e-06,8.367427e-05,2.328887e-05,2.241926e-06,8.083236e-04,-6.583015e-05,5.000513e-06,8.186781e-06
2.352800e-09,-2.825335e-07,-9.632857e-06,8.354865e-05,2.345687e-05,2.213130e-06,8.078941e-04,-7.090766e-05,5.000513e-06,8.250265e-06
2.353000e-09,-2.565699e-07,-9.770718e-06,8.342409e-05,2.362378e-05,2.184630e-06,8.074326e-04,-7.598238e-05,5.000515e-06,8.313363e-06
2.353200e-09,-2.314422e-07,-9.909123e-06,8.330674e-05,2.379431e-05,2.156738e-06,8.069392e-04,-8.105408e-05,5.000515e-06,8.377724e-06
2.353400e-09,-2.075419e-07,-1.004865e-05,8.320169e-05,2.397337e-05,2.129808e-06,8.064140e-04,-8.612259e-05,5.000510e-06,8.445062e-06
2.353600e-09,-1.851934e-07,-1.018914e-05,8.311266e-05,2.416562e-05,2.104206e-06,8.058570e-04,-9.118768e-05,5.000496e-06,8.517007e-06
2.353800e-09,-1.646117e-07,-1.032972e-05,8.304173e-05,2.437507e-05,2.080269e-06,8.052681e-04,-9.624917e-05,5.000471e-06,8.594963e-06
2.354000e-09,-1.458737e-07,-1.046909e-05,8.298929e-05,2.460478e-05,2.058261e-06,8.046474e-04,-1.013069e-04,5.000434e-06,8.679992e-06
2.354200e-09,-1.289071e-07,-1.060573e-05,8.295419e-05,2.485656e-05,2.038332e-06,8.039950e-04,-1.063605e-04,5.000386e-06,8.772733e-06
2.354400e-09,-1.135009e-07,-1.073829e-05,8.293394e-05,2.513092e-05,2.020488e-06,8.033109e-04,-1.114100e-04,5.000331e-06,8.873360e-06
2.354600e-09,-9.933561e-08,-1.086584e-05,8.292506e-05,2.542703e-05,2.004577e-06,8.025950e-04,-1.164551e-04,5.000273e-06,8.981585e-06
2.354800e-09,-8.602877e-08,-1.098804e-05,8.292341e-05,2.574288e-05,1.990301e-06,8.018474e-04,-1.214956e-04,5.000219e-06,9.096706e-06
2.355000e-09,-7.318859e-08,-1.110527e-05,8.292463e-05,2.607551e-05,1.977239e-06,8.010682e-04,-1.265313e-04,5.000175e-06,9.217687e-06
2.355200e-09,-6.046617e-08,-1.121854e-05,8.292446e-05,2.642131e-05,1.964899e-06,8.002574e-04,-1.315620e-04,5.000147e-06,9.343264e-06
2.355400e-09,-4.759816e-08,-1.132926e-05,8.291909e-05,2.677638e-05,1.952774e-06,7.994149e-04,-1.365875e-04,5.000138e-06,9.472074e-06
2.355600e-09,-3.443276e-08,-1.143903e-05,8.290539e-05,2.713687e-05,1.940405e-06,7.985409e-04,-1.416076e-04,5.000149e-06,9.602777e-06
2.355800e-09,-2.093564e-08,-1.154931e-05,8.288108e-05,2.749937e-05,1.927436e-06,7.976354e-04,-1.466222e-04,5.000177e-06,9.734178e-06
2.356000e-09,-7.175981e-09,-1.166114e-05,8.284486e-05,2.786118e-05,1.913653e-06,7.966984e-04,-1.516309e-04,5.000218e-06,9.865327e-06
2.356200e-09,6.703216e-09,-1.177495e-05,8.279640e-05,2.822048e-05,1.899005e-06,7.957300e-04,-1.566337e-04,5.000264e-06,9.995599e-06
2.356400e-09,2.052375e-08,-1.189052e-05,8.273633e-05,2.857655e-05,1.883601e-06,7.947301e-04,-1.616302e-04,5.000308e-06,1.012473e-05
2.356600e-09,3.411149e-08,-1.200697e-05,8.266610e-05,2.892975e-05,1.867685e-06,7.936989e-04,-1.666204e-04,5.000342e-06,1.025286e-05
2.356800e-09,4.732834e-08,-1.212299e-05,8.258785e-05,2.928148e-05,1.851593e-06,7.926363e-04,-1.716041e-04,5.000360e-06,1.038047e-05
2.357000e-09,6.009102e-08,-1.223711e-05,8.250420e-05,2.963411e-05,1.835703e-06,7.915424e-04,-1.765809e-04,5.000359e-06,1.050838e-05
2.357200e-09,7.237379e-08,-1.234796e-05,8.241805e-05,2.999073e-05,1.820378e-06,7.904173e-04,-1.815508e-04,5.000338e-06,1.063768e-05
2.357400e-09,8.419604e-08,-1.245456e-05,8.233232e-05,3.035500e-05,1.805926e-06,7.892610e-04,-1.865135e-04,5.000300e-06,1.076965e-05
2.357600e-09,9.559877e-08,-1.255656e-05,8.224974e-05,3.073083e-05,1.792560e-06,7.880735e-04,-1.914688e-04,5.000252e-06,1.090565e-05
2.357800e-09,1.066168e-07,-1.265424e-05,8.217260e-05,3.112221e-05,1.780391e-06,7.868549e-04,-1.964166e-04,5.000198e-06,1.104708e-05
2.358000e-09,1.172538e-07,-1.274854e-05,8.210264e-05,3.153291e-05,1.769424e-06,7.856052e-04,-2.013566e-04,5.000148e-06,1.119525e-05
2.358200e-09,1.274674e-07,-1.284085e-05,8.204080e-05,3.196629e-05,1.759580e-06,7.843245e-04,-2.062886e-04,5.000107e-06,1.135135e-05
2.358400e-09,1.371680e-07,-1.293280e-05,8.198725e-05,3.242518e-05,1.750722e-06,7.830129e-04,-2.112125e-04,5.000079e-06,1.151635e-05
2.358600e-09,1.462325e-07,-1.302590e-05,8.194135e-05,3.291167e-05,1.742689e-06,7.816703e-04,-2.161280e-04,5.000067e-06,1.169099e-05
2.358800e-09,1.545308e-07,-1.312137e-05,8.190168e-05,3.342712e-05,1.735322e-06,7.802969e-04,-2.210350e-04,5.000068e-06,1.187574e-05
2.359000e-09,1.619581e-07,-1.321983e-05,8.186624e-05,3.397214e-05,1.728492e-06,7.788927e-04,-2.259333e-04,5.000079e-06,1.207082e-05
2.359200e-09,1.684665e-07,-1.332129e-05,8.183262e-05,3.454656e-05,1.722102e-06,7.774577e-04,-2.308226e-04,5.000095e-06,1.227616e-05
2.359400e-09,1.740877e-07,-1.342516e-05,8.179826e-05,3.514960e-05,1.716095e-06,7.759921e-04,-2.357029e-04,5.000110e-06,1.249150e-05
2.359600e-09,1.789401e-07,-1.353038e-05,8.176066e-05,3.577991e-05,1.710441e-06,7.744958e-04,-2.405738e-04,5.000120e-06,1.271637e-05
2.359800e-09,1.832184e-07,-1.363564e-05,8.171768e-05,3.643581e-05,1.705129e-06,7.729689e-04,-2.454352e-04,5.000121e-06,1.295016e-05
2.360000e-09,1.871650e-07,-1.373966e-05,8.166771e-05,3.711536e-05,1.700146e-06,7.714115e-04,-2.502870e-04,5.000112e-06,1.319221e-05
2.360200e-09,1.910302e-07,-1.384142e-05,8.160978e-05,3.781665e-05,1.695472e-06,7.698237e-04,-2.551289e-04,5.000094e-06,1.344185e-05
2.360400e-09,1.950271e-07,-1.394036e-05,8.154366e-05,3.853788e-05,1.691075e-06,7.682055e-04,-2.599607e-04,5.000070e-06,1.369845e-05
2.360600e-09,1.992912e-07,-1.403643e-05,8.146981e-05,3.927762e-05,1.686914e-06,7.665569e-04,-2.647822e-04,5.000046e-06,1.396151e-05
2.360800e-09,2.038542e-07,-1.413010e-05,8.138924e-05,4.003489e-05,1.682949e-06,7.648781e-04,-2.695933e-04,5.000024e-06,1.423069e-05
2.361000e-09,2.086360e-07,-1.422221e-05,8.130339e-05,4.080929e-05,1.679151e-06,7.631691e-04,-2.743937e-04,5.000008e-06,1.450584e-05
2.361200e-09,2.134597e-07,-1.431381e-05,8.121385e-05,4.160108e-05,1.675517e-06,7.614299e-04,-2.791833e-04,5.000001e-06,1.478706e-05
2.361400e-09,2.180849e-07,-1.440592e-05,8.112221e-05,4.241121e-05,1.672074e-06,7.596607e-04,-2.839619e-04,5.000003e-06,1.507468e-05
2.361600e-09,2.222541e-07,-1.449936e-05,8.102979e-05,4.324127e-05,1.668886e-06,7.578615e-04,-2.887293e-04,5.000010e-06,1.536925e-05
2.361800e-09,2.257430e-07,-1.459458e-05,8.093755e-05,4.409345e-05,1.666039e-06,7.560324e-04,-2.934853e-04,5.000021e-06,1.567155e-05
2.362000e-09,2.284026e-07,-1.469163e-05,8.084592e-05,4.497045e-05,1.663636e-06,7.541735e-04,-2.982296e-04,5.000030e-06,1.598251e-05
2.362200e-09,2.301869e-07,-1.479021e-05,8.075488e-05,4.587530e-05,1.661776e-06,7.522847e-04,-3.029622e-04,5.000034e-06,1.630318e-05
2.362400e-09,2.311581e-07,-1.488975e-05,8.066389e-05,4.681121e-05,1.660537e-06,7.503663e-04,-3.076828e-04,5.000029e-06,1.663471e-05
2.362600e-09,2.314695e-07,-1.498958e-05,8.057212e-05,4.778141e-05,1.659964e-06,7.484182e-04,-3.123913e-04,5.000015e-06,1.697820e-05
2.362800e-09,2.313292e-07,-1.508913e-05,8.047848e-05,4.878898e-05,1.660062e-06,7.464406e-04,-3.170874e-04,4.999992e-06,1.733475e-05
2.363000e-09,2.309528e-07,-1.518804e-05,8.038187e-05,4.983664e-05,1.660795e-06,7.444335e-04,-3.217710e-04,4.999964e-06,1.770529e-05
2.363200e-09,2.305159e-07,-1.528626e-05,8.028128e-05,5.092663e-05,1.662098e-06,7.423971e-04,-3.264418e-04,4.999934e-06,1.809062e-05
2.363400e-09,2.301150e-07,-1.538405e-05,8.017593e-05,5.206058e-05,1.663890e-06,7.403313e-04,-3.310998e-04,4.999906e-06,1.849129e-05
2.363600e-09,2.297481e-07,-1.548197e-05,8.006535e-05,5.323936e-05,1.666094e-06,7.382363e-04,-3.357447e-04,4.999884e-06,1.890763e-05
2.363800e-09,2.293164e-07,-1.558066e-05,7.994945e-05,5.446304e-05,1.668651e-06,7.361121e-04,-3.403764e-04,4.999871e-06,1.933964e-05
2.364000e-09,2.286493e-07,-1.568078e-05,7.982846e-05,5.573084e-05,1.671530e-06,7.339589e-04,-3.449946e-04,4.999867e-06,1.978706e-05
2.364200e-09,2.275448e-07,-1.578282e-05,7.970293e-05,5.704103e-05,1.674732e-06,7.317767e-04,-3.495992e-04,4.999871e-06,2.024928e-05
2.364400e-09,2.258189e-07,-1.588700e-05,7.957359e-05,5.839097e-05,1.678287e-06,7.295657e-04,-3.541900e-04,4.999880e-06,2.072538e-05
