time,"I(RIN1)","I(LQ|XBFR1)","I(LQ|XBFR2)","I(LQ|XBFR3)","I(LQ|XBFR4)","I(RX1)","I(RX2)"
4.080000e-11,-4.989476e-06,-4.275243e-06,-1.135877e-06,1.906173e-06,3.706719e-07,9.587424e-10,3.764845e-10
4.100000e-11,-4.990726e-06,-4.405095e-06,-1.634006e-06,6.596983e-07,7.752057e-10,8.588181e-10,4.382305e-11
4.120000e-11,-4.992572e-06,-4.496759e-06,-2.002377e-06,-6.952369e-07,-3.394880e-07,3.636855e-10,-3.170676e-10
4.140000e-11,-4.994833e-06,-4.553736e-06,-2.227813e-06,-1.964870e-06,-6.378021e-07,-2.925039e-10,-5.248035e-10
4.160000e-11,-4.997324e-06,-4.579740e-06,-2.315843e-06,-2.971266e-06,-8.854454e-07,-7.979048e-10,-4.842782e-10
4.180000e-11,-4.999863e-06,-4.577899e-06,-2.284553e-06,-3.579041e-06,-1.073757e-06,-9.128762e-10,-2.277148e-10
4.200000e-11,-5.002280e-06,-4.550529e-06,-2.157975e-06,-3.714630e-06,-1.191963e-06,-5.874202e-10,1.113141e-10
4.220000e-11,-5.004423e-06,-4.499296e-06,-1.960578e-06,-3.375282e-06,-1.227115e-06,1.315591e-11,3.717451e-10
4.240000e-11,-5.006163e-06,-4.425616e-06,-1.713780e-06,-2.626851e-06,-1.166294e-06,5.895399e-10,4.452995e-10
4.260000e-11,-5.007397e-06,-4.331193e-06,-1.434755e-06,-1.591290e-06,-1.000553e-06,8.577334e-10,3.227686e-10
4.280000e-11,-5.008052e-06,-4.218600e-06,-1.137267e-06,-4.261865e-07,-7.295609e-07,6.913817e-10,8.725211e-11
4.300000e-11,-5.008086e-06,-4.091815e-06,-8.338441e-07,7.002728e-07,-3.656612e-07,1.839233e-10,-1.362440e-10
4.320000e-11,-5.007493e-06,-3.956581e-06,-5.383471e-07,1.634828e-06,6.392316e-08,-4.021132e-10,-2.451590e-10
4.340000e-11,-5.006305e-06,-3.820504e-06,-2.679085e-07,2.261038e-06,5.176544e-07,-7.722276e-10,-2.050177e-10
4.360000e-11,-5.004597e-06,-3.692832e-06,-4.336806e-08,2.514134e-06,9.433811e-07,-7.510707e-10,-5.705282e-11
4.380000e-11,-5.002487e-06,-3.583927e-06,1.122115e-07,2.386890e-06,1.284886e-06,-3.681289e-10,1.107780e-10
4.400000e-11,-5.000129e-06,-3.504460e-06,1.767937e-07,1.926278e-06,1.490344e-06,1.654626e-10,2.109572e-10
4.420000e-11,-4.997708e-06,-3.464377e-06,1.337040e-07,1.222222e-06,1.521243e-06,5.736113e-10,1.974638e-10
4.440000e-11,-4.995428e-06,-3.471699e-06,-2.394511e-08,3.908613e-07,1.360112e-06,6.609670e-10,8.264720e-11
4.460000e-11,-4.993494e-06,-3.531253e-06,-2.898027e-07,-4.447104e-07,1.015473e-06,4.098799e-10,-7.464220e-11
4.480000e-11,-4.992098e-06,-3.643479e-06,-6.427186e-07,-1.173060e-06,5.228801e-07,-2.038943e-11,-2.006913e-10
4.500000e-11,-4.991393e-06,-3.803506e-06,-1.047664e-06,-1.709508e-06,-5.843820e-08,-3.872044e-10,-2.417764e-10
4.520000e-11,-4.991482e-06,-4.000695e-06,-1.459272e-06,-2.005566e-06,-6.530601e-07,-4.966723e-10,-1.863679e-10
4.540000e-11,-4.992395e-06,-4.218838e-06,-1.827605e-06,-2.051713e-06,-1.179945e-06,-3.024991e-10,-6.622388e-11
4.560000e-11,-4.994088e-06,-4.437124e-06,-2.105254e-06,-1.873827e-06,-1.564479e-06,7.844942e-11,6.199195e-11
4.580000e-11,-4.996432e-06,-4.631924e-06,-2.254572e-06,-1.524634e-06,-1.750045e-06,4.367416e-10,1.445753e-10
4.600000e-11,-4.999223e-06,-4.779300e-06,-2.253734e-06,-1.072216e-06,-1.707169e-06,5.844982e-10,1.547848e-10
4.620000e-11,-5.002195e-06,-4.858039e-06,-2.100545e-06,-5.878216e-07,-1.438669e-06,4.506290e-10,1.023145e-10
4.640000e-11,-5.005044e-06,-4.852808e-06,-1.813278e-06,-1.350125e-07,-9.798992e-07,1.092531e-10,2.484256e-11
4.660000e-11,-5.007458e-06,-4.756983e-06,-1.428373e-06,2.382611e-07,-3.939348e-07,-2.681502e-10,-3.321014e-11
4.680000e-11,-5.009151e-06,-4.574612e-06,-9.953152e-07,5.037419e-07,2.375687e-07,-5.059894e-10,-4.367610e-11
4.700000e-11,-5.009906e-06,-4.321076e-06,-5.695203e-07,6.529745e-07,8.264551e-07,-5.115736e-10,-7.856861e-12
4.720000e-11,-5.009597e-06,-4.022185e-06,-2.043888e-07,6.940638e-07,1.291174e-06,-3.122496e-10,4.636988e-11
4.740000e-11,-5.008216e-06,-3.711646e-06,5.618963e-08,6.462762e-07,1.568839e-06,-2.881918e-11,8.146728e-11
4.760000e-11,-5.005881e-06,-3.427143e-06,1.836828e-07,5.339230e-07,1.624324e-06,1.947115e-10,7.175558e-11
4.780000e-11,-5.002830e-06,-3.205495e-06,1.682469e-07,3.808769e-07,1.455024e-06,2.649495e-10,1.775926e-11
4.800000e-11,-4.999392e-06,-3.077544e-06,1.913521e-08,2.067180e-07,1.090588e-06,1.789614e-10,-5.435972e-11
4.820000e-11,-4.995960e-06,-3.063544e-06,-2.377150e-07,2.500663e-08,5.877916e-07,1.397620e-11,-1.077391e-10
4.840000e-11,-4.992935e-06,-3.169777e-06,-5.643642e-07,-1.563492e-07,2.144294e-08,-1.220584e-10,-1.155727e-10
4.860000e-11,-4.990684e-06,-3.386975e-06,-9.169388e-07,-3.331232e-07,-5.271761e-07,-1.496078e-10,-7.590814e-11
4.880000e-11,-4.989486e-06,-3.690903e-06,-1.252039e-06,-5.020092e-07,-9.824772e-07,-5.549760e-11,-1.215618e-11
4.900000e-11,-4.989500e-06,-4.045106e-06,-1.532463e-06,-6.580001e-07,-1.285438e-06,1.068968e-10,4.079828e-11
4.920000e-11,-4.990738e-06,-4.405512e-06,-1.731428e-06,-7.927399e-07,-1.401538e-06,2.509314e-10,5.671123e-11
4.940000e-11,-4.993062e-06,-4.726255e-06,-1.834788e-06,-8.943791e-07,-1.324655e-06,3.030211e-10,3.262578e-11
4.960000e-11,-4.996201e-06,-4.965912e-06,-1.841162e-06,-9.490497e-07,-1.076514e-06,2.376094e-10,-1.035197e-11
4.980000e-11,-4.999780e-06,-5.093229e-06,-1.760241e-06,-9.436430e-07,-7.019967e-07,8.497969e-11,-4.038702e-11
5.000000e-11,-5.003370e-06,-5.091500e-06,-1.609829e-06,-8.692354e-07,-2.612441e-07,-8.858986e-11,-3.436839e-11
5.020000e-11,-5.006539e-06,-4.960942e-06,-1.412305e-06,-7.243281e-07,1.800671e-07,-2.152591e-10,8.001092e-12
5.040000e-11,-5.008910e-06,-4.718702e-06,-1.191195e-06,-5.170740e-07,5.606906e-07,-2.562257e-10,6.370937e-11
5.060000e-11,-5.010204e-06,-4.396506e-06,-9.683764e-07,-2.658501e-07,8.324701e-07,-2.144515e-10,9.974066e-11
5.080000e-11,-5.010279e-06,-4.036262e-06,-7.622624e-07,2.138924e-09,9.664412e-07,-1.261026e-10,9.234221e-11
5.100000e-11,-5.009144e-06,-3.684280e-06,-5.870185e-07,2.541409e-07,9.556083e-07,-3.805299e-11,4.104670e-11
5.120000e-11,-5.006957e-06,-3.384955e-06,-4.526527e-07,4.565375e-07,8.142110e-07,1.559211e-11,-3.057137e-11
5.140000e-11,-5.004001e-06,-3.174828e-06,-3.656406e-07,5.801300e-07,5.738604e-07,2.655977e-11,-8.769285e-11
5.160000e-11,-5.000647e-06,-3.077884e-06,-3.296841e-07,6.050795e-07,2.773874e-07,1.056576e-11,-1.031877e-10
5.180000e-11,-4.997306e-06,-3.102736e-06,-3.462479e-07,5.245809e-07,-2.847151e-08,-5.907338e-12,-7.199982e-11
5.200000e-11,-4.994375e-06,-3.242017e-06,-4.146552e-07,3.465601e-07,-3.003260e-07,-1.691094e-12,-1.316549e-11
5.220000e-11,-4.992186e-06,-3.474006e-06,-5.317118e-07,9.302867e-08,-5.042070e-07,2.859326e-11,4.120725e-11
5.240000e-11,-4.990973e-06,-3.766143e-06,-6.910203e-07,-2.028596e-07,-6.196243e-07,7.386917e-11,6.346706e-11
5.260000e-11,-4.990841e-06,-4.079838e-06,-8.822862e-07,-5.015973e-07,-6.411629e-07,1.143261e-10,4.468835e-11
5.280000e-11,-4.991764e-06,-4.375835e-06,-1.090981e-06,-7.631799e-07,-5.776087e-07,1.321902e-10,-1.774641e-12
5.300000e-11,-4.993590e-06,-4.619324e-06,-1.298692e-06,-9.530632e-07,-4.489912e-07,1.197013e-10,-4.867695e-11
5.320000e-11,-4.996070e-06,-4.784112e-06,-1.484356e-06,-1.047240e-06,-2.822271e-07,8.100262e-11,-6.998636e-11
5.340000e-11,-4.998890e-06,-4.855335e-06,-1.626387e-06,-1.035621e-06,-1.061994e-07,2.836183e-11,-5.430805e-11
5.360000e-11,-5.001716e-06,-4.830468e-06,-1.705468e-06,-9.232003e-07,5.288596e-08,-2.414617e-11,-9.796404e-12
5.380000e-11,-5.004228e-06,-4.718650e-06,-1.707605e-06,-7.288740e-07,1.751564e-07,-6.589309e-11,4.125932e-11
5.400000e-11,-5.006163e-06,-4.538573e-06,-1.626885e-06,-4.821755e-07,2.492673e-07,-9.181321e-11,7.450335e-11
5.420000e-11,-5.007333e-06,-4.315375e-06,-1.467391e-06,-2.185135e-07,2.729517e-07,-1.015477e-10,7.554676e-11
5.440000e-11,-5.007650e-06,-4.077047e-06,-1.243787e-06,2.626520e-08,2.520345e-07,-9.729716e-11,4.601490e-11
5.460000e-11,-5.007122e-06,-3.850875e-06,-9.803162e-07,2.210971e-07,1.982659e-07,-8.214127e-11,1.312268e-12
5.480000e-11,-5.005850e-06,-3.660386e-06,-7.081861e-07,3.438937e-07,1.264815e-07,-5.953574e-11,-3.786527e-11
5.500000e-11,-5.004007e-06,-3.523115e-06,-4.616463e-07,3.841021e-07,5.165233e-08,-3.348382e-11,-5.550139e-11
5.520000e-11,-5.001818e-06,-3.449360e-06,-2.732813e-07,3.433384e-07,-1.366105e-08,-8.382657e-12,-4.690170e-11
5.540000e-11,-4.999531e-06,-3.441935e-06,-1.692443e-07,2.341343e-07,-6.106879e-08,1.198698e-11,-1.943311e-11
5.560000e-11,-4.997388e-06,-3.496771e-06,-1.651968e-07,7.714152e-08,-8.712258e-08,2.590613e-11,1.215200e-11
5.580000e-11,-4.995606e-06,-3.604148e-06,-2.636428e-07,-1.026338e-07,-9.309275e-08,3.453116e-11,3.300148e-11
5.600000e-11,-4.994351e-06,-3.750282e-06,-4.531428e-07,-2.798834e-07,-8.392128e-08,4.119816e-11,3.457850e-11
5.620000e-11,-4.993729e-06,-3.919025e-06,-7.095990e-07,-4.326633e-07,-6.664627e-08,4.927488e-11,1.764729e-11
5.640000e-11,-4.993778e-06,-4.093469e-06,-9.994677e-07,-5.451277e-07,-4.865188e-08,5.966315e-11,-8.937409e-12
5.660000e-11,-4.994470e-06,-4.257350e-06,-1.284441e-06,-6.089924e-07,-3.608718e-08,6.948196e-11,-3.264123e-11
5.680000e-11,-4.995712e-06,-4.396182e-06,-1.526887e-06,-6.236393e-07,-3.272658e-08,7.292981e-11,-4.277706e-11
5.700000e-11,-4.997365e-06,-4.498146e-06,-1.695213e-06,-5.950158e-07,-3.943360e-08,6.411204e-11,-3.488557e-11
5.720000e-11,-4.999249e-06,-4.554777e-06,-1.768330e-06,-5.336693e-07,-5.426165e-08,4.043989e-11,-1.233508e-11
5.740000e-11,-5.001170e-06,-4.561472e-06,-1.738518e-06,-4.523719e-07,-7.310606e-08,4.772630e-12,1.535587e-11
5.760000e-11,-5.002931e-06,-4.517842e-06,-1.612305e-06,-3.637997e-07,-9.072961e-08,-3.494466e-11,3.670470e-11
5.780000e-11,-5.004354e-06,-4.427878e-06,-1.409222e-06,-2.786658e-07,-1.019349e-07,-6.851330e-11,4.320814e-11
5.800000e-11,-5.005294e-06,-4.299850e-06,-1.158686e-06,-2.045672e-07,-1.026525e-07,-8.747171e-11,3.295728e-11
5.820000e-11,-5.005659e-06,-4.145876e-06,-8.955299e-07,-1.456369e-07,-9.075215e-08,-8.834688e-11,1.134452e-11
5.840000e-11,-5.005413e-06,-3.981092e-06,-6.548823e-07,-1.029241e-07,-6.645169e-08,-7.366213e-11,-1.149162e-11
5.860000e-11,-5.004584e-06,-3.822400e-06,-4.672121e-07,-7.529147e-08,-3.228065e-08,-5.032773e-11,-2.536805e-11
5.880000e-11,-5.003265e-06,-3.686856e-06,-3.542673e-07,-6.054148e-08,7.362477e-09,-2.630417e-11,-2.474626e-11
5.900000e-11,-5.001600e-06,-3.589820e-06,-3.264873e-07,-5.647380e-08,4.695529e-08,-7.189782e-12,-1.118970e-11
5.920000e-11,-4.999772e-06,-3.543089e-06,-3.822012e-07,-6.162970e-08,8.075319e-08,5.688692e-12,7.601167e-12
5.940000e-11,-4.997986e-06,-3.553255e-06,-5.086321e-07,-7.557911e-08,1.036905e-07,1.491853e-11,2.170245e-11
5.960000e-11,-4.996442e-06,-3.620556e-06,-6.844445e-07,-9.872889e-08,1.121389e-07,2.472749e-11,2.388463e-11
5.980000e-11,-4.995315e-06,-3.738442e-06,-8.833490e-07,-1.317488e-07,1.044185e-07,3.802397e-11,1.308429e-11
6.000000e-11,-4.994733e-06,-3.894005e-06,-1.078147e-06,-1.747998e-07,8.100334e-08,5.423854e-11,-5.273521e-12
6.020000e-11,-4.994762e-06,-4.069279e-06,-1.244572e-06,-2.267908e-07,4.441833e-08,6.901886e-11,-2.218360e-11
6.040000e-11,-4.995394e-06,-4.243314e-06,-1.364364e-06,-2.848807e-07,-1.134994e-09,7.593670e-11,-2.963560e-11
6.060000e-11,-4.996553e-06,-4.394772e-06,-1.427180e-06,-3.443815e-07,-5.034991e-08,6.942975e-11,-2.449078e-11
6.080000e-11,-4.998098e-06,-4.504702e-06,-1.431173e-06,-3.991280e-07,-9.749364e-08,4.763331e-11,-9.742402e-12
6.100000e-11,-4.999842e-06,-4.559121e-06,-1.382275e-06,-4.422730e-07,-1.371016e-07,1.379350e-11,7.334465e-12
6.120000e-11,-5.001573e-06,-4.550985e-06,-1.292444e-06,-4.673695e-07,-1.646041e-07,-2.443033e-11,1.902493e-11
6.140000e-11,-5.003086e-06,-4.481280e-06,-1.177268e-06,-4.695361e-07,-1.768227e-07,-5.754069e-11,2.094159e-11
6.160000e-11,-5.004200e-06,-4.359014e-06,-1.053360e-06,-4.464742e-07,-1.722927e-07,-7.758981e-11,1.382944e-11
6.180000e-11,-5.004787e-06,-4.200091e-06,-9.359858e-07,-3.991286e-07,-1.513942e-07,-8.094776e-11,2.661439e-12
6.200000e-11,-5.004786e-06,-4.025204e-06,-8.372521e-07,-3.318452e-07,-1.162899e-07,-6.928548e-11,-6.280830e-12
6.220000e-11,-5.004211e-06,-3.857040e-06,-7.650597e-07,-2.519710e-07,-7.068685e-08,-4.840161e-11,-8.681451e-12
6.240000e-11,-5.003146e-06,-3.717177e-06,-7.228616e-07,-1.689433e-07,-1.944782e-08,-2.548930e-11,-4.132034e-12
6.260000e-11,-5.001735e-06,-3.623150e-06,-7.101268e-07,-9.300680e-08,3.190871e-08,-6.132117e-12,4.102514e-12
6.280000e-11,-5.000163e-06,-3.586091e-06,-7.232985e-07,-3.376584e-08,7.777799e-08,7.595498e-12,1.114356e-11
6.300000e-11,-4.998628e-06,-3.609302e-06,-7.569841e-07,1.194526e-09,1.130570e-07,1.711659e-11,1.314139e-11
6.320000e-11,-4.997319e-06,-3.687952e-06,-8.051132e-07,7.396500e-09,1.336977e-07,2.557653e-11,9.100061e-12
6.340000e-11,-4.996389e-06,-3.809933e-06,-8.618569e-07,-1.590306e-08,1.371709e-07,3.532249e-11,1.060052e-12
6.360000e-11,-4.995938e-06,-3.957729e-06,-9.221859e-07,-6.563633e-08,1.227878e-07,4.600699e-11,-7.253169e-12
6.380000e-11,-4.996000e-06,-4.110997e-06,-9.820472e-07,-1.353980e-07,9.183720e-08,5.433746e-11,-1.244139e-11
6.400000e-11,-4.996544e-06,-4.249476e-06,-1.038230e-06,-2.163798e-07,4.750846e-08,5.562383e-11,-1.300840e-11
6.420000e-11,-4.997477e-06,-4.355776e-06,-1.088058e-06,-2.986080e-07,-5.404922e-09,4.632884e-11,-9.764804e-12
6.440000e-11,-4.998665e-06,-4.417648e-06,-1.129057e-06,-3.722888e-07,-6.100352e-08,2.629019e-11,-5.024427e-12
6.460000e-11,-4.999946e-06,-4.429438e-06,-1.158768e-06,-4.290591e-07,-1.129354e-07,-5.648501e-13,-1.177658e-12
6.480000e-11,-5.001156e-06,-4.392521e-06,-1.174761e-06,-4.629724e-07,-1.551346e-07,-2.743465e-11,5.329495e-13
6.500000e-11,-5.002152e-06,-4.314733e-06,-1.174911e-06,-4.710977e-07,-1.825571e-07,-4.724138e-11,4.276149e-13
6.520000e-11,-5.002824e-06,-4.208909e-06,-1.157855e-06,-4.536843e-07,-1.918200e-07,-5.538271e-11,-1.065672e-13
6.540000e-11,-5.003112e-06,-4.090796e-06,-1.123532e-06,-4.139064e-07,-1.816566e-07,-5.135331e-11,3.707070e-13
6.560000e-11,-5.003008e-06,-3.976686e-06,-1.073644e-06,-3.572676e-07,-1.531188e-07,-3.853722e-11,2.441209e-12
6.580000e-11,-5.002554e-06,-3.881124e-06,-1.011906e-06,-2.907794e-07,-1.094905e-07,-2.237949e-11,5.509628e-12
6.600000e-11,-5.001834e-06,-3.815021e-06,-9.439627e-07,-2.220483e-07,-5.591374e-08,-7.906866e-12,8.193754e-12
6.620000e-11,-5.000955e-06,-3.784430e-06,-8.769323e-07,-1.583956e-07,1.231645e-09,2.193047e-12,9.140953e-12
6.640000e-11,-5.000038e-06,-3.790106e-06,-8.186022e-07,-1.061141e-07,5.511631e-08,8.097610e-12,7.781764e-12
6.660000e-11,-4.999197e-06,-3.827869e-06,-7.763895e-07,-6.992446e-08,9.931571e-08,1.190320e-11,4.608044e-12
6.680000e-11,-4.998524e-06,-3.889637e-06,-7.562261e-07,-5.266021e-08,1.286161e-07,1.586855e-11,8.572156e-13
6.700000e-11,-4.998084e-06,-3.964937e-06,-7.615662e-07,-5.517092e-08,1.396638e-07,2.085219e-11,-2.180034e-12
6.720000e-11,-4.997904e-06,-4.042605e-06,-7.926970e-07,-7.641315e-08,1.313711e-07,2.575358e-11,-3.818537e-12
6.740000e-11,-4.997979e-06,-4.112426e-06,-8.464962e-07,-1.136834e-07,1.050254e-07,2.817387e-11,-4.239456e-12
6.760000e-11,-4.998272e-06,-4.166454e-06,-9.167019e-07,-1.629483e-07,6.409016e-08,2.585535e-11,-4.233525e-12
6.780000e-11,-4.998723e-06,-4.199856e-06,-9.946791e-07,-2.192353e-07,1.373033e-08,1.808000e-11,-4.606189e-12
6.800000e-11,-4.999265e-06,-4.211203e-06,-1.070575e-06,-2.770555e-07,-3.986961e-08,6.280420e-12,-5.609352e-12
6.820000e-11,-4.999823e-06,-4.202216e-06,-1.134691e-06,-3.308441e-07,-9.029872e-08,-6.433090e-12,-6.737379e-12
6.840000e-11,-5.000336e-06,-4.177086e-06,-1.178859e-06,-3.754051e-07,-1.317158e-07,-1.655662e-11,-7.007180e-12
6.860000e-11,-5.000754e-06,-4.141511e-06,-1.197602e-06,-4.063464e-07,-1.595446e-07,-2.162719e-11,-5.560457e-12
6.880000e-11,-5.001044e-06,-4.101641e-06,-1.188901e-06,-4.204845e-07,-1.709818e-07,-2.112002e-11,-2.239712e-12
6.900000e-11,-5.001196e-06,-4.063113e-06,-1.154444e-06,-4.161869e-07,-1.652615e-07,-1.643600e-11,2.198206e-12
6.920000e-11,-5.001214e-06,-4.030316e-06,-1.099333e-06,-3.936118e-07,-1.436562e-07,-1.007391e-11,6.365612e-12
6.940000e-11,-5.001115e-06,-4.005969e-06,-1.031290e-06,-3.548003e-07,-1.092283e-07,-4.455547e-12,8.882368e-12
6.960000e-11,-5.000928e-06,-3.991037e-06,-9.595037e-07,-3.035846e-07,-6.638034e-08,-9.777058e-13,9.029833e-12
6.980000e-11,-5.000682e-06,-3.984959e-06,-8.933028e-07,-2.452888e-07,-2.027331e-08,3.164638e-13,7.072210e-12
7.000000e-11,-5.000407e-06,-3.986084e-06,-8.408528e-07,-1.862291e-07,2.380674e-08,3.992486e-13,4.079187e-12
7.020000e-11,-5.000130e-06,-3.992215e-06,-8.080837e-07,-1.330465e-07,6.105371e-08,5.247236e-13,1.353968e-12
7.040000e-11,-4.999873e-06,-4.001145e-06,-7.979914e-07,-9.194106e-08,8.764918e-08,1.513639e-12,-2.205812e-13
7.060000e-11,-4.999650e-06,-4.011080e-06,-8.104022e-07,-6.790005e-08,1.011233e-07,3.393782e-12,-5.705620e-13
7.080000e-11,-4.999472e-06,-4.020883e-06,-8.422068e-07,-6.402474e-08,1.005416e-07,5.507024e-12,-3.615561e-13
7.100000e-11,-4.999345e-06,-4.030128e-06,-8.879982e-07,-8.105950e-08,8.651370e-08,6.952058e-12,-5.315287e-13
7.120000e-11,-4.999272e-06,-4.038964e-06,-9.409908e-07,-1.172045e-07,6.104074e-08,7.092131e-12,-1.698315e-12
7.140000e-11,-4.999254e-06,-4.047862e-06,-9.940597e-07,-1.682586e-07,2.723223e-08,5.869414e-12,-3.770561e-12
7.160000e-11,-4.999290e-06,-4.057303e-06,-1.040736e-06,-2.280907e-07,-1.106681e-08,3.800244e-12,-5.967988e-12
7.180000e-11,-4.999379e-06,-4.067500e-06,-1.076014e-06,-2.893904e-07,-4.969488e-08,1.694872e-12,-7.228050e-12
7.200000e-11,-4.999514e-06,-4.078199e-06,-1.096863e-06,-3.446017e-07,-8.459766e-08,2.666893e-13,-6.769533e-12
7.220000e-11,-4.999688e-06,-4.088628e-06,-1.102405e-06,-3.869128e-07,-1.122192e-07,-1.776214e-13,-4.509135e-12
7.240000e-11,-4.999889e-06,-4.097582e-06,-1.093763e-06,-4.111613e-07,-1.298307e-07,1.619689e-13,-1.117784e-12
7.260000e-11,-5.000104e-06,-4.103631e-06,-1.073645e-06,-4.145241e-07,-1.357740e-07,7.098131e-13,2.297938e-12
7.280000e-11,-5.000313e-06,-4.105413e-06,-1.045765e-06,-3.968891e-07,-1.296037e-07,7.980328e-13,4.709025e-12
7.300000e-11,-5.000499e-06,-4.101934e-06,-1.014198e-06,-3.608533e-07,-1.121187e-07,-2.852933e-14,5.603074e-12
7.320000e-11,-5.000642e-06,-4.092829e-06,-9.828010e-07,-3.113466e-07,-8.528040e-08,-1.810624e-12,5.137242e-12
7.340000e-11,-5.000726e-06,-4.078524e-06,-9.547563e-07,-2.549370e-07,-5.202195e-08,-4.148558e-12,3.955571e-12
7.360000e-11,-5.000741e-06,-4.060253e-06,-9.323048e-07,-1.989198e-07,-1.596024e-08,-6.351397e-12,2.795873e-12
7.380000e-11,-5.000682e-06,-4.039944e-06,-9.166706e-07,-1.503243e-07,1.896740e-08,-7.695373e-12,2.106855e-12
7.400000e-11,-5.000553e-06,-4.019969e-06,-9.081520e-07,-1.149832e-07,4.891225e-08,-7.688466e-12,1.869361e-12
7.420000e-11,-5.000365e-06,-4.002820e-06,-9.063290e-07,-9.679451e-08,7.053079e-08,-6.240496e-12,1.691435e-12
7.440000e-11,-5.000137e-06,-3.990737e-06,-9.103205e-07,-9.727767e-08,8.136515e-08,-3.677962e-12,1.098335e-12
7.460000e-11,-4.999893e-06,-3.985385e-06,-9.190326e-07,-1.154753e-07,8.014283e-08,-6.056063e-13,-1.551095e-13
7.480000e-11,-4.999659e-06,-3.987594e-06,-9.313459e-07,-1.482005e-07,6.695539e-08,2.321739e-12,-1.918097e-12
7.500000e-11,-4.999461e-06,-3.997234e-06,-9.462196e-07,-1.905789e-07,4.328598e-08,4.618591e-12,-3.700888e-12
7.520000e-11,-4.999321e-06,-4.013221e-06,-9.627082e-07,-2.367918e-07,1.187220e-08,6.088983e-12,-4.910419e-12
7.540000e-11,-4.999254e-06,-4.033667e-06,-9.799158e-07,-2.809033e-07,-2.358969e-08,6.805352e-12,-5.131576e-12
7.560000e-11,-4.999267e-06,-4.056132e-06,-9.969192e-07,-3.176499e-07,-5.887114e-08,6.971801e-12,-4.309297e-12
7.580000e-11,-4.999359e-06,-4.077951e-06,-1.012705e-06,-3.430801e-07,-8.972074e-08,6.751840e-12,-2.749425e-12
7.600000e-11,-4.999518e-06,-4.096582e-06,-1.026153e-06,-3.549676e-07,-1.123942e-07,6.154902e-12,-9.546159e-13
7.620000e-11,-4.999727e-06,-4.109918e-06,-1.036084e-06,-3.529554e-07,-1.241354e-07,5.041869e-12,6.078829e-13
7.640000e-11,-4.999963e-06,-4.116541e-06,-1.041383e-06,-3.384352e-07,-1.235425e-07,3.244828e-12,1.686212e-12
7.660000e-11,-5.000198e-06,-4.115866e-06,-1.041169e-06,-3.142022e-07,-1.107642e-07,7.337025e-13,2.290798e-12
7.680000e-11,-5.000408e-06,-4.108174e-06,-1.034981e-06,-2.839583e-07,-8.749533e-08,-2.264782e-12,2.603818e-12
7.700000e-11,-5.000571e-06,-4.094540e-06,-1.022944e-06,-2.517478e-07,-5.676551e-08,-5.267598e-12,2.817687e-12
7.720000e-11,-5.000669e-06,-4.076664e-06,-1.005869e-06,-2.214144e-07,-2.254636e-08,-7.666499e-12,2.998565e-12
7.740000e-11,-5.000694e-06,-4.056647e-06,-9.852500e-07,-1.961512e-07,1.077237e-08,-8.933883e-12,3.047704e-12
7.760000e-11,-5.000646e-06,-4.036728e-06,-9.631546e-07,-1.781962e-07,3.896596e-08,-8.809409e-12,2.774123e-12
7.780000e-11,-5.000530e-06,-4.019032e-06,-9.420064e-07,-1.686944e-07,5.853619e-08,-7.382980e-12,2.030266e-12
7.800000e-11,-5.000361e-06,-4.005345e-06,-9.242888e-07,-1.677196e-07,6.717206e-08,-5.040948e-12,8.305012e-13
7.820000e-11,-5.000159e-06,-3.996950e-06,-9.122114e-07,-1.744287e-07,6.404438e-08,-2.307889e-12,-6.148949e-13
7.840000e-11,-4.999944e-06,-3.994522e-06,-9.073932e-07,-1.873013e-07,4.989317e-08,3.378147e-13,-1.969511e-12
7.860000e-11,-4.999740e-06,-3.998099e-06,-9.106116e-07,-2.044163e-07,2.689654e-08,2.591694e-12,-2.907515e-12
7.880000e-11,-4.999568e-06,-4.007111e-06,-9.216616e-07,-2.237186e-07,-1.657834e-09,4.347518e-12,-3.246214e-12
7.900000e-11,-4.999444e-06,-4.020475e-06,-9.393506e-07,-2.432420e-07,-3.184913e-08,5.627086e-12,-3.007976e-12
7.920000e-11,-4.999381e-06,-4.036719e-06,-9.616319e-07,-2.612680e-07,-5.967679e-08,6.469741e-12,-2.384332e-12
7.940000e-11,-4.999384e-06,-4.054143e-06,-9.858611e-07,-2.764188e-07,-8.160992e-08,6.849024e-12,-1.626837e-12
7.960000e-11,-4.999451e-06,-4.070980e-06,-1.009138e-06,-2.876925e-07,-9.505393e-08,6.661212e-12,-9.257382e-13
7.980000e-11,-4.999573e-06,-4.085568e-06,-1.028683e-06,-2.944597e-07,-9.866938e-08,5.786927e-12,-3.398899e-13
8.000000e-11,-4.999738e-06,-4.096493e-06,-1.042199e-06,-2.964405e-07,-9.250199e-08,4.186879e-12,1.899971e-13
8.020000e-11,-4.999927e-06,-4.102719e-06,-1.048157e-06,-2.936794e-07,-7.791158e-08,1.976321e-12,7.598083e-13
8.040000e-11,-5.000121e-06,-4.103678e-06,-1.045983e-06,-2.865256e-07,-5.731828e-08,-5.637466e-13,1.404018e-12
8.060000e-11,-5.000299e-06,-4.099320e-06,-1.036106e-06,-2.756207e-07,-3.381051e-08,-3.046839e-12,2.040096e-12
