time,"I(LOUT1)","I(LOUT2)","I(LQB|X2)","I(LQA|X2)","I(LIN|X2)"
3.292500e-10,3.005714e-06,-6.357954e-07,-5.588258e-06,5.688038e-06,-4.999857e-06
3.295000e-10,3.014268e-06,-6.420375e-07,-5.613670e-06,5.708453e-06,-4.999882e-06
3.297500e-10,3.023104e-06,-6.479598e-07,-5.638027e-06,5.729802e-06,-4.999904e-06
3.300000e-10,3.032132e-06,-6.536503e-07,-5.661602e-06,5.751807e-06,-4.999917e-06
3.302500e-10,3.041188e-06,-6.592686e-07,-5.684889e-06,5.773965e-06,-4.999917e-06
3.305000e-10,3.050099e-06,-6.649875e-07,-5.708424e-06,5.795734e-06,-4.999906e-06
3.307500e-10,3.058730e-06,-6.709366e-07,-5.732609e-06,5.816705e-06,-4.999888e-06
3.310000e-10,3.067030e-06,-6.771651e-07,-5.757596e-06,5.836717e-06,-4.999869e-06
3.312500e-10,3.075035e-06,-6.836341e-07,-5.783264e-06,5.855881e-06,-4.999855e-06
3.315000e-10,3.082847e-06,-6.902370e-07,-5.809282e-06,5.874516e-06,-4.999850e-06
3.317500e-10,3.090599e-06,-6.968388e-07,-5.835232e-06,5.893028e-06,-4.999854e-06
3.320000e-10,3.098405e-06,-7.033210e-07,-5.860744e-06,5.911774e-06,-4.999866e-06
3.322500e-10,3.106330e-06,-7.096157e-07,-5.885607e-06,5.930951e-06,-4.999880e-06
3.325000e-10,3.114370e-06,-7.157211e-07,-5.909818e-06,5.950554e-06,-4.999892e-06
3.327500e-10,3.122466e-06,-7.216949e-07,-5.933552e-06,5.970395e-06,-4.999898e-06
3.330000e-10,3.130521e-06,-7.276294e-07,-5.957098e-06,5.990177e-06,-4.999897e-06
3.332500e-10,3.138438e-06,-7.336189e-07,-5.980746e-06,6.009600e-06,-4.999891e-06
3.335000e-10,3.146148e-06,-7.397299e-07,-6.004703e-06,6.028449e-06,-4.999880e-06
3.337500e-10,3.153626e-06,-7.459819e-07,-6.029030e-06,6.046653e-06,-4.999870e-06
3.340000e-10,3.160900e-06,-7.523460e-07,-6.053635e-06,6.064291e-06,-4.999863e-06
3.342500e-10,3.168029e-06,-7.587575e-07,-6.078319e-06,6.081552e-06,-4.999861e-06
3.345000e-10,3.175088e-06,-7.651382e-07,-6.102838e-06,6.098664e-06,-4.999864e-06
3.347500e-10,3.182139e-06,-7.714212e-07,-6.126985e-06,6.115821e-06,-4.999872e-06
3.350000e-10,3.189216e-06,-7.775694e-07,-6.150643e-06,6.133126e-06,-4.999880e-06
3.352500e-10,3.196313e-06,-7.835827e-07,-6.173813e-06,6.150566e-06,-4.999887e-06
3.355000e-10,3.203395e-06,-7.894942e-07,-6.196597e-06,6.168027e-06,-4.999892e-06
3.357500e-10,3.210406e-06,-7.953557e-07,-6.219155e-06,6.185339e-06,-4.999892e-06
3.360000e-10,3.217290e-06,-8.012194e-07,-6.241649e-06,6.202330e-06,-4.999888e-06
3.362500e-10,3.224007e-06,-8.071216e-07,-6.264191e-06,6.218875e-06,-4.999883e-06
3.365000e-10,3.230544e-06,-8.130721e-07,-6.286812e-06,6.234935e-06,-4.999877e-06
3.367500e-10,3.236914e-06,-8.190530e-07,-6.309456e-06,6.250551e-06,-4.999874e-06
3.370000e-10,3.243152e-06,-8.250261e-07,-6.332003e-06,6.265831e-06,-4.999873e-06
3.372500e-10,3.249299e-06,-8.309451e-07,-6.354310e-06,6.280902e-06,-4.999876e-06
3.375000e-10,3.255392e-06,-8.367698e-07,-6.376253e-06,6.295877e-06,-4.999881e-06
3.377500e-10,3.261450e-06,-8.424762e-07,-6.397755e-06,6.310816e-06,-4.999887e-06
3.380000e-10,3.267472e-06,-8.480618e-07,-6.418810e-06,6.325715e-06,-4.999892e-06
3.382500e-10,3.273437e-06,-8.535430e-07,-6.439469e-06,6.340511e-06,-4.999895e-06
3.385000e-10,3.279312e-06,-8.589480e-07,-6.459817e-06,6.355105e-06,-4.999897e-06
3.387500e-10,3.285066e-06,-8.643063e-07,-6.479947e-06,6.369396e-06,-4.999896e-06
3.390000e-10,3.290673e-06,-8.696391e-07,-6.499924e-06,6.383306e-06,-4.999893e-06
3.392500e-10,3.296123e-06,-8.749527e-07,-6.519768e-06,6.396804e-06,-4.999891e-06
3.395000e-10,3.301421e-06,-8.802376e-07,-6.539448e-06,6.409907e-06,-4.999890e-06
3.397500e-10,3.306585e-06,-8.854716e-07,-6.558896e-06,6.422672e-06,-4.999890e-06
3.400000e-10,3.311640e-06,-8.906267e-07,-6.578025e-06,6.435172e-06,-4.999893e-06
3.402500e-10,3.316607e-06,-8.956773e-07,-6.596755e-06,6.447474e-06,-4.999897e-06
3.405000e-10,3.321499e-06,-9.006063e-07,-6.615033e-06,6.459618e-06,-4.999901e-06
3.407500e-10,3.326316e-06,-9.054089e-07,-6.632843e-06,6.471608e-06,-4.999905e-06
3.410000e-10,3.331049e-06,-9.100915e-07,-6.650206e-06,6.483413e-06,-4.999909e-06
3.412500e-10,3.335680e-06,-9.146689e-07,-6.667166e-06,6.494975e-06,-4.999911e-06
3.415000e-10,3.340188e-06,-9.191576e-07,-6.683776e-06,6.506234e-06,-4.999912e-06
3.417500e-10,3.344557e-06,-9.235706e-07,-6.700076e-06,6.517139e-06,-4.999912e-06
3.420000e-10,3.348778e-06,-9.279130e-07,-6.716080e-06,6.527663e-06,-4.999912e-06
3.422500e-10,3.352852e-06,-9.321804e-07,-6.731776e-06,6.537809e-06,-4.999912e-06
3.425000e-10,3.356788e-06,-9.363605e-07,-6.747124e-06,6.547604e-06,-4.999913e-06
3.427500e-10,3.360600e-06,-9.404365e-07,-6.762073e-06,6.557089e-06,-4.999916e-06
3.430000e-10,3.364300e-06,-9.443916e-07,-6.776570e-06,6.566306e-06,-4.999919e-06
3.432500e-10,3.367897e-06,-9.482133e-07,-6.790577e-06,6.575283e-06,-4.999923e-06
3.435000e-10,3.371395e-06,-9.518957e-07,-6.804074e-06,6.584028e-06,-4.999927e-06
3.437500e-10,3.374789e-06,-9.554403e-07,-6.817068e-06,6.592528e-06,-4.999930e-06
3.440000e-10,3.378068e-06,-9.588540e-07,-6.829578e-06,6.600752e-06,-4.999933e-06
3.442500e-10,3.381221e-06,-9.621461e-07,-6.841633e-06,6.608663e-06,-4.999935e-06
3.445000e-10,3.384238e-06,-9.653248e-07,-6.853260e-06,6.616227e-06,-4.999937e-06
3.447500e-10,3.387110e-06,-9.683944e-07,-6.864470e-06,6.623423e-06,-4.999938e-06
3.450000e-10,3.389836e-06,-9.713539e-07,-6.875261e-06,6.630247e-06,-4.999939e-06
3.452500e-10,3.392421e-06,-9.741969e-07,-6.885614e-06,6.636708e-06,-4.999941e-06
3.455000e-10,3.394870e-06,-9.769138e-07,-6.895497e-06,6.642830e-06,-4.999944e-06
3.457500e-10,3.397193e-06,-9.794939e-07,-6.904878e-06,6.648639e-06,-4.999947e-06
3.460000e-10,3.399396e-06,-9.819285e-07,-6.913730e-06,6.654153e-06,-4.999951e-06
3.462500e-10,3.401482e-06,-9.842121e-07,-6.922035e-06,6.659384e-06,-4.999955e-06
3.465000e-10,3.403450e-06,-9.863440e-07,-6.929792e-06,6.664328e-06,-4.999958e-06
3.467500e-10,3.405295e-06,-9.883271e-07,-6.937009e-06,6.668969e-06,-4.999962e-06
3.470000e-10,3.407009e-06,-9.901668e-07,-6.943703e-06,6.673287e-06,-4.999965e-06
3.472500e-10,3.408587e-06,-9.918684e-07,-6.949890e-06,6.677260e-06,-4.999967e-06
3.475000e-10,3.410023e-06,-9.934359e-07,-6.955582e-06,6.680870e-06,-4.999969e-06
3.477500e-10,3.411314e-06,-9.948700e-07,-6.960783e-06,6.684113e-06,-4.999971e-06
3.480000e-10,3.412462e-06,-9.961683e-07,-6.965484e-06,6.686990e-06,-4.999974e-06
3.482500e-10,3.413470e-06,-9.973260e-07,-6.969670e-06,6.689513e-06,-4.999977e-06
3.485000e-10,3.414343e-06,-9.983371e-07,-6.973323e-06,6.691698e-06,-4.999980e-06
3.487500e-10,3.415087e-06,-9.991957e-07,-6.976424e-06,6.693559e-06,-4.999983e-06
3.490000e-10,3.415703e-06,-9.998983e-07,-6.978962e-06,6.695106e-06,-4.999987e-06
3.492500e-10,3.416192e-06,-1.000443e-06,-6.980934e-06,6.696341e-06,-4.999991e-06
3.495000e-10,3.416554e-06,-1.000833e-06,-6.982343e-06,6.697257e-06,-4.999994e-06
3.497500e-10,3.416784e-06,-1.001069e-06,-6.983200e-06,6.697844e-06,-4.999997e-06
3.500000e-10,3.416877e-06,-1.001157e-06,-6.983517e-06,6.698088e-06,-5.000000e-06
3.502500e-10,3.489936e-06,-9.278139e-07,-6.755960e-06,6.923958e-06,-2.545916e-06
3.505000e-10,3.613850e-06,-8.032088e-07,-6.369300e-06,7.307106e-06,-3.640377e-08
3.507500e-10,3.803381e-06,-6.125117e-07,-5.777531e-06,7.893159e-06,2.459406e-06
3.510000e-10,4.057257e-06,-3.569889e-07,-4.984583e-06,8.678194e-06,4.955230e-06
3.512500e-10,4.283625e-06,-1.287980e-07,-4.276345e-06,9.378275e-06,4.998779e-06
3.515000e-10,4.474748e-06,6.420308e-08,-3.677193e-06,9.969490e-06,4.989179e-06
3.517500e-10,4.584069e-06,1.752702e-07,-3.332137e-06,1.030792e-05,4.995391e-06
3.520000e-10,4.588185e-06,1.810154e-07,-3.313730e-06,1.032122e-05,5.002951e-06
3.522500e-10,4.494692e-06,8.926917e-08,-3.597681e-06,1.003288e-05,5.008988e-06
3.525000e-10,4.337881e-06,-6.535903e-08,-4.076625e-06,9.548900e-06,5.011968e-06
3.527500e-10,4.167061e-06,-2.333355e-07,-4.596898e-06,9.021689e-06,5.011299e-06
3.530000e-10,4.031421e-06,-3.654430e-07,-5.005822e-06,8.603303e-06,5.007472e-06
3.532500e-10,3.966076e-06,-4.267222e-07,-5.194944e-06,8.402284e-06,5.001833e-06
3.535000e-10,3.983209e-06,-4.052303e-07,-5.127218e-06,8.456295e-06,4.996136e-06
3.537500e-10,4.070460e-06,-3.135483e-07,-4.841671e-06,8.727131e-06,4.992009e-06
3.540000e-10,4.196446e-06,-1.831957e-07,-4.436084e-06,9.117776e-06,4.990500e-06
3.542500e-10,4.321258e-06,-5.410154e-08,-4.034321e-06,9.504869e-06,4.991825e-06
3.545000e-10,4.408546e-06,3.748031e-08,-3.748851e-06,9.776051e-06,4.995372e-06
3.547500e-10,4.435612e-06,6.903441e-08,-3.649519e-06,9.861155e-06,4.999945e-06
3.550000e-10,4.398781e-06,3.710485e-08,-3.747048e-06,9.748822e-06,5.004152e-06
3.552500e-10,4.312915e-06,-4.327536e-08,-3.994802e-06,9.484993e-06,5.006819e-06
3.555000e-10,4.205663e-06,-1.444092e-07,-4.306860e-06,9.155135e-06,5.007306e-06
3.557500e-10,4.108504e-06,-2.349183e-07,-4.585880e-06,8.856552e-06,5.005654e-06
3.560000e-10,4.047395e-06,-2.890499e-07,-4.751974e-06,8.669482e-06,5.002512e-06
3.562500e-10,4.035752e-06,-2.936106e-07,-4.764212e-06,8.635397e-06,4.998907e-06
3.565000e-10,4.071601e-06,-2.507305e-07,-4.629203e-06,8.748190e-06,4.995914e-06
3.567500e-10,4.139391e-06,-1.759981e-07,-4.395306e-06,8.959793e-06,4.994346e-06
3.570000e-10,4.215589e-06,-9.286920e-08,-4.135284e-06,9.197465e-06,4.994538e-06
3.572500e-10,4.276133e-06,-2.525345e-08,-3.923310e-06,9.386824e-06,4.996288e-06
3.575000e-10,4.303433e-06,9.435203e-09,-3.813405e-06,9.473498e-06,4.998962e-06
3.577500e-10,4.290943e-06,4.789512e-09,-3.825446e-06,9.437253e-06,5.001708e-06
3.580000e-10,4.244160e-06,-3.363610e-08,-3.942202e-06,9.295080e-06,5.003723e-06
3.582500e-10,4.178049e-06,-9.092152e-08,-4.117389e-06,9.093236e-06,5.004482e-06
3.585000e-10,4.111916e-06,-1.478896e-07,-4.291515e-06,8.891399e-06,5.003868e-06
3.587500e-10,4.063425e-06,-1.870394e-07,-4.410289e-06,8.744175e-06,5.002175e-06
3.590000e-10,4.043580e-06,-1.975095e-07,-4.440018e-06,8.685570e-06,4.999986e-06
3.592500e-10,4.054044e-06,-1.777015e-07,-4.375744e-06,8.720732e-06,4.997983e-06
3.595000e-10,4.087424e-06,-1.349849e-07,-4.240328e-06,8.826807e-06,4.996736e-06
3.597500e-10,4.130188e-06,-8.280065e-08,-4.075465e-06,8.961963e-06,4.996549e-06
3.600000e-10,4.167145e-06,-3.621675e-08,-3.927902e-06,9.079244e-06,4.997387e-06
3.602500e-10,4.186057e-06,-7.365510e-09,-3.835273e-06,9.140817e-06,4.998917e-06
3.605000e-10,4.180998e-06,-2.113703e-09,-3.815780e-06,9.128370e-06,5.000629e-06
3.607500e-10,4.153587e-06,-1.885188e-08,-3.864429e-06,9.046902e-06,5.002003e-06
3.610000e-10,4.111877e-06,-4.959201e-08,-3.956440e-06,8.921310e-06,5.002660e-06
3.612500e-10,4.067438e-06,-8.286419e-08,-4.056232e-06,8.787356e-06,5.002467e-06
3.615000e-10,4.031628e-06,-1.074091e-07,-4.128877e-06,8.680147e-06,5.001552e-06
3.617500e-10,4.012232e-06,-1.155055e-07,-4.150422e-06,8.623749e-06,5.000250e-06
3.620000e-10,4.011441e-06,-1.049726e-07,-4.114102e-06,8.624936e-06,4.998981e-06
3.622500e-10,4.025672e-06,-7.935603e-08,-4.030917e-06,8.672631e-06,4.998121e-06
3.625000e-10,4.047124e-06,-4.638893e-08,-3.924856e-06,8.742719e-06,4.997893e-06
3.627500e-10,4.066475e-06,-1.532488e-08,-3.824627e-06,8.806385e-06,4.998310e-06
3.630000e-10,4.075809e-06,5.965316e-09,-3.754645e-06,8.839161e-06,4.999191e-06
3.632500e-10,4.070879e-06,1.324203e-08,-3.728063e-06,8.827916e-06,5.000231e-06
3.635000e-10,4.052073e-06,6.865279e-09,-3.743764e-06,8.773848e-06,5.001103e-06
3.637500e-10,4.023900e-06,-8.705672e-09,-3.787916e-06,8.690900e-06,5.001558e-06
3.640000e-10,3.993280e-06,-2.661078e-08,-3.839238e-06,8.600456e-06,5.001494e-06
3.642500e-10,3.967232e-06,-3.987337e-08,-3.876087e-06,8.524219e-06,5.000976e-06
3.645000e-10,3.950741e-06,-4.352841e-08,-3.883060e-06,8.477594e-06,5.000201e-06
3.647500e-10,3.945415e-06,-3.596023e-08,-3.855146e-06,8.465550e-06,4.999428e-06
3.650000e-10,3.949288e-06,-1.910684e-08,-3.798357e-06,8.482010e-06,4.998892e-06
3.652500e-10,3.957731e-06,2.438529e-09,-3.726943e-06,8.512670e-06,4.998735e-06
3.655000e-10,3.965106e-06,2.306270e-08,-3.658317e-06,8.540097e-06,4.998973e-06
3.657500e-10,3.966580e-06,3.794216e-08,-3.607442e-06,8.549351e-06,4.999497e-06
3.660000e-10,3.959540e-06,4.445600e-08,-3.582450e-06,8.532359e-06,5.000119e-06
3.662500e-10,3.944206e-06,4.279965e-08,-3.582734e-06,8.489795e-06,5.000640e-06
3.665000e-10,3.923308e-06,3.567659e-08,-3.599909e-06,8.430102e-06,5.000908e-06
3.667500e-10,3.901026e-06,2.724078e-08,-3.621087e-06,8.366199e-06,5.000862e-06
3.670000e-10,3.881564e-06,2.168082e-08,-3.633276e-06,8.311079e-06,5.000546e-06
3.672500e-10,3.867843e-06,2.191608e-08,-3.627420e-06,8.273774e-06,5.000081e-06
3.675000e-10,3.860711e-06,2.880112e-08,-3.600867e-06,8.256906e-06,4.999626e-06
3.677500e-10,3.858865e-06,4.104335e-08,-3.557628e-06,8.256440e-06,4.999321e-06
3.680000e-10,3.859449e-06,5.579874e-08,-3.506526e-06,8.263554e-06,4.999249e-06
3.682500e-10,3.859092e-06,6.970100e-08,-3.458005e-06,8.267826e-06,4.999410e-06
3.685000e-10,3.855010e-06,7.996390e-08,-3.420707e-06,8.260651e-06,4.999732e-06
3.687500e-10,3.845829e-06,8.520360e-08,-3.398926e-06,8.237777e-06,5.000099e-06
3.690000e-10,3.831885e-06,8.574628e-08,-3.391651e-06,8.200247e-06,5.000391e-06
3.692500e-10,3.814967e-06,8.336854e-08,-3.393370e-06,8.153588e-06,5.000522e-06
3.695000e-10,3.797616e-06,8.060243e-08,-3.396230e-06,8.105654e-06,5.000467e-06
3.697500e-10,3.782253e-06,7.986375e-08,-3.392736e-06,8.063929e-06,5.000260e-06
3.700000e-10,3.770422e-06,8.269593e-08,-3.378100e-06,8.033187e-06,4.999981e-06
3.702500e-10,3.762384e-06,8.935993e-08,-3.351513e-06,8.014233e-06,4.999726e-06
3.705000e-10,3.757152e-06,9.887007e-08,-3.316034e-06,8.004016e-06,4.999572e-06
3.707500e-10,3.752924e-06,1.094245e-07,-3.277253e-06,7.996965e-06,4.999561e-06
3.710000e-10,3.747735e-06,1.190572e-07,-3.241268e-06,7.987006e-06,4.999681e-06
3.712500e-10,3.740102e-06,1.262826e-07,-3.212690e-06,7.969554e-06,4.999881e-06
3.715000e-10,3.729454e-06,1.305260e-07,-3.193299e-06,7.942843e-06,5.000090e-06
3.717500e-10,3.716229e-06,1.322221e-07,-3.181750e-06,7.908229e-06,5.000239e-06
3.720000e-10,3.701640e-06,1.325779e-07,-3.174298e-06,7.869456e-06,5.000286e-06
3.722500e-10,3.687206e-06,1.331099e-07,-3.166239e-06,7.831225e-06,5.000226e-06
3.725000e-10,3.674237e-06,1.351240e-07,-3.153521e-06,7.797584e-06,5.000088e-06
3.727500e-10,3.663430e-06,1.393132e-07,-3.133996e-06,7.770685e-06,4.999925e-06
3.730000e-10,3.654703e-06,1.455917e-07,-3.107930e-06,7.750272e-06,4.999792e-06
3.732500e-10,3.647295e-06,1.531981e-07,-3.077686e-06,7.733997e-06,4.999728e-06
3.735000e-10,3.640083e-06,1.610081e-07,-3.046752e-06,7.718388e-06,4.999748e-06
3.737500e-10,3.631983e-06,1.679358e-07,-3.018496e-06,7.700089e-06,4.999837e-06
3.740000e-10,3.622297e-06,1.732836e-07,-2.995084e-06,7.676946e-06,4.999959e-06
3.742500e-10,3.610906e-06,1.769316e-07,-2.976888e-06,7.648590e-06,5.000071e-06
3.745000e-10,3.598252e-06,1.793196e-07,-2.962543e-06,7.616386e-06,5.000136e-06
3.747500e-10,3.585137e-06,1.812472e-07,-2.949570e-06,7.582815e-06,5.000139e-06
3.750000e-10,3.572427e-06,1.835758e-07,-2.935297e-06,7.550550e-06,5.000084e-06
3.752500e-10,3.560759e-06,1.869391e-07,-2.917759e-06,7.521564e-06,4.999995e-06
3.755000e-10,3.550358e-06,1.915575e-07,-2.896271e-06,7.496548e-06,4.999905e-06
3.757500e-10,3.541002e-06,1.972068e-07,-2.871532e-06,7.474816e-06,4.999844e-06
3.760000e-10,3.532142e-06,2.033361e-07,-2.845248e-06,7.454670e-06,4.999828e-06
3.762500e-10,3.523114e-06,2.092832e-07,-2.819476e-06,7.434062e-06,4.999858e-06
3.765000e-10,3.513376e-06,2.145037e-07,-2.795905e-06,7.411309e-06,4.999919e-06
3.767500e-10,3.502668e-06,2.187394e-07,-2.775336e-06,7.385611e-06,4.999989e-06
3.770000e-10,3.491075e-06,2.220742e-07,-2.757509e-06,7.357231e-06,5.000042e-06
3.772500e-10,3.478962e-06,2.248713e-07,-2.741298e-06,7.327297e-06,5.000063e-06
3.775000e-10,3.466827e-06,2.276238e-07,-2.725174e-06,7.297342e-06,5.000048e-06
3.777500e-10,3.455117e-06,2.307775e-07,-2.707754e-06,7.268755e-06,5.000005e-06
3.780000e-10,3.444091e-06,2.345872e-07,-2.688248e-06,7.242331e-06,4.999952e-06
3.782500e-10,3.433750e-06,2.390519e-07,-2.666660e-06,7.218076e-06,4.999908e-06
3.785000e-10,3.423864e-06,2.439411e-07,-2.643706e-06,7.195279e-06,4.999885e-06
3.787500e-10,3.414076e-06,2.488954e-07,-2.620501e-06,7.172830e-06,4.999889e-06
3.790000e-10,3.404029e-06,2.535598e-07,-2.598146e-06,7.149630e-06,4.999916e-06
3.792500e-10,3.393491e-06,2.577017e-07,-2.577364e-06,7.124960e-06,4.999955e-06
3.795000e-10,3.382416e-06,2.612754e-07,-2.558297e-06,7.098679e-06,4.999990e-06
3.797500e-10,3.370943e-06,2.644178e-07,-2.540520e-06,7.071214e-06,5.000011e-06
3.800000e-10,3.359329e-06,2.673834e-07,-2.523246e-06,7.043359e-06,5.000011e-06
3.802500e-10,3.347850e-06,2.704466e-07,-2.505622e-06,7.015968e-06,4.999994e-06
3.805000e-10,3.336709e-06,2.738077e-07,-2.487028e-06,6.989669e-06,4.999965e-06
3.807500e-10,3.325975e-06,2.775338e-07,-2.467257e-06,6.964672e-06,4.999937e-06
3.810000e-10,3.315574e-06,2.815498e-07,-2.446541e-06,6.940749e-06,4.999918e-06
3.812500e-10,3.305330e-06,2.856794e-07,-2.425429e-06,6.917354e-06,4.999913e-06
3.815000e-10,3.295034e-06,2.897142e-07,-2.404568e-06,6.893844e-06,4.999923e-06
3.817500e-10,3.284520e-06,2.934874e-07,-2.384475e-06,6.869702e-06,4.999942e-06
3.820000e-10,3.273715e-06,2.969249e-07,-2.365380e-06,6.844701e-06,4.999963e-06
3.822500e-10,3.262652e-06,3.000607e-07,-2.347179e-06,6.818947e-06,4.999979e-06
3.825000e-10,3.251452e-06,3.030132e-07,-2.329505e-06,6.792811e-06,4.999984e-06
3.827500e-10,3.240271e-06,3.059372e-07,-2.311879e-06,6.766776e-06,4.999978e-06
3.830000e-10,3.229246e-06,3.089674e-07,-2.293882e-06,6.741262e-06,4.999964e-06
3.832500e-10,3.218451e-06,3.121759e-07,-2.275292e-06,6.716497e-06,4.999947e-06
3.835000e-10,3.207877e-06,3.155545e-07,-2.256135e-06,6.692456e-06,4.999933e-06
3.837500e-10,3.197448e-06,3.190261e-07,-2.236651e-06,6.668902e-06,4.999927e-06
3.840000e-10,3.187051e-06,3.224783e-07,-2.217188e-06,6.645488e-06,4.999929e-06
3.842500e-10,3.176581e-06,3.258043e-07,-2.198079e-06,6.621884e-06,4.999937e-06
3.845000e-10,3.165972e-06,3.289386e-07,-2.179527e-06,6.597887e-06,4.999949e-06
3.847500e-10,3.155218e-06,3.318743e-07,-2.161554e-06,6.573478e-06,4.999959e-06
3.850000e-10,3.144367e-06,3.346589e-07,-2.144014e-06,6.548807e-06,4.999964e-06
3.852500e-10,3.133501e-06,3.373728e-07,-2.126657e-06,6.524125e-06,4.999963e-06
3.855000e-10,3.122704e-06,3.400990e-07,-2.109227e-06,6.499691e-06,4.999956e-06
3.857500e-10,3.112034e-06,3.428950e-07,-2.091546e-06,6.475684e-06,4.999947e-06
3.860000e-10,3.101508e-06,3.457764e-07,-2.073566e-06,6.452156e-06,4.999938e-06
3.862500e-10,3.091100e-06,3.487165e-07,-2.055371e-06,6.429024e-06,4.999932e-06
3.865000e-10,3.080753e-06,3.516598e-07,-2.037132e-06,6.406117e-06,4.999931e-06
3.867500e-10,3.070406e-06,3.545435e-07,-2.019046e-06,6.383242e-06,4.999933e-06
3.870000e-10,3.060011e-06,3.573195e-07,-2.001262e-06,6.360249e-06,4.999939e-06
3.872500e-10,3.049550e-06,3.599684e-07,-1.983841e-06,6.337081e-06,4.999945e-06
3.875000e-10,3.039035e-06,3.625034e-07,-1.966743e-06,6.313779e-06,4.999949e-06
3.877500e-10,3.028505e-06,3.649622e-07,-1.949851e-06,6.290462e-06,4.999949e-06
3.880000e-10,3.018009e-06,3.673919e-07,-1.933020e-06,6.267277e-06,4.999947e-06
3.882500e-10,3.007587e-06,3.698328e-07,-1.916125e-06,6.244351e-06,4.999942e-06
3.885000e-10,2.997260e-06,3.723059e-07,-1.899101e-06,6.221749e-06,4.999936e-06
3.887500e-10,2.987027e-06,3.748080e-07,-1.881960e-06,6.199462e-06,4.999931e-06
3.890000e-10,2.976864e-06,3.773157e-07,-1.864774e-06,6.177420e-06,4.999929e-06
3.892500e-10,2.966738e-06,3.797954e-07,-1.847649e-06,6.155517e-06,4.999929e-06
3.895000e-10,2.956616e-06,3.822153e-07,-1.830683e-06,6.133657e-06,4.999930e-06
3.897500e-10,2.946482e-06,3.845558e-07,-1.813938e-06,6.111779e-06,4.999933e-06
3.900000e-10,2.936331e-06,3.868148e-07,-1.797420e-06,6.089879e-06,4.999936e-06
3.902500e-10,2.926180e-06,3.890065e-07,-1.781087e-06,6.068001e-06,4.999936e-06
3.905000e-10,2.916054e-06,3.911553e-07,-1.764864e-06,6.046222e-06,4.999935e-06
3.907500e-10,2.905978e-06,3.932869e-07,-1.748670e-06,6.024623e-06,4.999933e-06
3.910000e-10,2.895972e-06,3.954200e-07,-1.732450e-06,6.003261e-06,4.999929e-06
3.912500e-10,2.886042e-06,3.975611e-07,-1.716182e-06,5.982159e-06,4.999925e-06
3.915000e-10,2.876184e-06,3.997041e-07,-1.699888e-06,5.961299e-06,4.999923e-06
3.917500e-10,2.866382e-06,4.018338e-07,-1.683614e-06,5.940633e-06,4.999921e-06
3.920000e-10,2.856618e-06,4.039314e-07,-1.667419e-06,5.920104e-06,4.999921e-06
3.922500e-10,2.846877e-06,4.059817e-07,-1.651351e-06,5.899667e-06,4.999921e-06
3.925000e-10,2.837153e-06,4.079773e-07,-1.635434e-06,5.879298e-06,4.999922e-06
3.927500e-10,2.827447e-06,4.099204e-07,-1.619661e-06,5.859006e-06,4.999923e-06
3.930000e-10,2.817771e-06,4.118213e-07,-1.604002e-06,5.838824e-06,4.999922e-06
3.932500e-10,2.808140e-06,4.136946e-07,-1.588411e-06,5.818797e-06,4.999920e-06
3.935000e-10,2.798568e-06,4.155543e-07,-1.572846e-06,5.798970e-06,4.999918e-06
3.937500e-10,2.789064e-06,4.174094e-07,-1.557278e-06,5.779372e-06,4.999915e-06
3.940000e-10,2.779633e-06,4.192626e-07,-1.541702e-06,5.760012e-06,4.999912e-06
3.942500e-10,2.770270e-06,4.211094e-07,-1.526130e-06,5.740876e-06,4.999910e-06
3.945000e-10,2.760967e-06,4.229414e-07,-1.510591e-06,5.721940e-06,4.999908e-06
3.947500e-10,2.751714e-06,4.247488e-07,-1.495114e-06,5.703174e-06,4.999907e-06
3.950000e-10,2.742506e-06,4.265241e-07,-1.479723e-06,5.684556e-06,4.999907e-06
3.952500e-10,2.733338e-06,4.282644e-07,-1.464429e-06,5.666078e-06,4.999906e-06
3.955000e-10,2.724214e-06,4.299721e-07,-1.449224e-06,5.647748e-06,4.999905e-06
3.957500e-10,2.715142e-06,4.316538e-07,-1.434089e-06,5.629587e-06,4.999904e-06
3.960000e-10,2.706130e-06,4.333180e-07,-1.418998e-06,5.611624e-06,4.999902e-06
3.962500e-10,2.697188e-06,4.349731e-07,-1.403925e-06,5.593884e-06,4.999899e-06
3.965000e-10,2.688321e-06,4.366248e-07,-1.388853e-06,5.576387e-06,4.999897e-06
3.967500e-10,2.679531e-06,4.382751e-07,-1.373777e-06,5.559140e-06,4.999894e-06
3.970000e-10,2.670819e-06,4.399225e-07,-1.358702e-06,5.542139e-06,4.999891e-06
3.972500e-10,2.662181e-06,4.415629e-07,-1.343641e-06,5.525374e-06,4.999889e-06
3.975000e-10,2.653612e-06,4.431917e-07,-1.328609e-06,5.508829e-06,4.999887e-06
3.977500e-10,2.645109e-06,4.448052e-07,-1.313619e-06,5.492496e-06,4.999885e-06
3.980000e-10,2.636672e-06,4.464022e-07,-1.298674e-06,5.476371e-06,4.999884e-06
3.982500e-10,2.628303e-06,4.479842e-07,-1.283770e-06,5.460461e-06,4.999882e-06
3.985000e-10,2.620007e-06,4.495555e-07,-1.268896e-06,5.444780e-06,4.999879e-06
3.987500e-10,2.611789e-06,4.511215e-07,-1.254034e-06,5.429346e-06,4.999877e-06
3.990000e-10,2.603656e-06,4.526880e-07,-1.239168e-06,5.414178e-06,4.999874e-06
