time,"I(LQ|X1)","I(LOUT)","I(LJOIN)","I(LQB|X2)","I(LQA|X2)","I(LIN|X2)","I(LINA|X2)","I(LINB|X2)"
2.170000e-10,-2.263869e-05,8.764416e-07,-8.422231e-06,7.498932e-06,-7.040405e-06,0.000000e+00,-1.392690e-05,1.392690e-05
2.172500e-10,-2.410643e-05,8.750410e-07,-8.948891e-06,7.479846e-06,-7.021743e-06,0.000000e+00,-1.390280e-05,1.390280e-05
2.175000e-10,-2.573438e-05,8.736263e-07,-9.532444e-06,7.460595e-06,-7.002939e-06,0.000000e+00,-1.387822e-05,1.387822e-05
2.177500e-10,-2.754325e-05,8.721978e-07,-1.018025e-05,7.441181e-06,-6.983997e-06,0.000000e+00,-1.385315e-05,1.385315e-05
2.180000e-10,-2.955616e-05,8.707555e-07,-1.090051e-05,7.421608e-06,-6.964920e-06,0.000000e+00,-1.382761e-05,1.382761e-05
2.182500e-10,-3.179855e-05,8.692998e-07,-1.170228e-05,7.401879e-06,-6.945713e-06,0.000000e+00,-1.380157e-05,1.380157e-05
2.185000e-10,-3.429795e-05,8.678307e-07,-1.259533e-05,7.381999e-06,-6.926379e-06,0.000000e+00,-1.377505e-05,1.377505e-05
2.187500e-10,-3.708328e-05,8.663485e-07,-1.358993e-05,7.361970e-06,-6.906921e-06,0.000000e+00,-1.374804e-05,1.374804e-05
2.190000e-10,-4.018367e-05,8.648534e-07,-1.469644e-05,7.341796e-06,-6.887344e-06,0.000000e+00,-1.372054e-05,1.372054e-05
2.192500e-10,-4.362631e-05,8.633455e-07,-1.592451e-05,7.321479e-06,-6.867652e-06,0.000000e+00,-1.369254e-05,1.369254e-05
2.195000e-10,-4.743318e-05,8.618251e-07,-1.728195e-05,7.301024e-06,-6.847846e-06,0.000000e+00,-1.366404e-05,1.366404e-05
2.197500e-10,-5.161607e-05,8.602923e-07,-1.877295e-05,7.280433e-06,-6.827932e-06,0.000000e+00,-1.363505e-05,1.363505e-05
2.200000e-10,-5.616963e-05,8.587472e-07,-2.039561e-05,7.259709e-06,-6.807913e-06,0.000000e+00,-1.360555e-05,1.360555e-05
2.202500e-10,-6.106233e-05,8.571900e-07,-2.213872e-05,7.238855e-06,-6.787791e-06,0.000000e+00,-1.357556e-05,1.357556e-05
2.205000e-10,-6.622585e-05,8.556208e-07,-2.397803e-05,7.217875e-06,-6.767569e-06,0.000000e+00,-1.354506e-05,1.354506e-05
2.207500e-10,-7.154463e-05,8.540397e-07,-2.587246e-05,7.196769e-06,-6.747250e-06,0.000000e+00,-1.351405e-05,1.351405e-05
2.210000e-10,-7.684882e-05,8.524468e-07,-2.776168e-05,7.175542e-06,-6.726837e-06,0.000000e+00,-1.348253e-05,1.348253e-05
2.212500e-10,-8.191550e-05,8.508421e-07,-2.956649e-05,7.154195e-06,-6.706333e-06,0.000000e+00,-1.345050e-05,1.345050e-05
2.215000e-10,-8.648297e-05,8.492259e-07,-3.119392e-05,7.132730e-06,-6.685739e-06,0.000000e+00,-1.341796e-05,1.341796e-05
2.217500e-10,-9.028057e-05,8.475983e-07,-3.254781e-05,7.111151e-06,-6.665060e-06,0.000000e+00,-1.338491e-05,1.338491e-05
2.220000e-10,-9.307126e-05,8.459596e-07,-3.354396e-05,7.089460e-06,-6.644298e-06,0.000000e+00,-1.335135e-05,1.335135e-05
2.222500e-10,-9.469741e-05,8.443101e-07,-3.412635e-05,7.067663e-06,-6.623458e-06,0.000000e+00,-1.331728e-05,1.331728e-05
2.225000e-10,-9.511684e-05,8.426501e-07,-3.428000e-05,7.045762e-06,-6.602545e-06,0.000000e+00,-1.328269e-05,1.328269e-05
2.227500e-10,-9.441775e-05,8.409800e-07,-3.403624e-05,7.023762e-06,-6.581562e-06,0.000000e+00,-1.324760e-05,1.324760e-05
2.230000e-10,-9.280798e-05,8.393000e-07,-3.346893e-05,7.001668e-06,-6.560514e-06,0.000000e+00,-1.321200e-05,1.321200e-05
2.232500e-10,-9.058292e-05,8.376102e-07,-3.268298e-05,6.979481e-06,-6.539403e-06,0.000000e+00,-1.317588e-05,1.317588e-05
2.235000e-10,-8.808202e-05,8.359110e-07,-3.179901e-05,6.957204e-06,-6.518233e-06,0.000000e+00,-1.313926e-05,1.313926e-05
2.237500e-10,-8.564542e-05,8.342023e-07,-3.093785e-05,6.934840e-06,-6.497006e-06,0.000000e+00,-1.310212e-05,1.310212e-05
2.240000e-10,-8.357897e-05,8.324843e-07,-3.020816e-05,6.912389e-06,-6.475724e-06,0.000000e+00,-1.306447e-05,1.306447e-05
2.242500e-10,-8.213082e-05,8.307571e-07,-2.969810e-05,6.889854e-06,-6.454388e-06,0.000000e+00,-1.302632e-05,1.302632e-05
2.245000e-10,-8.147851e-05,8.290207e-07,-2.947074e-05,6.867236e-06,-6.432999e-06,0.000000e+00,-1.298765e-05,1.298765e-05
2.247500e-10,-8.172280e-05,8.272751e-07,-2.956187e-05,6.844538e-06,-6.411560e-06,0.000000e+00,-1.294848e-05,1.294848e-05
2.250000e-10,-8.288448e-05,8.255204e-07,-2.997889e-05,6.821760e-06,-6.390072e-06,0.000000e+00,-1.290879e-05,1.290879e-05
2.252500e-10,-8.490173e-05,8.237568e-07,-3.069984e-05,6.798906e-06,-6.368538e-06,0.000000e+00,-1.286859e-05,1.286859e-05
2.255000e-10,-8.762855e-05,8.219843e-07,-3.167283e-05,6.775977e-06,-6.346961e-06,0.000000e+00,-1.282789e-05,1.282789e-05
2.257500e-10,-9.083729e-05,8.202031e-07,-3.281701e-05,6.752976e-06,-6.325343e-06,0.000000e+00,-1.278667e-05,1.278667e-05
2.260000e-10,-9.423074e-05,8.184132e-07,-3.402677e-05,6.729905e-06,-6.303685e-06,0.000000e+00,-1.274494e-05,1.274494e-05
2.262500e-10,-9.746879e-05,8.166148e-07,-3.518128e-05,6.706764e-06,-6.281989e-06,0.000000e+00,-1.270270e-05,1.270270e-05
2.265000e-10,-1.002109e-04,8.148081e-07,-3.615957e-05,6.683557e-06,-6.260258e-06,0.000000e+00,-1.265996e-05,1.265996e-05
2.267500e-10,-1.021689e-04,8.129933e-07,-3.685927e-05,6.660286e-06,-6.238493e-06,0.000000e+00,-1.261672e-05,1.261672e-05
2.270000e-10,-1.031584e-04,8.111706e-07,-3.721486e-05,6.636953e-06,-6.216699e-06,0.000000e+00,-1.257297e-05,1.257297e-05
2.272500e-10,-1.031333e-04,8.093404e-07,-3.720994e-05,6.613562e-06,-6.194876e-06,0.000000e+00,-1.252872e-05,1.252872e-05
2.275000e-10,-1.021936e-04,8.075028e-07,-3.688004e-05,6.590114e-06,-6.173030e-06,0.000000e+00,-1.248398e-05,1.248398e-05
2.277500e-10,-1.005641e-04,8.056581e-07,-3.630508e-05,6.566614e-06,-6.151162e-06,0.000000e+00,-1.243875e-05,1.243875e-05
2.280000e-10,-9.855203e-05,8.038063e-07,-3.559415e-05,6.543062e-06,-6.129274e-06,0.000000e+00,-1.239302e-05,1.239302e-05
2.282500e-10,-9.649463e-05,8.019478e-07,-3.486709e-05,6.519462e-06,-6.107369e-06,0.000000e+00,-1.234680e-05,1.234680e-05
2.285000e-10,-9.471027e-05,8.000825e-07,-3.423698e-05,6.495814e-06,-6.085448e-06,0.000000e+00,-1.230009e-05,1.230009e-05
2.287500e-10,-9.345991e-05,7.982105e-07,-3.379656e-05,6.472118e-06,-6.063512e-06,0.000000e+00,-1.225290e-05,1.225290e-05
2.290000e-10,-9.292169e-05,7.963320e-07,-3.360909e-05,6.448378e-06,-6.041562e-06,0.000000e+00,-1.220522e-05,1.220522e-05
2.292500e-10,-9.317709e-05,7.944470e-07,-3.370354e-05,6.424592e-06,-6.019598e-06,0.000000e+00,-1.215706e-05,1.215706e-05
2.295000e-10,-9.420630e-05,7.925554e-07,-3.407285e-05,6.400764e-06,-5.997623e-06,0.000000e+00,-1.210842e-05,1.210842e-05
2.297500e-10,-9.589114e-05,7.906575e-07,-3.467505e-05,6.376893e-06,-5.975637e-06,0.000000e+00,-1.205930e-05,1.205930e-05
2.300000e-10,-9.802653e-05,7.887532e-07,-3.543727e-05,6.352982e-06,-5.953642e-06,0.000000e+00,-1.200970e-05,1.200970e-05
2.302500e-10,-1.003428e-04,7.868428e-07,-3.626372e-05,6.329032e-06,-5.931640e-06,0.000000e+00,-1.195963e-05,1.195963e-05
2.305000e-10,-1.025401e-04,7.849264e-07,-3.704788e-05,6.305045e-06,-5.909633e-06,0.000000e+00,-1.190909e-05,1.190909e-05
2.307500e-10,-1.043333e-04,7.830043e-07,-3.768839e-05,6.281023e-06,-5.887622e-06,0.000000e+00,-1.185808e-05,1.185808e-05
2.310000e-10,-1.054988e-04,7.810765e-07,-3.810591e-05,6.256968e-06,-5.865609e-06,0.000000e+00,-1.180660e-05,1.180660e-05
2.312500e-10,-1.059144e-04,7.791433e-07,-3.825696e-05,6.232880e-06,-5.843596e-06,0.000000e+00,-1.175467e-05,1.175467e-05
2.315000e-10,-1.055792e-04,7.772049e-07,-3.814122e-05,6.208763e-06,-5.821585e-06,0.000000e+00,-1.170228e-05,1.170228e-05
2.317500e-10,-1.046100e-04,7.752614e-07,-3.780022e-05,6.184618e-06,-5.799576e-06,0.000000e+00,-1.164943e-05,1.164943e-05
2.320000e-10,-1.032156e-04,7.733130e-07,-3.730812e-05,6.160445e-06,-5.777573e-06,0.000000e+00,-1.159614e-05,1.159614e-05
2.322500e-10,-1.016563e-04,7.713599e-07,-3.675738e-05,6.136248e-06,-5.755575e-06,0.000000e+00,-1.154240e-05,1.154240e-05
2.325000e-10,-1.001993e-04,7.694021e-07,-3.624297e-05,6.112026e-06,-5.733585e-06,0.000000e+00,-1.148822e-05,1.148822e-05
2.327500e-10,-9.907898e-05,7.674399e-07,-3.584812e-05,6.087781e-06,-5.711604e-06,0.000000e+00,-1.143360e-05,1.143360e-05
2.330000e-10,-9.846657e-05,7.654732e-07,-3.563367e-05,6.063514e-06,-5.689632e-06,0.000000e+00,-1.137855e-05,1.137855e-05
2.332500e-10,-9.845152e-05,7.635021e-07,-3.563140e-05,6.039226e-06,-5.667670e-06,0.000000e+00,-1.132306e-05,1.132306e-05
2.335000e-10,-9.903397e-05,7.615269e-07,-3.584135e-05,6.014919e-06,-5.645720e-06,0.000000e+00,-1.126714e-05,1.126714e-05
2.337500e-10,-1.001274e-04,7.595475e-07,-3.623280e-05,5.990592e-06,-5.623782e-06,0.000000e+00,-1.121080e-05,1.121080e-05
2.340000e-10,-1.015713e-04,7.575640e-07,-3.674874e-05,5.966246e-06,-5.601857e-06,0.000000e+00,-1.115404e-05,1.115404e-05
2.342500e-10,-1.031542e-04,7.555767e-07,-3.731398e-05,5.941884e-06,-5.579946e-06,0.000000e+00,-1.109686e-05,1.109686e-05
2.345000e-10,-1.046448e-04,7.535856e-07,-3.784642e-05,5.917506e-06,-5.558050e-06,0.000000e+00,-1.103926e-05,1.103926e-05
2.347500e-10,-1.058298e-04,7.515909e-07,-3.827021e-05,5.893113e-06,-5.536171e-06,0.000000e+00,-1.098126e-05,1.098126e-05
2.350000e-10,-1.065490e-04,7.495929e-07,-3.852851e-05,5.868707e-06,-5.514310e-06,0.000000e+00,-1.092285e-05,1.092285e-05
2.352500e-10,-1.067229e-04,7.475915e-07,-3.859305e-05,5.844289e-06,-5.492469e-06,0.000000e+00,-1.086405e-05,1.086405e-05
2.355000e-10,-1.063643e-04,7.455871e-07,-3.846834e-05,5.819860e-06,-5.470648e-06,0.000000e+00,-1.080484e-05,1.080484e-05
2.357500e-10,-1.055718e-04,7.435797e-07,-3.818944e-05,5.795422e-06,-5.448848e-06,0.000000e+00,-1.074525e-05,1.074525e-05
2.360000e-10,-1.045084e-04,7.415696e-07,-3.781426e-05,5.770976e-06,-5.427070e-06,0.000000e+00,-1.068527e-05,1.068527e-05
2.362500e-10,-1.033701e-04,7.395567e-07,-3.741245e-05,5.746521e-06,-5.405317e-06,0.000000e+00,-1.062491e-05,1.062491e-05
2.365000e-10,-1.023523e-04,7.375413e-07,-3.705336e-05,5.722060e-06,-5.383587e-06,0.000000e+00,-1.056417e-05,1.056417e-05
2.367500e-10,-1.016192e-04,7.355235e-07,-3.679542e-05,5.697593e-06,-5.361882e-06,0.000000e+00,-1.050306e-05,1.050306e-05
2.370000e-10,-1.012823e-04,7.335033e-07,-3.667814e-05,5.673121e-06,-5.340202e-06,0.000000e+00,-1.044158e-05,1.044158e-05
2.372500e-10,-1.013864e-04,7.314809e-07,-3.671753e-05,5.648644e-06,-5.318549e-06,0.000000e+00,-1.037974e-05,1.037974e-05
2.375000e-10,-1.019071e-04,7.294565e-07,-3.690486e-05,5.624164e-06,-5.296924e-06,0.000000e+00,-1.031754e-05,1.031754e-05
2.377500e-10,-1.027561e-04,7.274300e-07,-3.720880e-05,5.599682e-06,-5.275326e-06,0.000000e+00,-1.025498e-05,1.025498e-05
2.380000e-10,-1.037963e-04,7.254017e-07,-3.758061e-05,5.575197e-06,-5.253757e-06,0.000000e+00,-1.019207e-05,1.019207e-05
2.382500e-10,-1.048633e-04,7.233717e-07,-3.796191e-05,5.550712e-06,-5.232217e-06,0.000000e+00,-1.012882e-05,1.012882e-05
2.385000e-10,-1.057926e-04,7.213401e-07,-3.829421e-05,5.526226e-06,-5.210708e-06,0.000000e+00,-1.006523e-05,1.006523e-05
2.387500e-10,-1.064464e-04,7.193070e-07,-3.852861e-05,5.501742e-06,-5.189229e-06,0.000000e+00,-1.000131e-05,1.000131e-05
2.390000e-10,-1.067371e-04,7.172727e-07,-3.863396e-05,5.477259e-06,-5.167783e-06,0.000000e+00,-9.937052e-06,9.937052e-06
2.392500e-10,-1.066404e-04,7.152372e-07,-3.860166e-05,5.452778e-06,-5.146369e-06,0.000000e+00,-9.872474e-06,9.872474e-06
2.395000e-10,-1.061973e-04,7.132006e-07,-3.844624e-05,5.428301e-06,-5.124989e-06,0.000000e+00,-9.807577e-06,9.807577e-06
2.397500e-10,-1.055035e-04,7.111632e-07,-3.820170e-05,5.403829e-06,-5.103643e-06,0.000000e+00,-9.742367e-06,9.742367e-06
2.400000e-10,-1.046899e-04,7.091250e-07,-3.791455e-05,5.379361e-06,-5.082331e-06,0.000000e+00,-9.676848e-06,9.676848e-06
2.402500e-10,-1.038990e-04,7.070862e-07,-3.763542e-05,5.354899e-06,-5.061055e-06,0.000000e+00,-9.611026e-06,9.611026e-06
2.405000e-10,-1.032611e-04,7.050468e-07,-3.741061e-05,5.330444e-06,-5.039815e-06,0.000000e+00,-9.544907e-06,9.544907e-06
2.407500e-10,-1.028748e-04,7.030070e-07,-3.727516e-05,5.305995e-06,-5.018611e-06,0.000000e+00,-9.478495e-06,9.478495e-06
2.410000e-10,-1.027940e-04,7.009668e-07,-3.724816e-05,5.281555e-06,-4.997445e-06,0.000000e+00,-9.411796e-06,9.411796e-06
2.412500e-10,-1.030215e-04,6.989265e-07,-3.733068e-05,5.257123e-06,-4.976316e-06,0.000000e+00,-9.344816e-06,9.344816e-06
2.415000e-10,-1.035116e-04,6.968861e-07,-3.750640e-05,5.232700e-06,-4.955225e-06,0.000000e+00,-9.277559e-06,9.277559e-06
2.417500e-10,-1.041780e-04,6.948457e-07,-3.774474e-05,5.208287e-06,-4.934172e-06,0.000000e+00,-9.210031e-06,9.210031e-06
2.420000e-10,-1.049092e-04,6.928054e-07,-3.800606e-05,5.183885e-06,-4.913158e-06,0.000000e+00,-9.142238e-06,9.142238e-06
2.422500e-10,-1.055867e-04,6.907655e-07,-3.824824e-05,5.159494e-06,-4.892184e-06,0.000000e+00,-9.074185e-06,9.074185e-06
2.425000e-10,-1.061047e-04,6.887258e-07,-3.843372e-05,5.135115e-06,-4.871250e-06,0.000000e+00,-9.005878e-06,9.005878e-06
2.427500e-10,-1.063877e-04,6.866867e-07,-3.853565e-05,5.110748e-06,-4.850357e-06,0.000000e+00,-8.937323e-06,8.937323e-06
2.430000e-10,-1.064021e-04,6.846481e-07,-3.854210e-05,5.086395e-06,-4.829504e-06,0.000000e+00,-8.868525e-06,8.868525e-06
2.432500e-10,-1.061602e-04,6.826103e-07,-3.845748e-05,5.062056e-06,-4.808693e-06,0.000000e+00,-8.799491e-06,8.799491e-06
2.435000e-10,-1.057162e-04,6.805732e-07,-3.830098e-05,5.037732e-06,-4.787923e-06,0.000000e+00,-8.730226e-06,8.730226e-06
2.437500e-10,-1.051542e-04,6.785371e-07,-3.810254e-05,5.013423e-06,-4.767195e-06,0.000000e+00,-8.660736e-06,8.660736e-06
2.440000e-10,-1.045731e-04,6.765019e-07,-3.789725e-05,4.989129e-06,-4.746510e-06,0.000000e+00,-8.591027e-06,8.591027e-06
2.442500e-10,-1.040691e-04,6.744678e-07,-3.771932e-05,4.964853e-06,-4.725867e-06,0.000000e+00,-8.521104e-06,8.521104e-06
2.445000e-10,-1.037208e-04,6.724349e-07,-3.759667e-05,4.940593e-06,-4.705268e-06,0.000000e+00,-8.450974e-06,8.450974e-06
2.447500e-10,-1.035780e-04,6.704033e-07,-3.754694e-05,4.916351e-06,-4.684711e-06,0.000000e+00,-8.380643e-06,8.380643e-06
2.450000e-10,-1.036549e-04,6.683729e-07,-3.757523e-05,4.892128e-06,-4.664197e-06,0.000000e+00,-8.310115e-06,8.310115e-06
2.452500e-10,-1.039302e-04,6.663440e-07,-3.767397e-05,4.867924e-06,-4.643727e-06,0.000000e+00,-8.239399e-06,8.239399e-06
2.455000e-10,-1.043517e-04,6.643166e-07,-3.782459e-05,4.843739e-06,-4.623301e-06,0.000000e+00,-8.168499e-06,8.168499e-06
2.457500e-10,-1.048455e-04,6.622907e-07,-3.800087e-05,4.819574e-06,-4.602918e-06,0.000000e+00,-8.097421e-06,8.097421e-06
2.460000e-10,-1.053289e-04,6.602665e-07,-3.817341e-05,4.795430e-06,-4.582579e-06,0.000000e+00,-8.026173e-06,8.026173e-06
2.462500e-10,-1.057240e-04,6.582439e-07,-3.831451e-05,4.771308e-06,-4.562284e-06,0.000000e+00,-7.954759e-06,7.954759e-06
2.465000e-10,-1.059705e-04,6.562231e-07,-3.840276e-05,4.747207e-06,-4.542033e-06,0.000000e+00,-7.883187e-06,7.883187e-06
2.467500e-10,-1.060351e-04,6.542041e-07,-3.842634e-05,4.723129e-06,-4.521825e-06,0.000000e+00,-7.811463e-06,7.811463e-06
2.470000e-10,-1.059160e-04,6.521869e-07,-3.838463e-05,4.699075e-06,-4.501662e-06,0.000000e+00,-7.739592e-06,7.739592e-06
2.472500e-10,-1.056418e-04,6.501716e-07,-3.828779e-05,4.675044e-06,-4.481542e-06,0.000000e+00,-7.667582e-06,7.667582e-06
2.475000e-10,-1.052653e-04,6.481583e-07,-3.815452e-05,4.651037e-06,-4.461466e-06,0.000000e+00,-7.595439e-06,7.595439e-06
2.477500e-10,-1.048529e-04,6.461468e-07,-3.800845e-05,4.627055e-06,-4.441433e-06,0.000000e+00,-7.523168e-06,7.523168e-06
2.480000e-10,-1.044734e-04,6.441374e-07,-3.787405e-05,4.603099e-06,-4.421443e-06,0.000000e+00,-7.450778e-06,7.450778e-06
2.482500e-10,-1.041869e-04,6.421299e-07,-3.777261e-05,4.579168e-06,-4.401497e-06,0.000000e+00,-7.378273e-06,7.378273e-06
2.485000e-10,-1.040351e-04,6.401244e-07,-3.771902e-05,4.555265e-06,-4.381592e-06,0.000000e+00,-7.305661e-06,7.305661e-06
2.487500e-10,-1.040365e-04,6.381208e-07,-3.771977e-05,4.531388e-06,-4.361730e-06,0.000000e+00,-7.232948e-06,7.232948e-06
2.490000e-10,-1.041839e-04,6.361193e-07,-3.777233e-05,4.507539e-06,-4.341910e-06,0.000000e+00,-7.160142e-06,7.160142e-06
2.492500e-10,-1.044469e-04,6.341196e-07,-3.786595e-05,4.483719e-06,-4.322131e-06,0.000000e+00,-7.087248e-06,7.087248e-06
2.495000e-10,-1.047780e-04,6.321219e-07,-3.798370e-05,4.459927e-06,-4.302392e-06,0.000000e+00,-7.014274e-06,7.014274e-06
2.497500e-10,-1.051204e-04,6.301261e-07,-3.810542e-05,4.436165e-06,-4.282694e-06,0.000000e+00,-6.941226e-06,6.941226e-06
2.500000e-10,-1.054179e-04,6.281321e-07,-3.821113e-05,4.412433e-06,-4.263035e-06,0.000000e+00,-6.868111e-06,6.868111e-06
2.502500e-10,-1.056239e-04,6.261399e-07,-3.828430e-05,4.388732e-06,-4.243414e-06,0.000000e+00,-6.794937e-06,6.794937e-06
2.505000e-10,-1.057089e-04,6.241493e-07,-3.831443e-05,4.365062e-06,-4.223832e-06,0.000000e+00,-6.721710e-06,6.721710e-06
2.507500e-10,-1.056646e-04,6.221604e-07,-3.829858e-05,4.341423e-06,-4.204286e-06,0.000000e+00,-6.648437e-06,6.648437e-06
2.510000e-10,-1.055044e-04,6.201729e-07,-3.824148e-05,4.317817e-06,-4.184776e-06,0.000000e+00,-6.575126e-06,6.575126e-06
2.512500e-10,-1.052598e-04,6.181869e-07,-3.815438e-05,4.294244e-06,-4.165300e-06,0.000000e+00,-6.501783e-06,6.501783e-06
2.515000e-10,-1.049748e-04,6.162021e-07,-3.805286e-05,4.270705e-06,-4.145859e-06,0.000000e+00,-6.428416e-06,6.428416e-06
2.517500e-10,-1.046975e-04,6.142184e-07,-3.795405e-05,4.247200e-06,-4.126449e-06,0.000000e+00,-6.355033e-06,6.355033e-06
2.520000e-10,-1.044725e-04,6.122357e-07,-3.787375e-05,4.223729e-06,-4.107071e-06,0.000000e+00,-6.281640e-06,6.281640e-06
2.522500e-10,-1.043335e-04,6.102538e-07,-3.782398e-05,4.200294e-06,-4.087722e-06,0.000000e+00,-6.208245e-06,6.208245e-06
2.525000e-10,-1.042989e-04,6.082724e-07,-3.781123e-05,4.176895e-06,-4.068401e-06,0.000000e+00,-6.134857e-06,6.134857e-06
2.527500e-10,-1.043693e-04,6.062914e-07,-3.783573e-05,4.153532e-06,-4.049105e-06,0.000000e+00,-6.061482e-06,6.061482e-06
2.530000e-10,-1.045283e-04,6.043106e-07,-3.789167e-05,4.130207e-06,-4.029835e-06,0.000000e+00,-5.988128e-06,5.988128e-06
2.532500e-10,-1.047460e-04,6.023295e-07,-3.796841e-05,4.106920e-06,-4.010586e-06,0.000000e+00,-5.914804e-06,5.914804e-06
2.535000e-10,-1.049841e-04,6.003481e-07,-3.805237e-05,4.083671e-06,-3.991358e-06,0.000000e+00,-5.841517e-06,5.841517e-06
2.537500e-10,-1.052027e-04,5.983660e-07,-3.812933e-05,4.060462e-06,-3.972148e-06,0.000000e+00,-5.768275e-06,5.768275e-06
2.540000e-10,-1.053666e-04,5.963827e-07,-3.818684e-05,4.037293e-06,-3.952953e-06,0.000000e+00,-5.695086e-06,5.695086e-06
2.542500e-10,-1.054512e-04,5.943981e-07,-3.821611e-05,4.014164e-06,-3.933772e-06,0.000000e+00,-5.621959e-06,5.621959e-06
2.545000e-10,-1.054459e-04,5.924116e-07,-3.821337e-05,3.991077e-06,-3.914600e-06,0.000000e+00,-5.548903e-06,5.548903e-06
2.547500e-10,-1.053550e-04,5.904228e-07,-3.818021e-05,3.968031e-06,-3.895436e-06,0.000000e+00,-5.475925e-06,5.475925e-06
2.550000e-10,-1.051969e-04,5.884313e-07,-3.812311e-05,3.945029e-06,-3.876276e-06,0.000000e+00,-5.403035e-06,5.403035e-06
2.552500e-10,-1.049997e-04,5.864366e-07,-3.805208e-05,3.922071e-06,-3.857116e-06,0.000000e+00,-5.330241e-06,5.330241e-06
2.555000e-10,-1.047965e-04,5.844382e-07,-3.797887e-05,3.899157e-06,-3.837954e-06,0.000000e+00,-5.257553e-06,5.257553e-06
2.557500e-10,-1.046196e-04,5.824354e-07,-3.791495e-05,3.876289e-06,-3.818785e-06,0.000000e+00,-5.184979e-06,5.184979e-06
2.560000e-10,-1.044953e-04,5.804277e-07,-3.786968e-05,3.853467e-06,-3.799606e-06,0.000000e+00,-5.112529e-06,5.112529e-06
2.562500e-10,-1.044401e-04,5.784143e-07,-3.784890e-05,3.830693e-06,-3.780412e-06,0.000000e+00,-5.040212e-06,5.040212e-06
2.565000e-10,-1.044583e-04,5.763946e-07,-3.785418e-05,3.807967e-06,-3.761198e-06,0.000000e+00,-4.968039e-06,4.968039e-06
2.567500e-10,-1.045422e-04,5.743678e-07,-3.788274e-05,3.785290e-06,-3.741959e-06,0.000000e+00,-4.896018e-06,4.896018e-06
2.570000e-10,-1.046736e-04,5.723329e-07,-3.792811e-05,3.762664e-06,-3.722691e-06,0.000000e+00,-4.824160e-06,4.824160e-06
2.572500e-10,-1.048272e-04,5.702893e-07,-3.798132e-05,3.740090e-06,-3.703388e-06,0.000000e+00,-4.752476e-06,4.752476e-06
2.575000e-10,-1.049751e-04,5.682357e-07,-3.803247e-05,3.717569e-06,-3.684043e-06,0.000000e+00,-4.680975e-06,4.680975e-06
2.577500e-10,-1.050913e-04,5.661713e-07,-3.807233e-05,3.695102e-06,-3.664651e-06,0.000000e+00,-4.609669e-06,4.609669e-06
2.580000e-10,-1.051561e-04,5.640949e-07,-3.809385e-05,3.672692e-06,-3.645205e-06,0.000000e+00,-4.538569e-06,4.538569e-06
2.582500e-10,-1.051587e-04,5.620054e-07,-3.809323e-05,3.650338e-06,-3.625697e-06,0.000000e+00,-4.467685e-06,4.467685e-06
2.585000e-10,-1.050987e-04,5.599013e-07,-3.807033e-05,3.628044e-06,-3.606120e-06,0.000000e+00,-4.397030e-06,4.397030e-06
2.587500e-10,-1.049857e-04,5.577813e-07,-3.802857e-05,3.605812e-06,-3.586466e-06,0.000000e+00,-4.326615e-06,4.326615e-06
2.590000e-10,-1.048373e-04,5.556440e-07,-3.797416e-05,3.583642e-06,-3.566726e-06,0.000000e+00,-4.256452e-06,4.256452e-06
2.592500e-10,-1.046754e-04,5.534877e-07,-3.791495e-05,3.561537e-06,-3.546890e-06,0.000000e+00,-4.186555e-06,4.186555e-06
2.595000e-10,-1.045231e-04,5.513106e-07,-3.785908e-05,3.539500e-06,-3.526950e-06,0.000000e+00,-4.116935e-06,4.116935e-06
2.597500e-10,-1.044002e-04,5.491110e-07,-3.781361e-05,3.517533e-06,-3.506894e-06,0.000000e+00,-4.047606e-06,4.047606e-06
2.600000e-10,-1.043207e-04,5.468867e-07,-3.778348e-05,3.495638e-06,-3.486710e-06,0.000000e+00,-3.978583e-06,3.978583e-06
2.602500e-10,-1.042903e-04,5.446356e-07,-3.777081e-05,3.473820e-06,-3.466388e-06,0.000000e+00,-3.909877e-06,3.909877e-06
2.605000e-10,-1.043067e-04,5.423553e-07,-3.777466e-05,3.452081e-06,-3.445913e-06,0.000000e+00,-3.841505e-06,3.841505e-06
2.607500e-10,-1.043593e-04,5.400434e-07,-3.779136e-05,3.430426e-06,-3.425272e-06,0.000000e+00,-3.773481e-06,3.773481e-06
2.610000e-10,-1.044321e-04,5.376970e-07,-3.781521e-05,3.408857e-06,-3.404450e-06,0.000000e+00,-3.705821e-06,3.705821e-06
2.612500e-10,-1.045062e-04,5.353131e-07,-3.783945e-05,3.387380e-06,-3.383431e-06,0.000000e+00,-3.638539e-06,3.638539e-06
2.615000e-10,-1.045628e-04,5.328885e-07,-3.785742e-05,3.366000e-06,-3.362198e-06,0.000000e+00,-3.571654e-06,3.571654e-06
2.617500e-10,-1.045864e-04,5.304197e-07,-3.786363e-05,3.344722e-06,-3.340733e-06,0.000000e+00,-3.505181e-06,3.505181e-06
2.620000e-10,-1.045670e-04,5.279029e-07,-3.785454e-05,3.323552e-06,-3.319015e-06,0.000000e+00,-3.439139e-06,3.439139e-06
2.622500e-10,-1.045017e-04,5.253340e-07,-3.782908e-05,3.302498e-06,-3.297024e-06,0.000000e+00,-3.373545e-06,3.373545e-06
2.625000e-10,-1.043944e-04,5.227084e-07,-3.778866e-05,3.281567e-06,-3.274736e-06,0.000000e+00,-3.308419e-06,3.308419e-06
