time,"I(RINA)","I(LQ|X2)","I(LQ|X3)","I(LQ|X4)","I(LQ|X5)","I(LQ|X6)","I(LQ|X7)","I(LQ|X8)"
3.700000e-11,-4.986562e-06,-2.975153e-06,-3.009509e-06,-3.017062e-06,-3.010893e-06,-3.000767e-06,-2.969847e-06,-2.800750e-06
3.720000e-11,-4.999602e-06,-2.877848e-06,-2.947230e-06,-2.952417e-06,-2.942624e-06,-2.933478e-06,-2.897884e-06,-2.806230e-06
3.740000e-11,-5.012129e-06,-2.416547e-06,-2.509903e-06,-2.512158e-06,-2.500148e-06,-2.493070e-06,-2.457538e-06,-2.454463e-06
3.760000e-11,-5.022596e-06,-1.664222e-06,-1.767817e-06,-1.766956e-06,-1.754363e-06,-1.750153e-06,-1.719228e-06,-1.787311e-06
3.780000e-11,-5.029784e-06,-7.280816e-07,-8.272928e-07,-8.235351e-07,-8.120125e-07,-8.110772e-07,-7.885614e-07,-8.885222e-07
3.800000e-11,-5.032914e-06,2.649231e-07,1.837129e-07,1.897772e-07,1.987704e-07,1.964599e-07,2.079746e-07,1.253174e-07
3.820000e-11,-5.031733e-06,1.184922e-06,1.132563e-06,1.140068e-06,1.145451e-06,1.140341e-06,1.139781e-06,1.119164e-06
3.840000e-11,-5.026540e-06,1.916222e-06,1.899430e-06,1.907367e-06,1.908572e-06,1.901445e-06,1.889351e-06,1.957954e-06
3.860000e-11,-5.018144e-06,2.372081e-06,2.392687e-06,2.400052e-06,2.397071e-06,2.388925e-06,2.367326e-06,2.526207e-06
3.880000e-11,-5.007748e-06,2.504853e-06,2.559767e-06,2.565682e-06,2.559045e-06,2.550962e-06,2.523032e-06,2.745170e-06
3.900000e-11,-4.996765e-06,2.310292e-06,2.392117e-06,2.395927e-06,2.386606e-06,2.379618e-06,2.349211e-06,2.584447e-06
3.920000e-11,-4.986630e-06,1.826048e-06,1.924194e-06,1.925535e-06,1.914800e-06,1.909771e-06,1.880889e-06,2.066571e-06
3.940000e-11,-4.978606e-06,1.125160e-06,1.227295e-06,1.226126e-06,1.215383e-06,1.212897e-06,1.189177e-06,1.264247e-06
3.960000e-11,-4.973642e-06,3.056207e-07,3.992807e-07,3.958873e-07,3.864923e-07,3.867896e-07,3.710472e-07,2.907077e-07
3.980000e-11,-4.972260e-06,-5.228501e-07,-4.486440e-07,-4.537010e-07,-4.606106e-07,-4.576594e-07,-4.637674e-07,-7.159342e-07
4.000000e-11,-4.974501e-06,-1.253319e-06,-1.206659e-06,-1.212628e-06,-1.216278e-06,-1.211138e-06,-1.207292e-06,-1.612595e-06
4.020000e-11,-4.979929e-06,-1.795518e-06,-1.780627e-06,-1.786678e-06,-1.786747e-06,-1.780141e-06,-1.767346e-06,-2.272500e-06
4.040000e-11,-4.987705e-06,-2.087039e-06,-2.103853e-06,-2.109188e-06,-2.105830e-06,-2.098633e-06,-2.079024e-06,-2.604169e-06
4.060000e-11,-4.996728e-06,-2.100263e-06,-2.144607e-06,-2.148562e-06,-2.142363e-06,-2.135488e-06,-2.111982e-06,-2.564771e-06
4.080000e-11,-5.005791e-06,-1.844337e-06,-1.908636e-06,-1.910750e-06,-1.902634e-06,-1.896918e-06,-1.872787e-06,-2.165790e-06
4.100000e-11,-5.013742e-06,-1.362410e-06,-1.436780e-06,-1.436845e-06,-1.427944e-06,-1.424048e-06,-1.402474e-06,-1.470560e-06
4.120000e-11,-5.019625e-06,-7.248351e-07,-7.984171e-07,-7.964945e-07,-7.879997e-07,-7.863294e-07,-7.699957e-07,-5.843651e-07
4.140000e-11,-5.022779e-06,-1.929939e-08,-8.168185e-08,-7.808743e-08,-7.109489e-08,-7.175586e-08,-6.252251e-08,3.614087e-07
4.160000e-11,-5.022907e-06,6.609522e-07,6.183947e-07,6.231418e-07,6.277690e-07,6.249747e-07,6.262759e-07,1.228954e-06
4.180000e-11,-5.020105e-06,1.229359e-06,1.212386e-06,1.217642e-06,1.219380e-06,1.214915e-06,1.208538e-06,1.894698e-06
4.200000e-11,-5.014837e-06,1.617083e-06,1.627923e-06,1.633012e-06,1.631730e-06,1.626250e-06,1.613440e-06,2.267602e-06
4.220000e-11,-5.007872e-06,1.781273e-06,1.818462e-06,1.822763e-06,1.818725e-06,1.812988e-06,1.795752e-06,2.302060e-06
4.240000e-11,-5.000168e-06,1.709513e-06,1.768228e-06,1.771253e-06,1.765064e-06,1.759828e-06,1.740625e-06,2.003379e-06
4.260000e-11,-4.992745e-06,1.420106e-06,1.492912e-06,1.494357e-06,1.486873e-06,1.482804e-06,1.464189e-06,1.425381e-06
4.280000e-11,-4.986542e-06,9.584819e-07,1.036375e-06,1.036151e-06,1.028361e-06,1.025952e-06,1.010239e-06,6.609151e-07
4.300000e-11,-4.982309e-06,3.903925e-07,4.640067e-07,4.622425e-07,4.551366e-07,4.546513e-07,4.436310e-07,-1.730075e-07
4.320000e-11,-4.980514e-06,-2.071777e-07,-1.463559e-07,-1.493385e-07,-1.548914e-07,-1.534476e-07,-1.587043e-07,-9.532089e-07
4.340000e-11,-4.981293e-06,-7.562820e-07,-7.148274e-07,-7.185638e-07,-7.219278e-07,-7.187970e-07,-7.180326e-07,-1.568807e-06
4.360000e-11,-4.984442e-06,-1.188129e-06,-1.169877e-06,-1.173828e-06,-1.174674e-06,-1.170305e-06,-1.164052e-06,-1.937322e-06
4.380000e-11,-4.989459e-06,-1.451673e-06,-1.457310e-06,-1.460934e-06,-1.459272e-06,-1.454252e-06,-1.443707e-06,-2.015884e-06
4.400000e-11,-4.995620e-06,-1.519527e-06,-1.546613e-06,-1.549440e-06,-1.545600e-06,-1.540576e-06,-1.527392e-06,-1.805914e-06
4.420000e-11,-5.002088e-06,-1.390510e-06,-1.433912e-06,-1.435596e-06,-1.430177e-06,-1.425768e-06,-1.411806e-06,-1.350859e-06
4.440000e-11,-5.008026e-06,-1.088718e-06,-1.141371e-06,-1.141727e-06,-1.135505e-06,-1.132230e-06,-1.119303e-06,-7.277824e-07
4.460000e-11,-5.012701e-06,-6.594533e-07,-7.133301e-07,-7.123531e-07,-7.061771e-07,-7.043893e-07,-6.940422e-07,-3.444332e-08
4.480000e-11,-5.015572e-06,-1.626568e-07,-2.098342e-07,-2.076904e-07,-2.023736e-07,-2.022228e-07,-1.955566e-07,6.260240e-07
4.500000e-11,-5.016343e-06,3.352796e-07,3.015985e-07,3.045996e-07,3.083848e-07,3.069645e-07,3.093911e-07,1.160506e-06
4.520000e-11,-5.014996e-06,7.702848e-07,7.549194e-07,7.583721e-07,7.601765e-07,7.574497e-07,7.556446e-07,1.499103e-06
4.540000e-11,-5.011783e-06,1.088809e-06,1.094035e-06,1.097495e-06,1.097142e-06,1.093531e-06,1.088018e-06,1.604181e-06
4.560000e-11,-5.007186e-06,1.254354e-06,1.279695e-06,1.282739e-06,1.280339e-06,1.276359e-06,1.268067e-06,1.474059e-06
4.580000e-11,-5.001848e-06,1.251514e-06,1.293901e-06,1.296181e-06,1.292100e-06,1.288297e-06,1.278406e-06,1.141084e-06
4.600000e-11,-4.996480e-06,1.087099e-06,1.141361e-06,1.142644e-06,1.137451e-06,1.134322e-06,1.124099e-06,6.647795e-07
4.620000e-11,-4.991774e-06,7.883765e-07,8.479814e-07,8.481728e-07,8.425578e-07,8.404971e-07,8.311332e-07,1.214763e-07
4.640000e-11,-4.988307e-06,3.988009e-07,4.567397e-07,4.558902e-07,4.505703e-07,4.498195e-07,4.423025e-07,-4.078001e-07
4.660000e-11,-4.986477e-06,-2.814329e-08,2.156549e-08,1.985700e-08,1.548581e-08,1.610930e-08,1.112696e-08,-8.493248e-07
4.680000e-11,-4.986454e-06,-4.361633e-07,-3.999658e-07,-4.022490e-07,-4.051644e-07,-4.032813e-07,-4.053901e-07,-1.146817e-06
4.700000e-11,-4.988171e-06,-7.735112e-07,-7.541763e-07,-7.566896e-07,-7.578489e-07,-7.549783e-07,-7.542272e-07,-1.268347e-06
4.720000e-11,-4.991335e-06,-9.994992e-07,-9.980748e-07,-1.000461e-06,-9.998019e-07,-9.963316e-07,-9.930500e-07,-1.209175e-06
4.740000e-11,-4.995481e-06,-1.089330e-06,-1.104503e-06,-1.106438e-06,-1.104136e-06,-1.100515e-06,-1.095279e-06,-9.903925e-07
4.760000e-11,-5.000037e-06,-1.036663e-06,-1.065013e-06,-1.066248e-06,-1.062683e-06,-1.059360e-06,-1.052907e-06,-6.539094e-07
4.780000e-11,-5.004405e-06,-8.536983e-07,-8.902150e-07,-8.906035e-07,-8.863010e-07,-8.836704e-07,-8.768027e-07,-2.548607e-07
4.800000e-11,-5.008035e-06,-5.688870e-07,-6.076693e-07,-6.071801e-07,-6.027422e-07,-6.010930e-07,-5.945901e-07,1.472260e-07
4.820000e-11,-5.010495e-06,-2.226747e-07,-2.577229e-07,-2.564394e-07,-2.524626e-07,-2.519471e-07,-2.464903e-07,4.971347e-07
4.840000e-11,-5.011517e-06,1.381249e-07,1.121292e-07,1.140251e-07,1.170259e-07,1.164066e-07,1.202930e-07,7.513127e-07
4.860000e-11,-5.011028e-06,4.665770e-07,4.536022e-07,4.558583e-07,4.575133e-07,4.559041e-07,4.578899e-07,8.829375e-07
4.880000e-11,-5.009147e-06,7.216779e-07,7.238696e-07,7.261995e-07,7.263266e-07,7.239938e-07,7.239589e-07,8.841676e-07
4.900000e-11,-5.006169e-06,8.734210e-07,8.908837e-07,8.930059e-07,8.916271e-07,8.889192e-07,8.869498e-07,7.655080e-07
4.920000e-11,-5.002516e-06,9.062419e-07,9.370957e-07,9.387695e-07,9.360999e-07,9.333995e-07,9.297660e-07,5.526693e-07
4.940000e-11,-4.998684e-06,8.204549e-07,8.611480e-07,8.622031e-07,8.586152e-07,8.562883e-07,8.514102e-07,2.816391e-07
4.960000e-11,-4.995171e-06,6.315926e-07,6.774182e-07,6.777720e-07,6.737422e-07,6.720925e-07,6.664929e-07,-7.141996e-09
4.980000e-11,-4.992414e-06,3.678293e-07,4.135720e-07,4.132363e-07,4.092798e-07,4.085119e-07,4.027667e-07,-2.745942e-07
5.000000e-11,-4.990738e-06,6.589391e-08,1.065209e-07,1.055958e-07,1.021992e-07,1.023966e-07,9.708025e-08,-4.880163e-07
5.020000e-11,-4.990317e-06,-2.339603e-07,-2.026529e-07,-2.039965e-07,-2.064368e-07,-2.053180e-07,-2.096852e-07,-6.247217e-07
5.040000e-11,-4.991153e-06,-4.932628e-07,-4.741308e-07,-4.756763e-07,-4.769021e-07,-4.750227e-07,-4.780235e-07,-6.739599e-07
5.060000e-11,-4.993091e-06,-6.802151e-07,-6.744389e-07,-6.759545e-07,-6.758740e-07,-6.734862e-07,-6.748460e-07,-6.370649e-07
5.080000e-11,-4.995835e-06,-7.735352e-07,-7.805226e-07,-7.817920e-07,-7.804855e-07,-7.778967e-07,-7.775114e-07,-5.260274e-07
5.100000e-11,-4.999003e-06,-7.647926e-07,-7.823163e-07,-7.831661e-07,-7.808686e-07,-7.783993e-07,-7.763467e-07,-3.608803e-07
5.120000e-11,-5.002172e-06,-6.589927e-07,-6.835349e-07,-6.838545e-07,-6.809195e-07,-6.788620e-07,-6.753963e-07,-1.663944e-07
5.140000e-11,-5.004936e-06,-4.734154e-07,-5.006663e-07,-5.004191e-07,-4.972688e-07,-4.958506e-07,-4.913787e-07,3.140814e-08
5.160000e-11,-5.006959e-06,-2.349311e-07,-2.603729e-07,-2.595970e-07,-2.566654e-07,-2.560228e-07,-2.510641e-07,2.084755e-07
5.180000e-11,-5.008013e-06,2.380720e-08,4.308725e-09,5.508932e-09,7.832317e-09,7.667837e-09,1.253564e-08,3.453402e-07
5.200000e-11,-5.008001e-06,2.687734e-07,2.584453e-07,2.599159e-07,2.613345e-07,2.604366e-07,2.646399e-07,4.289062e-07
5.220000e-11,-5.006967e-06,4.689970e-07,4.697695e-07,4.713294e-07,4.716745e-07,4.702085e-07,4.732426e-07,4.533175e-07
5.240000e-11,-5.005081e-06,6.004357e-07,6.127348e-07,6.142008e-07,6.134486e-07,6.116460e-07,6.131348e-07,4.199370e-07
5.260000e-11,-5.002618e-06,6.488077e-07,6.715505e-07,6.727608e-07,6.710298e-07,6.691561e-07,6.688979e-07,3.365541e-07
5.280000e-11,-4.999916e-06,6.110534e-07,6.418396e-07,6.426738e-07,6.402040e-07,6.385231e-07,6.365179e-07,2.160038e-07
5.300000e-11,-4.997331e-06,4.952957e-07,5.307631e-07,5.311558e-07,5.282731e-07,5.270134e-07,5.234669e-07,7.440509e-08
5.320000e-11,-4.995189e-06,3.193696e-07,3.556614e-07,3.556072e-07,3.526782e-07,3.520047e-07,3.473075e-07,-7.077748e-08
5.340000e-11,-4.993748e-06,1.081643e-07,1.414443e-07,1.409959e-07,1.383795e-07,1.383751e-07,1.330591e-07,-2.026595e-07
5.360000e-11,-4.993166e-06,-1.098371e-07,-8.288789e-08,-8.362999e-08,-8.562849e-08,-8.497015e-08,-9.029396e-08,-3.066862e-07
5.380000e-11,-4.993482e-06,-3.063530e-07,-2.881232e-07,-2.890257e-07,-2.901921e-07,-2.889626e-07,-2.936775e-07,-3.720640e-07
5.400000e-11,-4.994621e-06,-4.569347e-07,-4.486028e-07,-4.495185e-07,-4.497540e-07,-4.481149e-07,-4.516741e-07,-3.927645e-07
5.420000e-11,-4.996403e-06,-5.439678e-07,-5.453897e-07,-5.461775e-07,-5.455072e-07,-5.436660e-07,-5.456608e-07,-3.680196e-07
5.440000e-11,-4.998576e-06,-5.586788e-07,-5.684507e-07,-5.689934e-07,-5.675579e-07,-5.657398e-07,-5.659515e-07,-3.022703e-07
5.460000e-11,-5.000843e-06,-5.019233e-07,-5.176063e-07,-5.178245e-07,-5.158579e-07,-5.142758e-07,-5.127040e-07,-2.045711e-07
5.480000e-11,-5.002913e-06,-3.837077e-07,-4.021782e-07,-4.020386e-07,-3.998344e-07,-3.986621e-07,-3.955265e-07,-8.750290e-08
5.500000e-11,-5.004528e-06,-2.215551e-07,-2.394322e-07,-2.389493e-07,-2.368205e-07,-2.361721e-07,-2.318863e-07,3.430664e-08
5.520000e-11,-5.005500e-06,-3.797157e-08,-5.206303e-08,-5.129498e-08,-4.953319e-08,-4.945062e-08,-4.457094e-08,1.459073e-07
5.540000e-11,-5.005730e-06,1.426330e-07,1.349231e-07,1.358846e-07,1.370460e-07,1.365953e-07,1.414384e-07,2.338088e-07
5.560000e-11,-5.005219e-06,2.971544e-07,2.975089e-07,2.985519e-07,2.989658e-07,2.980816e-07,3.022631e-07,2.876123e-07
5.580000e-11,-5.004059e-06,4.067176e-07,4.157178e-07,4.167258e-07,4.163470e-07,4.151812e-07,4.181592e-07,3.012869e-07
5.600000e-11,-5.002425e-06,4.589443e-07,4.760317e-07,4.768991e-07,4.757863e-07,4.745205e-07,4.759052e-07,2.739172e-07
5.620000e-11,-5.000545e-06,4.492979e-07,4.728846e-07,4.735296e-07,4.718337e-07,4.706553e-07,4.702569e-07,2.098110e-07
5.640000e-11,-4.998669e-06,3.813661e-07,4.090752e-07,4.094492e-07,4.073907e-07,4.064677e-07,4.043206e-07,1.179336e-07
5.660000e-11,-4.997036e-06,2.660907e-07,2.950903e-07,2.951822e-07,2.930198e-07,2.924809e-07,2.888378e-07,1.072864e-08
5.680000e-11,-4.995848e-06,1.200826e-07,1.474674e-07,1.473031e-07,1.452992e-07,1.452181e-07,1.405182e-07,-9.753179e-08
5.700000e-11,-4.995239e-06,-3.672628e-08,-1.355615e-08,-1.391901e-08,-1.553220e-08,-1.514392e-08,-2.033136e-08,-1.926514e-07
5.720000e-11,-4.995263e-06,-1.837693e-07,-1.667816e-07,-1.672630e-07,-1.683124e-07,-1.675039e-07,-1.725519e-07,-2.624083e-07
5.740000e-11,-4.995894e-06,-3.025139e-07,-2.928100e-07,-2.933190e-07,-2.937106e-07,-2.925833e-07,-2.968866e-07,-2.981839e-07
5.760000e-11,-4.997026e-06,-3.787686e-07,-3.764692e-07,-3.769162e-07,-3.766446e-07,-3.753369e-07,-3.783878e-07,-2.960883e-07
5.780000e-11,-4.998493e-06,-4.043431e-07,-4.086057e-07,-4.089141e-07,-4.080594e-07,-4.067271e-07,-4.081792e-07,-2.574227e-07
5.800000e-11,-5.000095e-06,-3.778732e-07,-3.870330e-07,-3.871485e-07,-3.858628e-07,-3.846586e-07,-3.843691e-07,-1.884130e-07
5.820000e-11,-5.001621e-06,-3.047354e-07,-3.165487e-07,-3.164447e-07,-3.149302e-07,-3.139838e-07,-3.120302e-07,-9.925637e-08
5.840000e-11,-5.002880e-06,-1.960996e-07,-2.080537e-07,-2.077336e-07,-2.062141e-07,-2.056167e-07,-2.022853e-07,-2.623362e-09
5.860000e-11,-5.003720e-06,-6.727514e-08,-7.692212e-08,-7.641695e-08,-7.510859e-08,-7.490259e-08,-7.065095e-08,8.816230e-08
5.880000e-11,-5.004051e-06,6.441357e-08,5.914152e-08,5.977858e-08,6.069500e-08,6.051935e-08,6.512162e-08,1.609984e-07
5.900000e-11,-5.003851e-06,1.819295e-07,1.824649e-07,1.831666e-07,1.835676e-07,1.830689e-07,1.874128e-07,2.066597e-07
5.920000e-11,-5.003166e-06,2.707030e-07,2.776785e-07,2.783731e-07,2.782063e-07,2.774823e-07,2.809967e-07,2.199984e-07
5.940000e-11,-5.002102e-06,3.204123e-07,3.336051e-07,3.342259e-07,3.335141e-07,3.326877e-07,3.349113e-07,2.005248e-07
5.960000e-11,-5.000811e-06,3.261493e-07,3.445389e-07,3.450323e-07,3.438677e-07,3.430699e-07,3.437087e-07,1.523028e-07
5.980000e-11,-4.999467e-06,2.888445e-07,3.107711e-07,3.111034e-07,3.096330e-07,3.089855e-07,3.079485e-07,8.319759e-08
6.000000e-11,-4.998244e-06,2.149252e-07,2.383262e-07,2.384863e-07,2.368910e-07,2.364912e-07,2.339003e-07,3.607537e-09
6.020000e-11,-4.997294e-06,1.152809e-07,1.379712e-07,1.379709e-07,1.364408e-07,1.363500e-07,1.325230e-07,-7.511196e-08
6.040000e-11,-4.996728e-06,3.695198e-09,2.365411e-08,2.352525e-08,2.223507e-08,2.247222e-08,1.788072e-08,-1.422916e-07
6.060000e-11,-4.996603e-06,-1.050353e-07,-8.940774e-08,-8.961861e-08,-9.053173e-08,-8.999082e-08,-9.478240e-08,-1.894137e-07
6.080000e-11,-4.996919e-06,-1.970414e-07,-1.867311e-07,-1.869696e-07,-1.874222e-07,-1.866400e-07,-1.910470e-07,-2.111941e-07
6.100000e-11,-4.997616e-06,-2.611298e-07,-2.564012e-07,-2.566125e-07,-2.565837e-07,-2.556511e-07,-2.591431e-07,-2.061426e-07
6.120000e-11,-4.998592e-06,-2.901205e-07,-2.905066e-07,-2.906425e-07,-2.901744e-07,-2.891978e-07,-2.913662e-07,-1.765480e-07
6.140000e-11,-4.999708e-06,-2.816182e-07,-2.860048e-07,-2.860302e-07,-2.852195e-07,-2.843069e-07,-2.849154e-07,-1.279237e-07
6.160000e-11,-5.000818e-06,-2.381377e-07,-2.449299e-07,-2.448255e-07,-2.438099e-07,-2.430561e-07,-2.420699e-07,-6.802980e-08
6.180000e-11,-5.001780e-06,-1.665942e-07,-1.739385e-07,-1.737034e-07,-1.726415e-07,-1.721170e-07,-1.697055e-07,-5.640392e-09
6.200000e-11,-5.002475e-06,-7.724791e-08,-8.328085e-08,-8.293095e-08,-8.198150e-08,-8.172417e-08,-7.823751e-08,5.074659e-08
6.220000e-11,-5.002827e-06,1.774118e-08,1.465149e-08,1.508645e-08,1.578519e-08,1.577351e-08,1.985087e-08,9.406478e-08
6.240000e-11,-5.002802e-06,1.059484e-07,1.069986e-07,1.074797e-07,1.078270e-07,1.075793e-07,1.116919e-07,1.195435e-07
6.260000e-11,-5.002421e-06,1.762918e-07,1.821027e-07,1.825873e-07,1.825315e-07,1.821098e-07,1.857033e-07,1.251783e-07
6.280000e-11,-5.001744e-06,2.204058e-07,2.309612e-07,2.314090e-07,2.309523e-07,2.304387e-07,2.330312e-07,1.117740e-07
6.300000e-11,-5.000870e-06,2.336143e-07,2.482843e-07,2.486622e-07,2.478585e-07,2.473433e-07,2.485867e-07,8.259008e-08
6.320000e-11,-4.999920e-06,2.153914e-07,2.330342e-07,2.333204e-07,2.322662e-07,2.318360e-07,2.315602e-07,4.267926e-08
6.340000e-11,-4.999017e-06,1.692714e-07,1.883985e-07,1.885841e-07,1.874046e-07,1.871317e-07,1.853642e-07,-1.958847e-09
6.360000e-11,-4.998275e-06,1.022404e-07,1.212204e-07,1.213105e-07,1.201423e-07,1.200752e-07,1.170363e-07,-4.526783e-08
6.380000e-11,-4.997784e-06,2.370781e-08,4.098259e-08,4.099399e-08,3.996715e-08,4.012601e-08,3.619780e-08,-8.193817e-08
6.400000e-11,-4.997596e-06,-5.579515e-08,-4.151133e-08,-4.155251e-08,-4.233106e-08,-4.195630e-08,-4.628091e-08,-1.080209e-07
6.420000e-11,-4.997723e-06,-1.260115e-07,-1.155745e-07,-1.156370e-07,-1.160964e-07,-1.155432e-07,-1.197258e-07,-1.212878e-07
6.440000e-11,-4.998137e-06,-1.782668e-07,-1.720060e-07,-1.720581e-07,-1.721711e-07,-1.714985e-07,-1.750259e-07,-1.213194e-07
6.460000e-11,-4.998773e-06,-2.065246e-07,-2.042179e-07,-2.042310e-07,-2.040162e-07,-2.032961e-07,-2.057466e-07,-1.093457e-07
6.480000e-11,-4.999541e-06,-2.080624e-07,-2.089832e-07,-2.089358e-07,-2.084534e-07,-2.077606e-07,-2.088584e-07,-8.789420e-08
6.500000e-11,-5.000337e-06,-1.836957e-07,-1.867239e-07,-1.866036e-07,-1.859459e-07,-1.853487e-07,-1.849976e-07,-6.032361e-08
6.520000e-11,-5.001059e-06,-1.375390e-07,-1.413188e-07,-1.411238e-07,-1.404022e-07,-1.399536e-07,-1.382475e-07,-3.032142e-08
6.540000e-11,-5.001616e-06,-7.635178e-08,-7.947514e-08,-7.921329e-08,-7.854342e-08,-7.827465e-08,-7.548320e-08,-1.438851e-09
6.560000e-11,-5.001945e-06,-8.569337e-09,-9.760049e-09,-9.447332e-09,-8.933661e-09,-8.851658e-09,-5.381903e-09,2.328435e-08
6.580000e-11,-5.002012e-06,5.684477e-08,5.857047e-08,5.891252e-08,5.918953e-08,5.910239e-08,6.276082e-08,4.157502e-08
6.600000e-11,-5.001819e-06,1.115712e-07,1.167869e-07,1.171344e-07,1.171279e-07,1.169103e-07,1.202507e-07,5.205493e-08
6.620000e-11,-5.001401e-06,1.489799e-07,1.577885e-07,1.581186e-07,1.578198e-07,1.575258e-07,1.600912e-07,5.425542e-08
6.640000e-11,-5.000819e-06,1.649186e-07,1.769545e-07,1.772482e-07,1.766866e-07,1.763776e-07,1.778200e-07,4.854330e-08
6.660000e-11,-5.000156e-06,1.581525e-07,1.726447e-07,1.728890e-07,1.721267e-07,1.718635e-07,1.719878e-07,3.598819e-08
6.680000e-11,-4.999499e-06,1.304123e-07,1.462974e-07,1.464868e-07,1.456096e-07,1.454443e-07,1.442316e-07,1.819896e-08
6.700000e-11,-4.998931e-06,8.605918e-08,1.021291e-07,1.022655e-07,1.013706e-07,1.013406e-07,9.894745e-08,-2.850109e-09
6.720000e-11,-4.998523e-06,3.142462e-08,4.648732e-08,4.657959e-08,4.576290e-08,4.588628e-08,4.262120e-08,-2.499149e-08
6.740000e-11,-4.998320e-06,-2.607825e-08,-1.304476e-08,-1.298279e-08,-1.363904e-08,-1.336474e-08,-1.708471e-08,-4.603083e-08
6.760000e-11,-4.998341e-06,-7.894852e-08,-6.866975e-08,-6.862128e-08,-6.905862e-08,-6.865531e-08,-7.236151e-08,-6.390825e-08
6.780000e-11,-4.998573e-06,-1.205652e-07,-1.133861e-07,-1.133338e-07,-1.135242e-07,-1.130295e-07,-1.162644e-07,-7.685542e-08
6.800000e-11,-4.998978e-06,-1.460050e-07,-1.418579e-07,-1.417863e-07,-1.417346e-07,-1.411964e-07,-1.435735e-07,-8.354578e-08
6.820000e-11,-4.999498e-06,-1.526109e-07,-1.510382e-07,-1.509355e-07,-1.506775e-07,-1.501472e-07,-1.514007e-07,-8.322936e-08
6.840000e-11,-5.000062e-06,-1.402480e-07,-1.404740e-07,-1.403336e-07,-1.399304e-07,-1.394560e-07,-1.394734e-07,-7.583728e-08
6.860000e-11,-5.000596e-06,-1.112248e-07,-1.122670e-07,-1.120875e-07,-1.116167e-07,-1.112369e-07,-1.100702e-07,-6.203691e-08
6.880000e-11,-5.001033e-06,-6.990385e-08,-7.070697e-08,-7.049223e-08,-7.003719e-08,-6.977688e-08,-6.763234e-08,-4.321848e-08
6.900000e-11,-5.001320e-06,-2.206341e-08,-2.163796e-08,-2.139632e-08,-2.103519e-08,-2.090256e-08,-1.811015e-08,-2.139918e-08
6.920000e-11,-5.001426e-06,2.589934e-08,2.835091e-08,2.860832e-08,2.881241e-08,2.882601e-08,3.185903e-08,9.592266e-10
6.940000e-11,-5.001346e-06,6.781397e-08,7.280057e-08,7.306145e-08,7.306798e-08,7.298623e-08,7.583071e-08,2.120979e-08
6.960000e-11,-5.001097e-06,9.852148e-08,1.062071e-07,1.064598e-07,1.062552e-07,1.061131e-07,1.083750e-07,3.683207e-08
6.980000e-11,-5.000717e-06,1.144993e-07,1.246933e-07,1.249281e-07,1.245266e-07,1.243654e-07,1.257368e-07,4.575909e-08
7.000000e-11,-5.000261e-06,1.142518e-07,1.264456e-07,1.266560e-07,1.260966e-07,1.259582e-07,1.262556e-07,4.667382e-08
7.020000e-11,-4.999789e-06,9.842624e-08,1.118692e-07,1.120526e-07,1.113933e-07,1.113147e-07,1.105001e-07,3.922866e-08
7.040000e-11,-4.999362e-06,6.964763e-08,8.345259e-08,8.361028e-08,8.291964e-08,8.292860e-08,8.111051e-08,2.414783e-08
7.060000e-11,-4.999034e-06,3.210671e-08,4.536926e-08,4.550570e-08,4.485383e-08,4.496546e-08,4.238093e-08,3.187405e-09
7.080000e-11,-4.998843e-06,-9.038254e-09,2.877689e-09,2.999810e-09,2.449197e-09,2.664644e-09,-3.553873e-10,-2.105268e-08
7.100000e-11,-4.998807e-06,-4.836124e-08,-3.839516e-08,-3.827913e-08,-3.868142e-08,-3.837451e-08,-4.145119e-08,-4.544709e-08
7.120000e-11,-4.998925e-06,-8.087615e-08,-7.319091e-08,-7.307272e-08,-7.330048e-08,-7.292576e-08,-7.568334e-08,-6.675518e-08
7.140000e-11,-4.999177e-06,-1.026612e-07,-9.728171e-08,-9.715418e-08,-9.720471e-08,-9.679355e-08,-9.890852e-08,-8.206692e-08
7.160000e-11,-4.999524e-06,-1.113226e-07,-1.079748e-07,-1.078327e-07,-1.077263e-07,-1.073134e-07,-1.085553e-07,-8.922021e-08
7.180000e-11,-4.999918e-06,-1.062447e-07,-1.044007e-07,-1.042414e-07,-1.040177e-07,-1.036364e-07,-1.038954e-07,-8.712629e-08
7.200000e-11,-5.000307e-06,-8.860112e-08,-8.755632e-08,-8.737966e-08,-8.709204e-08,-8.677011e-08,-8.606773e-08,-7.595116e-08
7.220000e-11,-5.000642e-06,-6.113658e-08,-6.010635e-08,-5.991469e-08,-5.962274e-08,-5.937900e-08,-5.786124e-08,-5.712122e-08
7.240000e-11,-5.000881e-06,-2.775417e-08,-2.597814e-08,-2.577561e-08,-2.553726e-08,-2.537956e-08,-2.329421e-08,-3.314673e-08
7.260000e-11,-5.000998e-06,7.030256e-09,1.019067e-08,1.039884e-08,1.053478e-08,1.061010e-08,1.294889e-08,-7.284584e-09
7.280000e-11,-5.000982e-06,3.869178e-08,4.367487e-08,4.388326e-08,4.388299e-08,4.389008e-08,4.614485e-08,1.691331e-08
7.300000e-11,-5.000842e-06,6.327855e-08,7.027228e-08,7.047605e-08,7.032459e-08,7.028583e-08,7.214042e-08,3.610143e-08
