time,"I(RIN1)","I(RIN2)","I(LQ|X1)","I(LQ|X2)","I(RX1)","I(RX2)"
1.660800e-09,4.993016e-06,4.991986e-06,2.226417e-05,2.268622e-06,-7.652132e-04,2.691010e-04
1.661000e-09,4.992927e-06,4.991675e-06,2.263756e-05,2.303292e-06,-7.635102e-04,2.739023e-04
1.661200e-09,4.992828e-06,4.991449e-06,2.303689e-05,2.341962e-06,-7.617770e-04,2.786927e-04
1.661400e-09,4.992723e-06,4.991330e-06,2.346696e-05,2.385401e-06,-7.600138e-04,2.834722e-04
1.661600e-09,4.992619e-06,4.991322e-06,2.393057e-05,2.433946e-06,-7.582206e-04,2.882405e-04
1.661800e-09,4.992520e-06,4.991421e-06,2.442851e-05,2.487507e-06,-7.563975e-04,2.929974e-04
1.662000e-09,4.992433e-06,4.991610e-06,2.495965e-05,2.545631e-06,-7.545445e-04,2.977428e-04
1.662200e-09,4.992362e-06,4.991860e-06,2.552147e-05,2.607608e-06,-7.526617e-04,3.024765e-04
1.662400e-09,4.992312e-06,4.992140e-06,2.611051e-05,2.672599e-06,-7.507492e-04,3.071982e-04
1.662600e-09,4.992288e-06,4.992419e-06,2.672308e-05,2.739779e-06,-7.488070e-04,3.119079e-04
1.662800e-09,4.992295e-06,4.992669e-06,2.735581e-05,2.808452e-06,-7.468353e-04,3.166054e-04
1.663000e-09,4.992340e-06,4.992875e-06,2.800621e-05,2.878144e-06,-7.448340e-04,3.212904e-04
1.663200e-09,4.992427e-06,4.993030e-06,2.867300e-05,2.948661e-06,-7.428034e-04,3.259629e-04
1.663400e-09,4.992566e-06,4.993142e-06,2.935633e-05,3.020095e-06,-7.407434e-04,3.306225e-04
1.663600e-09,4.992762e-06,4.993229e-06,3.005775e-05,3.092802e-06,-7.386542e-04,3.352692e-04
1.663800e-09,4.993022e-06,4.993315e-06,3.078009e-05,3.167344e-06,-7.365358e-04,3.399028e-04
1.664000e-09,4.993348e-06,4.993431e-06,3.152715e-05,3.244414e-06,-7.343884e-04,3.445229e-04
1.664200e-09,4.993741e-06,4.993601e-06,3.230333e-05,3.324754e-06,-7.322120e-04,3.491295e-04
1.664400e-09,4.994197e-06,4.993847e-06,3.311322e-05,3.409081e-06,-7.300068e-04,3.537224e-04
1.664600e-09,4.994705e-06,4.994176e-06,3.396119e-05,3.498020e-06,-7.277727e-04,3.583012e-04
1.664800e-09,4.995252e-06,4.994585e-06,3.485102e-05,3.592064e-06,-7.255100e-04,3.628660e-04
1.665000e-09,4.995817e-06,4.995060e-06,3.578569e-05,3.691549e-06,-7.232186e-04,3.674163e-04
1.665200e-09,4.996376e-06,4.995572e-06,3.676713e-05,3.796650e-06,-7.208986e-04,3.719522e-04
1.665400e-09,4.996906e-06,4.996090e-06,3.779623e-05,3.907394e-06,-7.185502e-04,3.764733e-04
1.665600e-09,4.997380e-06,4.996579e-06,3.887281e-05,4.023681e-06,-7.161733e-04,3.809795e-04
1.665800e-09,4.997777e-06,4.997007e-06,3.999580e-05,4.145316e-06,-7.137682e-04,3.854705e-04
1.666000e-09,4.998077e-06,4.997348e-06,4.116335e-05,4.272036e-06,-7.113348e-04,3.899463e-04
1.666200e-09,4.998270e-06,4.997590e-06,4.237305e-05,4.403533e-06,-7.088734e-04,3.944067e-04
1.666400e-09,4.998352e-06,4.997728e-06,4.362204e-05,4.539480e-06,-7.063840e-04,3.988514e-04
1.666600e-09,4.998328e-06,4.997773e-06,4.490720e-05,4.679541e-06,-7.038666e-04,4.032803e-04
1.666800e-09,4.998210e-06,4.997745e-06,4.622516e-05,4.823375e-06,-7.013215e-04,4.076932e-04
1.667000e-09,4.998022e-06,4.997669e-06,4.757230e-05,4.970636e-06,-6.987487e-04,4.120900e-04
1.667200e-09,4.997789e-06,4.997576e-06,4.894472e-05,5.120962e-06,-6.961483e-04,4.164705e-04
1.667400e-09,4.997545e-06,4.997492e-06,5.033808e-05,5.273960e-06,-6.935205e-04,4.208346e-04
1.667600e-09,4.997323e-06,4.997443e-06,5.174748e-05,5.429190e-06,-6.908654e-04,4.251821e-04
1.667800e-09,4.997155e-06,4.997445e-06,5.316729e-05,5.586135e-06,-6.881830e-04,4.295128e-04
1.668000e-09,4.997069e-06,4.997509e-06,5.459105e-05,5.744189e-06,-6.854735e-04,4.338267e-04
1.668200e-09,4.997087e-06,4.997634e-06,5.601135e-05,5.902628e-06,-6.827369e-04,4.381236e-04
1.668400e-09,4.997221e-06,4.997816e-06,5.741988e-05,6.060605e-06,-6.799734e-04,4.424032e-04
1.668600e-09,4.997475e-06,4.998042e-06,5.880751e-05,6.217143e-06,-6.771831e-04,4.466655e-04
1.668800e-09,4.997839e-06,4.998299e-06,6.016451e-05,6.371151e-06,-6.743660e-04,4.509103e-04
1.669000e-09,4.998293e-06,4.998573e-06,6.148090e-05,6.521446e-06,-6.715223e-04,4.551373e-04
1.669200e-09,4.998809e-06,4.998849e-06,6.274689e-05,6.666798e-06,-6.686521e-04,4.593464e-04
1.669400e-09,4.999351e-06,4.999116e-06,6.395336e-05,6.805993e-06,-6.657554e-04,4.635374e-04
1.669600e-09,4.999879e-06,4.999367e-06,6.509246e-05,6.937905e-06,-6.628325e-04,4.677102e-04
1.669800e-09,5.000353e-06,4.999595e-06,6.615811e-05,7.061571e-06,-6.598833e-04,4.718644e-04
1.670000e-09,5.000739e-06,4.999797e-06,6.714644e-05,7.176278e-06,-6.569081e-04,4.760000e-04
1.670200e-09,5.001008e-06,4.999971e-06,6.805619e-05,7.281629e-06,-6.539070e-04,4.801166e-04
1.670400e-09,5.001144e-06,5.000117e-06,6.888888e-05,7.377599e-06,-6.508800e-04,4.842143e-04
1.670600e-09,5.001144e-06,5.000234e-06,6.964876e-05,7.464562e-06,-6.478274e-04,4.882928e-04
1.670800e-09,5.001018e-06,5.000322e-06,7.034267e-05,7.543290e-06,-6.447492e-04,4.923519e-04
1.671000e-09,5.000791e-06,5.000382e-06,7.097962e-05,7.614915e-06,-6.416456e-04,4.963915e-04
1.671200e-09,5.000497e-06,5.000416e-06,7.157029e-05,7.680860e-06,-6.385166e-04,5.004114e-04
1.671400e-09,5.000178e-06,5.000427e-06,7.212632e-05,7.742751e-06,-6.353625e-04,5.044115e-04
1.671600e-09,4.999881e-06,5.000421e-06,7.265968e-05,7.802296e-06,-6.321833e-04,5.083917e-04
1.671800e-09,4.999649e-06,5.000409e-06,7.318188e-05,7.861171e-06,-6.289792e-04,5.123519e-04
1.672000e-09,4.999519e-06,5.000399e-06,7.370341e-05,7.920905e-06,-6.257502e-04,5.162918e-04
1.672200e-09,4.999520e-06,5.000406e-06,7.423309e-05,7.982777e-06,-6.224965e-04,5.202113e-04
1.672400e-09,4.999663e-06,5.000442e-06,7.477773e-05,8.047745e-06,-6.192183e-04,5.241103e-04
1.672600e-09,4.999945e-06,5.000517e-06,7.534179e-05,8.116400e-06,-6.159156e-04,5.279887e-04
1.672800e-09,5.000350e-06,5.000639e-06,7.592736e-05,8.188959e-06,-6.125886e-04,5.318462e-04
1.673000e-09,5.000844e-06,5.000811e-06,7.653418e-05,8.265282e-06,-6.092375e-04,5.356828e-04
1.673200e-09,5.001386e-06,5.001030e-06,7.715991e-05,8.344922e-06,-6.058623e-04,5.394982e-04
1.673400e-09,5.001928e-06,5.001288e-06,7.780053e-05,8.427193e-06,-6.024633e-04,5.432923e-04
1.673600e-09,5.002422e-06,5.001570e-06,7.845086e-05,8.511255e-06,-5.990405e-04,5.470650e-04
1.673800e-09,5.002826e-06,5.001858e-06,7.910516e-05,8.596201e-06,-5.955940e-04,5.508161e-04
1.674000e-09,5.003109e-06,5.002132e-06,7.975784e-05,8.681147e-06,-5.921242e-04,5.545454e-04
1.674200e-09,5.003253e-06,5.002373e-06,8.040407e-05,8.765317e-06,-5.886310e-04,5.582527e-04
1.674400e-09,5.003255e-06,5.002565e-06,8.104051e-05,8.848120e-06,-5.851146e-04,5.619381e-04
1.674600e-09,5.003130e-06,5.002696e-06,8.166577e-05,8.929216e-06,-5.815753e-04,5.656012e-04
1.674800e-09,5.002907e-06,5.002764e-06,8.228096e-05,9.008568e-06,-5.780130e-04,5.692419e-04
1.675000e-09,5.002625e-06,5.002772e-06,8.288991e-05,9.086487e-06,-5.744279e-04,5.728602e-04
1.675200e-09,5.002332e-06,5.002733e-06,8.349935e-05,9.163652e-06,-5.708202e-04,5.764558e-04
1.675400e-09,5.002076e-06,5.002664e-06,8.411893e-05,9.241123e-06,-5.671901e-04,5.800287e-04
1.675600e-09,5.001900e-06,5.002589e-06,8.476111e-05,9.320335e-06,-5.635375e-04,5.835787e-04
1.675800e-09,5.001838e-06,5.002531e-06,8.544095e-05,9.403077e-06,-5.598627e-04,5.871056e-04
1.676000e-09,5.001914e-06,5.002511e-06,8.617598e-05,9.491465e-06,-5.561658e-04,5.906093e-04
1.676200e-09,5.002131e-06,5.002548e-06,8.698595e-05,9.587905e-06,-5.524466e-04,5.940897e-04
1.676400e-09,5.002481e-06,5.002651e-06,8.789279e-05,9.695054e-06,-5.487053e-04,5.975466e-04
1.676600e-09,5.002938e-06,5.002822e-06,8.892050e-05,9.815794e-06,-5.449415e-04,6.009799e-04
1.676800e-09,5.003465e-06,5.003054e-06,9.009514e-05,9.953210e-06,-5.411550e-04,6.043895e-04
1.677000e-09,5.004018e-06,5.003332e-06,9.144448e-05,1.011057e-05,-5.373452e-04,6.077751e-04
1.677200e-09,5.004550e-06,5.003635e-06,9.299723e-05,1.029131e-05,-5.335112e-04,6.111367e-04
1.677400e-09,5.005018e-06,5.003938e-06,9.478088e-05,1.049891e-05,-5.296520e-04,6.144742e-04
1.677600e-09,5.005388e-06,5.004215e-06,9.681733e-05,1.073674e-05,-5.257675e-04,6.177874e-04
1.677800e-09,5.005638e-06,5.004444e-06,9.911464e-05,1.100751e-05,-5.218590e-04,6.210762e-04
1.678000e-09,5.005760e-06,5.004608e-06,1.016537e-04,1.131245e-05,-5.179313e-04,6.243406e-04
1.678200e-09,5.005762e-06,5.004696e-06,1.043703e-04,1.164990e-05,-5.139921e-04,6.275804e-04
1.678400e-09,5.005661e-06,5.004707e-06,1.071397e-04,1.201345e-05,-5.100488e-04,6.307956e-04
1.678600e-09,5.005485e-06,5.004646e-06,1.097721e-04,1.239021e-05,-5.061019e-04,6.339862e-04
1.678800e-09,5.005266e-06,5.004533e-06,1.120273e-04,1.275957e-05,-5.021429e-04,6.371520e-04
1.679000e-09,5.005046e-06,5.004399e-06,1.136469e-04,1.309322e-05,-4.981591e-04,6.402929e-04
1.679200e-09,5.004870e-06,5.004296e-06,1.143993e-04,1.335690e-05,-4.941423e-04,6.434087e-04
1.679400e-09,5.004785e-06,5.004286e-06,1.141279e-04,1.351417e-05,-4.900933e-04,6.464991e-04
1.679600e-09,5.004832e-06,5.004437e-06,1.127883e-04,1.353190e-05,-4.860199e-04,6.495640e-04
1.679800e-09,5.005034e-06,5.004803e-06,1.104648e-04,1.338663e-05,-4.819308e-04,6.526033e-04
1.680000e-09,5.005390e-06,5.005415e-06,1.073607e-04,1.307073e-05,-4.778294e-04,6.556170e-04
1.680200e-09,5.005875e-06,5.006270e-06,1.037658e-04,1.259685e-05,-4.737134e-04,6.586049e-04
1.680400e-09,5.006449e-06,5.007330e-06,1.000097e-04,1.199952e-05,-4.695769e-04,6.615666e-04
1.680600e-09,5.007065e-06,5.008526e-06,9.641485e-05,1.133302e-05,-4.654145e-04,6.645016e-04
1.680800e-09,5.007681e-06,5.009767e-06,9.325706e-05,1.066552e-05,-4.612246e-04,6.674094e-04
1.681000e-09,5.008266e-06,5.010943e-06,9.074196e-05,1.007003e-05,-4.570099e-04,6.702899e-04
1.681200e-09,5.008798e-06,5.011937e-06,8.899560e-05,9.613949e-06,-4.527765e-04,6.731432e-04
1.681400e-09,5.009261e-06,5.012629e-06,8.806688e-05,9.348711e-06,-4.485305e-04,6.759698e-04
1.681600e-09,5.009640e-06,5.012911e-06,8.793669e-05,9.301880e-06,-4.442752e-04,6.787701e-04
1.681800e-09,5.009922e-06,5.012706e-06,8.852929e-05,9.472931e-06,-4.400096e-04,6.815440e-04
1.682000e-09,5.010100e-06,5.011989e-06,8.972362e-05,9.833622e-06,-4.357292e-04,6.842916e-04
1.682200e-09,5.010181e-06,5.010807e-06,9.136407e-05,1.033275e-05,-4.314279e-04,6.870125e-04
1.682400e-09,5.010188e-06,5.009282e-06,9.327211e-05,1.090437e-05,-4.271011e-04,6.897066e-04
1.682600e-09,5.010161e-06,5.007612e-06,9.526040e-05,1.147787e-05,-4.227478e-04,6.923737e-04
1.682800e-09,5.010146e-06,5.006037e-06,9.714967e-05,1.198821e-05,-4.183717e-04,6.950138e-04
1.683000e-09,5.010187e-06,5.004813e-06,9.878683e-05,1.238456e-05,-4.139793e-04,6.976269e-04
1.683200e-09,5.010314e-06,5.004161e-06,1.000603e-04,1.263624e-05,-4.095776e-04,7.002127e-04
1.683400e-09,5.010537e-06,5.004238e-06,1.009091e-04,1.273509e-05,-4.051709e-04,7.027709e-04
1.683600e-09,5.010849e-06,5.005106e-06,1.013231e-04,1.269438e-05,-4.007589e-04,7.053012e-04
1.683800e-09,5.011238e-06,5.006727e-06,1.013348e-04,1.254465e-05,-3.963373e-04,7.078034e-04
1.684000e-09,5.011690e-06,5.008965e-06,1.010060e-04,1.232735e-05,-3.919001e-04,7.102772e-04
1.684200e-09,5.012202e-06,5.011610e-06,1.004110e-04,1.208732e-05,-3.874427e-04,7.127226e-04
1.684400e-09,5.012776e-06,5.014403e-06,9.962178e-05,1.186542e-05,-3.829644e-04,7.151396e-04
1.684600e-09,5.013419e-06,5.017072e-06,9.869740e-05,1.169230e-05,-3.784675e-04,7.175282e-04
1.684800e-09,5.014130e-06,5.019367e-06,9.767790e-05,1.158434e-05,-3.739561e-04,7.198885e-04
1.685000e-09,5.014897e-06,5.021093e-06,9.658395e-05,1.154220e-05,-3.694328e-04,7.222206e-04
1.685200e-09,5.015699e-06,5.022137e-06,9.542024e-05,1.155207e-05,-3.648980e-04,7.245244e-04
1.685400e-09,5.016508e-06,5.022486e-06,9.418134e-05,1.158925e-05,-3.603494e-04,7.268000e-04
1.685600e-09,5.017304e-06,5.022230e-06,9.285813e-05,1.162347e-05,-3.557837e-04,7.290470e-04
1.685800e-09,5.018078e-06,5.021542e-06,9.144343e-05,1.162461e-05,-3.511985e-04,7.312652e-04
1.686000e-09,5.018833e-06,5.020652e-06,8.993598e-05,1.156820e-05,-3.465931e-04,7.334545e-04
1.686200e-09,5.019585e-06,5.019802e-06,8.834243e-05,1.143955e-05,-3.419694e-04,7.356148e-04
1.686400e-09,5.020350e-06,5.019204e-06,8.667759e-05,1.123597e-05,-3.373308e-04,7.377458e-04
1.686600e-09,5.021140e-06,5.019006e-06,8.496354e-05,1.096689e-05,-3.326808e-04,7.398476e-04
1.686800e-09,5.021957e-06,5.019274e-06,8.322832e-05,1.065191e-05,-3.280221e-04,7.419200e-04
1.687000e-09,5.022798e-06,5.019990e-06,8.150470e-05,1.031740e-05,-3.233554e-04,7.439631e-04
1.687200e-09,5.023657e-06,5.021067e-06,7.982923e-05,9.992188e-06,-3.186793e-04,7.459767e-04
1.687400e-09,5.024536e-06,5.022383e-06,7.824155e-05,9.703181e-06,-3.139915e-04,7.479608e-04
1.687600e-09,5.025445e-06,5.023805e-06,7.678359e-05,9.471666e-06,-3.092894e-04,7.499154e-04
1.687800e-09,5.026402e-06,5.025219e-06,7.549854e-05,9.310857e-06,-3.045718e-04,7.518404e-04
1.688000e-09,5.027427e-06,5.026549e-06,7.442925e-05,9.225012e-06,-2.998388e-04,7.537358e-04
1.688200e-09,5.028537e-06,5.027762e-06,7.361611e-05,9.210140e-06,-2.950919e-04,7.556016e-04
1.688400e-09,5.029738e-06,5.028870e-06,7.309427e-05,9.256031e-06,-2.903334e-04,7.574375e-04
1.688600e-09,5.031027e-06,5.029920e-06,7.289048e-05,9.349096e-06,-2.855649e-04,7.592436e-04
1.688800e-09,5.032393e-06,5.030982e-06,7.301966e-05,9.475430e-06,-2.807873e-04,7.610197e-04
1.689000e-09,5.033819e-06,5.032136e-06,7.348161e-05,9.623455e-06,-2.760004e-04,7.627658e-04
1.689200e-09,5.035292e-06,5.033453e-06,7.425823e-05,9.785683e-06,-2.712035e-04,7.644817e-04
1.689400e-09,5.036798e-06,5.034982e-06,7.531183e-05,9.959282e-06,-2.663959e-04,7.661675e-04
1.689600e-09,5.038326e-06,5.036737e-06,7.658489e-05,1.014543e-05,-2.615777e-04,7.678230e-04
1.689800e-09,5.039860e-06,5.038692e-06,7.800163e-05,1.034763e-05,-2.567491e-04,7.694482e-04
1.690000e-09,5.041376e-06,5.040777e-06,7.947162e-05,1.056943e-05,-2.519111e-04,7.710431e-04
1.690200e-09,5.042840e-06,5.042887e-06,8.089534e-05,1.081198e-05,-2.470644e-04,7.726076e-04
1.690400e-09,5.044209e-06,5.044900e-06,8.217150e-05,1.107202e-05,-2.422093e-04,7.741417e-04
1.690600e-09,5.045433e-06,5.046689e-06,8.320535e-05,1.134071e-05,-2.373456e-04,7.756452e-04
1.690800e-09,5.046456e-06,5.048141e-06,8.391709e-05,1.160357e-05,-2.324728e-04,7.771182e-04
1.691000e-09,5.047223e-06,5.049167e-06,8.424902e-05,1.184160e-05,-2.275903e-04,7.785605e-04
1.691200e-09,5.047680e-06,5.049710e-06,8.417058e-05,1.203342e-05,-2.226978e-04,7.799721e-04
1.691400e-09,5.047776e-06,5.049741e-06,8.368015e-05,1.215812e-05,-2.177953e-04,7.813530e-04
1.691600e-09,5.047461e-06,5.049254e-06,8.280367e-05,1.219835e-05,-2.128830e-04,7.827030e-04
1.691800e-09,5.046692e-06,5.048259e-06,8.159035e-05,1.214314e-05,-2.079613e-04,7.840220e-04
1.692000e-09,5.045434e-06,5.046778e-06,8.010649e-05,1.198997e-05,-2.030307e-04,7.853100e-04
1.692200e-09,5.043669e-06,5.044834e-06,7.842867e-05,1.174585e-05,-1.980916e-04,7.865669e-04
1.692400e-09,5.041398e-06,5.042457e-06,7.663741e-05,1.142710e-05,-1.931444e-04,7.877927e-04
1.692600e-09,5.038652e-06,5.039678e-06,7.481240e-05,1.105795e-05,-1.881895e-04,7.889873e-04
1.692800e-09,5.035491e-06,5.036535e-06,7.302943e-05,1.066806e-05,-1.832269e-04,7.901508e-04
1.693000e-09,5.032004e-06,5.033079e-06,7.135910e-05,1.028946e-05,-1.782568e-04,7.912830e-04
1.693200e-09,5.028309e-06,5.029373e-06,6.986674e-05,9.953197e-06,-1.732792e-04,7.923840e-04
1.693400e-09,5.024541e-06,5.025501e-06,6.861277e-05,9.686322e-06,-1.682944e-04,7.934538e-04
1.693600e-09,5.020848e-06,5.021571e-06,6.765260e-05,9.509524e-06,-1.633025e-04,7.944921e-04
1.693800e-09,5.017380e-06,5.017710e-06,6.703558e-05,9.435756e-06,-1.583043e-04,7.954991e-04
1.694000e-09,5.014277e-06,5.014064e-06,6.680231e-05,9.469914e-06,-1.533003e-04,7.964748e-04
1.694200e-09,5.011661e-06,5.010785e-06,6.698051e-05,9.609486e-06,-1.482915e-04,7.974190e-04
1.694400e-09,5.009625e-06,5.008023e-06,6.757947e-05,9.845910e-06,-1.432783e-04,7.983317e-04
1.694600e-09,5.008227e-06,5.005909e-06,6.858393e-05,1.016628e-05,-1.382609e-04,7.992130e-04
1.694800e-09,5.007485e-06,5.004542e-06,6.994845e-05,1.055503e-05,-1.332390e-04,8.000627e-04
1.695000e-09,5.007375e-06,5.003977e-06,7.159379e-05,1.099520e-05,-1.282121e-04,8.008809e-04
1.695200e-09,5.007831e-06,5.004219e-06,7.340695e-05,1.146922e-05,-1.231796e-04,8.016675e-04
1.695400e-09,5.008755e-06,5.005215e-06,7.524643e-05,1.195908e-05,-1.181412e-04,8.024225e-04
1.695600e-09,5.010021e-06,5.006863e-06,7.695353e-05,1.244605e-05,-1.130972e-04,8.031459e-04
1.695800e-09,5.011485e-06,5.009014e-06,7.836890e-05,1.291040e-05,-1.080484e-04,8.038376e-04
1.696000e-09,5.012995e-06,5.011482e-06,7.935240e-05,1.333119e-05,-1.029956e-04,8.044975e-04
1.696200e-09,5.014405e-06,5.014059e-06,7.980241e-05,1.368671e-05,-9.793963e-05,8.051257e-04
1.696400e-09,5.015583e-06,5.016527e-06,7.967066e-05,1.395555e-05,-9.288071e-05,8.057221e-04
1.696600e-09,5.016423e-06,5.018671e-06,7.896912e-05,1.411839e-05,-8.781868e-05,8.062867e-04
1.696800e-09,5.016850e-06,5.020300e-06,7.776743e-05,1.416037e-05,-8.275300e-05,8.068194e-04
1.697000e-09,5.016829e-06,5.021256e-06,7.618175e-05,1.407350e-05,-7.768312e-05,8.073202e-04
1.697200e-09,5.016365e-06,5.021432e-06,7.435766e-05,1.385901e-05,-7.260878e-05,8.077892e-04
1.697400e-09,5.015499e-06,5.020778e-06,7.245098e-05,1.352890e-05,-6.753021e-05,8.082262e-04
1.697600e-09,5.014306e-06,5.019309e-06,7.061021e-05,1.310646e-05,-6.244816e-05,8.086313e-04
1.697800e-09,5.012883e-06,5.017107e-06,6.896307e-05,1.262551e-05,-5.736368e-05,8.090044e-04
1.698000e-09,5.011339e-06,5.014317e-06,6.760845e-05,1.212821e-05,-5.227776e-05,8.093456e-04
1.698200e-09,5.009782e-06,5.011136e-06,6.661350e-05,1.166172e-05,-4.719106e-05,8.096548e-04
1.698400e-09,5.008311e-06,5.007799e-06,6.601462e-05,1.127395e-05,-4.210370e-05,8.099321e-04
1.698600e-09,5.007005e-06,5.004562e-06,6.582081e-05,1.100895e-05,-3.701533e-05,8.101774e-04
1.698800e-09,5.005917e-06,5.001680e-06,6.601776e-05,1.090260e-05,-3.192540e-05,8.103907e-04
1.699000e-09,5.005074e-06,4.999381e-06,6.657152e-05,1.097899e-05,-2.683349e-05,8.105721e-04
1.699200e-09,5.004476e-06,4.997850e-06,6.743122e-05,1.124804e-05,-2.173959e-05,8.107214e-04
1.699400e-09,5.004105e-06,4.997206e-06,6.853083e-05,1.170458e-05,-1.664422e-05,8.108388e-04
1.699600e-09,5.003924e-06,4.997490e-06,6.979065e-05,1.232884e-05,-1.154824e-05,8.109242e-04
1.699800e-09,5.003891e-06,4.998660e-06,7.111944e-05,1.308834e-05,-6.452573e-06,8.109776e-04
1.700000e-09,5.003966e-06,5.000588e-06,7.241820e-05,1.394078e-05,-1.357820e-06,8.109990e-04
1.700200e-09,5.004117e-06,5.003073e-06,7.358632e-05,1.483761e-05,3.735937e-06,8.109884e-04
1.700400e-09,5.004324e-06,5.005855e-06,7.453007e-05,1.572786e-05,8.829124e-06,8.109457e-04
1.700600e-09,5.004581e-06,5.008639e-06,7.517249e-05,1.656185e-05,1.392241e-05,8.108710e-04
1.700800e-09,5.004889e-06,5.011123e-06,7.546301e-05,1.729460e-05,1.901635e-05,8.107643e-04
1.701000e-09,5.005259e-06,5.013030e-06,7.538466e-05,1.788867e-05,2.411103e-05,8.106257e-04
1.701200e-09,5.005693e-06,5.014136e-06,7.495699e-05,1.831642e-05,2.920593e-05,8.104550e-04
1.701400e-09,5.006185e-06,5.014300e-06,7.423388e-05,1.856164e-05,3.430013e-05,8.102523e-04
1.701600e-09,5.006710e-06,5.013483e-06,7.329635e-05,1.862058e-05,3.939255e-05,8.100177e-04
1.701800e-09,5.007224e-06,5.011760e-06,7.224170e-05,1.850238e-05,4.448243e-05,8.097510e-04
1.702000e-09,5.007665e-06,5.009312e-06,7.117104e-05,1.822868e-05,4.956950e-05,8.094523e-04
1.702200e-09,5.007959e-06,5.006411e-06,7.017734e-05,1.783254e-05,5.465399e-05,8.091217e-04
1.702400e-09,5.008031e-06,5.003390e-06,6.933573e-05,1.735654e-05,5.973635e-05,8.087591e-04
1.702600e-09,5.007818e-06,5.000595e-06,6.869724e-05,1.685001e-05,6.481688e-05,8.083646e-04
1.702800e-09,5.007282e-06,4.998348e-06,6.828625e-05,1.636568e-05,6.989546e-05,8.079382e-04
1.703000e-09,5.006419e-06,4.996897e-06,6.810144e-05,1.595581e-05,7.497151e-05,8.074799e-04
1.703200e-09,5.005266e-06,4.996390e-06,6.811955e-05,1.566829e-05,8.004425e-05,8.069897e-04
1.703400e-09,5.003904e-06,4.996848e-06,6.830103e-05,1.554294e-05,8.511300e-05,8.064677e-04
1.703600e-09,5.002452e-06,4.998168e-06,6.859676e-05,1.560862e-05,9.017749e-05,8.059138e-04
1.703800e-09,5.001052e-06,5.000136e-06,6.895491e-05,1.588121e-05,9.523792e-05,8.053281e-04
1.704000e-09,4.999859e-06,5.002459e-06,6.932717e-05,1.636288e-05,1.002947e-04,8.047106e-04
1.704200e-09,4.999014e-06,5.004806e-06,6.967379e-05,1.704261e-05,1.053482e-04,8.040613e-04
1.704400e-09,4.998629e-06,5.006850e-06,6.996688e-05,1.789791e-05,1.103983e-04,8.033804e-04
1.704600e-09,4.998764e-06,5.008315e-06,7.019171e-05,1.889745e-05,1.154446e-04,8.026677e-04
1.704800e-09,4.999421e-06,5.009012e-06,7.034606e-05,2.000432e-05,1.204864e-04,8.019233e-04
1.705000e-09,5.000532e-06,5.008865e-06,7.043783e-05,2.117945e-05,1.255230e-04,8.011473e-04
1.705200e-09,5.001970e-06,5.007920e-06,7.048139e-05,2.238483e-05,1.305540e-04,8.003397e-04
1.705400e-09,5.003559e-06,5.006335e-06,7.049340e-05,2.358623e-05,1.355795e-04,7.995004e-04
1.705600e-09,5.005098e-06,5.004356e-06,7.048883e-05,2.475511e-05,1.405998e-04,7.986296e-04
1.705800e-09,5.006387e-06,5.002278e-06,7.047769e-05,2.586989e-05,1.456152e-04,7.977272e-04
1.706000e-09,5.007251e-06,5.000401e-06,7.046330e-05,2.691634e-05,1.506256e-04,7.967934e-04
1.706200e-09,5.007569e-06,4.998979e-06,7.044197e-05,2.788751e-05,1.556306e-04,7.958280e-04
1.706400e-09,5.007288e-06,4.998188e-06,7.040436e-05,2.878310e-05,1.606294e-04,7.948313e-04
1.706600e-09,5.006433e-06,4.998099e-06,7.033801e-05,2.960862e-05,1.656215e-04,7.938032e-04
1.706800e-09,5.005106e-06,4.998672e-06,7.023057e-05,3.037433e-05,1.706065e-04,7.927437e-04
1.707000e-09,5.003471e-06,4.999767e-06,7.007315e-05,3.109417e-05,1.755843e-04,7.916530e-04
1.707200e-09,5.001733e-06,5.001174e-06,6.986285e-05,3.178473e-05,1.805551e-04,7.905310e-04
1.707400e-09,5.000107e-06,5.002645e-06,6.960429e-05,3.246428e-05,1.855190e-04,7.893778e-04
1.707600e-09,4.998791e-06,5.003937e-06,6.930944e-05,3.315206e-05,1.904758e-04,7.881934e-04
1.707800e-09,4.997934e-06,5.004851e-06,6.899607e-05,3.386774e-05,1.954251e-04,7.869779e-04
1.708000e-09,4.997620e-06,5.005256e-06,6.868490e-05,3.463104e-05,2.003664e-04,7.857314e-04
1.708200e-09,4.997853e-06,5.005110e-06,6.839615e-05,3.546158e-05,2.052994e-04,7.844538e-04
1.708400e-09,4.998566e-06,5.004459e-06,6.814596e-05,3.637865e-05,2.102237e-04,7.831452e-04
1.708600e-09,4.999627e-06,5.003425e-06,6.794343e-05,3.740112e-05,2.151394e-04,7.818057e-04
1.708800e-09,5.000865e-06,5.002181e-06,6.778880e-05,3.854717e-05,2.200466e-04,7.804354e-04
1.709000e-09,5.002094e-06,5.000920e-06,6.767307e-05,3.983386e-05,2.249452e-04,7.790342e-04
1.709200e-09,5.003141e-06,4.999823e-06,6.757918e-05,4.127655e-05,2.298352e-04,7.776023e-04
1.709400e-09,5.003871e-06,4.999031e-06,6.748463e-05,4.288803e-05,2.347162e-04,7.761396e-04
1.709600e-09,5.004201e-06,4.998625e-06,6.736517e-05,4.467738e-05,2.395879e-04,7.746464e-04
