time,"I(RX2)","I(RX1)","I(RIN1)","I(RIN2)","I(LQ|X2)"
8.552000e-10,1.310521e-04,-8.004199e-04,4.996743e-06,4.993914e-06,-6.295986e-07
8.554000e-10,1.360784e-04,-7.995840e-04,4.997394e-06,4.993913e-06,-6.473965e-07
8.556000e-10,1.410994e-04,-7.987165e-04,4.997995e-06,4.994055e-06,-6.712176e-07
8.558000e-10,1.461147e-04,-7.978173e-04,4.998478e-06,4.994358e-06,-6.993079e-07
8.560000e-10,1.511242e-04,-7.968865e-04,4.998777e-06,4.994817e-06,-7.297229e-07
8.562000e-10,1.561275e-04,-7.959243e-04,4.998839e-06,4.995402e-06,-7.605351e-07
8.564000e-10,1.611246e-04,-7.949305e-04,4.998628e-06,4.996061e-06,-7.900196e-07
8.566000e-10,1.661152e-04,-7.939053e-04,4.998138e-06,4.996722e-06,-8.168031e-07
8.568000e-10,1.710991e-04,-7.928487e-04,4.997386e-06,4.997304e-06,-8.399637e-07
8.570000e-10,1.760762e-04,-7.917608e-04,4.996420e-06,4.997729e-06,-8.590736e-07
8.572000e-10,1.810462e-04,-7.906416e-04,4.995309e-06,4.997928e-06,-8.741854e-07
8.574000e-10,1.860089e-04,-7.894912e-04,4.994135e-06,4.997856e-06,-8.857670e-07
8.576000e-10,1.909642e-04,-7.883098e-04,4.992986e-06,4.997495e-06,-8.945949e-07
8.578000e-10,1.959119e-04,-7.870974e-04,4.991943e-06,4.996857e-06,-9.016227e-07
8.580000e-10,2.008517e-04,-7.858541e-04,4.991069e-06,4.995983e-06,-9.078407e-07
8.582000e-10,2.057835e-04,-7.845798e-04,4.990406e-06,4.994937e-06,-9.141467e-07
8.584000e-10,2.107072e-04,-7.832747e-04,4.989967e-06,4.993801e-06,-9.212438e-07
8.586000e-10,2.156226e-04,-7.819385e-04,4.989737e-06,4.992657e-06,-9.295782e-07
8.588000e-10,2.205294e-04,-7.805715e-04,4.989678e-06,4.991584e-06,-9.393248e-07
8.590000e-10,2.254276e-04,-7.791736e-04,4.989735e-06,4.990647e-06,-9.504211e-07
8.592000e-10,2.303168e-04,-7.777448e-04,4.989847e-06,4.989887e-06,-9.626412e-07
8.594000e-10,2.351971e-04,-7.762852e-04,4.989956e-06,4.989324e-06,-9.756992e-07
8.596000e-10,2.400681e-04,-7.747949e-04,4.990020e-06,4.988948e-06,-9.893622e-07
8.598000e-10,2.449298e-04,-7.732739e-04,4.990018e-06,4.988734e-06,-1.003555e-06
8.600000e-10,2.497821e-04,-7.717223e-04,4.989952e-06,4.988641e-06,-1.018437e-06
8.602000e-10,2.546247e-04,-7.701402e-04,4.989851e-06,4.988624e-06,-1.034438e-06
8.604000e-10,2.594574e-04,-7.685277e-04,4.989763e-06,4.988644e-06,-1.052239e-06
8.606000e-10,2.642802e-04,-7.668849e-04,4.989746e-06,4.988676e-06,-1.072713e-06
8.608000e-10,2.690928e-04,-7.652119e-04,4.989862e-06,4.988714e-06,-1.096813e-06
8.610000e-10,2.738951e-04,-7.635088e-04,4.990163e-06,4.988774e-06,-1.125442e-06
8.612000e-10,2.786867e-04,-7.617757e-04,4.990683e-06,4.988893e-06,-1.159309e-06
8.614000e-10,2.834676e-04,-7.600127e-04,4.991429e-06,4.989120e-06,-1.198813e-06
8.616000e-10,2.882375e-04,-7.582197e-04,4.992383e-06,4.989511e-06,-1.243951e-06
8.618000e-10,2.929962e-04,-7.563968e-04,4.993496e-06,4.990118e-06,-1.294291e-06
8.620000e-10,2.977435e-04,-7.545441e-04,4.994699e-06,4.990975e-06,-1.348993e-06
8.622000e-10,3.024791e-04,-7.526615e-04,4.995911e-06,4.992091e-06,-1.406903e-06
8.624000e-10,3.072027e-04,-7.507492e-04,4.997045e-06,4.993444e-06,-1.466683e-06
8.626000e-10,3.119141e-04,-7.488071e-04,4.998023e-06,4.994978e-06,-1.526984e-06
8.628000e-10,3.166131e-04,-7.468354e-04,4.998783e-06,4.996606e-06,-1.586618e-06
8.630000e-10,3.212994e-04,-7.448341e-04,4.999285e-06,4.998219e-06,-1.644722e-06
8.632000e-10,3.259727e-04,-7.428033e-04,4.999515e-06,4.999697e-06,-1.700876e-06
8.634000e-10,3.306329e-04,-7.407431e-04,4.999483e-06,5.000921e-06,-1.755179e-06
8.636000e-10,3.352797e-04,-7.386536e-04,4.999223e-06,5.001791e-06,-1.808247e-06
8.638000e-10,3.399129e-04,-7.365350e-04,4.998781e-06,5.002232e-06,-1.861162e-06
8.640000e-10,3.445323e-04,-7.343873e-04,4.998215e-06,5.002210e-06,-1.915360e-06
8.642000e-10,3.491378e-04,-7.322107e-04,4.997585e-06,5.001731e-06,-1.972487e-06
8.644000e-10,3.537292e-04,-7.300053e-04,4.996948e-06,5.000843e-06,-2.034237e-06
8.646000e-10,3.583065e-04,-7.277713e-04,4.996355e-06,4.999632e-06,-2.102195e-06
8.648000e-10,3.628696e-04,-7.255086e-04,4.995846e-06,4.998211e-06,-2.177716e-06
8.650000e-10,3.674183e-04,-7.232173e-04,4.995454e-06,4.996714e-06,-2.261836e-06
8.652000e-10,3.719526e-04,-7.208975e-04,4.995205e-06,4.995278e-06,-2.355239e-06
8.654000e-10,3.764724e-04,-7.185493e-04,4.995115e-06,4.994034e-06,-2.458276e-06
8.656000e-10,3.809777e-04,-7.161726e-04,4.995199e-06,4.993096e-06,-2.571028e-06
8.658000e-10,3.854682e-04,-7.137676e-04,4.995462e-06,4.992552e-06,-2.693398e-06
8.660000e-10,3.899439e-04,-7.113344e-04,4.995904e-06,4.992455e-06,-2.825223e-06
8.662000e-10,3.944044e-04,-7.088729e-04,4.996515e-06,4.992820e-06,-2.966380e-06
8.664000e-10,3.988497e-04,-7.063834e-04,4.997275e-06,4.993625e-06,-3.116871e-06
8.666000e-10,4.032793e-04,-7.038660e-04,4.998147e-06,4.994812e-06,-3.276881e-06
8.668000e-10,4.076931e-04,-7.013207e-04,4.999082e-06,4.996291e-06,-3.446789e-06
8.670000e-10,4.120908e-04,-6.987477e-04,5.000014e-06,4.997946e-06,-3.627134e-06
8.672000e-10,4.164719e-04,-6.961471e-04,5.000870e-06,4.999647e-06,-3.818540e-06
8.674000e-10,4.208365e-04,-6.935191e-04,5.001573e-06,5.001257e-06,-4.021596e-06
8.676000e-10,4.251841e-04,-6.908638e-04,5.002052e-06,5.002646e-06,-4.236710e-06
8.678000e-10,4.295146e-04,-6.881813e-04,5.002251e-06,5.003700e-06,-4.463939e-06
8.680000e-10,4.338279e-04,-6.854718e-04,5.002139e-06,5.004329e-06,-4.702803e-06
8.682000e-10,4.381238e-04,-6.827354e-04,5.001715e-06,5.004482e-06,-4.952101e-06
8.684000e-10,4.424024e-04,-6.799720e-04,5.001015e-06,5.004144e-06,-5.209744e-06
8.686000e-10,4.466636e-04,-6.771819e-04,5.000108e-06,5.003346e-06,-5.472607e-06
8.688000e-10,4.509073e-04,-6.743650e-04,4.999092e-06,5.002161e-06,-5.736448e-06
8.690000e-10,4.551336e-04,-6.715214e-04,4.998084e-06,5.000700e-06,-5.995891e-06
8.692000e-10,4.593423e-04,-6.686513e-04,4.997207e-06,4.999103e-06,-6.244533e-06
8.694000e-10,4.635334e-04,-6.657547e-04,4.996578e-06,4.997530e-06,-6.475188e-06
8.696000e-10,4.677067e-04,-6.628318e-04,4.996286e-06,4.996144e-06,-6.680290e-06
8.698000e-10,4.718620e-04,-6.598826e-04,4.996388e-06,4.995098e-06,-6.852464e-06
8.700000e-10,4.759990e-04,-6.569073e-04,4.996892e-06,4.994517e-06,-6.985224e-06
8.702000e-10,4.801174e-04,-6.539059e-04,4.997760e-06,4.994484e-06,-7.073746e-06
8.704000e-10,4.842169e-04,-6.508788e-04,4.998907e-06,4.995028e-06,-7.115613e-06
8.706000e-10,4.882972e-04,-6.478259e-04,5.000210e-06,4.996117e-06,-7.111424e-06
8.708000e-10,4.923579e-04,-6.447475e-04,5.001526e-06,4.997659e-06,-7.065138e-06
8.710000e-10,4.963987e-04,-6.416437e-04,5.002706e-06,4.999505e-06,-6.984079e-06
8.712000e-10,5.004195e-04,-6.385146e-04,5.003616e-06,5.001467e-06,-6.878523e-06
8.714000e-10,5.044200e-04,-6.353604e-04,5.004153e-06,5.003336e-06,-6.760898e-06
8.716000e-10,5.084000e-04,-6.321811e-04,5.004260e-06,5.004910e-06,-6.644672e-06
8.718000e-10,5.123595e-04,-6.289769e-04,5.003932e-06,5.006011e-06,-6.543049e-06
8.720000e-10,5.162983e-04,-6.257478e-04,5.003217e-06,5.006513e-06,-6.467670e-06
8.722000e-10,5.202165e-04,-6.224940e-04,5.002207e-06,5.006358e-06,-6.427487e-06
8.724000e-10,5.241139e-04,-6.192156e-04,5.001035e-06,5.005559e-06,-6.427969e-06
8.726000e-10,5.279905e-04,-6.159127e-04,4.999848e-06,5.004209e-06,-6.470739e-06
8.728000e-10,5.318465e-04,-6.125854e-04,4.998799e-06,5.002464e-06,-6.553682e-06
8.730000e-10,5.356816e-04,-6.092339e-04,4.998022e-06,5.000531e-06,-6.671448e-06
8.732000e-10,5.394960e-04,-6.058584e-04,4.997620e-06,4.998644e-06,-6.816268e-06
8.734000e-10,5.432895e-04,-6.024591e-04,4.997650e-06,4.997036e-06,-6.978917e-06
8.736000e-10,5.470620e-04,-5.990360e-04,4.998116e-06,4.995914e-06,-7.149671e-06
8.738000e-10,5.508133e-04,-5.955895e-04,4.998971e-06,4.995432e-06,-7.319151e-06
8.740000e-10,5.545433e-04,-5.921195e-04,5.000121e-06,4.995668e-06,-7.478961e-06
8.742000e-10,5.582516e-04,-5.886264e-04,5.001435e-06,4.996614e-06,-7.622107e-06
8.744000e-10,5.619381e-04,-5.851103e-04,5.002765e-06,4.998175e-06,-7.743234e-06
8.746000e-10,5.656024e-04,-5.815712e-04,5.003960e-06,5.000175e-06,-7.838725e-06
8.748000e-10,5.692443e-04,-5.780093e-04,5.004889e-06,5.002382e-06,-7.906744e-06
8.750000e-10,5.728636e-04,-5.744247e-04,5.005453e-06,5.004534e-06,-7.947261e-06
8.752000e-10,5.764599e-04,-5.708174e-04,5.005600e-06,5.006374e-06,-7.962086e-06
8.754000e-10,5.800331e-04,-5.671876e-04,5.005326e-06,5.007683e-06,-7.954873e-06
8.756000e-10,5.835831e-04,-5.635354e-04,5.004681e-06,5.008308e-06,-7.931072e-06
8.758000e-10,5.871097e-04,-5.598607e-04,5.003755e-06,5.008183e-06,-7.897737e-06
8.760000e-10,5.906129e-04,-5.561638e-04,5.002674e-06,5.007334e-06,-7.863170e-06
8.762000e-10,5.940927e-04,-5.524448e-04,5.001580e-06,5.005879e-06,-7.836350e-06
8.764000e-10,5.975489e-04,-5.487039e-04,5.000614e-06,5.004009e-06,-7.826182e-06
8.766000e-10,6.009815e-04,-5.449411e-04,4.999905e-06,5.001966e-06,-7.840641e-06
8.768000e-10,6.043904e-04,-5.411568e-04,4.999547e-06,5.000014e-06,-7.885890e-06
8.770000e-10,6.077757e-04,-5.373510e-04,4.999595e-06,4.998406e-06,-7.965529e-06
8.772000e-10,6.111372e-04,-5.335240e-04,5.000053e-06,4.997354e-06,-8.080081e-06
8.774000e-10,6.144748e-04,-5.296760e-04,5.000876e-06,4.997000e-06,-8.226832e-06
8.776000e-10,6.177883e-04,-5.258070e-04,5.001976e-06,4.997401e-06,-8.400070e-06
8.778000e-10,6.210776e-04,-5.219173e-04,5.003232e-06,4.998520e-06,-8.591754e-06
8.780000e-10,6.243425e-04,-5.180066e-04,5.004504e-06,5.000228e-06,-8.792532e-06
8.782000e-10,6.275828e-04,-5.140748e-04,5.005655e-06,5.002323e-06,-8.993028e-06
8.784000e-10,6.307983e-04,-5.101212e-04,5.006562e-06,5.004555e-06,-9.185237e-06
8.786000e-10,6.339888e-04,-5.061451e-04,5.007136e-06,5.006661e-06,-9.363853e-06
8.788000e-10,6.371542e-04,-5.021452e-04,5.007331e-06,5.008395e-06,-9.527351e-06
8.790000e-10,6.402942e-04,-4.981201e-04,5.007148e-06,5.009564e-06,-9.678633e-06
8.792000e-10,6.434088e-04,-4.940693e-04,5.006638e-06,5.010048e-06,-9.825067e-06
8.794000e-10,6.464978e-04,-4.899954e-04,5.005891e-06,5.009815e-06,-9.977730e-06
8.796000e-10,6.495612e-04,-4.859054e-04,5.005024e-06,5.008923e-06,-1.014972e-05
8.798000e-10,6.525990e-04,-4.818104e-04,5.004169e-06,5.007504e-06,-1.035350e-05
8.800000e-10,6.556112e-04,-4.777194e-04,5.003449e-06,5.005749e-06,-1.059748e-05
8.802000e-10,6.585977e-04,-4.736300e-04,5.002966e-06,5.003882e-06,-1.088254e-05
8.804000e-10,6.615587e-04,-4.695277e-04,5.002787e-06,5.002134e-06,-1.119906e-05
8.806000e-10,6.644939e-04,-4.653947e-04,5.002941e-06,5.000722e-06,-1.152541e-05
8.808000e-10,6.674031e-04,-4.612218e-04,5.003415e-06,4.999828e-06,-1.182842e-05
8.810000e-10,6.702860e-04,-4.570139e-04,5.004158e-06,4.999578e-06,-1.206656e-05
8.812000e-10,6.731422e-04,-4.527848e-04,5.005081e-06,5.000023e-06,-1.219539e-05
8.814000e-10,6.759719e-04,-4.485473e-04,5.006060e-06,5.001129e-06,-1.217499e-05
8.816000e-10,6.787750e-04,-4.443055e-04,5.006950e-06,5.002775e-06,-1.197782e-05
8.818000e-10,6.815515e-04,-4.400539e-04,5.007605e-06,5.004766e-06,-1.159585e-05
8.820000e-10,6.843010e-04,-4.357821e-04,5.007911e-06,5.006870e-06,-1.104545e-05
8.822000e-10,6.870231e-04,-4.314807e-04,5.007805e-06,5.008850e-06,-1.036858e-05
8.824000e-10,6.897171e-04,-4.271463e-04,5.007303e-06,5.010498e-06,-9.629876e-06
8.826000e-10,6.923828e-04,-4.227830e-04,5.006498e-06,5.011664e-06,-8.909371e-06
8.828000e-10,6.950203e-04,-4.184004e-04,5.005545e-06,5.012263e-06,-8.291833e-06
8.830000e-10,6.976301e-04,-4.140090e-04,5.004640e-06,5.012274e-06,-7.854411e-06
8.832000e-10,7.002128e-04,-4.096156e-04,5.003978e-06,5.011736e-06,-7.654699e-06
8.834000e-10,7.027687e-04,-4.052204e-04,5.003731e-06,5.010732e-06,-7.721397e-06
8.836000e-10,7.052977e-04,-4.008171e-04,5.004016e-06,5.009391e-06,-8.049283e-06
8.838000e-10,7.077995e-04,-3.963957e-04,5.004882e-06,5.007874e-06,-8.599407e-06
8.840000e-10,7.102735e-04,-3.919466e-04,5.006305e-06,5.006371e-06,-9.304513e-06
8.842000e-10,7.127195e-04,-3.874649e-04,5.008179e-06,5.005075e-06,-1.007874e-05
8.844000e-10,7.151372e-04,-3.829521e-04,5.010326e-06,5.004170e-06,-1.082998e-05
8.846000e-10,7.175266e-04,-3.784161e-04,5.012512e-06,5.003792e-06,-1.147295e-05
8.848000e-10,7.198878e-04,-3.738681e-04,5.014464e-06,5.004017e-06,-1.194077e-05
8.850000e-10,7.222205e-04,-3.693185e-04,5.015916e-06,5.004838e-06,-1.219364e-05
8.852000e-10,7.245248e-04,-3.647727e-04,5.016647e-06,5.006177e-06,-1.222333e-05
8.854000e-10,7.268004e-04,-3.602300e-04,5.016528e-06,5.007894e-06,-1.205327e-05
8.856000e-10,7.290472e-04,-3.556833e-04,5.015555e-06,5.009819e-06,-1.173410e-05
8.858000e-10,7.312650e-04,-3.511233e-04,5.013863e-06,5.011774e-06,-1.133558e-05
8.860000e-10,7.334539e-04,-3.465425e-04,5.011708e-06,5.013601e-06,-1.093565e-05
8.862000e-10,7.356137e-04,-3.419382e-04,5.009438e-06,5.015174e-06,-1.060833e-05
8.864000e-10,7.377444e-04,-3.373132e-04,5.007428e-06,5.016401e-06,-1.041207e-05
8.866000e-10,7.398460e-04,-3.326733e-04,5.006018e-06,5.017224e-06,-1.038062e-05
8.868000e-10,7.419185e-04,-3.280235e-04,5.005463e-06,5.017619e-06,-1.051768e-05
8.870000e-10,7.439619e-04,-3.233659e-04,5.005884e-06,5.017592e-06,-1.079658e-05
8.872000e-10,7.459763e-04,-3.186989e-04,5.007259e-06,5.017186e-06,-1.116476e-05
8.874000e-10,7.479614e-04,-3.140188e-04,5.009430e-06,5.016481e-06,-1.155245e-05
8.876000e-10,7.499169e-04,-3.093219e-04,5.012132e-06,5.015591e-06,-1.188404e-05
8.878000e-10,7.518426e-04,-3.046060e-04,5.015034e-06,5.014652e-06,-1.209018e-05
8.880000e-10,7.537383e-04,-2.998716e-04,5.017793e-06,5.013811e-06,-1.211872e-05
8.882000e-10,7.556039e-04,-2.951214e-04,5.020103e-06,5.013198e-06,-1.194276e-05
8.884000e-10,7.574396e-04,-2.903594e-04,5.021739e-06,5.012916e-06,-1.156486e-05
8.886000e-10,7.592454e-04,-2.855892e-04,5.022590e-06,5.013025e-06,-1.101680e-05
8.888000e-10,7.610214e-04,-2.808126e-04,5.022675e-06,5.013543e-06,-1.035511e-05
8.890000e-10,7.627675e-04,-2.760288e-04,5.022140e-06,5.014454e-06,-9.653027e-06
8.892000e-10,7.644836e-04,-2.712352e-04,5.021229e-06,5.015715e-06,-8.990074e-06
8.894000e-10,7.661696e-04,-2.664286e-04,5.020252e-06,5.017271e-06,-8.440776e-06
8.896000e-10,7.678251e-04,-2.616068e-04,5.019526e-06,5.019061e-06,-8.064350e-06
8.898000e-10,7.694502e-04,-2.567701e-04,5.019324e-06,5.021021e-06,-7.896960e-06
8.900000e-10,7.710449e-04,-2.519211e-04,5.019830e-06,5.023087e-06,-7.947741e-06
8.902000e-10,7.726090e-04,-2.470632e-04,5.021109e-06,5.025192e-06,-8.199091e-06
8.904000e-10,7.741426e-04,-2.421995e-04,5.023100e-06,5.027272e-06,-8.610976e-06
8.906000e-10,7.756457e-04,-2.373308e-04,5.025632e-06,5.029273e-06,-9.128309e-06
8.908000e-10,7.771182e-04,-2.324555e-04,5.028467e-06,5.031156e-06,-9.690029e-06
8.910000e-10,7.785601e-04,-2.275703e-04,5.031342e-06,5.032908e-06,-1.023823e-05
8.912000e-10,7.799714e-04,-2.226728e-04,5.034029e-06,5.034540e-06,-1.072585e-05
8.914000e-10,7.813519e-04,-2.177626e-04,5.036363e-06,5.036089e-06,-1.112181e-05
8.916000e-10,7.827017e-04,-2.128419e-04,5.038275e-06,5.037608e-06,-1.141292e-05
8.918000e-10,7.840206e-04,-2.079152e-04,5.039790e-06,5.039151e-06,-1.160284e-05
8.920000e-10,7.853086e-04,-2.029865e-04,5.041012e-06,5.040768e-06,-1.170841e-05
8.922000e-10,7.865658e-04,-1.980576e-04,5.042107e-06,5.042497e-06,-1.175445e-05
8.924000e-10,7.877919e-04,-1.931274e-04,5.043270e-06,5.044363e-06,-1.176799e-05
8.926000e-10,7.889869e-04,-1.881917e-04,5.044693e-06,5.046386e-06,-1.177297e-05
8.928000e-10,7.901508e-04,-1.832457e-04,5.046545e-06,5.048581e-06,-1.178612e-05
8.930000e-10,7.912834e-04,-1.782859e-04,5.048942e-06,5.050963e-06,-1.181468e-05
8.932000e-10,7.923847e-04,-1.733117e-04,5.051929e-06,5.053543e-06,-1.185599e-05
8.934000e-10,7.934547e-04,-1.683255e-04,5.055469e-06,5.056317e-06,-1.189911e-05
8.936000e-10,7.944932e-04,-1.633315e-04,5.059434e-06,5.059259e-06,-1.192775e-05
8.938000e-10,7.955003e-04,-1.583338e-04,5.063615e-06,5.062308e-06,-1.192418e-05
8.940000e-10,7.964760e-04,-1.533345e-04,5.067740e-06,5.065366e-06,-1.187319e-05
8.942000e-10,7.974201e-04,-1.483331e-04,5.071497e-06,5.068295e-06,-1.176553e-05
8.944000e-10,7.983329e-04,-1.433267e-04,5.074570e-06,5.070927e-06,-1.160027e-05
8.946000e-10,7.992141e-04,-1.383119e-04,5.076661e-06,5.073068e-06,-1.138569e-05
8.948000e-10,8.000639e-04,-1.332868e-04,5.077522e-06,5.074504e-06,-1.113859e-05
8.950000e-10,8.008821e-04,-1.282512e-04,5.076965e-06,5.075012e-06,-1.088237e-05
8.952000e-10,8.016687e-04,-1.232076e-04,5.074877e-06,5.074367e-06,-1.064405e-05
8.954000e-10,8.024235e-04,-1.181593e-04,5.071226e-06,5.072357e-06,-1.045095e-05
8.956000e-10,8.031467e-04,-1.131091e-04,5.066070e-06,5.068810e-06,-1.032742e-05
8.958000e-10,8.038381e-04,-1.080582e-04,5.059555e-06,5.063626e-06,-1.029211e-05
8.960000e-10,8.044978e-04,-1.030056e-04,5.051920e-06,5.056811e-06,-1.035620e-05
8.962000e-10,8.051257e-04,-9.794924e-05,5.043478e-06,5.048506e-06,-1.052264e-05
8.964000e-10,8.057219e-04,-9.288696e-05,5.034600e-06,5.038998e-06,-1.078655e-05
8.966000e-10,8.062863e-04,-8.781801e-05,5.025687e-06,5.028718e-06,-1.113640e-05
8.968000e-10,8.068190e-04,-8.274349e-05,5.017137e-06,5.018209e-06,-1.155585e-05
8.970000e-10,8.073198e-04,-7.766595e-05,5.009312e-06,5.008078e-06,-1.202578e-05
8.972000e-10,8.077887e-04,-7.258814e-05,5.002519e-06,4.998939e-06,-1.252620e-05
8.974000e-10,8.082257e-04,-6.751175e-05,4.996990e-06,4.991353e-06,-1.303768e-05
8.976000e-10,8.086309e-04,-6.243664e-05,4.992881e-06,4.985775e-06,-1.354229e-05
8.978000e-10,8.090041e-04,-5.736105e-05,4.990276e-06,4.982512e-06,-1.402384e-05
8.980000e-10,8.093455e-04,-5.228256e-05,4.989197e-06,4.981706e-06,-1.446768e-05
8.982000e-10,8.096549e-04,-4.719946e-05,4.989612e-06,4.983326e-06,-1.486030e-05
8.984000e-10,8.099323e-04,-4.211174e-05,4.991442e-06,4.987182e-06,-1.518882e-05
8.986000e-10,8.101778e-04,-3.702107e-05,4.994560e-06,4.992937e-06,-1.544093e-05
8.988000e-10,8.103912e-04,-3.192989e-05,4.998787e-06,5.000135e-06,-1.560513e-05
8.990000e-10,8.105726e-04,-2.683996e-05,5.003884e-06,5.008222e-06,-1.567157e-05
8.992000e-10,8.107220e-04,-2.175125e-05,5.009553e-06,5.016574e-06,-1.563334e-05
8.994000e-10,8.108393e-04,-1.666191e-05,5.015443e-06,5.024534e-06,-1.548810e-05
8.996000e-10,8.109246e-04,-1.156929e-05,5.021159e-06,5.031452e-06,-1.523974e-05
8.998000e-10,8.109779e-04,-6.471584e-06,5.026290e-06,5.036734e-06,-1.489988e-05
9.000000e-10,8.109991e-04,-1.369112e-06,5.030430e-06,5.039895e-06,-1.448893e-05
9.002000e-10,8.109884e-04,3.735508e-06,5.033214e-06,5.040612e-06,-1.403628e-05
9.004000e-10,8.109457e-04,8.838533e-06,5.034354e-06,5.038769e-06,-1.357971e-05
9.006000e-10,8.108710e-04,1.393694e-05,5.033671e-06,5.034479e-06,-1.316356e-05
9.008000e-10,8.107642e-04,1.902992e-05,5.031136e-06,5.028099e-06,-1.283607e-05
9.010000e-10,8.106254e-04,2.411912e-05,5.026887e-06,5.020203e-06,-1.264562e-05
9.012000e-10,8.104546e-04,2.920756e-05,5.021242e-06,5.011530e-06,-1.263660e-05
9.014000e-10,8.102518e-04,3.429774e-05,5.014672e-06,5.002917e-06,-1.284494e-05
9.016000e-10,8.100171e-04,3.939011e-05,5.007765e-06,4.995196e-06,-1.329404e-05
9.018000e-10,8.097505e-04,4.448282e-05,5.001156e-06,4.989108e-06,-1.399149e-05
9.020000e-10,8.094519e-04,4.957262e-05,4.995452e-06,4.985210e-06,-1.492707e-05
9.022000e-10,8.091214e-04,5.465666e-05,4.991159e-06,4.983815e-06,-1.607253e-05
9.024000e-10,8.087589e-04,5.973392e-05,4.988615e-06,4.984957e-06,-1.738321e-05
9.026000e-10,8.083645e-04,6.480574e-05,4.987957e-06,4.988397e-06,-1.880144e-05
9.028000e-10,8.079381e-04,6.987507e-05,4.989114e-06,4.993656e-06,-2.026135e-05
9.030000e-10,8.074798e-04,7.494492e-05,4.991822e-06,5.000078e-06,-2.169438e-05
9.032000e-10,8.069896e-04,8.001682e-05,4.995674e-06,5.006904e-06,-2.303482e-05
9.034000e-10,8.064676e-04,8.509015e-05,5.000171e-06,5.013348e-06,-2.422474e-05
9.036000e-10,8.059138e-04,9.016248e-05,5.004787e-06,5.018679e-06,-2.521794e-05
9.038000e-10,8.053281e-04,9.523084e-05,5.009022e-06,5.022295e-06,-2.598285e-05
9.040000e-10,8.047106e-04,1.002930e-04,5.012461e-06,5.023786e-06,-2.650440e-05
9.042000e-10,8.040612e-04,1.053485e-04,5.014806e-06,5.022994e-06,-2.678498e-05
9.044000e-10,8.033800e-04,1.103983e-04,5.015917e-06,5.020036e-06,-2.684441e-05
9.046000e-10,8.026672e-04,1.154440e-04,5.015808e-06,5.015300e-06,-2.671895e-05
9.048000e-10,8.019226e-04,1.204870e-04,5.014647e-06,5.009403e-06,-2.645903e-05
9.050000e-10,8.011465e-04,1.255273e-04,5.012714e-06,5.003112e-06,-2.612570e-05
9.052000e-10,8.003388e-04,1.305637e-04,5.010356e-06,4.997238e-06,-2.578594e-05
9.054000e-10,7.994997e-04,1.355940e-04,5.007925e-06,4.992528e-06,-2.550724e-05
9.056000e-10,7.986290e-04,1.406164e-04,5.005724e-06,4.989560e-06,-2.535203e-05
9.058000e-10,7.977268e-04,1.456299e-04,5.003965e-06,4.988665e-06,-2.537278e-05
9.060000e-10,7.967931e-04,1.506348e-04,5.002743e-06,4.989893e-06,-2.560838e-05
9.062000e-10,7.958279e-04,1.556325e-04,5.002039e-06,4.993013e-06,-2.608233e-05
9.064000e-10,7.948312e-04,1.606246e-04,5.001736e-06,4.997553e-06,-2.680291e-05
9.066000e-10,7.938032e-04,1.656121e-04,5.001663e-06,5.002870e-06,-2.776532e-05
9.068000e-10,7.927438e-04,1.705950e-04,5.001632e-06,5.008234e-06,-2.895521e-05
9.070000e-10,7.916531e-04,1.755723e-04,5.001483e-06,5.012919e-06,-3.035309e-05
9.072000e-10,7.905311e-04,1.805422e-04,5.001118e-06,5.016294e-06,-3.193881e-05
9.074000e-10,7.893777e-04,1.855034e-04,5.000522e-06,5.017904e-06,-3.369542e-05
9.076000e-10,7.881930e-04,1.904556e-04,4.999764e-06,5.017527e-06,-3.561168e-05
9.078000e-10,7.869772e-04,1.953993e-04,4.998986e-06,5.015205e-06,-3.768295e-05
9.080000e-10,7.857302e-04,2.003358e-04,4.998369e-06,5.011247e-06,-3.991005e-05
9.082000e-10,7.844522e-04,2.052662e-04,4.998096e-06,5.006181e-06,-4.229603e-05
9.084000e-10,7.831434e-04,2.101909e-04,4.998310e-06,5.000680e-06,-4.484107e-05
9.086000e-10,7.818038e-04,2.151091e-04,4.999073e-06,4.995465e-06,-4.753556e-05
9.088000e-10,7.804336e-04,2.200194e-04,5.000344e-06,4.991197e-06,-5.035206e-05
9.090000e-10,7.790326e-04,2.249206e-04,5.001974e-06,4.988389e-06,-5.323745e-05
9.092000e-10,7.776009e-04,2.298123e-04,5.003725e-06,4.987336e-06,-5.610704e-05
9.094000e-10,7.761386e-04,2.346950e-04,5.005304e-06,4.988082e-06,-5.884341e-05
9.096000e-10,7.746455e-04,2.395699e-04,5.006419e-06,4.990435e-06,-6.130274e-05
9.098000e-10,7.731219e-04,2.444378e-04,5.006834e-06,4.994002e-06,-6.332983e-05
9.100000e-10,7.715677e-04,2.492985e-04,5.006421e-06,4.998254e-06,-6.478067e-05
9.102000e-10,7.699830e-04,2.541505e-04,5.005187e-06,5.002608e-06,-6.554801e-05
9.104000e-10,7.683679e-04,2.589920e-04,5.003288e-06,5.006502e-06,-6.558373e-05
9.106000e-10,7.667224e-04,2.638212e-04,5.001005e-06,5.009462e-06,-6.491168e-05
9.108000e-10,7.650465e-04,2.686375e-04,4.998704e-06,5.011163e-06,-6.362781e-05
9.110000e-10,7.633404e-04,2.734415e-04,4.996774e-06,5.011460e-06,-6.188740e-05
