time,"V(B11|XBFR1)","V(B21|XBFR1)","I(B11|XBFR1)","I(B21|XBFR1)"
1.488000e-09,1.071900e-04,9.312982e-05,-5.185897e-05,4.527774e-05
1.488200e-09,9.078639e-05,8.067972e-05,-5.244262e-05,4.284409e-05
1.488400e-09,7.149494e-05,6.063166e-05,-5.267916e-05,4.062557e-05
1.488600e-09,5.056489e-05,3.425218e-05,-5.271943e-05,3.892238e-05
1.488800e-09,2.883797e-05,3.535786e-06,-5.270474e-05,3.798164e-05
1.489000e-09,6.845767e-06,-2.899902e-05,-5.272311e-05,3.794893e-05
1.489200e-09,-1.494525e-05,-6.057337e-05,-5.278489e-05,3.884017e-05
1.489400e-09,-3.585771e-05,-8.843386e-05,-5.282366e-05,4.053923e-05
1.489600e-09,-5.482007e-05,-1.101345e-04,-5.272066e-05,4.282038e-05
1.489800e-09,-7.035511e-05,-1.238020e-04,-5.234497e-05,4.538967e-05
1.490000e-09,-8.075052e-05,-1.283695e-04,-5.159870e-05,4.793698e-05
1.490200e-09,-8.436125e-05,-1.237395e-04,-5.045667e-05,5.018955e-05
1.490400e-09,-7.996335e-05,-1.108117e-04,-4.899110e-05,5.195702e-05
1.490600e-09,-6.708029e-05,-9.131916e-05,-4.737391e-05,5.315800e-05
1.490800e-09,-4.622093e-05,-6.748178e-05,-4.585254e-05,5.382018e-05
1.491000e-09,-1.898612e-05,-4.157810e-05,-4.470073e-05,5.405185e-05
1.491200e-09,1.198958e-05,-1.559116e-05,-4.415334e-05,5.399161e-05
1.491400e-09,4.328646e-05,8.939358e-06,-4.434139e-05,5.375215e-05
1.491600e-09,7.114576e-05,3.082680e-05,-4.524736e-05,5.337815e-05
1.491800e-09,9.207863e-05,4.899616e-05,-4.669785e-05,5.283556e-05
1.492000e-09,1.035355e-04,6.225536e-05,-4.840142e-05,5.203910e-05
1.492200e-09,1.044582e-04,6.923796e-05,-5.002467e-05,5.091019e-05
1.492400e-09,9.550652e-05,6.859492e-05,-5.128448e-05,4.944395e-05
1.492600e-09,7.882176e-05,5.939713e-05,-5.202486e-05,4.775658e-05
1.492800e-09,5.737305e-05,4.161296e-05,-5.224961e-05,4.608918e-05
1.493000e-09,3.413324e-05,1.648324e-05,-5.209729e-05,4.475923e-05
1.493200e-09,1.142376e-05,-1.336377e-05,-5.176817e-05,4.407165e-05
1.493400e-09,-9.317619e-06,-4.414915e-05,-5.143284e-05,4.421931e-05
1.493600e-09,-2.730935e-05,-7.153381e-05,-5.116039e-05,4.520958e-05
1.493800e-09,-4.193018e-05,-9.146430e-05,-5.089633e-05,4.684678e-05
1.494000e-09,-5.226666e-05,-1.010752e-04,-5.050024e-05,4.878131e-05
1.494200e-09,-5.697782e-05,-9.937448e-05,-4.982779e-05,5.061165e-05
1.494400e-09,-5.458254e-05,-8.744746e-05,-4.882196e-05,5.200369e-05
1.494600e-09,-4.406662e-05,-6.805658e-05,-4.757214e-05,5.278295e-05
1.494800e-09,-2.555684e-05,-4.476962e-05,-4.631166e-05,5.296455e-05
1.495000e-09,-7.717968e-07,-2.097284e-05,-4.534937e-05,5.271097e-05
1.495200e-09,2.696924e-05,8.228826e-07,-4.495948e-05,5.223857e-05
1.495400e-09,5.326143e-05,1.914260e-05,-4.527339e-05,5.171521e-05
1.495600e-09,7.356909e-05,3.321887e-05,-4.621873e-05,5.119485e-05
1.495800e-09,8.436937e-05,4.246036e-05,-4.753420e-05,5.061755e-05
1.496000e-09,8.410991e-05,4.607741e-05,-4.885741e-05,4.987271e-05
1.496200e-09,7.360305e-05,4.310796e-05,-4.985182e-05,4.889345e-05
1.496400e-09,5.566418e-05,3.285526e-05,-5.031986e-05,4.773390e-05
1.496600e-09,3.412936e-05,1.552636e-05,-5.025497e-05,4.658814e-05
1.496800e-09,1.268112e-05,-7.251699e-06,-4.981261e-05,4.573636e-05
1.497000e-09,-6.015808e-06,-3.232942e-05,-4.921773e-05,4.543870e-05
1.497200e-09,-2.056087e-05,-5.549134e-05,-4.865437e-05,4.582258e-05
1.497400e-09,-3.047675e-05,-7.240950e-05,-4.818962e-05,4.681511e-05
1.497600e-09,-3.560016e-05,-7.981882e-05,-4.776610e-05,4.815359e-05
1.497800e-09,-3.561734e-05,-7.649275e-05,-4.726275e-05,4.947341e-05
1.498000e-09,-3.002749e-05,-6.360954e-05,-4.659016e-05,5.043684e-05
1.498200e-09,-1.855255e-05,-4.432319e-05,-4.576902e-05,5.084697e-05
1.498400e-09,-1.756160e-06,-2.271274e-05,-4.494919e-05,5.069796e-05
1.498600e-09,1.849089e-05,-2.574305e-06,-4.435675e-05,5.014358e-05
1.498800e-09,3.901241e-05,1.343776e-05,-4.419316e-05,4.940509e-05
1.499000e-09,5.591780e-05,2.404123e-05,-4.453512e-05,4.866664e-05
1.499200e-09,6.564360e-05,2.899448e-05,-4.528511e-05,4.800900e-05
1.499400e-09,6.607291e-05,2.853346e-05,-4.619837e-05,4.740953e-05
1.499600e-09,5.726426e-05,2.296117e-05,-4.697539e-05,4.680097e-05
1.499800e-09,4.144953e-05,1.261661e-05,-4.737688e-05,4.615070e-05
1.500000e-09,2.228446e-05,-1.809551e-06,-4.730767e-05,4.551333e-05
1.500200e-09,3.687945e-06,-1.886316e-05,-4.683328e-05,4.502567e-05
1.500400e-09,-1.122280e-05,-3.614272e-05,-4.612706e-05,4.484532e-05
1.500600e-09,-2.069774e-05,-5.056925e-05,-4.537985e-05,4.506523e-05
1.500800e-09,-2.431272e-05,-5.911447e-05,-4.471939e-05,4.565019e-05
1.501000e-09,-2.251923e-05,-5.974342e-05,-4.417727e-05,4.643011e-05
1.501200e-09,-1.613450e-05,-5.217116e-05,-4.371293e-05,4.715623e-05
1.501400e-09,-6.063983e-06,-3.806973e-05,-4.327336e-05,4.759415e-05
1.501600e-09,6.655730e-06,-2.059911e-05,-4.284966e-05,4.760916e-05
1.501800e-09,2.062899e-05,-3.454694e-06,-4.249684e-05,4.720542e-05
1.502000e-09,3.394635e-05,1.016098e-05,-4.230642e-05,4.650488e-05
1.502200e-09,4.432595e-05,1.824356e-05,-4.234895e-05,4.568275e-05
1.502400e-09,4.960528e-05,2.017669e-05,-4.262072e-05,4.489494e-05
1.502600e-09,4.842251e-05,1.647854e-05,-4.302554e-05,4.423204e-05
1.502800e-09,4.078234e-05,8.352047e-06,-4.340310e-05,4.371574e-05
1.503000e-09,2.821562e-05,-2.702842e-06,-4.358985e-05,4.332903e-05
1.503200e-09,1.341970e-05,-1.508179e-05,-4.348199e-05,4.305505e-05
1.503400e-09,-4.899531e-07,-2.710800e-05,-4.307053e-05,4.289893e-05
1.503600e-09,-1.081547e-05,-3.704951e-05,-4.243491e-05,4.288120e-05
1.503800e-09,-1.589003e-05,-4.326662e-05,-4.170290e-05,4.301019e-05
1.504000e-09,-1.529906e-05,-4.453074e-05,-4.099973e-05,4.325384e-05
1.504200e-09,-9.730765e-06,-4.041505e-05,-4.041057e-05,4.353073e-05
1.504400e-09,-6.142928e-07,-3.156699e-05,-3.996930e-05,4.372844e-05
1.504600e-09,1.026964e-05,-1.969128e-05,-3.967085e-05,4.374113e-05
1.504800e-09,2.108987e-05,-7.194677e-06,-3.949316e-05,4.350808e-05
1.505000e-09,3.016326e-05,3.401697e-06,-3.941357e-05,4.303499e-05
1.505200e-09,3.610490e-05,1.007666e-05,-3.941191e-05,4.238977e-05
1.505400e-09,3.798643e-05,1.174817e-05,-3.946303e-05,4.167708e-05
1.505600e-09,3.550654e-05,8.427314e-06,-3.952819e-05,4.100463e-05
1.505800e-09,2.911525e-05,1.095374e-06,-3.955428e-05,4.045516e-05
1.506000e-09,2.000805e-05,-8.603265e-06,-3.948420e-05,4.007212e-05
1.506200e-09,9.938166e-06,-1.873802e-05,-3.927396e-05,3.985958e-05
1.506400e-09,8.661804e-07,-2.745127e-05,-3.890853e-05,3.979086e-05
1.506600e-09,-5.463711e-06,-3.325451e-05,-3.840888e-05,3.981996e-05
1.506800e-09,-7.901072e-06,-3.524413e-05,-3.782748e-05,3.989151e-05
1.507000e-09,-6.119430e-06,-3.322509e-05,-3.723436e-05,3.994879e-05
1.507200e-09,-6.515766e-07,-2.772656e-05,-3.669923e-05,3.994051e-05
1.507400e-09,7.259984e-06,-1.989654e-05,-3.627516e-05,3.982736e-05
1.507600e-09,1.594692e-05,-1.128236e-05,-3.598776e-05,3.958777e-05
1.507800e-09,2.366531e-05,-3.533016e-06,-3.583158e-05,3.922165e-05
1.508000e-09,2.894263e-05,1.917279e-06,-3.577355e-05,3.875070e-05
1.508200e-09,3.085754e-05,4.118362e-06,-3.576224e-05,3.821507e-05
1.508400e-09,2.919990e-05,2.773437e-06,-3.574033e-05,3.766662e-05
1.508600e-09,2.447981e-05,-1.720134e-06,-3.565758e-05,3.715971e-05
1.508800e-09,1.778675e-05,-8.361505e-06,-3.548071e-05,3.674085e-05
1.509000e-09,1.053630e-05,-1.575035e-05,-3.519825e-05,3.643882e-05
1.509200e-09,4.167857e-06,-2.236918e-05,-3.481965e-05,3.625753e-05
1.509400e-09,-1.370781e-07,-2.689361e-05,-3.437026e-05,3.617405e-05
1.509600e-09,-1.661766e-06,-2.846816e-05,-3.388465e-05,3.614324e-05
1.509800e-09,-2.575993e-07,-2.688293e-05,-3.340019e-05,3.610875e-05
1.510000e-09,3.659765e-06,-2.260393e-05,-3.295191e-05,3.601715e-05
1.510200e-09,9.209728e-06,-1.664635e-05,-3.256800e-05,3.583116e-05
1.510400e-09,1.522227e-05,-1.032505e-05,-3.226550e-05,3.553748e-05
1.510600e-09,2.046485e-05,-4.951362e-06,-3.204633e-05,3.514751e-05
1.510800e-09,2.388670e-05,-1.555022e-06,-3.189522e-05,3.469155e-05
1.511000e-09,2.483533e-05,-6.933178e-07,-3.178145e-05,3.420953e-05
1.511200e-09,2.319505e-05,-2.377041e-06,-3.166502e-05,3.374166e-05
1.511400e-09,1.940743e-05,-6.110484e-06,-3.150633e-05,3.332110e-05
1.511600e-09,1.436216e-05,-1.102145e-05,-3.127634e-05,3.296944e-05
1.511800e-09,9.183630e-06,-1.604893e-05,-3.096375e-05,3.269448e-05
1.512000e-09,4.969570e-06,-2.015498e-05,-3.057696e-05,3.248965e-05
1.512200e-09,2.549864e-06,-2.252726e-05,-3.014051e-05,3.233518e-05
1.512400e-09,2.322707e-06,-2.273740e-05,-2.968772e-05,3.220144e-05
1.512600e-09,4.198649e-06,-2.082270e-05,-2.925229e-05,3.205458e-05
1.512800e-09,7.652980e-06,-1.726937e-05,-2.886108e-05,3.186372e-05
1.513000e-09,1.186341e-05,-1.289682e-05,-2.852942e-05,3.160800e-05
1.513200e-09,1.589723e-05,-8.668160e-06,-2.825936e-05,3.128143e-05
1.513400e-09,1.890845e-05,-5.472590e-06,-2.804043e-05,3.089396e-05
1.513600e-09,2.030756e-05,-3.932757e-06,-2.785250e-05,3.046857e-05
1.513800e-09,1.987255e-05,-4.281240e-06,-2.767015e-05,3.003536e-05
1.514000e-09,1.778027e-05,-6.330355e-06,-2.746795e-05,2.962433e-05
1.514200e-09,1.455259e-05,-9.535543e-06,-2.722565e-05,2.925870e-05
1.514400e-09,1.093006e-05,-1.313204e-05,-2.693229e-05,2.895026e-05
1.514600e-09,7.702538e-06,-1.631116e-05,-2.658818e-05,2.869756e-05
1.514800e-09,5.535800e-06,-1.839694e-05,-2.620440e-05,2.848701e-05
1.515000e-09,4.833015e-06,-1.898598e-05,-2.580000e-05,2.829660e-05
1.515200e-09,5.659902e-06,-1.802182e-05,-2.539759e-05,2.810124e-05
1.515400e-09,7.746638e-06,-1.578992e-05,-2.501832e-05,2.787848e-05
1.515600e-09,1.056225e-05,-1.283721e-05,-2.467743e-05,2.761331e-05
1.515800e-09,1.344232e-05,-9.837882e-06,-2.438106e-05,2.730091e-05
1.516000e-09,1.574055e-05,-7.438176e-06,-2.412524e-05,2.694700e-05
1.516200e-09,1.697066e-05,-6.116531e-06,-2.389705e-05,2.656579e-05
1.516400e-09,1.690736e-05,-6.088850e-06,-2.367795e-05,2.617640e-05
1.516600e-09,1.562480e-05,-7.276448e-06,-2.344824e-05,2.579850e-05
1.516800e-09,1.346533e-05,-9.339301e-06,-2.319180e-05,2.544819e-05
1.517000e-09,1.094847e-05,-1.176364e-05,-2.289957e-05,2.513485e-05
1.517200e-09,8.644133e-06,-1.398272e-05,-2.257129e-05,2.485945e-05
1.517400e-09,7.041639e-06,-1.550383e-05,-2.221486e-05,2.461464e-05
1.517600e-09,6.444981e-06,-1.601412e-05,-2.184398e-05,2.438664e-05
1.517800e-09,6.916315e-06,-1.544243e-05,-2.147464e-05,2.415856e-05
1.518000e-09,8.276769e-06,-1.396422e-05,-2.112147e-05,2.391438e-05
1.518200e-09,1.016029e-05,-1.195004e-05,-2.079471e-05,2.364262e-05
1.518400e-09,1.210531e-05,-9.871478e-06,-2.049827e-05,2.333882e-05
1.518600e-09,1.366232e-05,-8.188344e-06,-2.022932e-05,2.300621e-05
1.518800e-09,1.449316e-05,-7.244681e-06,-1.997923e-05,2.265452e-05
1.519000e-09,1.444090e-05,-7.197216e-06,-1.973576e-05,2.229731e-05
1.519200e-09,1.355587e-05,-7.990844e-06,-1.948595e-05,2.194862e-05
1.519400e-09,1.207378e-05,-9.383622e-06,-1.921904e-05,2.161978e-05
1.519600e-09,1.035259e-05,-1.101243e-05,-1.892885e-05,2.131701e-05
1.519800e-09,8.784652e-06,-1.248199e-05,-1.861499e-05,2.104041e-05
1.520000e-09,7.705306e-06,-1.345609e-05,-1.828263e-05,2.078431e-05
1.520200e-09,7.319532e-06,-1.373033e-05,-1.794105e-05,2.053890e-05
1.520400e-09,7.662421e-06,-1.327113e-05,-1.760128e-05,2.029273e-05
1.520600e-09,8.600758e-06,-1.221379e-05,-1.727349e-05,2.003540e-05
1.520800e-09,9.872988e-06,-1.082208e-05,-1.696470e-05,1.975982e-05
1.521000e-09,1.115628e-05,-9.420595e-06,-1.667736e-05,1.946369e-05
1.521200e-09,1.214393e-05,-8.317022e-06,-1.640906e-05,1.914970e-05
1.521400e-09,1.261479e-05,-7.732675e-06,-1.615334e-05,1.882462e-05
1.521600e-09,1.247931e-05,-7.756870e-06,-1.590144e-05,1.849755e-05
1.521800e-09,1.179260e-05,-8.334178e-06,-1.564447e-05,1.817768e-05
1.522000e-09,1.073336e-05,-9.285525e-06,-1.537548e-05,1.787223e-05
1.522200e-09,9.555419e-06,-1.035640e-05,-1.509097e-05,1.758490e-05
1.522400e-09,8.524574e-06,-1.127966e-05,-1.479148e-05,1.731528e-05
1.522600e-09,7.856553e-06,-1.183780e-05,-1.448122e-05,1.705910e-05
1.522800e-09,7.670229e-06,-1.191034e-05,-1.416684e-05,1.680948e-05
1.523000e-09,7.966067e-06,-1.149623e-05,-1.385579e-05,1.655868e-05
1.523200e-09,8.633166e-06,-1.070721e-05,-1.355453e-05,1.629994e-05
1.523400e-09,9.481526e-06,-9.735249e-06,-1.326718e-05,1.602903e-05
1.523600e-09,1.029063e-05,-8.803159e-06,-1.299464e-05,1.574509e-05
1.523800e-09,1.086221e-05,-8.110839e-06,-1.273465e-05,1.545062e-05
1.524000e-09,1.106490e-05,-7.790156e-06,-1.248248e-05,1.515068e-05
1.524200e-09,1.086080e-05,-7.878423e-06,-1.223215e-05,1.485158e-05
1.524400e-09,1.030881e-05,-8.315533e-06,-1.197789e-05,1.455930e-05
1.524600e-09,9.545194e-06,-8.963935e-06,-1.171552e-05,1.427816e-05
1.524800e-09,8.747263e-06,-9.645374e-06,-1.144330e-05,1.400991e-05
1.525000e-09,8.089461e-06,-1.018486e-05,-1.116223e-05,1.375350e-05
1.525200e-09,7.702795e-06,-1.045122e-05,-1.087563e-05,1.350552e-05
1.525400e-09,7.646838e-06,-1.038499e-05,-1.058824e-05,1.326112e-05
1.525600e-09,7.900152e-06,-1.000796e-05,-1.030505e-05,1.301527e-05
1.525800e-09,8.370251e-06,-9.413130e-06,-1.003007e-05,1.276391e-05
1.526000e-09,8.919602e-06,-8.738601e-06,-9.765493e-06,1.250485e-05
1.526200e-09,9.400582e-06,-8.132504e-06,-9.511307e-06,1.223821e-05
1.526400e-09,9.690679e-06,-7.717688e-06,-9.265403e-06,1.196618e-05
1.526600e-09,9.719675e-06,-7.564501e-06,-9.024231e-06,1.169246e-05
1.526800e-09,9.482890e-06,-7.677540e-06,-8.783721e-06,1.142125e-05
1.527000e-09,9.038234e-06,-7.998650e-06,-8.540275e-06,1.115626e-05
1.527200e-09,8.488723e-06,-8.424440e-06,-8.291588e-06,1.089988e-05
1.527400e-09,7.955471e-06,-8.833357e-06,-8.037115e-06,1.065271e-05
1.527600e-09,7.548093e-06,-9.115361e-06,-7.778088e-06,1.041351e-05
1.527800e-09,7.339668e-06,-9.197085e-06,-7.517120e-06,1.017965e-05
1.528000e-09,7.351845e-06,-9.056824e-06,-7.257507e-06,9.947772e-06
1.528200e-09,7.552982e-06,-8.726430e-06,-7.002419e-06,9.714676e-06
1.528400e-09,7.868924e-06,-8.280466e-06,-6.754163e-06,9.478045e-06
1.528600e-09,8.203113e-06,-7.815949e-06,-6.513704e-06,9.236946e-06
1.528800e-09,8.460723e-06,-7.428061e-06,-6.280526e-06,8.991966e-06
1.529000e-09,8.570881e-06,-7.187819e-06,-6.052846e-06,8.744979e-06
1.529200e-09,8.501881e-06,-7.126863e-06,-5.828119e-06,8.498622e-06
1.529400e-09,8.266207e-06,-7.232493e-06,-5.603688e-06,8.255633e-06
1.529600e-09,7.914814e-06,-7.453485e-06,-5.377421e-06,8.018198e-06
1.529800e-09,7.522683e-06,-7.714624e-06,-5.148188e-06,7.787479e-06
1.530000e-09,7.169590e-06,-7.935977e-06,-4.916067e-06,7.563411e-06
1.530200e-09,6.920962e-06,-8.052052e-06,-4.682257e-06,7.344796e-06
1.530400e-09,6.813319e-06,-8.026343e-06,-4.448722e-06,7.129670e-06
1.530600e-09,6.847478e-06,-7.858110e-06,-4.217684e-06,6.915810e-06
1.530800e-09,6.990637e-06,-7.580278e-06,-3.991087e-06,6.701287e-06
1.531000e-09,7.186264e-06,-7.249511e-06,-3.770154e-06,6.484898e-06
1.531200e-09,7.368984e-06,-6.931304e-06,-3.555148e-06,6.266415e-06
1.531400e-09,7.480602e-06,-6.683931e-06,-3.345375e-06,6.046574e-06
1.531600e-09,7.483415e-06,-6.545125e-06,-3.139416e-06,5.826842e-06
1.531800e-09,7.367817e-06,-6.524465e-06,-2.935504e-06,5.609031e-06
1.532000e-09,7.152778e-06,-6.602918e-06,-2.731977e-06,5.394847e-06
1.532200e-09,6.879523e-06,-6.739170e-06,-2.527659e-06,5.185495e-06
1.532400e-09,6.600343e-06,-6.880839e-06,-2.322119e-06,4.981434e-06
1.532600e-09,6.365510e-06,-6.977586e-06,-2.115718e-06,4.782316e-06
1.532800e-09,6.211503e-06,-6.992899e-06,-1.909484e-06,4.587124e-06
1.533000e-09,6.153259e-06,-6.911854e-06,-1.704825e-06,4.394460e-06
1.533200e-09,6.182025e-06,-6.743260e-06,-1.503174e-06,4.202903e-06
1.533400e-09,6.268948e-06,-6.516044e-06,-1.305651e-06,4.011349e-06
1.533600e-09,6.373211e-06,-6.271095e-06,-1.112820e-06,3.819258e-06
1.533800e-09,6.452467e-06,-6.050812e-06,-9.245972e-07,3.626742e-06
1.534000e-09,6.472968e-06,-5.888952e-06,-7.403092e-07,3.434506e-06
1.534200e-09,6.417013e-06,-5.803198e-06,-5.588968e-07,3.243637e-06
1.534400e-09,6.286104e-06,-5.792010e-06,-3.791915e-07,3.055331e-06
1.534600e-09,6.099352e-06,-5.836234e-06,-2.002020e-07,2.870599e-06
1.534800e-09,5.887813e-06,-5.904783e-06,-2.134039e-08,2.690046e-06
1.535000e-09,5.686352e-06,-5.962779e-06,1.574624e-07,2.513757e-06
1.535200e-09,5.525138e-06,-5.980059e-06,3.357714e-07,2.341310e-06
1.535400e-09,5.422793e-06,-5.938023e-06,5.127808e-07,2.171913e-06
1.535600e-09,5.382729e-06,-5.833285e-06,6.875273e-07,2.004619e-06
1.535800e-09,5.393323e-06,-5.677491e-06,8.591263e-07,1.838560e-06
1.536000e-09,5.431649e-06,-5.493585e-06,1.026975e-06,1.673152e-06
1.536200e-09,5.469644e-06,-5.309638e-06,1.190874e-06,1.508214e-06
1.536400e-09,5.481096e-06,-5.151860e-06,1.351050e-06,1.343991e-06
1.536600e-09,5.447735e-06,-5.038512e-06,1.508067e-06,1.181064e-06
1.536800e-09,5.363049e-06,-4.976098e-06,1.662674e-06,1.020199e-06
1.537000e-09,5.233064e-06,-4.958582e-06,1.815611e-06,8.621487e-07
1.537200e-09,5.074100e-06,-4.969641e-06,1.967436e-06,7.074829e-07
1.537400e-09,4.908235e-06,-4.987199e-06,2.118396e-06,5.564625e-07
1.537600e-09,4.757702e-06,-4.989035e-06,2.268395e-06,4.090021e-07
1.537800e-09,4.639607e-06,-4.958059e-06,2.417033e-06,2.647135e-07
1.538000e-09,4.562213e-06,-4.886026e-06,2.563717e-06,1.230194e-07
1.538200e-09,4.523555e-06,-4.774917e-06,2.707820e-06,-1.669590e-08
1.538400e-09,4.512573e-06,-4.635801e-06,2.848821e-06,-1.549367e-07
1.538600e-09,4.512325e-06,-4.485621e-06,2.986427e-06,-2.919821e-07
1.538800e-09,4.504382e-06,-4.342799e-06,3.120624e-06,-4.278334e-07
1.539000e-09,4.473293e-06,-4.222775e-06,3.251661e-06,-5.622305e-07
1.539200e-09,4.410052e-06,-4.134545e-06,3.379972e-06,-6.947289e-07
1.539400e-09,4.313813e-06,-4.078950e-06,3.506061e-06,-8.248163e-07
1.539600e-09,4.191557e-06,-4.049010e-06,3.630377e-06,-9.520367e-07
1.539800e-09,4.055934e-06,-4.032089e-06,3.753209e-06,-1.076093e-06
1.540000e-09,3.921895e-06,-4.013254e-06,3.874627e-06,-1.196908e-06
1.540200e-09,3.803002e-06,-3.978963e-06,3.994480e-06,-1.314622e-06
1.540400e-09,3.708311e-06,-3.920181e-06,4.112443e-06,-1.429551e-06
1.540600e-09,3.640518e-06,-3.834226e-06,4.228104e-06,-1.542094e-06
1.540800e-09,3.595737e-06,-3.724989e-06,4.341070e-06,-1.652635e-06
1.541000e-09,3.564848e-06,-3.601588e-06,4.451053e-06,-1.761449e-06
1.541200e-09,3.536002e-06,-3.475865e-06,4.557932e-06,-1.868648e-06
1.541400e-09,3.497598e-06,-3.359409e-06,4.661773e-06,-1.974158e-06
1.541600e-09,3.441018e-06,-3.260830e-06,4.762797e-06,-2.077754e-06
1.541800e-09,3.362472e-06,-3.183917e-06,4.861315e-06,-2.179117e-06
1.542000e-09,3.263579e-06,-3.127052e-06,4.957655e-06,-2.277917e-06
1.542200e-09,3.150638e-06,-3.083952e-06,5.052073e-06,-2.373891e-06
1.542400e-09,3.032825e-06,-3.045456e-06,5.144706e-06,-2.466901e-06
1.542600e-09,2.919842e-06,-3.001881e-06,5.235537e-06,-2.556955e-06
1.542800e-09,2.819588e-06,-2.945350e-06,5.324417e-06,-2.644196e-06
1.543000e-09,2.736403e-06,-2.871536e-06,5.411102e-06,-2.728860e-06
1.543200e-09,2.670280e-06,-2.780454e-06,5.495319e-06,-2.811212e-06
1.543400e-09,2.617148e-06,-2.676178e-06,5.576831e-06,-2.891481e-06
1.543600e-09,2.570099e-06,-2.565613e-06,5.655491e-06,-2.969807e-06
1.543800e-09,2.521206e-06,-2.456676e-06,5.731268e-06,-3.046215e-06
1.544000e-09,2.463470e-06,-2.356361e-06,5.804251e-06,-3.120613e-06
1.544200e-09,2.392410e-06,-2.269146e-06,5.874614e-06,-3.192824e-06
1.544400e-09,2.306961e-06,-2.196098e-06,5.942572e-06,-3.262630e-06
1.544600e-09,2.209506e-06,-2.134844e-06,6.008327e-06,-3.329828e-06
1.544800e-09,2.105087e-06,-2.080356e-06,6.072020e-06,-3.394274e-06
1.545000e-09,2.000043e-06,-2.026314e-06,6.133700e-06,-3.455915e-06
1.545200e-09,1.900427e-06,-1.966683e-06,6.193321e-06,-3.514794e-06
1.545400e-09,1.810593e-06,-1.897122e-06,6.250756e-06,-3.571034e-06
1.545600e-09,1.732283e-06,-1.815903e-06,6.305832e-06,-3.624802e-06
1.545800e-09,1.664381e-06,-1.724146e-06,6.358374e-06,-3.676266e-06
1.546000e-09,1.603364e-06,-1.625373e-06,6.408249e-06,-3.725558e-06
1.546200e-09,1.544295e-06,-1.524519e-06,6.455387e-06,-3.772740e-06
1.546400e-09,1.482078e-06,-1.426676e-06,6.499803e-06,-3.817798e-06
1.546600e-09,1.412676e-06,-1.335880e-06,6.541578e-06,-3.860648e-06
1.546800e-09,1.333997e-06,-1.254224e-06,6.580843e-06,-3.901158e-06
1.547000e-09,1.246260e-06,-1.181496e-06,6.617740e-06,-3.939187e-06
1.547200e-09,1.151798e-06,-1.115375e-06,6.652388e-06,-3.974613e-06
1.547400e-09,1.054369e-06,-1.052118e-06,6.684858e-06,-4.007366e-06
1.547600e-09,9.581740e-07,-9.875391e-07,6.715158e-06,-4.037434e-06
1.547800e-09,8.668412e-07,-9.180241e-07,6.743236e-06,-4.064870e-06
1.548000e-09,7.826040e-07,-8.413517e-07,6.768992e-06,-4.089769e-06
1.548200e-09,7.058656e-07,-7.571265e-07,6.792312e-06,-4.112243e-06
1.548400e-09,6.352231e-07,-6.667551e-07,6.813086e-06,-4.132398e-06
1.548600e-09,5.679171e-07,-5.729980e-07,6.831245e-06,-4.150304e-06
1.548800e-09,5.005717e-07,-4.792306e-07,6.846763e-06,-4.165982e-06
1.549000e-09,4.300332e-07,-3.886067e-07,6.859668e-06,-4.179405e-06
1.549200e-09,3.541012e-07,-3.033290e-07,6.870031e-06,-4.190504e-06
1.549400e-09,2.719875e-07,-2.241912e-07,6.877942e-06,-4.199188e-06
1.549600e-09,1.844117e-07,-1.504823e-07,6.883492e-06,-4.205367e-06
1.549800e-09,9.333450e-08,-8.025306e-08,6.886749e-06,-4.208973e-06
1.550000e-09,1.415040e-09,-1.085729e-08,6.887745e-06,-4.209975e-06
1.550200e-09,-8.866132e-08,6.037756e-08,6.886468e-06,-4.208384e-06
1.550400e-09,-1.748182e-07,1.355165e-07,6.882872e-06,-4.204247e-06
1.550600e-09,-2.560382e-07,2.155680e-07,6.876887e-06,-4.197632e-06
1.550800e-09,-3.325341e-07,3.003132e-07,6.868435e-06,-4.188616e-06
1.551000e-09,-4.056177e-07,3.884363e-07,6.857455e-06,-4.177261e-06
1.551200e-09,-4.773187e-07,4.779056e-07,6.843913e-06,-4.163601e-06
1.551400e-09,-5.498571e-07,5.664986e-07,6.827805e-06,-4.147638e-06
1.551600e-09,-6.251064e-07,6.523390e-07,6.809164e-06,-4.129345e-06
1.551800e-09,-7.041723e-07,7.343162e-07,6.788043e-06,-4.108667e-06
1.552000e-09,-7.871802e-07,8.122977e-07,6.764503e-06,-4.085547e-06
1.552200e-09,-8.733082e-07,8.870965e-07,6.738602e-06,-4.059928e-06
1.552400e-09,-9.610416e-07,9.602169e-07,6.710375e-06,-4.031777e-06
1.552600e-09,-1.048574e-06,1.033454e-06,6.679833e-06,-4.001084e-06
1.552800e-09,-1.134255e-06,1.108450e-06,6.646961e-06,-3.967867e-06
1.553000e-09,-1.216963e-06,1.186315e-06,6.611720e-06,-3.932165e-06
1.553200e-09,-1.296342e-06,1.267399e-06,6.574062e-06,-3.894028e-06
1.553400e-09,-1.372831e-06,1.351256e-06,6.533941e-06,-3.853503e-06
1.553600e-09,-1.447511e-06,1.436804e-06,6.491323e-06,-3.810627e-06
1.553800e-09,-1.521805e-06,1.522615e-06,6.446195e-06,-3.765414e-06
1.554000e-09,-1.597118e-06,1.607279e-06,6.398564e-06,-3.717860e-06
1.554200e-09,-1.674509e-06,1.689733e-06,6.348459e-06,-3.667940e-06
