time,"I(LOUT)","I(LJOIN)","I(LQB|X2)","I(LQA|X2)","I(LIN|X2)","I(LINA|X2)","I(LINB|X2)"
1.939000e-09,-1.568316e-06,1.316821e-06,3.445064e-06,-5.946559e-06,1.316821e-06,-1.144428e-05,1.276110e-05
1.939250e-09,-1.568552e-06,1.318102e-06,3.459887e-06,-5.956628e-06,1.318102e-06,-1.145120e-05,1.276930e-05
1.939500e-09,-1.568822e-06,1.319344e-06,3.474354e-06,-5.966623e-06,1.319344e-06,-1.145788e-05,1.277723e-05
1.939750e-09,-1.569059e-06,1.320607e-06,3.488619e-06,-5.976377e-06,1.320607e-06,-1.146429e-05,1.278490e-05
1.940000e-09,-1.569206e-06,1.321923e-06,3.502817e-06,-5.985757e-06,1.321923e-06,-1.147039e-05,1.279231e-05
1.940250e-09,-1.569237e-06,1.323292e-06,3.517013e-06,-5.994701e-06,1.323292e-06,-1.147617e-05,1.279947e-05
1.940500e-09,-1.569160e-06,1.324684e-06,3.531188e-06,-6.003234e-06,1.324684e-06,-1.148165e-05,1.280633e-05
1.940750e-09,-1.569016e-06,1.326053e-06,3.545249e-06,-6.011450e-06,1.326053e-06,-1.148685e-05,1.281290e-05
1.941000e-09,-1.568858e-06,1.327354e-06,3.559060e-06,-6.019475e-06,1.327354e-06,-1.149181e-05,1.281916e-05
1.941250e-09,-1.568737e-06,1.328560e-06,3.572495e-06,-6.027420e-06,1.328560e-06,-1.149656e-05,1.282512e-05
1.941500e-09,-1.568682e-06,1.329665e-06,3.585470e-06,-6.035347e-06,1.329665e-06,-1.150115e-05,1.283081e-05
1.941750e-09,-1.568695e-06,1.330688e-06,3.597971e-06,-6.043248e-06,1.330688e-06,-1.150557e-05,1.283626e-05
1.942000e-09,-1.568751e-06,1.331660e-06,3.610046e-06,-6.051057e-06,1.331660e-06,-1.150981e-05,1.284147e-05
1.942250e-09,-1.568811e-06,1.332615e-06,3.621783e-06,-6.058674e-06,1.332615e-06,-1.151387e-05,1.284648e-05
1.942500e-09,-1.568833e-06,1.333575e-06,3.633276e-06,-6.066002e-06,1.333575e-06,-1.151772e-05,1.285129e-05
1.942750e-09,-1.568791e-06,1.334547e-06,3.644591e-06,-6.072977e-06,1.334547e-06,-1.152134e-05,1.285589e-05
1.943000e-09,-1.568680e-06,1.335522e-06,3.655742e-06,-6.079587e-06,1.335522e-06,-1.152475e-05,1.286027e-05
1.943250e-09,-1.568516e-06,1.336479e-06,3.666690e-06,-6.085874e-06,1.336479e-06,-1.152795e-05,1.286442e-05
1.943500e-09,-1.568330e-06,1.337394e-06,3.677361e-06,-6.091908e-06,1.337394e-06,-1.153095e-05,1.286835e-05
1.943750e-09,-1.568155e-06,1.338251e-06,3.687667e-06,-6.097766e-06,1.338251e-06,-1.153379e-05,1.287204e-05
1.944000e-09,-1.568019e-06,1.339041e-06,3.697537e-06,-6.103504e-06,1.339041e-06,-1.153649e-05,1.287553e-05
1.944250e-09,-1.567932e-06,1.339770e-06,3.706937e-06,-6.109137e-06,1.339770e-06,-1.153906e-05,1.287883e-05
1.944500e-09,-1.567885e-06,1.340450e-06,3.715877e-06,-6.114641e-06,1.340450e-06,-1.154150e-05,1.288195e-05
1.944750e-09,-1.567858e-06,1.341098e-06,3.724399e-06,-6.119961e-06,1.341098e-06,-1.154382e-05,1.288492e-05
1.945000e-09,-1.567824e-06,1.341728e-06,3.732562e-06,-6.125031e-06,1.341728e-06,-1.154600e-05,1.288773e-05
1.945250e-09,-1.567764e-06,1.342348e-06,3.740418e-06,-6.129800e-06,1.342348e-06,-1.154803e-05,1.289038e-05
1.945500e-09,-1.567665e-06,1.342956e-06,3.747994e-06,-6.134246e-06,1.342956e-06,-1.154991e-05,1.289286e-05
1.945750e-09,-1.567531e-06,1.343544e-06,3.755281e-06,-6.138378e-06,1.343544e-06,-1.155164e-05,1.289518e-05
1.946000e-09,-1.567379e-06,1.344101e-06,3.762243e-06,-6.142232e-06,1.344101e-06,-1.155323e-05,1.289733e-05
1.946250e-09,-1.567228e-06,1.344616e-06,3.768828e-06,-6.145858e-06,1.344616e-06,-1.155469e-05,1.289930e-05
1.946500e-09,-1.567100e-06,1.345084e-06,3.774982e-06,-6.149297e-06,1.345084e-06,-1.155603e-05,1.290112e-05
1.946750e-09,-1.567004e-06,1.345505e-06,3.780672e-06,-6.152572e-06,1.345505e-06,-1.155728e-05,1.290278e-05
1.947000e-09,-1.566943e-06,1.345883e-06,3.785890e-06,-6.155678e-06,1.345883e-06,-1.155843e-05,1.290431e-05
1.947250e-09,-1.566906e-06,1.346225e-06,3.790651e-06,-6.158589e-06,1.346225e-06,-1.155949e-05,1.290571e-05
1.947500e-09,-1.566879e-06,1.346540e-06,3.794990e-06,-6.161267e-06,1.346540e-06,-1.156045e-05,1.290700e-05
1.947750e-09,-1.566846e-06,1.346833e-06,3.798942e-06,-6.163675e-06,1.346833e-06,-1.156132e-05,1.290815e-05
1.948000e-09,-1.566797e-06,1.347104e-06,3.802534e-06,-6.165789e-06,1.347104e-06,-1.156208e-05,1.290918e-05
1.948250e-09,-1.566730e-06,1.347352e-06,3.805773e-06,-6.167606e-06,1.347352e-06,-1.156273e-05,1.291008e-05
1.948500e-09,-1.566650e-06,1.347571e-06,3.808645e-06,-6.169143e-06,1.347571e-06,-1.156327e-05,1.291084e-05
1.948750e-09,-1.566571e-06,1.347757e-06,3.811124e-06,-6.170427e-06,1.347757e-06,-1.156371e-05,1.291147e-05
1.949000e-09,-1.566503e-06,1.347905e-06,3.813176e-06,-6.171487e-06,1.347905e-06,-1.156405e-05,1.291196e-05
1.949250e-09,-1.566458e-06,1.348015e-06,3.814775e-06,-6.172343e-06,1.348015e-06,-1.156431e-05,1.291232e-05
1.949500e-09,-1.566438e-06,1.348086e-06,3.815909e-06,-6.173001e-06,1.348086e-06,-1.156448e-05,1.291256e-05
1.949750e-09,-1.566442e-06,1.348123e-06,3.816580e-06,-6.173451e-06,1.348123e-06,-1.156457e-05,1.291270e-05
1.950000e-09,-1.566460e-06,1.348128e-06,3.816807e-06,-6.173672e-06,1.348128e-06,-1.156459e-05,1.291272e-05
1.950250e-09,-1.566482e-06,1.348104e-06,3.816613e-06,-6.173641e-06,1.348104e-06,-1.156452e-05,1.291262e-05
1.950500e-09,-1.566501e-06,1.348054e-06,3.816020e-06,-6.173339e-06,1.348054e-06,-1.156436e-05,1.291242e-05
1.950750e-09,-1.566513e-06,1.347977e-06,3.815041e-06,-6.172760e-06,1.347977e-06,-1.156411e-05,1.291209e-05
1.951000e-09,-1.566519e-06,1.347871e-06,3.813676e-06,-6.171908e-06,1.347871e-06,-1.156376e-05,1.291163e-05
1.951250e-09,-1.566523e-06,1.347734e-06,3.811913e-06,-6.170800e-06,1.347734e-06,-1.156331e-05,1.291105e-05
1.951500e-09,-1.566534e-06,1.347564e-06,3.809737e-06,-6.169452e-06,1.347564e-06,-1.156277e-05,1.291033e-05
1.951750e-09,-1.566558e-06,1.347359e-06,3.807130e-06,-6.167881e-06,1.347359e-06,-1.156213e-05,1.290949e-05
1.952000e-09,-1.566600e-06,1.347119e-06,3.804083e-06,-6.166095e-06,1.347119e-06,-1.156140e-05,1.290851e-05
1.952250e-09,-1.566658e-06,1.346845e-06,3.800596e-06,-6.164092e-06,1.346845e-06,-1.156057e-05,1.290742e-05
1.952500e-09,-1.566729e-06,1.346538e-06,3.796677e-06,-6.161863e-06,1.346538e-06,-1.155966e-05,1.290620e-05
1.952750e-09,-1.566807e-06,1.346200e-06,3.792342e-06,-6.159395e-06,1.346200e-06,-1.155865e-05,1.290485e-05
1.953000e-09,-1.566885e-06,1.345831e-06,3.787608e-06,-6.156676e-06,1.345831e-06,-1.155755e-05,1.290338e-05
1.953250e-09,-1.566961e-06,1.345432e-06,3.782489e-06,-6.153699e-06,1.345432e-06,-1.155633e-05,1.290177e-05
1.953500e-09,-1.567033e-06,1.345003e-06,3.776991e-06,-6.150465e-06,1.345003e-06,-1.155501e-05,1.290001e-05
1.953750e-09,-1.567102e-06,1.344542e-06,3.771114e-06,-6.146982e-06,1.344542e-06,-1.155356e-05,1.289811e-05
1.954000e-09,-1.567172e-06,1.344050e-06,3.764852e-06,-6.143261e-06,1.344050e-06,-1.155200e-05,1.289605e-05
1.954250e-09,-1.567248e-06,1.343524e-06,3.758199e-06,-6.139313e-06,1.343524e-06,-1.155031e-05,1.289384e-05
1.954500e-09,-1.567332e-06,1.342964e-06,3.751148e-06,-6.135146e-06,1.342964e-06,-1.154850e-05,1.289147e-05
1.954750e-09,-1.567424e-06,1.342370e-06,3.743700e-06,-6.130762e-06,1.342370e-06,-1.154657e-05,1.288894e-05
1.955000e-09,-1.567523e-06,1.341742e-06,3.735862e-06,-6.126158e-06,1.341742e-06,-1.154451e-05,1.288625e-05
1.955250e-09,-1.567625e-06,1.341081e-06,3.727644e-06,-6.121328e-06,1.341081e-06,-1.154232e-05,1.288340e-05
1.955500e-09,-1.567726e-06,1.340387e-06,3.719060e-06,-6.116265e-06,1.340387e-06,-1.154000e-05,1.288038e-05
1.955750e-09,-1.567823e-06,1.339660e-06,3.710122e-06,-6.110965e-06,1.339660e-06,-1.153753e-05,1.287719e-05
1.956000e-09,-1.567914e-06,1.338901e-06,3.700840e-06,-6.105428e-06,1.338901e-06,-1.153491e-05,1.287381e-05
1.956250e-09,-1.567998e-06,1.338110e-06,3.691219e-06,-6.099657e-06,1.338110e-06,-1.153213e-05,1.287024e-05
1.956500e-09,-1.568078e-06,1.337285e-06,3.681260e-06,-6.093660e-06,1.337285e-06,-1.152919e-05,1.286648e-05
1.956750e-09,-1.568155e-06,1.336427e-06,3.670964e-06,-6.087445e-06,1.336427e-06,-1.152609e-05,1.286251e-05
1.957000e-09,-1.568230e-06,1.335535e-06,3.660329e-06,-6.081017e-06,1.335535e-06,-1.152281e-05,1.285834e-05
1.957250e-09,-1.568304e-06,1.334608e-06,3.649359e-06,-6.074380e-06,1.334608e-06,-1.151935e-05,1.285396e-05
1.957500e-09,-1.568376e-06,1.333645e-06,3.638059e-06,-6.067535e-06,1.333645e-06,-1.151572e-05,1.284936e-05
1.957750e-09,-1.568444e-06,1.332648e-06,3.626438e-06,-6.060479e-06,1.332648e-06,-1.151190e-05,1.284455e-05
1.958000e-09,-1.568505e-06,1.331616e-06,3.614506e-06,-6.053209e-06,1.331616e-06,-1.150790e-05,1.283951e-05
1.958250e-09,-1.568556e-06,1.330550e-06,3.602276e-06,-6.045724e-06,1.330550e-06,-1.150369e-05,1.283424e-05
1.958500e-09,-1.568596e-06,1.329449e-06,3.589758e-06,-6.038024e-06,1.329449e-06,-1.149928e-05,1.282873e-05
1.958750e-09,-1.568623e-06,1.328314e-06,3.576959e-06,-6.030111e-06,1.328314e-06,-1.149466e-05,1.282297e-05
1.959000e-09,-1.568639e-06,1.327145e-06,3.563885e-06,-6.021990e-06,1.327145e-06,-1.148981e-05,1.281696e-05
1.959250e-09,-1.568642e-06,1.325941e-06,3.550539e-06,-6.013666e-06,1.325941e-06,-1.148474e-05,1.281068e-05
1.959500e-09,-1.568634e-06,1.324702e-06,3.536926e-06,-6.005145e-06,1.324702e-06,-1.147944e-05,1.280414e-05
1.959750e-09,-1.568615e-06,1.323427e-06,3.523050e-06,-5.996429e-06,1.323427e-06,-1.147390e-05,1.279732e-05
1.960000e-09,-1.568584e-06,1.322116e-06,3.508916e-06,-5.987520e-06,1.322116e-06,-1.146811e-05,1.279023e-05
1.960250e-09,-1.568540e-06,1.320769e-06,3.494534e-06,-5.978419e-06,1.320769e-06,-1.146208e-05,1.278285e-05
1.960500e-09,-1.568480e-06,1.319386e-06,3.479912e-06,-5.969126e-06,1.319386e-06,-1.145580e-05,1.277518e-05
1.960750e-09,-1.568403e-06,1.317967e-06,3.465061e-06,-5.959639e-06,1.317967e-06,-1.144925e-05,1.276722e-05
1.961000e-09,-1.568307e-06,1.316512e-06,3.449990e-06,-5.949960e-06,1.316512e-06,-1.144243e-05,1.275895e-05
1.961250e-09,-1.568191e-06,1.315021e-06,3.434708e-06,-5.940092e-06,1.315021e-06,-1.143534e-05,1.275036e-05
1.961500e-09,-1.568055e-06,1.313495e-06,3.419223e-06,-5.930037e-06,1.313495e-06,-1.142796e-05,1.274146e-05
1.961750e-09,-1.567898e-06,1.311933e-06,3.403540e-06,-5.919799e-06,1.311933e-06,-1.142029e-05,1.273222e-05
1.962000e-09,-1.567719e-06,1.310335e-06,3.387665e-06,-5.909382e-06,1.310335e-06,-1.141232e-05,1.272266e-05
1.962250e-09,-1.567520e-06,1.308700e-06,3.371604e-06,-5.898790e-06,1.308700e-06,-1.140405e-05,1.271275e-05
1.962500e-09,-1.567298e-06,1.307030e-06,3.355363e-06,-5.888024e-06,1.307030e-06,-1.139547e-05,1.270250e-05
1.962750e-09,-1.567054e-06,1.305322e-06,3.338951e-06,-5.877086e-06,1.305322e-06,-1.138658e-05,1.269190e-05
1.963000e-09,-1.566785e-06,1.303578e-06,3.322375e-06,-5.865977e-06,1.303578e-06,-1.137737e-05,1.268094e-05
1.963250e-09,-1.566490e-06,1.301796e-06,3.305644e-06,-5.854698e-06,1.301796e-06,-1.136783e-05,1.266962e-05
1.963500e-09,-1.566168e-06,1.299979e-06,3.288768e-06,-5.843250e-06,1.299979e-06,-1.135795e-05,1.265793e-05
1.963750e-09,-1.565818e-06,1.298125e-06,3.271755e-06,-5.831635e-06,1.298125e-06,-1.134773e-05,1.264586e-05
1.964000e-09,-1.565439e-06,1.296235e-06,3.254612e-06,-5.819856e-06,1.296235e-06,-1.133717e-05,1.263340e-05
1.964250e-09,-1.565030e-06,1.294309e-06,3.237346e-06,-5.807916e-06,1.294309e-06,-1.132625e-05,1.262056e-05
1.964500e-09,-1.564591e-06,1.292347e-06,3.219963e-06,-5.795818e-06,1.292347e-06,-1.131497e-05,1.260731e-05
1.964750e-09,-1.564122e-06,1.290349e-06,3.202470e-06,-5.783564e-06,1.290349e-06,-1.130332e-05,1.259367e-05
1.965000e-09,-1.563621e-06,1.288314e-06,3.184873e-06,-5.771158e-06,1.288314e-06,-1.129130e-05,1.257962e-05
1.965250e-09,-1.563088e-06,1.286243e-06,3.167180e-06,-5.758600e-06,1.286243e-06,-1.127891e-05,1.256515e-05
1.965500e-09,-1.562522e-06,1.284136e-06,3.149397e-06,-5.745892e-06,1.284136e-06,-1.126613e-05,1.255027e-05
1.965750e-09,-1.561922e-06,1.281992e-06,3.131533e-06,-5.733036e-06,1.281992e-06,-1.125297e-05,1.253496e-05
1.966000e-09,-1.561287e-06,1.279812e-06,3.113595e-06,-5.720034e-06,1.279812e-06,-1.123942e-05,1.251923e-05
1.966250e-09,-1.560616e-06,1.277597e-06,3.095591e-06,-5.706886e-06,1.277597e-06,-1.122546e-05,1.250306e-05
1.966500e-09,-1.559907e-06,1.275346e-06,3.077527e-06,-5.693597e-06,1.275346e-06,-1.121110e-05,1.248645e-05
1.966750e-09,-1.559161e-06,1.273061e-06,3.059411e-06,-5.680167e-06,1.273061e-06,-1.119633e-05,1.246939e-05
1.967000e-09,-1.558378e-06,1.270740e-06,3.041248e-06,-5.666600e-06,1.270740e-06,-1.118115e-05,1.245189e-05
1.967250e-09,-1.557555e-06,1.268384e-06,3.023044e-06,-5.652897e-06,1.268384e-06,-1.116554e-05,1.243393e-05
1.967500e-09,-1.556693e-06,1.265993e-06,3.004806e-06,-5.639061e-06,1.265993e-06,-1.114951e-05,1.241551e-05
1.967750e-09,-1.555792e-06,1.263568e-06,2.986540e-06,-5.625094e-06,1.263568e-06,-1.113306e-05,1.239663e-05
1.968000e-09,-1.554849e-06,1.261108e-06,2.968251e-06,-5.610997e-06,1.261108e-06,-1.111617e-05,1.237728e-05
1.968250e-09,-1.553865e-06,1.258614e-06,2.949948e-06,-5.596772e-06,1.258614e-06,-1.109884e-05,1.235746e-05
1.968500e-09,-1.552839e-06,1.256086e-06,2.931635e-06,-5.582420e-06,1.256086e-06,-1.108108e-05,1.233716e-05
1.968750e-09,-1.551770e-06,1.253524e-06,2.913320e-06,-5.567944e-06,1.253524e-06,-1.106286e-05,1.231639e-05
1.969000e-09,-1.550657e-06,1.250929e-06,2.895009e-06,-5.553345e-06,1.250929e-06,-1.104420e-05,1.229513e-05
1.969250e-09,-1.549500e-06,1.248302e-06,2.876706e-06,-5.538626e-06,1.248302e-06,-1.102508e-05,1.227338e-05
1.969500e-09,-1.548298e-06,1.245642e-06,2.858418e-06,-5.523787e-06,1.245642e-06,-1.100551e-05,1.225115e-05
1.969750e-09,-1.547051e-06,1.242950e-06,2.840151e-06,-5.508832e-06,1.242950e-06,-1.098547e-05,1.222842e-05
1.970000e-09,-1.545758e-06,1.240226e-06,2.821909e-06,-5.493762e-06,1.240226e-06,-1.096497e-05,1.220520e-05
1.970250e-09,-1.544419e-06,1.237470e-06,2.803697e-06,-5.478578e-06,1.237470e-06,-1.094400e-05,1.218147e-05
1.970500e-09,-1.543033e-06,1.234684e-06,2.785521e-06,-5.463282e-06,1.234684e-06,-1.092256e-05,1.215725e-05
1.970750e-09,-1.541599e-06,1.231867e-06,2.767386e-06,-5.447876e-06,1.231867e-06,-1.090065e-05,1.213252e-05
1.971000e-09,-1.540118e-06,1.229019e-06,2.749298e-06,-5.432361e-06,1.229019e-06,-1.087826e-05,1.210728e-05
1.971250e-09,-1.538588e-06,1.226142e-06,2.731261e-06,-5.416739e-06,1.226142e-06,-1.085540e-05,1.208154e-05
1.971500e-09,-1.537009e-06,1.223236e-06,2.713280e-06,-5.401011e-06,1.223236e-06,-1.083205e-05,1.205528e-05
1.971750e-09,-1.535380e-06,1.220302e-06,2.695361e-06,-5.385179e-06,1.220302e-06,-1.080821e-05,1.202851e-05
1.972000e-09,-1.533701e-06,1.217339e-06,2.677508e-06,-5.369244e-06,1.217339e-06,-1.078389e-05,1.200123e-05
1.972250e-09,-1.531972e-06,1.214349e-06,2.659724e-06,-5.353209e-06,1.214349e-06,-1.075908e-05,1.197343e-05
1.972500e-09,-1.530193e-06,1.211332e-06,2.642016e-06,-5.337074e-06,1.211332e-06,-1.073378e-05,1.194512e-05
1.972750e-09,-1.528362e-06,1.208289e-06,2.624386e-06,-5.320840e-06,1.208289e-06,-1.070799e-05,1.191628e-05
1.973000e-09,-1.526480e-06,1.205220e-06,2.606839e-06,-5.304510e-06,1.205220e-06,-1.068170e-05,1.188692e-05
1.973250e-09,-1.524545e-06,1.202126e-06,2.589379e-06,-5.288085e-06,1.202126e-06,-1.065492e-05,1.185705e-05
1.973500e-09,-1.522558e-06,1.199007e-06,2.572011e-06,-5.271565e-06,1.199007e-06,-1.062764e-05,1.182665e-05
1.973750e-09,-1.520519e-06,1.195865e-06,2.554738e-06,-5.254952e-06,1.195865e-06,-1.059986e-05,1.179573e-05
1.974000e-09,-1.518426e-06,1.192700e-06,2.537564e-06,-5.238248e-06,1.192700e-06,-1.057159e-05,1.176429e-05
1.974250e-09,-1.516280e-06,1.189512e-06,2.520493e-06,-5.221453e-06,1.189512e-06,-1.054281e-05,1.173232e-05
1.974500e-09,-1.514081e-06,1.186303e-06,2.503529e-06,-5.204569e-06,1.186303e-06,-1.051353e-05,1.169983e-05
1.974750e-09,-1.511827e-06,1.183073e-06,2.486674e-06,-5.187597e-06,1.183073e-06,-1.048374e-05,1.166681e-05
1.975000e-09,-1.509518e-06,1.179824e-06,2.469934e-06,-5.170538e-06,1.179824e-06,-1.045345e-05,1.163328e-05
1.975250e-09,-1.507155e-06,1.176555e-06,2.453310e-06,-5.153393e-06,1.176555e-06,-1.042266e-05,1.159922e-05
1.975500e-09,-1.504738e-06,1.173268e-06,2.436807e-06,-5.136164e-06,1.173268e-06,-1.039137e-05,1.156463e-05
1.975750e-09,-1.502264e-06,1.169964e-06,2.420426e-06,-5.118850e-06,1.169964e-06,-1.035956e-05,1.152953e-05
1.976000e-09,-1.499736e-06,1.166643e-06,2.404173e-06,-5.101454e-06,1.166643e-06,-1.032726e-05,1.149390e-05
1.976250e-09,-1.497151e-06,1.163307e-06,2.388049e-06,-5.083976e-06,1.163307e-06,-1.029445e-05,1.145775e-05
1.976500e-09,-1.494511e-06,1.159956e-06,2.372058e-06,-5.066418e-06,1.159956e-06,-1.026113e-05,1.142109e-05
1.976750e-09,-1.491814e-06,1.156591e-06,2.356202e-06,-5.048779e-06,1.156591e-06,-1.022731e-05,1.138390e-05
1.977000e-09,-1.489061e-06,1.153214e-06,2.340484e-06,-5.031061e-06,1.153214e-06,-1.019298e-05,1.134620e-05
1.977250e-09,-1.486251e-06,1.149826e-06,2.324908e-06,-5.013266e-06,1.149826e-06,-1.015815e-05,1.130798e-05
1.977500e-09,-1.483384e-06,1.146427e-06,2.309476e-06,-4.995392e-06,1.146427e-06,-1.012282e-05,1.126924e-05
1.977750e-09,-1.480460e-06,1.143018e-06,2.294190e-06,-4.977442e-06,1.143018e-06,-1.008698e-05,1.123000e-05
1.978000e-09,-1.477479e-06,1.139601e-06,2.279052e-06,-4.959417e-06,1.139601e-06,-1.005064e-05,1.119024e-05
1.978250e-09,-1.474440e-06,1.136177e-06,2.264066e-06,-4.941316e-06,1.136177e-06,-1.001379e-05,1.114997e-05
1.978500e-09,-1.471343e-06,1.132748e-06,2.249234e-06,-4.923140e-06,1.132748e-06,-9.976445e-06,1.110919e-05
1.978750e-09,-1.468188e-06,1.129313e-06,2.234558e-06,-4.904891e-06,1.129313e-06,-9.938598e-06,1.106791e-05
1.979000e-09,-1.464975e-06,1.125875e-06,2.220041e-06,-4.886568e-06,1.125875e-06,-9.900252e-06,1.102613e-05
1.979250e-09,-1.461704e-06,1.122434e-06,2.205685e-06,-4.868173e-06,1.122434e-06,-9.861408e-06,1.098384e-05
1.979500e-09,-1.458374e-06,1.118993e-06,2.191491e-06,-4.849706e-06,1.118993e-06,-9.822065e-06,1.094106e-05
1.979750e-09,-1.454986e-06,1.115552e-06,2.177463e-06,-4.831167e-06,1.115552e-06,-9.782227e-06,1.089778e-05
1.980000e-09,-1.451538e-06,1.112113e-06,2.163601e-06,-4.812557e-06,1.112113e-06,-9.741893e-06,1.085401e-05
1.980250e-09,-1.448032e-06,1.108678e-06,2.149909e-06,-4.793876e-06,1.108678e-06,-9.701066e-06,1.080974e-05
1.980500e-09,-1.444466e-06,1.105247e-06,2.136389e-06,-4.775125e-06,1.105247e-06,-9.659747e-06,1.076499e-05
1.980750e-09,-1.440841e-06,1.101822e-06,2.123042e-06,-4.756304e-06,1.101822e-06,-9.617937e-06,1.071976e-05
1.981000e-09,-1.437156e-06,1.098405e-06,2.109870e-06,-4.737414e-06,1.098405e-06,-9.575638e-06,1.067404e-05
1.981250e-09,-1.433411e-06,1.094997e-06,2.096875e-06,-4.718454e-06,1.094997e-06,-9.532852e-06,1.062785e-05
1.981500e-09,-1.429607e-06,1.091600e-06,2.084059e-06,-4.699426e-06,1.091600e-06,-9.489579e-06,1.058118e-05
1.981750e-09,-1.425742e-06,1.088215e-06,2.071425e-06,-4.680328e-06,1.088215e-06,-9.445823e-06,1.053404e-05
1.982000e-09,-1.421817e-06,1.084845e-06,2.058973e-06,-4.661162e-06,1.084845e-06,-9.401585e-06,1.048643e-05
1.982250e-09,-1.417831e-06,1.081491e-06,2.046705e-06,-4.641928e-06,1.081491e-06,-9.356866e-06,1.043836e-05
1.982500e-09,-1.413785e-06,1.078154e-06,2.034625e-06,-4.622625e-06,1.078154e-06,-9.311669e-06,1.038982e-05
1.982750e-09,-1.409677e-06,1.074837e-06,2.022732e-06,-4.603255e-06,1.074837e-06,-9.265995e-06,1.034083e-05
1.983000e-09,-1.405508e-06,1.071541e-06,2.011029e-06,-4.583815e-06,1.071541e-06,-9.219847e-06,1.029139e-05
1.983250e-09,-1.401278e-06,1.068269e-06,1.999518e-06,-4.564308e-06,1.068269e-06,-9.173226e-06,1.024149e-05
1.983500e-09,-1.396987e-06,1.065022e-06,1.988201e-06,-4.544733e-06,1.065022e-06,-9.126134e-06,1.019116e-05
1.983750e-09,-1.392633e-06,1.061803e-06,1.977079e-06,-4.525089e-06,1.061803e-06,-9.078575e-06,1.014038e-05
1.984000e-09,-1.388218e-06,1.058613e-06,1.966154e-06,-4.505377e-06,1.058613e-06,-9.030549e-06,1.008916e-05
1.984250e-09,-1.383740e-06,1.055454e-06,1.955427e-06,-4.485596e-06,1.055454e-06,-8.982058e-06,1.003751e-05
1.984500e-09,-1.379199e-06,1.052329e-06,1.944901e-06,-4.465746e-06,1.052329e-06,-8.933106e-06,9.985436e-06
1.984750e-09,-1.374596e-06,1.049241e-06,1.934578e-06,-4.445828e-06,1.049241e-06,-8.883695e-06,9.932935e-06
1.985000e-09,-1.369929e-06,1.046190e-06,1.924458e-06,-4.425839e-06,1.046190e-06,-8.833825e-06,9.880015e-06
1.985250e-09,-1.365199e-06,1.043181e-06,1.914544e-06,-4.405781e-06,1.043181e-06,-8.783500e-06,9.826681e-06
1.985500e-09,-1.360406e-06,1.040214e-06,1.904838e-06,-4.385653e-06,1.040214e-06,-8.732722e-06,9.772937e-06
1.985750e-09,-1.355548e-06,1.037294e-06,1.895341e-06,-4.365454e-06,1.037294e-06,-8.681494e-06,9.718787e-06
1.986000e-09,-1.350625e-06,1.034421e-06,1.886056e-06,-4.345184e-06,1.034421e-06,-8.629816e-06,9.664238e-06
1.986250e-09,-1.345638e-06,1.031600e-06,1.876984e-06,-4.324842e-06,1.031600e-06,-8.577692e-06,9.609293e-06
1.986500e-09,-1.340586e-06,1.028833e-06,1.868127e-06,-4.304428e-06,1.028833e-06,-8.525124e-06,9.553957e-06
1.986750e-09,-1.335468e-06,1.026122e-06,1.859487e-06,-4.283940e-06,1.026122e-06,-8.472114e-06,9.498236e-06
1.987000e-09,-1.330284e-06,1.023470e-06,1.851066e-06,-4.263379e-06,1.023470e-06,-8.418665e-06,9.442135e-06
1.987250e-09,-1.325033e-06,1.020881e-06,1.842866e-06,-4.242743e-06,1.020881e-06,-8.364778e-06,9.385659e-06
1.987500e-09,-1.319716e-06,1.018358e-06,1.834889e-06,-4.222031e-06,1.018358e-06,-8.310455e-06,9.328813e-06
1.987750e-09,-1.314331e-06,1.015903e-06,1.827137e-06,-4.201243e-06,1.015903e-06,-8.255699e-06,9.271602e-06
1.988000e-09,-1.308878e-06,1.013521e-06,1.819613e-06,-4.180378e-06,1.013521e-06,-8.200512e-06,9.214033e-06
1.988250e-09,-1.303357e-06,1.011213e-06,1.812319e-06,-4.159433e-06,1.011213e-06,-8.144897e-06,9.156110e-06
1.988500e-09,-1.297766e-06,1.008985e-06,1.805256e-06,-4.138409e-06,1.008985e-06,-8.088854e-06,9.097839e-06
1.988750e-09,-1.292106e-06,1.006839e-06,1.798428e-06,-4.117304e-06,1.006839e-06,-8.032386e-06,9.039226e-06
1.989000e-09,-1.286376e-06,1.004780e-06,1.791837e-06,-4.096116e-06,1.004780e-06,-7.975496e-06,8.980276e-06
1.989250e-09,-1.280574e-06,1.002811e-06,1.785485e-06,-4.074845e-06,1.002811e-06,-7.918185e-06,8.920996e-06
1.989500e-09,-1.274701e-06,1.000935e-06,1.779375e-06,-4.053488e-06,1.000935e-06,-7.860454e-06,8.861390e-06
1.989750e-09,-1.268755e-06,9.991583e-07,1.773510e-06,-4.032044e-06,9.991583e-07,-7.802307e-06,8.801465e-06
1.990000e-09,-1.262736e-06,9.974836e-07,1.767892e-06,-4.010512e-06,9.974836e-07,-7.743744e-06,8.741228e-06
1.990250e-09,-1.256643e-06,9.959156e-07,1.762525e-06,-3.988889e-06,9.959156e-07,-7.684768e-06,8.680683e-06
1.990500e-09,-1.250475e-06,9.944589e-07,1.757410e-06,-3.967173e-06,9.944589e-07,-7.625379e-06,8.619838e-06
