time,"I(LIN|XBFR1)","I(LQ|XBFR1)","I(LIN|XBFR2)","I(LQ|XBFR2)","I(LIN|XBFR3)","I(LQ|XBFR3)","I(LIN|XBFR4)","I(LQ|XBFR4)"
4.288000e-10,5.027284e-06,9.646102e-05,3.168423e-05,1.709036e-05,6.716210e-06,9.465935e-06,8.421785e-06,-4.285524e-05
4.290000e-10,5.014830e-06,9.566085e-05,3.143639e-05,1.682592e-05,6.588272e-06,9.107959e-06,8.053847e-06,-4.107195e-05
4.292000e-10,5.000886e-06,9.536818e-05,3.134326e-05,1.668405e-05,6.494996e-06,8.767456e-06,7.677285e-06,-3.918106e-05
4.294000e-10,4.986908e-06,9.560966e-05,3.141218e-05,1.667949e-05,6.442250e-06,8.437328e-06,7.289010e-06,-3.717786e-05
4.296000e-10,4.974315e-06,9.635679e-05,3.163389e-05,1.681123e-05,6.430866e-06,8.107446e-06,6.884784e-06,-3.505685e-05
4.298000e-10,4.964400e-06,9.752930e-05,3.198359e-05,1.706233e-05,6.456282e-06,7.766942e-06,6.460061e-06,-3.281214e-05
4.300000e-10,4.958217e-06,9.900219e-05,3.242303e-05,1.740180e-05,6.508940e-06,7.406085e-06,6.010693e-06,-3.043789e-05
4.302000e-10,4.956466e-06,1.006173e-04,3.290392e-05,1.778826e-05,6.575408e-06,7.017400e-06,5.533398e-06,-2.792890e-05
4.304000e-10,4.959371e-06,1.021996e-04,3.337284e-05,1.817486e-05,6.640073e-06,6.595953e-06,5.025944e-06,-2.528128e-05
4.306000e-10,4.966594e-06,1.035777e-04,3.377746e-05,1.851493e-05,6.687164e-06,6.138966e-06,4.487112e-06,-2.249308e-05
4.308000e-10,4.977235e-06,1.046050e-04,3.407332e-05,1.876748e-05,6.702800e-06,5.645087e-06,3.916550e-06,-1.956515e-05
4.310000e-10,4.989927e-06,1.051803e-04,3.422990e-05,1.890208e-05,6.676794e-06,5.113732e-06,3.314661e-06,-1.650192e-05
4.312000e-10,5.003030e-06,1.052607e-04,3.423495e-05,1.890239e-05,6.603942e-06,4.544818e-06,2.682630e-06,-1.331227e-05
4.314000e-10,5.014891e-06,1.048667e-04,3.409575e-05,1.876794e-05,6.484658e-06,3.939057e-06,2.022643e-06,-1.001045e-05
4.316000e-10,5.024090e-06,1.040768e-04,3.383745e-05,1.851411e-05,6.324865e-06,3.298768e-06,1.338287e-06,-6.616908e-06
4.318000e-10,5.029637e-06,1.030146e-04,3.349855e-05,1.817015e-05,6.135199e-06,2.628974e-06,6.350161e-07,-3.158950e-06
4.320000e-10,5.031074e-06,1.018293e-04,3.312498e-05,1.777551e-05,5.929638e-06,1.938434e-06,-7.942499e-08,3.287489e-07
4.322000e-10,5.028477e-06,1.006757e-04,3.276367e-05,1.737515e-05,5.723775e-06,1.240207e-06,-7.947913e-07,3.804040e-06
4.324000e-10,5.022386e-06,9.969496e-05,3.245684e-05,1.701406e-05,5.532978e-06,5.514938e-07,-1.498434e-06,7.217598e-06
4.326000e-10,5.013685e-06,9.900046e-05,3.223773e-05,1.673208e-05,5.370685e-06,-1.073907e-07,-2.175758e-06,1.051370e-05
4.328000e-10,5.003479e-06,9.866698e-05,3.212772e-05,1.655932e-05,5.247048e-06,-7.147885e-07,-2.811011e-06,1.363153e-05
4.330000e-10,4.992965e-06,9.872562e-05,3.213509e-05,1.651308e-05,5.168070e-06,-1.249931e-06,-3.388292e-06,1.650692e-05
4.332000e-10,4.983332e-06,9.916263e-05,3.225489e-05,1.659621e-05,5.135302e-06,-1.695204e-06,-3.892629e-06,1.907456e-05
4.334000e-10,4.975647e-06,9.992223e-05,3.246993e-05,1.679744e-05,5.146066e-06,-2.038006e-06,-4.310960e-06,2.127047e-05
4.336000e-10,4.970766e-06,1.009131e-04,3.275279e-05,1.709314e-05,5.194116e-06,-2.271830e-06,-4.632870e-06,2.303473e-05
4.338000e-10,4.969232e-06,1.020186e-04,3.306880e-05,1.745052e-05,5.270613e-06,-2.396374e-06,-4.851007e-06,2.431418e-05
4.340000e-10,4.971197e-06,1.031102e-04,3.338005e-05,1.783162e-05,5.365254e-06,-2.416697e-06,-4.961154e-06,2.506511e-05
4.342000e-10,4.976385e-06,1.040630e-04,3.364998e-05,1.819772e-05,5.467465e-06,-2.341634e-06,-4.962008e-06,2.525567e-05
4.344000e-10,4.984103e-06,1.047716e-04,3.384813e-05,1.851374e-05,5.567517e-06,-2.181843e-06,-4.854796e-06,2.486792e-05
4.346000e-10,4.993333e-06,1.051640e-04,3.395415e-05,1.875206e-05,5.657520e-06,-1.947909e-06,-4.642842e-06,2.389952e-05
4.348000e-10,5.002872e-06,1.052101e-04,3.396038e-05,1.889559e-05,5.732205e-06,-1.648925e-06,-4.331244e-06,2.236489e-05
4.350000e-10,5.011517e-06,1.049251e-04,3.387253e-05,1.893961e-05,5.789435e-06,-1.291825e-06,-3.926751e-06,2.029600e-05
4.352000e-10,5.018235e-06,1.043652e-04,3.370818e-05,1.889230e-05,5.830388e-06,-8.815923e-07,-3.437884e-06,1.774277e-05
4.354000e-10,5.022304e-06,1.036175e-04,3.349364e-05,1.877367e-05,5.859343e-06,-4.222400e-07,-2.875273e-06,1.477301e-05
4.356000e-10,5.023382e-06,1.027875e-04,3.325983e-05,1.861309e-05,5.883061e-06,8.169369e-08,-2.252100e-06,1.147194e-05
4.358000e-10,5.021518e-06,1.019836e-04,3.303788e-05,1.844555e-05,5.909784e-06,6.235308e-07,-1.584490e-06,7.940934e-06
4.360000e-10,5.017107e-06,1.013047e-04,3.285529e-05,1.830711e-05,5.947950e-06,1.193124e-06,-8.916704e-07,4.295378e-06
4.362000e-10,5.010804e-06,1.008288e-04,3.273299e-05,1.822999e-05,6.004781e-06,1.776149e-06,-1.957669e-07,6.613477e-07
4.364000e-10,5.003432e-06,1.006059e-04,3.268356e-05,1.823825e-05,6.084973e-06,2.354189e-06,4.788470e-07,-2.828924e-06
4.366000e-10,4.995884e-06,1.006543e-04,3.271045e-05,1.834441e-05,6.189679e-06,2.905608e-06,1.106613e-06,-6.042646e-06
4.368000e-10,4.989030e-06,1.009605e-04,3.280818e-05,1.854768e-05,6.315993e-06,3.407034e-06,1.662159e-06,-8.852780e-06
4.370000e-10,4.983632e-06,1.014815e-04,3.296324e-05,1.883408e-05,6.457030e-06,3.835179e-06,2.121820e-06,-1.114459e-05
4.372000e-10,4.980272e-06,1.021509e-04,3.315582e-05,1.917838e-05,6.602619e-06,4.168723e-06,2.465151e-06,-1.282200e-05
4.374000e-10,4.979285e-06,1.028863e-04,3.336199e-05,1.954752e-05,6.740520e-06,4.390055e-06,2.676312e-06,-1.381332e-05
4.376000e-10,4.980719e-06,1.035995e-04,3.355646e-05,1.990511e-05,6.857980e-06,4.486732e-06,2.745240e-06,-1.407616e-05
4.378000e-10,4.984323e-06,1.042071e-04,3.371563e-05,2.021622e-05,6.943415e-06,4.452619e-06,2.668563e-06,-1.360130e-05
4.380000e-10,4.989576e-06,1.046408e-04,3.382047e-05,2.045193e-05,6.987966e-06,4.288674e-06,2.450222e-06,-1.241522e-05
4.382000e-10,4.995755e-06,1.048558e-04,3.385894e-05,2.059289e-05,6.986731e-06,4.003385e-06,2.101757e-06,-1.058111e-05
4.384000e-10,5.002038e-06,1.048362e-04,3.382745e-05,2.063162e-05,6.939499e-06,3.612780e-06,1.642182e-06,-8.197925e-06
4.386000e-10,5.007622e-06,1.045963e-04,3.373114e-05,2.057322e-05,6.850919e-06,3.139952e-06,1.097389e-06,-5.397224e-06
4.388000e-10,5.011829e-06,1.041771e-04,3.358293e-05,2.043454e-05,6.730085e-06,2.614028e-06,4.990162e-07,-2.337472e-06
4.390000e-10,5.014198e-06,1.036402e-04,3.340148e-05,2.024188e-05,6.589608e-06,2.068525e-06,-1.172274e-07,8.041134e-07
4.392000e-10,5.014528e-06,1.030588e-04,3.320861e-05,2.002767e-05,6.444288e-06,1.539178e-06,-7.137166e-07,3.841856e-06
4.394000e-10,5.012882e-06,1.025076e-04,3.302638e-05,1.982651e-05,6.309562e-06,1.061392e-06,-1.253382e-06,6.593324e-06
4.396000e-10,5.009564e-06,1.020541e-04,3.287446e-05,1.967100e-05,6.199898e-06,6.675674e-07,-1.702282e-06,8.891422e-06
4.398000e-10,5.005061e-06,1.017505e-04,3.276799e-05,1.958805e-05,6.127325e-06,3.845833e-07,-2.032020e-06,1.059581e-05
4.400000e-10,4.999975e-06,1.016287e-04,3.271607e-05,1.959589e-05,6.100255e-06,2.316666e-07,-2.221828e-06,1.160272e-05
4.402000e-10,4.994953e-06,1.016973e-04,3.272106e-05,1.970220e-05,6.122705e-06,2.188021e-07,-2.260152e-06,1.185264e-05
4.404000e-10,4.990608e-06,1.019417e-04,3.277860e-05,1.990351e-05,6.193993e-06,3.457696e-07,-2.145678e-06,1.133541e-05
4.406000e-10,4.987457e-06,1.023266e-04,3.287833e-05,2.018592e-05,6.308905e-06,6.018699e-07,-1.887745e-06,1.009246e-05
4.408000e-10,4.985863e-06,1.028003e-04,3.300525e-05,2.052688e-05,6.458293e-06,9.664148e-07,-1.506050e-06,8.216002e-06
4.410000e-10,4.985989e-06,1.033020e-04,3.314160e-05,2.089793e-05,6.630028e-06,1.410066e-06,-1.029584e-06,5.844550e-06
4.412000e-10,4.987782e-06,1.037689e-04,3.326908e-05,2.126796e-05,6.810199e-06,1.897062e-06,-4.947269e-07,3.154585e-06
4.414000e-10,4.990978e-06,1.041441e-04,3.337113e-05,2.160669e-05,6.984459e-06,2.388236e-06,5.744832e-08,3.483866e-07
4.416000e-10,4.995135e-06,1.043843e-04,3.343496e-05,2.188801e-05,7.139378e-06,2.844550e-06,5.844824e-07,-2.361255e-06
4.418000e-10,4.999696e-06,1.044644e-04,3.345306e-05,2.209281e-05,7.263716e-06,3.230712e-06,1.046096e-06,-4.768084e-06
4.420000e-10,5.004068e-06,1.043803e-04,3.342390e-05,2.221109e-05,7.349484e-06,3.518380e-06,1.407616e-06,-6.689408e-06
4.422000e-10,5.007703e-06,1.041487e-04,3.335180e-05,2.224304e-05,7.392702e-06,3.688554e-06,1.642885e-06,-7.981381e-06
4.424000e-10,5.010167e-06,1.038039e-04,3.324595e-05,2.219909e-05,7.393775e-06,3.732972e-06,1.736400e-06,-8.551183e-06
4.426000e-10,5.011193e-06,1.033922e-04,3.311891e-05,2.209873e-05,7.357431e-06,3.654489e-06,1.684564e-06,-8.365220e-06
4.428000e-10,5.010705e-06,1.029661e-04,3.298474e-05,2.196836e-05,7.292228e-06,3.466556e-06,1.496008e-06,-7.452823e-06
4.430000e-10,5.008813e-06,1.025768e-04,3.285716e-05,2.183832e-05,7.209647e-06,3.191913e-06,1.190979e-06,-5.905034e-06
4.432000e-10,5.005789e-06,1.022686e-04,3.274795e-05,2.173938e-05,7.122887e-06,2.860560e-06,7.997552e-07,-3.868134e-06
4.434000e-10,5.002023e-06,1.020743e-04,3.266580e-05,2.169919e-05,7.045456e-06,2.507056e-06,3.601060e-07,-1.531830e-06
4.436000e-10,4.997978e-06,1.020116e-04,3.261552e-05,2.173899e-05,6.989731e-06,2.167281e-06,-8.608601e-08,8.873472e-07
4.438000e-10,4.994132e-06,1.020821e-04,3.259789e-05,2.187109e-05,6.965638e-06,1.874954e-06,-4.967543e-07,3.166064e-06
4.440000e-10,4.990927e-06,1.022717e-04,3.260982e-05,2.209736e-05,6.979603e-06,1.658332e-06,-8.336902e-07,5.095474e-06
4.442000e-10,4.988722e-06,1.025532e-04,3.264498e-05,2.240888e-05,7.033883e-06,1.537504e-06,-1.066216e-06,6.501343e-06
4.444000e-10,4.987757e-06,1.028893e-04,3.269468e-05,2.278697e-05,7.126363e-06,1.522610e-06,-1.174090e-06,7.260838e-06
4.446000e-10,4.988122e-06,1.032374e-04,3.274903e-05,2.320521e-05,7.250825e-06,1.613075e-06,-1.149393e-06,7.314421e-06
4.448000e-10,4.989746e-06,1.035550e-04,3.279821e-05,2.363246e-05,7.397660e-06,1.797841e-06,-9.972679e-07,6.671893e-06
4.450000e-10,4.992411e-06,1.038046e-04,3.283365e-05,2.403639e-05,7.554933e-06,2.056531e-06,-7.354748e-07,5.412031e-06
4.452000e-10,4.995778e-06,1.039583e-04,3.284901e-05,2.438716e-05,7.709705e-06,2.361479e-06,-3.927207e-07,3.675490e-06
4.454000e-10,4.999429e-06,1.040006e-04,3.284091e-05,2.466093e-05,7.849463e-06,2.680588e-06,-5.808978e-09,1.651100e-06
4.456000e-10,5.002925e-06,1.039299e-04,3.280905e-05,2.484264e-05,7.963516e-06,2.980814e-06,3.842154e-07,-4.435850e-07
4.458000e-10,5.005862e-06,1.037580e-04,3.275597e-05,2.492802e-05,8.044223e-06,3.231932e-06,7.365367e-07,-2.385581e-06
4.460000e-10,5.007916e-06,1.035079e-04,3.268642e-05,2.492433e-05,8.087904e-06,3.410039e-06,1.015099e-06,-3.970841e-06
4.462000e-10,5.008882e-06,1.032102e-04,3.260644e-05,2.484985e-05,8.095331e-06,3.500279e-06,1.192598e-06,-5.036651e-06
4.464000e-10,5.008688e-06,1.028991e-04,3.252239e-05,2.473211e-05,8.071720e-06,3.498423e-06,1.253447e-06,-5.479380e-06
4.466000e-10,5.007396e-06,1.026080e-04,3.244014e-05,2.460499e-05,8.026218e-06,3.411174e-06,1.195410e-06,-5.265702e-06
4.468000e-10,5.005184e-06,1.023662e-04,3.236438e-05,2.450498e-05,7.970918e-06,3.255239e-06,1.029771e-06,-4.436184e-06
4.470000e-10,5.002319e-06,1.021958e-04,3.229830e-05,2.446706e-05,7.919513e-06,3.055305e-06,7.800250e-07,-3.100767e-06
4.472000e-10,4.999126e-06,1.021098e-04,3.224349e-05,2.452061e-05,7.885730e-06,2.841065e-06,4.791415e-07,-1.426251e-06
4.474000e-10,4.995951e-06,1.021118e-04,3.220003e-05,2.468593e-05,7.881724e-06,2.643558e-06,1.656440e-07,3.832478e-07
4.476000e-10,4.993127e-06,1.021958e-04,3.216675e-05,2.497167e-05,7.916612e-06,2.491235e-06,-1.210924e-07,2.110820e-06
4.478000e-10,4.990939e-06,1.023476e-04,3.214153e-05,2.537359e-05,7.995321e-06,2.406295e-06,-3.457007e-07,3.553164e-06
4.480000e-10,4.989602e-06,1.025462e-04,3.212164e-05,2.587477e-05,8.117893e-06,2.401883e-06,-4.811601e-07,4.545325e-06
4.482000e-10,4.989234e-06,1.027669e-04,3.210411e-05,2.644720e-05,8.279338e-06,2.480562e-06,-5.120262e-07,4.980510e-06
4.484000e-10,4.989851e-06,1.029834e-04,3.208603e-05,2.705472e-05,8.470057e-06,2.634192e-06,-4.361778e-07,4.822609e-06
4.486000e-10,4.991361e-06,1.031708e-04,3.206483e-05,2.765685e-05,8.676810e-06,2.845163e-06,-2.649175e-07,4.110034e-06
4.488000e-10,4.993579e-06,1.033084e-04,3.203861e-05,2.821317e-05,8.884143e-06,3.088770e-06,-2.142842e-08,2.950405e-06
4.490000e-10,4.996245e-06,1.033816e-04,3.200620e-05,2.868782e-05,9.076129e-06,3.336476e-06,2.622716e-07,1.506456e-06
4.492000e-10,4.999060e-06,1.033832e-04,3.196723e-05,2.905366e-05,9.238260e-06,3.559722e-06,5.495650e-07,-2.540589e-08
4.494000e-10,5.001715e-06,1.033140e-04,3.192204e-05,2.929554e-05,9.359266e-06,3.733796e-06,8.041369e-07,-1.441279e-06
4.496000e-10,5.003931e-06,1.031821e-04,3.187144e-05,2.941251e-05,9.432665e-06,3.841194e-06,9.948524e-07,-2.557042e-06
4.498000e-10,5.005485e-06,1.030016e-04,3.181641e-05,2.941845e-05,9.457806e-06,3.873939e-06,1.099889e-06,-3.232810e-06
4.500000e-10,5.006233e-06,1.027906e-04,3.175788e-05,2.934113e-05,9.440255e-06,3.834518e-06,1.109541e-06,-3.391124e-06
4.502000e-10,5.006120e-06,1.025691e-04,3.169646e-05,2.921953e-05,9.391411e-06,3.735380e-06,1.027347e-06,-3.026489e-06
4.504000e-10,5.005180e-06,1.023566e-04,3.163243e-05,2.909982e-05,9.327352e-06,3.597119e-06,8.694279e-07,-2.205128e-06
4.506000e-10,5.003528e-06,1.021709e-04,3.156576e-05,2.903030e-05,9.267027e-06,3.445613e-06,6.621325e-07,-1.054908e-06
4.508000e-10,5.001342e-06,1.020259e-04,3.149630e-05,2.905583e-05,9.229983e-06,3.308446e-06,4.382542e-07,2.533452e-07
4.510000e-10,4.998846e-06,1.019311e-04,3.142396e-05,2.921258e-05,9.233927e-06,3.211062e-06,2.323156e-07,1.530718e-06
4.512000e-10,4.996285e-06,1.018909e-04,3.134890e-05,2.952365e-05,9.292432e-06,3.173199e-06,7.559541e-08,2.597673e-06
4.514000e-10,4.993906e-06,1.019043e-04,3.127157e-05,2.999618e-05,9.413126e-06,3.206166e-06,-8.336552e-09,3.309925e-06
4.516000e-10,4.991933e-06,1.019655e-04,3.119269e-05,3.062038e-05,9.596595e-06,3.311402e-06,-6.891035e-09,3.578783e-06
4.518000e-10,4.990546e-06,1.020639e-04,3.111308e-05,3.137058e-05,9.836191e-06,3.480492e-06,7.992600e-08,3.383039e-06
4.520000e-10,4.989867e-06,1.021857e-04,3.103346e-05,3.220814e-05,1.011875e-05,3.696585e-06,2.397502e-07,2.770806e-06
4.522000e-10,4.989946e-06,1.023145e-04,3.095426e-05,3.308601e-05,1.042619e-05,3.936963e-06,4.498893e-07,1.851127e-06
4.524000e-10,4.990757e-06,1.024331e-04,3.087551e-05,3.395413e-05,1.073768e-05,4.176417e-06,6.808639e-07,7.765243e-07
4.526000e-10,4.992197e-06,1.025256e-04,3.079679e-05,3.476516e-05,1.103227e-05,4.390947e-06,9.009531e-07,-2.809937e-07
4.528000e-10,4.994098e-06,1.025786e-04,3.071737e-05,3.547993e-05,1.129149e-05,4.561230e-06,1.081053e-06,-1.156793e-06
4.530000e-10,4.996245e-06,1.025829e-04,3.063636e-05,3.607176e-05,1.150167e-05,4.675297e-06,1.199064e-06,-1.719037e-06
4.532000e-10,4.998401e-06,1.025346e-04,3.055288e-05,3.652937e-05,1.165564e-05,4.729985e-06,1.243103e-06,-1.888573e-06
4.534000e-10,5.000333e-06,1.024355e-04,3.046629e-05,3.685793e-05,1.175368e-05,4.730974e-06,1.213052e-06,-1.650194e-06
4.536000e-10,5.001837e-06,1.022928e-04,3.037624e-05,3.707824e-05,1.180339e-05,4.691486e-06,1.120250e-06,-1.053651e-06
4.538000e-10,5.002762e-06,1.021180e-04,3.028277e-05,3.722399e-05,1.181871e-05,4.629921e-06,9.854090e-07,-2.043697e-07
4.540000e-10,5.003023e-06,1.019261e-04,3.018620e-05,3.733769e-05,1.181807e-05,4.566821e-06,8.351059e-07,7.546200e-07
4.542000e-10,5.002610e-06,1.017329e-04,3.008705e-05,3.746549e-05,1.182196e-05,4.521645e-06,6.974043e-07,1.666664e-06
4.544000e-10,5.001583e-06,1.015540e-04,2.998593e-05,3.765181e-05,1.185023e-05,4.509901e-06,5.973293e-07,2.387405e-06
4.546000e-10,5.000065e-06,1.014026e-04,2.988331e-05,3.793434e-05,1.191963e-05,4.541091e-06,5.529587e-07,2.808264e-06
4.548000e-10,4.998224e-06,1.012882e-04,2.977938e-05,3.834015e-05,1.204170e-05,4.617811e-06,5.727791e-07,2.873561e-06
4.550000e-10,4.996256e-06,1.012155e-04,2.967387e-05,3.888330e-05,1.222163e-05,4.736067e-06,6.547077e-07,2.588480e-06
4.552000e-10,4.994358e-06,1.011840e-04,2.956588e-05,3.956442e-05,1.245794e-05,4.886663e-06,7.868851e-07,2.016769e-06
4.554000e-10,4.992714e-06,1.011876e-04,2.945386e-05,4.037196e-05,1.274322e-05,5.057336e-06,9.500552e-07,1.268676e-06
4.556000e-10,4.991467e-06,1.012160e-04,2.933562e-05,4.128503e-05,1.306568e-05,5.235233e-06,1.121104e-06,4.812410e-07
4.558000e-10,4.990711e-06,1.012554e-04,2.920845e-05,4.227721e-05,1.341123e-05,5.409265e-06,1.277142e-06,-2.056787e-07
4.560000e-10,4.990474e-06,1.012905e-04,2.906947e-05,4.332074e-05,1.376580e-05,5.571939e-06,1.399413e-06,-6.734656e-07
4.562000e-10,4.990726e-06,1.013062e-04,2.891597e-05,4.439033e-05,1.411747e-05,5.720315e-06,1.476343e-06,-8.446620e-07
4.564000e-10,4.991375e-06,1.012898e-04,2.874593e-05,4.546618e-05,1.445806e-05,5.855987e-06,1.505213e-06,-6.953067e-07
4.566000e-10,4.992288e-06,1.012325e-04,2.855842e-05,4.653564e-05,1.478400e-05,5.984136e-06,1.492208e-06,-2.576717e-07
4.568000e-10,4.993307e-06,1.011309e-04,2.835395e-05,4.759354e-05,1.509631e-05,6.111943e-06,1.450895e-06,3.868867e-07
4.570000e-10,4.994271e-06,1.009872e-04,2.813460e-05,4.864121e-05,1.539980e-05,6.246701e-06,1.399442e-06,1.123544e-06
4.572000e-10,4.995042e-06,1.008091e-04,2.790395e-05,4.968444e-05,1.570162e-05,6.394037e-06,1.357118e-06,1.825215e-06
4.574000e-10,4.995517e-06,1.006085e-04,2.766673e-05,5.073095e-05,1.600953e-05,6.556587e-06,1.340703e-06,2.375486e-06
4.576000e-10,4.995648e-06,1.003995e-04,2.742827e-05,5.178793e-05,1.633014e-05,6.733414e-06,1.361502e-06,2.689097e-06
4.578000e-10,4.995441e-06,1.001969e-04,2.719382e-05,5.285993e-05,1.666750e-05,6.920269e-06,1.423473e-06,2.726277e-06
4.580000e-10,4.994954e-06,1.000135e-04,2.696781e-05,5.394773e-05,1.702225e-05,7.110626e-06,1.522811e-06,2.498465e-06
4.582000e-10,4.994284e-06,9.985834e-05,2.675322e-05,5.504828e-05,1.739163e-05,7.297233e-06,1.648982e-06,2.064582e-06
4.584000e-10,4.993551e-06,9.973550e-05,2.655106e-05,5.615568e-05,1.777006e-05,7.473817e-06,1.786990e-06,1.518760e-06
4.586000e-10,4.992877e-06,9.964338e-05,2.636018e-05,5.726295e-05,1.815048e-05,7.636578e-06,1.920394e-06,9.719686e-07
4.588000e-10,4.992366e-06,9.957511e-05,2.617730e-05,5.836433e-05,1.852594e-05,7.785139e-06,2.034499e-06,5.310363e-07
4.590000e-10,4.992088e-06,9.951962e-05,2.599748e-05,5.945734e-05,1.889121e-05,7.922749e-06,2.119094e-06,2.790309e-07
4.592000e-10,4.992067e-06,9.946344e-05,2.581470e-05,6.054440e-05,1.924415e-05,8.055694e-06,2.170250e-06,2.606504e-07
4.594000e-10,4.992278e-06,9.939287e-05,2.562273e-05,6.163338e-05,1.958635e-05,8.192031e-06,2.190829e-06,4.752562e-07
4.596000e-10,4.992654e-06,9.929619e-05,2.541604e-05,6.273705e-05,1.992310e-05,8.339944e-06,2.189673e-06,8.786589e-07
4.598000e-10,4.993098e-06,9.916558e-05,2.519059e-05,6.387131e-05,2.026260e-05,8.506062e-06,2.179673e-06,1.393076e-06
4.600000e-10,4.993499e-06,9.899839e-05,2.494451e-05,6.505261e-05,2.061446e-05,8.694110e-06,2.175115e-06,1.923144e-06
4.602000e-10,4.993754e-06,9.879761e-05,2.467835e-05,6.629487e-05,2.098788e-05,8.904164e-06,2.188856e-06,2.374761e-06
4.604000e-10,4.993789e-06,9.857140e-05,2.439510e-05,6.760652e-05,2.138979e-05,9.132663e-06,2.229880e-06,2.673065e-06
4.606000e-10,4.993571e-06,9.833182e-05,2.409983e-05,6.898818e-05,2.182328e-05,9.373161e-06,2.301689e-06,2.776085e-06
4.608000e-10,4.993117e-06,9.809289e-05,2.379900e-05,7.043139e-05,2.228671e-05,9.617648e-06,2.401835e-06,2.681539e-06
4.610000e-10,4.992491e-06,9.786840e-05,2.349964e-05,7.191876e-05,2.277350e-05,9.858129e-06,2.522623e-06,2.425668e-06
4.612000e-10,4.991799e-06,9.766975e-05,2.320847e-05,7.342536e-05,2.327290e-05,1.008812e-05,2.652806e-06,2.074579e-06
4.614000e-10,4.991170e-06,9.750413e-05,2.293108e-05,7.492145e-05,2.377138e-05,1.030371e-05,2.779886e-06,1.710050e-06
4.616000e-10,4.990735e-06,9.737352e-05,2.267132e-05,7.637585e-05,2.425454e-05,1.050399e-05,2.892548e-06,1.412746e-06
4.618000e-10,4.990608e-06,9.727444e-05,2.243101e-05,7.775959e-05,2.470917e-05,1.069072e-05,2.982730e-06,1.246264e-06
4.620000e-10,4.990862e-06,9.719862e-05,2.220992e-05,7.904917e-05,2.512505e-05,1.086742e-05,3.046932e-06,1.245148e-06
4.622000e-10,4.991519e-06,9.713457e-05,2.200611e-05,8.022895e-05,2.549625e-05,1.103806e-05,3.086553e-06,1.409143e-06
4.624000e-10,4.992543e-06,9.706952e-05,2.181654e-05,8.129230e-05,2.582163e-05,1.120566e-05,3.107218e-06,1.704632e-06
4.626000e-10,4.993841e-06,9.699169e-05,2.163774e-05,8.224140e-05,2.610457e-05,1.137122e-05,3.117307e-06,2.072721e-06
4.628000e-10,4.995283e-06,9.689227e-05,2.146654e-05,8.308582e-05,2.635191e-05,1.153327e-05,3.126027e-06,2.442119e-06
4.630000e-10,4.996713e-06,9.676687e-05,2.130064e-05,8.384024e-05,2.657249e-05,1.168799e-05,3.141449e-06,2.744031e-06
4.632000e-10,4.997980e-06,9.661619e-05,2.113894e-05,8.452181e-05,2.677542e-05,1.183016e-05,3.168929e-06,2.925981e-06
4.634000e-10,4.998955e-06,9.644571e-05,2.098158e-05,8.514763e-05,2.696858e-05,1.195448e-05,3.210211e-06,2.961783e-06
4.636000e-10,4.999553e-06,9.626457e-05,2.082965e-05,8.573292e-05,2.715754e-05,1.205709e-05,3.263379e-06,2.855763e-06
4.638000e-10,4.999741e-06,9.608384e-05,2.068474e-05,8.629002e-05,2.734519e-05,1.213693e-05,3.323610e-06,2.640587e-06
4.640000e-10,4.999545e-06,9.591441e-05,2.054827e-05,8.682842e-05,2.753193e-05,1.219649e-05,3.384520e-06,2.369384e-06
4.642000e-10,4.999035e-06,9.576512e-05,2.042093e-05,8.735549e-05,2.771654e-05,1.224186e-05,3.439773e-06,2.103995e-06
4.644000e-10,4.998320e-06,9.564112e-05,2.030220e-05,8.787777e-05,2.789730e-05,1.228195e-05,3.484591e-06,1.901929e-06
4.646000e-10,4.997522e-06,9.554314e-05,2.019018e-05,8.840208e-05,2.807315e-05,1.232698e-05,3.516827e-06,1.804786e-06
4.648000e-10,4.996763e-06,9.546744e-05,2.008169e-05,8.893632e-05,2.824458e-05,1.238668e-05,3.537384e-06,1.830475e-06
4.650000e-10,4.996143e-06,9.540666e-05,1.997271e-05,8.948943e-05,2.841401e-05,1.246839e-05,3.549926e-06,1.970695e-06
4.652000e-10,4.995729e-06,9.535131e-05,1.985900e-05,9.007046e-05,2.858554e-05,1.257565e-05,3.559960e-06,2.193987e-06
4.654000e-10,4.995551e-06,9.529157e-05,1.973694e-05,9.068693e-05,2.876410e-05,1.270746e-05,3.573531e-06,2.453469e-06
4.656000e-10,4.995598e-06,9.521922e-05,1.960421e-05,9.134276e-05,2.895425e-05,1.285841e-05,3.595835e-06,2.697419e-06
4.658000e-10,4.995833e-06,9.512909e-05,1.946046e-05,9.203630e-05,2.915878e-05,1.301973e-05,3.630049e-06,2.880356e-06
4.660000e-10,4.996197e-06,9.501999e-05,1.930749e-05,9.275899e-05,2.937767e-05,1.318091e-05,3.676650e-06,2.972246e-06
4.662000e-10,4.996629e-06,9.489482e-05,1.914919e-05,9.349510e-05,2.960740e-05,1.333165e-05,3.733335e-06,2.963973e-06
4.664000e-10,4.997074e-06,9.475978e-05,1.899099e-05,9.422286e-05,2.984104e-05,1.346371e-05,3.795552e-06,2.868089e-06
4.666000e-10,4.997498e-06,9.462307e-05,1.883908e-05,9.491691e-05,3.006914e-05,1.357225e-05,3.857503e-06,2.714907e-06
4.668000e-10,4.997884e-06,9.449308e-05,1.869935e-05,9.555173e-05,3.028110e-05,1.365647e-05,3.913378e-06,2.544995e-06
