time,"I(RIN1)","I(RIN2)","I(LOUT)"
2.808200e-09,4.995949e-06,4.995949e-06,-2.846309e-05
2.808400e-09,4.995536e-06,4.995536e-06,-2.841453e-05
2.808600e-09,4.995137e-06,4.995137e-06,-2.837161e-05
2.808800e-09,4.994758e-06,4.994758e-06,-2.833593e-05
2.809000e-09,4.994398e-06,4.994398e-06,-2.830849e-05
2.809200e-09,4.994054e-06,4.994054e-06,-2.828969e-05
2.809400e-09,4.993720e-06,4.993720e-06,-2.827934e-05
2.809600e-09,4.993390e-06,4.993390e-06,-2.827671e-05
2.809800e-09,4.993059e-06,4.993059e-06,-2.828057e-05
2.810000e-09,4.992724e-06,4.992724e-06,-2.828928e-05
2.810200e-09,4.992381e-06,4.992381e-06,-2.830091e-05
2.810400e-09,4.992031e-06,4.992031e-06,-2.831333e-05
2.810600e-09,4.991671e-06,4.991671e-06,-2.832436e-05
2.810800e-09,4.991299e-06,4.991299e-06,-2.833187e-05
2.811000e-09,4.990909e-06,4.990909e-06,-2.833395e-05
2.811200e-09,4.990495e-06,4.990495e-06,-2.832901e-05
2.811400e-09,4.990043e-06,4.990043e-06,-2.831591e-05
2.811600e-09,4.989542e-06,4.989542e-06,-2.829403e-05
2.811800e-09,4.988976e-06,4.988976e-06,-2.826332e-05
2.812000e-09,4.988329e-06,4.988329e-06,-2.822427e-05
2.812200e-09,4.987588e-06,4.987588e-06,-2.817791e-05
2.812400e-09,4.986742e-06,4.986742e-06,-2.812569e-05
2.812600e-09,4.985780e-06,4.985780e-06,-2.806935e-05
2.812800e-09,4.984695e-06,4.984695e-06,-2.801080e-05
2.813000e-09,4.983484e-06,4.983484e-06,-2.795195e-05
2.813200e-09,4.982141e-06,4.982141e-06,-2.789456e-05
2.813400e-09,4.980663e-06,4.980663e-06,-2.784008e-05
2.813600e-09,4.979041e-06,4.979041e-06,-2.778963e-05
2.813800e-09,4.977264e-06,4.977264e-06,-2.774384e-05
2.814000e-09,4.975318e-06,4.975318e-06,-2.770289e-05
2.814200e-09,4.973183e-06,4.973183e-06,-2.766651e-05
2.814400e-09,4.970832e-06,4.970832e-06,-2.763400e-05
2.814600e-09,4.968236e-06,4.968236e-06,-2.760430e-05
2.814800e-09,4.965363e-06,4.965363e-06,-2.757611e-05
2.815000e-09,4.962179e-06,4.962179e-06,-2.754792e-05
2.815200e-09,4.958649e-06,4.958649e-06,-2.751819e-05
2.815400e-09,4.954738e-06,4.954738e-06,-2.748537e-05
2.815600e-09,4.950418e-06,4.950418e-06,-2.744801e-05
2.815800e-09,4.945661e-06,4.945661e-06,-2.740487e-05
2.816000e-09,4.940454e-06,4.940454e-06,-2.735496e-05
2.816200e-09,4.934794e-06,4.934794e-06,-2.729757e-05
2.816400e-09,4.928705e-06,4.928705e-06,-2.723234e-05
2.816600e-09,4.922244e-06,4.922244e-06,-2.715929e-05
2.816800e-09,4.915520e-06,4.915520e-06,-2.707877e-05
2.817000e-09,4.908718e-06,4.908718e-06,-2.699145e-05
2.817200e-09,4.902121e-06,4.902121e-06,-2.689828e-05
2.817400e-09,4.896136e-06,4.896136e-06,-2.680044e-05
2.817600e-09,4.891315e-06,4.891315e-06,-2.669920e-05
2.817800e-09,4.888356e-06,4.888356e-06,-2.659586e-05
2.818000e-09,4.888065e-06,4.888065e-06,-2.649168e-05
2.818200e-09,4.891274e-06,4.891274e-06,-2.638773e-05
2.818400e-09,4.898695e-06,4.898695e-06,-2.628484e-05
2.818600e-09,4.910734e-06,4.910734e-06,-2.618356e-05
2.818800e-09,4.927300e-06,4.927300e-06,-2.608408e-05
2.819000e-09,4.947676e-06,4.947676e-06,-2.598626e-05
2.819200e-09,4.970518e-06,4.970518e-06,-2.588959e-05
2.819400e-09,4.994007e-06,4.994007e-06,-2.579329e-05
2.819600e-09,5.016118e-06,5.016118e-06,-2.569632e-05
2.819800e-09,5.034959e-06,5.034959e-06,-2.559743e-05
2.820000e-09,5.049050e-06,5.049050e-06,-2.549529e-05
2.820200e-09,5.057506e-06,5.057506e-06,-2.538852e-05
2.820400e-09,5.060073e-06,5.060073e-06,-2.527576e-05
2.820600e-09,5.057041e-06,5.057041e-06,-2.515577e-05
2.820800e-09,5.049098e-06,5.049098e-06,-2.502747e-05
2.821000e-09,5.037160e-06,5.037160e-06,-2.488995e-05
2.821200e-09,5.022249e-06,5.022249e-06,-2.474258e-05
2.821400e-09,5.005410e-06,5.005410e-06,-2.458492e-05
2.821600e-09,4.987694e-06,4.987694e-06,-2.441681e-05
2.821800e-09,4.970166e-06,4.970166e-06,-2.423832e-05
2.822000e-09,4.953935e-06,4.953935e-06,-2.404971e-05
2.822200e-09,4.940161e-06,4.940161e-06,-2.385142e-05
2.822400e-09,4.930017e-06,4.930017e-06,-2.364400e-05
2.822600e-09,4.924593e-06,4.924593e-06,-2.342804e-05
2.822800e-09,4.924735e-06,4.924735e-06,-2.320414e-05
2.823000e-09,4.930840e-06,4.930840e-06,-2.297280e-05
2.823200e-09,4.942665e-06,4.942665e-06,-2.273437e-05
2.823400e-09,4.959225e-06,4.959225e-06,-2.248900e-05
2.823600e-09,4.978841e-06,4.978841e-06,-2.223653e-05
2.823800e-09,4.999352e-06,4.999352e-06,-2.197652e-05
2.824000e-09,5.018453e-06,5.018453e-06,-2.170816e-05
2.824200e-09,5.034068e-06,5.034068e-06,-2.143031e-05
2.824400e-09,5.044661e-06,5.044661e-06,-2.114151e-05
2.824600e-09,5.049408e-06,5.049408e-06,-2.084005e-05
2.824800e-09,5.048216e-06,5.048216e-06,-2.052403e-05
2.825000e-09,5.041621e-06,5.041621e-06,-2.019146e-05
2.825200e-09,5.030619e-06,5.030619e-06,-1.984037e-05
2.825400e-09,5.016494e-06,5.016494e-06,-1.946885e-05
2.825600e-09,5.000675e-06,5.000675e-06,-1.907517e-05
2.825800e-09,4.984640e-06,4.984640e-06,-1.865779e-05
2.826000e-09,4.969855e-06,4.969855e-06,-1.821535e-05
2.826200e-09,4.957707e-06,4.957707e-06,-1.774669e-05
2.826400e-09,4.949422e-06,4.949422e-06,-1.725079e-05
2.826600e-09,4.945945e-06,4.945945e-06,-1.672671e-05
2.826800e-09,4.947779e-06,4.947779e-06,-1.617357e-05
2.827000e-09,4.954843e-06,4.954843e-06,-1.559043e-05
2.827200e-09,4.966393e-06,4.966393e-06,-1.497631e-05
2.827400e-09,4.981055e-06,4.981055e-06,-1.433012e-05
2.827600e-09,4.997003e-06,4.997003e-06,-1.365067e-05
2.827800e-09,5.012239e-06,5.012239e-06,-1.293672e-05
2.828000e-09,5.024914e-06,5.024914e-06,-1.218703e-05
2.828200e-09,5.033608e-06,5.033608e-06,-1.140049e-05
2.828400e-09,5.037503e-06,5.037503e-06,-1.057624e-05
2.828600e-09,5.036436e-06,5.036436e-06,-9.713870e-06
2.828800e-09,5.030833e-06,5.030833e-06,-8.813568e-06
2.829000e-09,5.021584e-06,5.021584e-06,-7.876376e-06
2.829200e-09,5.009889e-06,5.009889e-06,-6.904403e-06
2.829400e-09,4.997115e-06,4.997115e-06,-5.901066e-06
2.829600e-09,4.984675e-06,4.984675e-06,-4.871337e-06
2.829800e-09,4.973921e-06,4.973921e-06,-3.821962e-06
2.830000e-09,4.966034e-06,4.966034e-06,-2.761641e-06
2.830200e-09,4.961912e-06,4.961912e-06,-1.701134e-06
2.830400e-09,4.962043e-06,4.962043e-06,-6.532678e-07
2.830600e-09,4.966412e-06,4.966412e-06,3.671888e-07
2.830800e-09,4.974459e-06,4.974459e-06,1.343787e-06
2.831000e-09,4.985120e-06,4.985120e-06,2.258808e-06
2.831200e-09,4.996972e-06,4.996972e-06,3.093804e-06
2.831400e-09,5.008449e-06,5.008449e-06,3.830257e-06
2.831600e-09,5.018088e-06,5.018088e-06,4.450315e-06
2.831800e-09,5.024743e-06,5.024743e-06,4.937575e-06
2.832000e-09,5.027734e-06,5.027734e-06,5.277881e-06
2.832200e-09,5.026893e-06,5.026893e-06,5.460082e-06
2.832400e-09,5.022541e-06,5.022541e-06,5.476740e-06
2.832600e-09,5.015388e-06,5.015388e-06,5.324730e-06
2.832800e-09,5.006423e-06,5.006423e-06,5.005742e-06
2.833000e-09,4.996779e-06,4.996779e-06,4.526642e-06
2.833200e-09,4.987621e-06,4.987621e-06,3.899697e-06
2.833400e-09,4.980027e-06,4.980027e-06,3.142645e-06
2.833600e-09,4.974884e-06,4.974884e-06,2.278566e-06
2.833800e-09,4.972787e-06,4.972787e-06,1.335531e-06
2.834000e-09,4.973958e-06,4.973958e-06,3.459648e-07
2.834200e-09,4.978199e-06,4.978199e-06,-6.543033e-07
2.834400e-09,4.984906e-06,4.984906e-06,-1.627319e-06
2.834600e-09,4.993143e-06,4.993143e-06,-2.534568e-06
2.834800e-09,5.001781e-06,5.001781e-06,-3.338756e-06
2.835000e-09,5.009670e-06,5.009670e-06,-4.005685e-06
2.835200e-09,5.015806e-06,5.015806e-06,-4.506110e-06
2.835400e-09,5.019478e-06,5.019478e-06,-4.817468e-06
2.835600e-09,5.020338e-06,5.020338e-06,-4.925383e-06
2.835800e-09,5.018426e-06,5.018426e-06,-4.824867e-06
2.836000e-09,5.014126e-06,5.014126e-06,-4.521149e-06
2.836200e-09,5.008092e-06,5.008092e-06,-4.030038e-06
2.836400e-09,5.001148e-06,5.001148e-06,-3.377743e-06
2.836600e-09,4.994190e-06,4.994190e-06,-2.600051e-06
2.836800e-09,4.988079e-06,4.988079e-06,-1.740809e-06
2.837000e-09,4.983556e-06,4.983556e-06,-8.497000e-07
2.837200e-09,4.981151e-06,4.981151e-06,2.059042e-08
2.837400e-09,4.981121e-06,4.981121e-06,8.176664e-07
2.837600e-09,4.983416e-06,4.983416e-06,1.492896e-06
2.837800e-09,4.987679e-06,4.987679e-06,2.004794e-06
2.838000e-09,4.993292e-06,4.993292e-06,2.322024e-06
2.838200e-09,4.999469e-06,4.999469e-06,2.425824e-06
2.838400e-09,5.005373e-06,5.005373e-06,2.311666e-06
2.838600e-09,5.010234e-06,5.010234e-06,1.990041e-06
2.838800e-09,5.013461e-06,5.013461e-06,1.486264e-06
2.839000e-09,5.014713e-06,5.014713e-06,8.391890e-07
2.839200e-09,5.013924e-06,5.013924e-06,9.877694e-08
2.839400e-09,5.011298e-06,5.011298e-06,-6.774154e-07
2.839600e-09,5.007257e-06,5.007257e-06,-1.428630e-06
2.839800e-09,5.002376e-06,5.002376e-06,-2.095803e-06
2.840000e-09,4.997306e-06,4.997306e-06,-2.626479e-06
2.840200e-09,4.992697e-06,4.992697e-06,-2.979272e-06
2.840400e-09,4.989116e-06,4.989116e-06,-3.127457e-06
2.840600e-09,4.986989e-06,4.986989e-06,-3.061415e-06
2.840800e-09,4.986545e-06,4.986545e-06,-2.789740e-06
2.841000e-09,4.987794e-06,4.987794e-06,-2.338866e-06
2.841200e-09,4.990520e-06,4.990520e-06,-1.751140e-06
2.841400e-09,4.994317e-06,4.994317e-06,-1.081338e-06
2.841600e-09,4.998647e-06,4.998647e-06,-3.918038e-07
2.841800e-09,5.002917e-06,5.002917e-06,2.533729e-07
2.842000e-09,5.006567e-06,5.006567e-06,7.945541e-07
2.842200e-09,5.009143e-06,5.009143e-06,1.182428e-06
2.842400e-09,5.010360e-06,5.010360e-06,1.382924e-06
2.842600e-09,5.010125e-06,5.010125e-06,1.380672e-06
2.842800e-09,5.008538e-06,5.008538e-06,1.180681e-06
2.843000e-09,5.005867e-06,5.005867e-06,8.080306e-07
2.843200e-09,5.002504e-06,5.002504e-06,3.055201e-07
2.843400e-09,4.998906e-06,4.998906e-06,-2.706394e-07
2.843600e-09,4.995542e-06,4.995542e-06,-8.567528e-07
2.843800e-09,4.992832e-06,4.992832e-06,-1.388581e-06
2.844000e-09,4.991098e-06,4.991098e-06,-1.808469e-06
2.844200e-09,4.990528e-06,4.990528e-06,-2.071786e-06
2.844400e-09,4.991155e-06,4.991155e-06,-2.151915e-06
2.844600e-09,4.992854e-06,4.992854e-06,-2.043238e-06
2.844800e-09,4.995361e-06,4.995361e-06,-1.761797e-06
2.845000e-09,4.998317e-06,4.998317e-06,-1.343521e-06
2.845200e-09,5.001314e-06,5.001314e-06,-8.400797e-07
2.845400e-09,5.003957e-06,5.003957e-06,-3.127500e-07
2.845600e-09,5.005916e-06,5.005916e-06,1.750580e-07
2.845800e-09,5.006968e-06,5.006968e-06,5.656533e-07
2.846000e-09,5.007020e-06,5.007020e-06,8.142439e-07
2.846200e-09,5.006114e-06,5.006114e-06,8.944848e-07
2.846400e-09,5.004412e-06,5.004412e-06,8.016902e-07
2.846600e-09,5.002171e-06,5.002171e-06,5.533163e-07
2.846800e-09,4.999700e-06,4.999700e-06,1.866220e-07
2.847000e-09,4.997324e-06,4.997324e-06,-2.462760e-07
2.847200e-09,4.995341e-06,4.995341e-06,-6.853931e-07
2.847400e-09,4.993987e-06,4.993987e-06,-1.071004e-06
2.847600e-09,4.993407e-06,4.993407e-06,-1.351761e-06
2.847800e-09,4.993642e-06,4.993642e-06,-1.491613e-06
2.848000e-09,4.994626e-06,4.994626e-06,-1.474572e-06
2.848200e-09,4.996197e-06,4.996197e-06,-1.306665e-06
2.848400e-09,4.998124e-06,4.998124e-06,-1.014850e-06
2.848600e-09,5.000138e-06,5.000138e-06,-6.430093e-07
2.848800e-09,5.001972e-06,5.001972e-06,-2.455136e-07
2.849000e-09,5.003397e-06,5.003397e-06,1.207551e-07
2.849200e-09,5.004248e-06,5.004248e-06,4.047627e-07
2.849400e-09,5.004444e-06,5.004444e-06,5.687679e-07
2.849600e-09,5.003996e-06,5.003996e-06,5.937069e-07
2.849800e-09,5.002993e-06,5.002993e-06,4.817194e-07
2.850000e-09,5.001594e-06,5.001594e-06,2.554657e-07
2.850200e-09,4.999996e-06,4.999996e-06,-4.565110e-08
2.850400e-09,4.998412e-06,4.998412e-06,-3.718036e-07
2.850600e-09,4.997041e-06,4.997041e-06,-6.706424e-07
2.850800e-09,4.996044e-06,4.996044e-06,-8.955322e-07
2.851000e-09,4.995526e-06,4.995526e-06,-1.012779e-06
2.851200e-09,4.995524e-06,4.995524e-06,-1.006680e-06
2.851400e-09,4.996008e-06,4.996008e-06,-8.816043e-07
2.851600e-09,4.996885e-06,4.996885e-06,-6.608371e-07
2.851800e-09,4.998018e-06,4.998018e-06,-3.823934e-07
2.852000e-09,4.999241e-06,4.999241e-06,-9.250031e-08
2.852200e-09,5.000390e-06,5.000390e-06,1.621885e-07
2.852400e-09,5.001318e-06,5.001318e-06,3.423406e-07
2.852600e-09,5.001918e-06,5.001918e-06,4.223316e-07
2.852800e-09,5.002133e-06,5.002133e-06,3.941894e-07
2.853000e-09,5.001961e-06,5.001961e-06,2.684591e-07
2.853200e-09,5.001449e-06,5.001449e-06,7.189535e-08
2.853400e-09,5.000686e-06,5.000686e-06,-1.575724e-07
2.853600e-09,4.999787e-06,4.999787e-06,-3.777031e-07
2.853800e-09,4.998876e-06,4.998876e-06,-5.494169e-07
2.854000e-09,4.998070e-06,4.998070e-06,-6.435478e-07
2.854200e-09,4.997461e-06,4.997461e-06,-6.456769e-07
2.854400e-09,4.997111e-06,4.997111e-06,-5.582153e-07
2.854600e-09,4.997039e-06,4.997039e-06,-3.994249e-07
2.854800e-09,4.997228e-06,4.997228e-06,-1.996237e-07
2.855000e-09,4.997625e-06,4.997625e-06,4.680254e-09
2.855200e-09,4.998153e-06,4.998153e-06,1.776254e-07
2.855400e-09,4.998724e-06,4.998724e-06,2.905316e-07
2.855600e-09,4.999249e-06,4.999249e-06,3.269299e-07
2.855800e-09,4.999655e-06,4.999655e-06,2.851802e-07
2.856000e-09,4.999892e-06,4.999892e-06,1.782418e-07
2.856200e-09,4.999937e-06,4.999937e-06,3.071452e-08
2.856400e-09,4.999799e-06,4.999799e-06,-1.262230e-07
2.856600e-09,4.999511e-06,4.999511e-06,-2.609633e-07
2.856800e-09,4.999125e-06,4.999125e-06,-3.475093e-07
2.857000e-09,4.998706e-06,4.998706e-06,-3.702449e-07
2.857200e-09,4.998315e-06,4.998315e-06,-3.265451e-07
2.857400e-09,4.998006e-06,4.998006e-06,-2.267799e-07
2.857600e-09,4.997815e-06,4.997815e-06,-9.178459e-08
2.857800e-09,4.997757e-06,4.997757e-06,5.163206e-08
2.858000e-09,4.997822e-06,4.997822e-06,1.761993e-07
2.858200e-09,4.997983e-06,4.997983e-06,2.595967e-07
2.858400e-09,4.998196e-06,4.998196e-06,2.886934e-07
2.858600e-09,4.998411e-06,4.998411e-06,2.618027e-07
2.858800e-09,4.998577e-06,4.998577e-06,1.885591e-07
2.859000e-09,4.998653e-06,4.998653e-06,8.751749e-08
2.859200e-09,4.998612e-06,4.998612e-06,-1.796673e-08
2.859400e-09,4.998446e-06,4.998446e-06,-1.046827e-07
2.859600e-09,4.998164e-06,4.998164e-06,-1.542978e-07
2.859800e-09,4.997797e-06,4.997797e-06,-1.569180e-07
2.860000e-09,4.997383e-06,4.997383e-06,-1.127797e-07
2.860200e-09,4.996970e-06,4.996970e-06,-3.178780e-08
2.860400e-09,4.996602e-06,4.996602e-06,6.893283e-08
2.860600e-09,4.996319e-06,4.996319e-06,1.688940e-07
2.860800e-09,4.996143e-06,4.996143e-06,2.486561e-07
2.861000e-09,4.996084e-06,4.996084e-06,2.938502e-07
2.861200e-09,4.996130e-06,4.996130e-06,2.979803e-07
2.861400e-09,4.996254e-06,4.996254e-06,2.634577e-07
2.861600e-09,4.996418e-06,4.996418e-06,2.007139e-07
2.861800e-09,4.996577e-06,4.996577e-06,1.256515e-07
2.862000e-09,4.996684e-06,4.996684e-06,5.603663e-08
2.862200e-09,4.996700e-06,4.996700e-06,7.644134e-09
2.862400e-09,4.996597e-06,4.996597e-06,-9.012960e-09
2.862600e-09,4.996363e-06,4.996363e-06,9.310102e-09
2.862800e-09,4.996000e-06,4.996000e-06,5.822669e-08
2.863000e-09,4.995527e-06,4.995527e-06,1.270110e-07
2.863200e-09,4.994976e-06,4.994976e-06,2.011987e-07
2.863400e-09,4.994384e-06,4.994384e-06,2.658790e-07
2.863600e-09,4.993790e-06,4.993790e-06,3.089340e-07
2.863800e-09,4.993232e-06,4.993232e-06,3.235227e-07
2.864000e-09,4.992737e-06,4.992737e-06,3.093013e-07
2.864200e-09,4.992319e-06,4.992319e-06,2.721682e-07
2.864400e-09,4.991982e-06,4.991982e-06,2.226556e-07
2.864600e-09,4.991715e-06,4.991715e-06,1.733845e-07
2.864800e-09,4.991497e-06,4.991497e-06,1.361862e-07
2.865000e-09,4.991305e-06,4.991305e-06,1.195409e-07
2.865200e-09,4.991114e-06,4.991114e-06,1.268868e-07
2.865400e-09,4.990903e-06,4.990903e-06,1.561314e-07
2.865600e-09,4.990664e-06,4.990664e-06,2.004153e-07
2.865800e-09,4.990404e-06,4.990404e-06,2.498963e-07
2.866000e-09,4.990143e-06,4.990143e-06,2.941044e-07
2.866200e-09,4.989918e-06,4.989918e-06,3.243113e-07
2.866400e-09,4.989776e-06,4.989776e-06,3.353821e-07
2.866600e-09,4.989772e-06,4.989772e-06,3.267189e-07
2.866800e-09,4.989962e-06,4.989962e-06,3.021317e-07
2.867000e-09,4.990393e-06,4.990393e-06,2.687215e-07
2.867200e-09,4.991097e-06,4.991097e-06,2.350813e-07
2.867400e-09,4.992087e-06,4.992087e-06,2.092593e-07
2.867600e-09,4.993349e-06,4.993349e-06,1.969606e-07
2.867800e-09,4.994842e-06,4.994842e-06,2.003828e-07
2.868000e-09,4.996497e-06,4.996497e-06,2.179170e-07
2.868200e-09,4.998225e-06,4.998225e-06,2.447339e-07
2.868400e-09,4.999923e-06,4.999923e-06,2.740717e-07
2.868600e-09,5.001480e-06,5.001480e-06,2.988916e-07
2.868800e-09,5.002792e-06,5.002792e-06,3.134987e-07
2.869000e-09,5.003769e-06,5.003769e-06,3.147593e-07
2.869200e-09,5.004345e-06,5.004345e-06,3.026550e-07
2.869400e-09,5.004485e-06,5.004485e-06,2.800875e-07
2.869600e-09,5.004186e-06,5.004186e-06,2.520195e-07
2.869800e-09,5.003482e-06,5.003482e-06,2.241923e-07
2.870000e-09,5.002434e-06,5.002434e-06,2.017403e-07
2.870200e-09,5.001133e-06,5.001133e-06,1.880313e-07
2.870400e-09,4.999687e-06,4.999687e-06,1.839863e-07
2.870600e-09,4.998217e-06,4.998217e-06,1.880109e-07
2.870800e-09,4.996845e-06,4.996845e-06,1.965147e-07
2.871000e-09,4.995685e-06,4.995685e-06,2.048647e-07
2.871200e-09,4.994840e-06,4.994840e-06,2.085234e-07
2.871400e-09,4.994387e-06,4.994387e-06,2.040972e-07
2.871600e-09,4.994378e-06,4.994378e-06,1.900570e-07
2.871800e-09,4.994829e-06,4.994829e-06,1.669855e-07
2.872000e-09,4.995723e-06,4.995723e-06,1.373257e-07
2.872200e-09,4.997005e-06,4.997005e-06,1.047226e-07
2.872400e-09,4.998587e-06,4.998587e-06,7.313975e-08
2.872600e-09,5.000354e-06,5.000354e-06,4.597333e-08
2.872800e-09,5.002171e-06,5.002171e-06,2.537011e-08
2.873000e-09,5.003894e-06,5.003894e-06,1.189420e-08
2.873200e-09,5.005382e-06,5.005382e-06,4.593687e-09
2.873400e-09,5.006513e-06,5.006513e-06,1.419410e-09
2.873600e-09,5.007192e-06,5.007192e-06,-1.332986e-10
2.873800e-09,5.007362e-06,5.007362e-06,-2.333925e-09
2.874000e-09,5.007010e-06,5.007010e-06,-6.651610e-09
2.874200e-09,5.006174e-06,5.006174e-06,-1.344812e-08
2.874400e-09,5.004932e-06,5.004932e-06,-2.199029e-08
2.874600e-09,5.003406e-06,5.003406e-06,-3.076150e-08
2.874800e-09,5.001744e-06,5.001744e-06,-3.797934e-08
2.875000e-09,5.000115e-06,5.000115e-06,-4.218123e-08
2.875200e-09,4.998689e-06,4.998689e-06,-4.272983e-08
2.875400e-09,4.997622e-06,4.997622e-06,-4.011607e-08
2.875600e-09,4.997042e-06,4.997042e-06,-3.599200e-08
2.875800e-09,4.997033e-06,4.997033e-06,-3.293148e-08
2.876000e-09,4.997625e-06,4.997625e-06,-3.397924e-08
2.876200e-09,4.998788e-06,4.998788e-06,-4.209094e-08
2.876400e-09,5.000431e-06,5.000431e-06,-5.957991e-08
2.876600e-09,5.002412e-06,5.002412e-06,-8.766807e-08
2.876800e-09,5.004547e-06,5.004547e-06,-1.261996e-07
2.877000e-09,5.006632e-06,5.006632e-06,-1.735329e-07
2.877200e-09,5.008460e-06,5.008460e-06,-2.265948e-07
2.877400e-09,5.009849e-06,5.009849e-06,-2.810693e-07
2.877600e-09,5.010663e-06,5.010663e-06,-3.316976e-07
2.877800e-09,5.010826e-06,5.010826e-06,-3.726848e-07
2.878000e-09,5.010336e-06,5.010336e-06,-3.982237e-07
2.878200e-09,5.009260e-06,5.009260e-06,-4.031459e-07
2.878400e-09,5.007725e-06,5.007725e-06,-3.836768e-07
2.878600e-09,5.005895e-06,5.005895e-06,-3.382220e-07
2.878800e-09,5.003961e-06,5.003961e-06,-2.680526e-07
2.879000e-09,5.002120e-06,5.002120e-06,-1.777116e-07
2.879200e-09,5.000568e-06,5.000568e-06,-7.496269e-08
2.879400e-09,4.999479e-06,4.999479e-06,2.984410e-08
2.879600e-09,4.998997e-06,4.998997e-06,1.250026e-07
2.879800e-09,4.999214e-06,4.999214e-06,1.991424e-07
2.880000e-09,5.000153e-06,5.000153e-06,2.431054e-07
2.880200e-09,5.001763e-06,5.001763e-06,2.516316e-07
2.880400e-09,5.003916e-06,5.003916e-06,2.244692e-07
2.880600e-09,5.006418e-06,5.006418e-06,1.666075e-07
2.880800e-09,5.009040e-06,5.009040e-06,8.751229e-08
2.881000e-09,5.011539e-06,5.011539e-06,-5.317047e-10
2.881200e-09,5.013689e-06,5.013689e-06,-8.464894e-08
2.881400e-09,5.015303e-06,5.015303e-06,-1.536969e-07
2.881600e-09,5.016246e-06,5.016246e-06,-2.001755e-07
2.881800e-09,5.016448e-06,5.016448e-06,-2.213018e-07
2.882000e-09,5.015903e-06,5.015903e-06,-2.190296e-07
2.882200e-09,5.014672e-06,5.014672e-06,-1.990510e-07
2.882400e-09,5.012884e-06,5.012884e-06,-1.690640e-07
2.882600e-09,5.010730e-06,5.010730e-06,-1.367644e-07
2.882800e-09,5.008448e-06,5.008448e-06,-1.080677e-07
2.883000e-09,5.006302e-06,5.006302e-06,-8.598579e-08
2.883200e-09,5.004551e-06,5.004551e-06,-7.038850e-08
2.883400e-09,5.003419e-06,5.003419e-06,-5.863591e-08
2.883600e-09,5.003061e-06,5.003061e-06,-4.683218e-08
2.883800e-09,5.003551e-06,5.003551e-06,-3.130049e-08
2.884000e-09,5.004874e-06,5.004874e-06,-9.841129e-09
2.884200e-09,5.006932e-06,5.006932e-06,1.757689e-08
2.884400e-09,5.009559e-06,5.009559e-06,4.885881e-08
2.884600e-09,5.012544e-06,5.012544e-06,8.050812e-08
2.884800e-09,5.015649e-06,5.015649e-06,1.087812e-07
2.885000e-09,5.018632e-06,5.018632e-06,1.309045e-07
2.885200e-09,5.021273e-06,5.021273e-06,1.459793e-07
2.885400e-09,5.023390e-06,5.023390e-06,1.552987e-07
2.885600e-09,5.024860e-06,5.024860e-06,1.619813e-07
2.885800e-09,5.025634e-06,5.025634e-06,1.700261e-07
2.886000e-09,5.025736e-06,5.025736e-06,1.830624e-07
2.886200e-09,5.025259e-06,5.025259e-06,2.031547e-07
2.886400e-09,5.024349e-06,5.024349e-06,2.300077e-07
2.886600e-09,5.023181e-06,5.023181e-06,2.608035e-07
2.886800e-09,5.021940e-06,5.021940e-06,2.907270e-07
2.887000e-09,5.020799e-06,5.020799e-06,3.140499e-07
2.887200e-09,5.019905e-06,5.019905e-06,3.254907e-07
2.887400e-09,5.019374e-06,5.019374e-06,3.215022e-07
2.887600e-09,5.019290e-06,5.019290e-06,3.011598e-07
2.887800e-09,5.019704e-06,5.019704e-06,2.664374e-07
2.888000e-09,5.020638e-06,5.020638e-06,2.218215e-07
2.888200e-09,5.022083e-06,5.022083e-06,1.733819e-07
2.888400e-09,5.024001e-06,5.024001e-06,1.275498e-07
2.888600e-09,5.026330e-06,5.026330e-06,8.991077e-08
2.888800e-09,5.028986e-06,5.028986e-06,6.429377e-08
2.889000e-09,5.031872e-06,5.031872e-06,5.233982e-08
2.889200e-09,5.034887e-06,5.034887e-06,5.359562e-08
2.889400e-09,5.037936e-06,5.037936e-06,6.603807e-08
2.889600e-09,5.040936e-06,5.040936e-06,8.683480e-08
2.889800e-09,5.043819e-06,5.043819e-06,1.131067e-07
2.890000e-09,5.046528e-06,5.046528e-06,1.424887e-07
2.890200e-09,5.049018e-06,5.049018e-06,1.733691e-07
2.890400e-09,5.051251e-06,5.051251e-06,2.047989e-07
2.890600e-09,5.053193e-06,5.053193e-06,2.361670e-07
2.890800e-09,5.054811e-06,5.054811e-06,2.667988e-07
2.891000e-09,5.056070e-06,5.056070e-06,2.956509e-07
2.891200e-09,5.056934e-06,5.056934e-06,3.212277e-07
2.891400e-09,5.057360e-06,5.057360e-06,3.417619e-07
2.891600e-09,5.057299e-06,5.057299e-06,3.556100e-07
2.891800e-09,5.056691e-06,5.056691e-06,3.617340e-07
2.892000e-09,5.055472e-06,5.055472e-06,3.601082e-07
2.892200e-09,5.053581e-06,5.053581e-06,3.519016e-07
2.892400e-09,5.050968e-06,5.050968e-06,3.393531e-07
2.892600e-09,5.047610e-06,5.047610e-06,3.253412e-07
2.892800e-09,5.043524e-06,5.043524e-06,3.127435e-07
2.893000e-09,5.038778e-06,5.038778e-06,3.037462e-07
2.893200e-09,5.033495e-06,5.033495e-06,2.992852e-07
2.893400e-09,5.027854e-06,5.027854e-06,2.987732e-07
2.893600e-09,5.022082e-06,5.022082e-06,3.001970e-07
2.893800e-09,5.016443e-06,5.016443e-06,3.005767e-07
