time,"I(LQ|XCOUT)","I(LQ|XSUM)"
5.548000e-10,2.070207e-06,-1.550866e-06
5.550000e-10,2.675241e-06,-9.912602e-07
5.552000e-10,2.720612e-06,-6.048106e-07
5.554000e-10,2.220041e-06,-4.421355e-07
5.556000e-10,1.265091e-06,-5.180370e-07
5.558000e-10,1.080816e-08,-8.101240e-07
5.560000e-10,-1.347996e-06,-1.263245e-06
5.562000e-10,-2.606668e-06,-1.798978e-06
5.564000e-10,-3.581962e-06,-2.328641e-06
5.566000e-10,-4.139176e-06,-2.767697e-06
5.568000e-10,-4.210877e-06,-3.049143e-06
5.570000e-10,-3.804946e-06,-3.133719e-06
5.572000e-10,-3.001461e-06,-3.015332e-06
5.574000e-10,-1.939058e-06,-2.720993e-06
5.576000e-10,-7.924865e-07,-2.305397e-06
5.578000e-10,2.555314e-07,-1.841129e-06
5.580000e-10,1.043555e-06,-1.406147e-06
5.582000e-10,1.456661e-06,-1.070642e-06
5.584000e-10,1.443429e-06,-8.855294e-07
5.586000e-10,1.022224e-06,-8.745101e-07
5.588000e-10,2.762585e-07,-1.030990e-06
5.590000e-10,-6.615881e-07,-1.320264e-06
5.592000e-10,-1.631778e-06,-1.686444e-06
5.594000e-10,-2.475206e-06,-2.062845e-06
5.596000e-10,-3.059641e-06,-2.383915e-06
5.598000e-10,-3.300853e-06,-2.596596e-06
5.600000e-10,-3.174942e-06,-2.669103e-06
5.602000e-10,-2.720202e-06,-2.595655e-06
5.604000e-10,-2.028668e-06,-2.396451e-06
5.606000e-10,-1.228958e-06,-2.113059e-06
5.608000e-10,-4.633119e-07,-1.800191e-06
5.610000e-10,1.372332e-07,-1.515410e-06
5.612000e-10,4.751183e-07,-1.308696e-06
5.614000e-10,5.020238e-07,-1.213748e-06
5.616000e-10,2.254976e-07,-1.242561e-06
5.618000e-10,-2.943923e-07,-1.384169e-06
5.620000e-10,-9.574781e-07,-1.607631e-06
5.622000e-10,-1.642594e-06,-1.868576e-06
5.624000e-10,-2.229855e-06,-2.117960e-06
5.626000e-10,-2.622022e-06,-2.311337e-06
5.628000e-10,-2.761079e-06,-2.416903e-06
5.630000e-10,-2.637119e-06,-2.420837e-06
5.632000e-10,-2.288241e-06,-2.329061e-06
5.634000e-10,-1.791795e-06,-2.165213e-06
5.636000e-10,-1.248850e-06,-1.965384e-06
5.638000e-10,-7.648521e-07,-1.770728e-06
5.640000e-10,-4.301190e-07,-1.619439e-06
5.642000e-10,-3.037603e-07,-1.539644e-06
5.644000e-10,-4.039490e-07,-1.544534e-06
5.646000e-10,-7.061511e-07,-1.630567e-06
5.648000e-10,-1.149371e-06,-1.778965e-06
5.650000e-10,-1.648971e-06,-1.960066e-06
5.652000e-10,-2.113439e-06,-2.139561e-06
5.654000e-10,-2.461833e-06,-2.285332e-06
5.656000e-10,-2.638565e-06,-2.373523e-06
5.658000e-10,-2.622818e-06,-2.392706e-06
5.660000e-10,-2.430989e-06,-2.345420e-06
5.662000e-10,-2.111959e-06,-2.246905e-06
5.664000e-10,-1.736365e-06,-2.121422e-06
5.666000e-10,-1.382144e-06,-1.996992e-06
5.668000e-10,-1.119240e-06,-1.899686e-06
5.670000e-10,-9.964708e-07,-1.848594e-06
5.672000e-10,-1.033009e-06,-1.852463e-06
5.674000e-10,-1.215971e-06,-1.908561e-06
5.676000e-10,-1.504347e-06,-2.003893e-06
5.678000e-10,-1.838264e-06,-2.118397e-06
5.680000e-10,-2.151545e-06,-2.229368e-06
5.682000e-10,-2.384991e-06,-2.316166e-06
5.684000e-10,-2.497723e-06,-2.364245e-06
5.686000e-10,-2.474453e-06,-2.367730e-06
5.688000e-10,-2.327392e-06,-2.330104e-06
5.690000e-10,-2.092653e-06,-2.262980e-06
5.692000e-10,-1.822064e-06,-2.183305e-06
5.694000e-10,-1.572209e-06,-2.109657e-06
5.696000e-10,-1.392990e-06,-2.058427e-06
5.698000e-10,-1.317998e-06,-2.040677e-06
5.700000e-10,-1.358558e-06,-2.060252e-06
5.702000e-10,-1.502479e-06,-2.113478e-06
5.704000e-10,-1.717558e-06,-2.190378e-06
5.706000e-10,-1.958934e-06,-2.277097e-06
5.708000e-10,-2.178641e-06,-2.358943e-06
5.710000e-10,-2.335337e-06,-2.423391e-06
5.712000e-10,-2.402249e-06,-2.462456e-06
5.714000e-10,-2.371812e-06,-2.473972e-06
5.716000e-10,-2.256224e-06,-2.461601e-06
5.718000e-10,-2.083990e-06,-2.433664e-06
5.720000e-10,-1.893360e-06,-2.401096e-06
5.722000e-10,-1.724104e-06,-2.375011e-06
5.724000e-10,-1.609417e-06,-2.364409e-06
5.726000e-10,-1.569556e-06,-2.374466e-06
5.728000e-10,-1.608448e-06,-2.405732e-06
5.730000e-10,-1.713805e-06,-2.454325e-06
5.732000e-10,-1.860533e-06,-2.513009e-06
5.734000e-10,-2.016588e-06,-2.572876e-06
5.736000e-10,-2.149926e-06,-2.625240e-06
5.738000e-10,-2.235073e-06,-2.663343e-06
5.740000e-10,-2.257982e-06,-2.683542e-06
5.742000e-10,-2.218264e-06,-2.685781e-06
5.744000e-10,-2.128475e-06,-2.673317e-06
5.746000e-10,-2.010770e-06,-2.651805e-06
5.748000e-10,-1.891757e-06,-2.628013e-06
5.750000e-10,-1.796710e-06,-2.608427e-06
5.752000e-10,-1.744393e-06,-2.598080e-06
5.754000e-10,-1.743526e-06,-2.599792e-06
5.756000e-10,-1.791554e-06,-2.613954e-06
5.758000e-10,-1.875831e-06,-2.638851e-06
5.760000e-10,-1.976849e-06,-2.671386e-06
5.762000e-10,-2.072721e-06,-2.708015e-06
5.764000e-10,-2.143898e-06,-2.745663e-06
5.766000e-10,-2.177124e-06,-2.782393e-06
5.768000e-10,-2.167847e-06,-2.817668e-06
5.770000e-10,-2.120657e-06,-2.852160e-06
5.772000e-10,-2.047787e-06,-2.887132e-06
5.774000e-10,-1.966089e-06,-2.923558e-06
5.776000e-10,-1.893227e-06,-2.961215e-06
5.778000e-10,-1.843914e-06,-2.997989e-06
5.780000e-10,-1.827008e-06,-3.029641e-06
5.782000e-10,-1.844015e-06,-3.050175e-06
5.784000e-10,-1.889228e-06,-3.052815e-06
5.786000e-10,-1.951391e-06,-3.031457e-06
5.788000e-10,-2.016423e-06,-2.982322e-06
5.790000e-10,-2.070576e-06,-2.905428e-06
5.792000e-10,-2.103321e-06,-2.805502e-06
5.794000e-10,-2.109368e-06,-2.692031e-06
5.796000e-10,-2.089442e-06,-2.578294e-06
5.798000e-10,-2.049737e-06,-2.479458e-06
5.800000e-10,-2.000235e-06,-2.410047e-06
5.802000e-10,-1.952319e-06,-2.381257e-06
5.804000e-10,-1.916246e-06,-2.398680e-06
5.806000e-10,-1.899013e-06,-2.460958e-06
5.808000e-10,-1.903059e-06,-2.559710e-06
5.810000e-10,-1.926026e-06,-2.680801e-06
5.812000e-10,-1.961565e-06,-2.806749e-06
5.814000e-10,-2.000955e-06,-2.919792e-06
5.816000e-10,-2.035131e-06,-3.004983e-06
5.818000e-10,-2.056669e-06,-3.052693e-06
5.820000e-10,-2.061294e-06,-3.059998e-06
5.822000e-10,-2.048631e-06,-3.030721e-06
5.824000e-10,-2.022069e-06,-2.974151e-06
5.826000e-10,-1.987824e-06,-2.902796e-06
5.828000e-10,-1.953451e-06,-2.829696e-06
5.830000e-10,-1.926157e-06,-2.765887e-06
5.832000e-10,-1.911276e-06,-2.718556e-06
5.834000e-10,-1.911235e-06,-2.690222e-06
5.836000e-10,-1.925189e-06,-2.678999e-06
5.838000e-10,-1.949375e-06,-2.679791e-06
5.840000e-10,-1.978058e-06,-2.686003e-06
5.842000e-10,-2.004835e-06,-2.691341e-06
5.844000e-10,-2.024007e-06,-2.691234e-06
5.846000e-10,-2.031718e-06,-2.683602e-06
5.848000e-10,-2.026648e-06,-2.668863e-06
5.850000e-10,-2.010128e-06,-2.649280e-06
5.852000e-10,-1.985708e-06,-2.627915e-06
5.854000e-10,-1.958283e-06,-2.607527e-06
5.856000e-10,-1.933004e-06,-2.589740e-06
5.858000e-10,-1.914206e-06,-2.574690e-06
5.860000e-10,-1.904577e-06,-2.561216e-06
5.862000e-10,-1.904720e-06,-2.547503e-06
5.864000e-10,-1.913174e-06,-2.531942e-06
5.866000e-10,-1.926856e-06,-2.513946e-06
5.868000e-10,-1.941808e-06,-2.494456e-06
5.870000e-10,-1.954059e-06,-2.475981e-06
5.872000e-10,-1.960433e-06,-2.462142e-06
5.874000e-10,-1.959130e-06,-2.456837e-06
5.876000e-10,-1.949989e-06,-2.463228e-06
5.878000e-10,-1.934393e-06,-2.482824e-06
5.880000e-10,-1.914873e-06,-2.514888e-06
5.882000e-10,-1.894522e-06,-2.556317e-06
5.884000e-10,-1.876332e-06,-2.602046e-06
5.886000e-10,-1.862628e-06,-2.645872e-06
5.888000e-10,-1.854674e-06,-2.681519e-06
5.890000e-10,-1.852537e-06,-2.703720e-06
5.892000e-10,-1.855204e-06,-2.709080e-06
5.894000e-10,-1.860901e-06,-2.696563e-06
5.896000e-10,-1.867540e-06,-2.667531e-06
5.898000e-10,-1.873182e-06,-2.625373e-06
5.900000e-10,-1.876420e-06,-2.574815e-06
5.902000e-10,-1.876624e-06,-2.521105e-06
5.904000e-10,-1.873988e-06,-2.469214e-06
5.906000e-10,-1.869417e-06,-2.423222e-06
5.908000e-10,-1.864267e-06,-2.385940e-06
5.910000e-10,-1.860026e-06,-2.358811e-06
5.912000e-10,-1.857988e-06,-2.342033e-06
5.914000e-10,-1.859004e-06,-2.334832e-06
5.916000e-10,-1.863334e-06,-2.335788e-06
5.918000e-10,-1.870633e-06,-2.343155e-06
5.920000e-10,-1.880055e-06,-2.355109e-06
5.922000e-10,-1.890439e-06,-2.369924e-06
5.924000e-10,-1.900541e-06,-2.386091e-06
5.926000e-10,-1.909259e-06,-2.402388e-06
5.928000e-10,-1.915805e-06,-2.417947e-06
5.930000e-10,-1.919807e-06,-2.432303e-06
5.932000e-10,-1.921329e-06,-2.445440e-06
5.934000e-10,-1.920812e-06,-2.457784e-06
5.936000e-10,-1.918957e-06,-2.470140e-06
5.938000e-10,-1.916588e-06,-2.483540e-06
5.940000e-10,-1.914512e-06,-2.499005e-06
5.942000e-10,-1.913405e-06,-2.517273e-06
5.944000e-10,-1.913744e-06,-2.538505e-06
5.946000e-10,-1.915783e-06,-2.562082e-06
5.948000e-10,-1.919565e-06,-2.586520e-06
5.950000e-10,-1.924977e-06,-2.609562e-06
5.952000e-10,-1.931809e-06,-2.628449e-06
5.954000e-10,-1.939816e-06,-2.640345e-06
5.956000e-10,-1.948774e-06,-2.642838e-06
5.958000e-10,-1.958504e-06,-2.634424e-06
5.960000e-10,-1.968888e-06,-2.614890e-06
5.962000e-10,-1.979856e-06,-2.585497e-06
5.964000e-10,-1.991361e-06,-2.548923e-06
5.966000e-10,-2.003356e-06,-2.508967e-06
5.968000e-10,-2.015761e-06,-2.470065e-06
5.970000e-10,-2.028446e-06,-2.436684e-06
5.972000e-10,-2.041224e-06,-2.412726e-06
5.974000e-10,-2.053859e-06,-2.401032e-06
5.976000e-10,-2.066079e-06,-2.403073e-06
5.978000e-10,-2.077614e-06,-2.418875e-06
5.980000e-10,-2.088227e-06,-2.447176e-06
5.982000e-10,-2.097756e-06,-2.485759e-06
5.984000e-10,-2.106152e-06,-2.531889e-06
5.986000e-10,-2.113504e-06,-2.582747e-06
5.988000e-10,-2.120056e-06,-2.635777e-06
5.990000e-10,-2.126205e-06,-2.688885e-06
5.992000e-10,-2.132483e-06,-2.740458e-06
5.994000e-10,-2.139512e-06,-2.789236e-06
5.996000e-10,-2.147951e-06,-2.834097e-06
5.998000e-10,-2.158427e-06,-2.873831e-06
6.000000e-10,-2.171461e-06,-2.906995e-06
6.002000e-10,-2.187402e-06,-2.931908e-06
6.004000e-10,-2.206370e-06,-2.946822e-06
6.006000e-10,-2.228233e-06,-2.950243e-06
6.008000e-10,-2.252596e-06,-2.941342e-06
6.010000e-10,-2.278839e-06,-2.920376e-06
6.012000e-10,-2.306170e-06,-2.888994e-06
6.014000e-10,-2.333712e-06,-2.850357e-06
6.016000e-10,-2.360596e-06,-2.809000e-06
6.018000e-10,-2.386061e-06,-2.770436e-06
6.020000e-10,-2.409544e-06,-2.740542e-06
6.022000e-10,-2.430742e-06,-2.724811e-06
6.024000e-10,-2.449652e-06,-2.727606e-06
6.026000e-10,-2.466575e-06,-2.751541e-06
6.028000e-10,-2.482077e-06,-2.797087e-06
6.030000e-10,-2.496938e-06,-2.862494e-06
6.032000e-10,-2.512061e-06,-2.944032e-06
6.034000e-10,-2.528383e-06,-3.036513e-06
6.036000e-10,-2.546782e-06,-3.134004e-06
6.038000e-10,-2.567993e-06,-3.230606e-06
6.040000e-10,-2.592548e-06,-3.321172e-06
6.042000e-10,-2.620734e-06,-3.401848e-06
6.044000e-10,-2.652584e-06,-3.470375e-06
6.046000e-10,-2.687894e-06,-3.526110e-06
6.048000e-10,-2.726259e-06,-3.569818e-06
6.050000e-10,-2.767128e-06,-3.603290e-06
6.052000e-10,-2.809868e-06,-3.628883e-06
6.054000e-10,-2.853832e-06,-3.649093e-06
6.056000e-10,-2.898420e-06,-3.666213e-06
6.058000e-10,-2.943134e-06,-3.682151e-06
6.060000e-10,-2.987612e-06,-3.698392e-06
6.062000e-10,-3.031652e-06,-3.716096e-06
6.064000e-10,-3.075218e-06,-3.736264e-06
6.066000e-10,-3.118430e-06,-3.759918e-06
6.068000e-10,-3.161544e-06,-3.788249e-06
6.070000e-10,-3.204922e-06,-3.822668e-06
6.072000e-10,-3.248994e-06,-3.864781e-06
6.074000e-10,-3.294231e-06,-3.916268e-06
6.076000e-10,-3.341109e-06,-3.978722e-06
6.078000e-10,-3.390085e-06,-4.053472e-06
6.080000e-10,-3.441578e-06,-4.141431e-06
6.082000e-10,-3.495963e-06,-4.243010e-06
6.084000e-10,-3.553558e-06,-4.358092e-06
6.086000e-10,-3.614634e-06,-4.486084e-06
6.088000e-10,-3.679409e-06,-4.626002e-06
6.090000e-10,-3.748061e-06,-4.776602e-06
6.092000e-10,-3.820726e-06,-4.936496e-06
6.094000e-10,-3.897501e-06,-5.104254e-06
6.096000e-10,-3.978446e-06,-5.278482e-06
6.098000e-10,-4.063583e-06,-5.457863e-06
6.100000e-10,-4.152894e-06,-5.641185e-06
6.102000e-10,-4.246325e-06,-5.827360e-06
6.104000e-10,-4.343790e-06,-6.015446e-06
6.106000e-10,-4.445177e-06,-6.204677e-06
6.108000e-10,-4.550362e-06,-6.394504e-06
6.110000e-10,-4.659225e-06,-6.584635e-06
6.112000e-10,-4.771667e-06,-6.775052e-06
6.114000e-10,-4.887626e-06,-6.966009e-06
6.116000e-10,-5.007091e-06,-7.157970e-06
6.118000e-10,-5.130108e-06,-7.351513e-06
6.120000e-10,-5.256784e-06,-7.547182e-06
6.122000e-10,-5.387279e-06,-7.745315e-06
6.124000e-10,-5.521788e-06,-7.945866e-06
6.126000e-10,-5.660521e-06,-8.148255e-06
6.128000e-10,-5.803673e-06,-8.351265e-06
6.130000e-10,-5.951391e-06,-8.553011e-06
6.132000e-10,-6.103742e-06,-8.750996e-06
6.134000e-10,-6.260680e-06,-8.942242e-06
6.136000e-10,-6.422016e-06,-9.123503e-06
6.138000e-10,-6.587394e-06,-9.291517e-06
6.140000e-10,-6.756269e-06,-9.443289e-06
6.142000e-10,-6.927897e-06,-9.576369e-06
6.144000e-10,-7.101328e-06,-9.689090e-06
6.146000e-10,-7.275407e-06,-9.780764e-06
6.148000e-10,-7.448791e-06,-9.851798e-06
6.150000e-10,-7.619968e-06,-9.903733e-06
6.152000e-10,-7.787303e-06,-9.939187e-06
6.154000e-10,-7.949087e-06,-9.961719e-06
6.156000e-10,-8.103612e-06,-9.975602e-06
6.158000e-10,-8.249255e-06,-9.985526e-06
6.160000e-10,-8.384575e-06,-9.996246e-06
6.162000e-10,-8.508419e-06,-1.001220e-05
6.164000e-10,-8.620025e-06,-1.003715e-05
6.166000e-10,-8.719103e-06,-1.007381e-05
6.168000e-10,-8.805908e-06,-1.012366e-05
6.170000e-10,-8.881261e-06,-1.018673e-05
6.172000e-10,-8.946540e-06,-1.026166e-05
6.174000e-10,-9.003614e-06,-1.034578e-05
6.176000e-10,-9.054739e-06,-1.043543e-05
6.178000e-10,-9.102406e-06,-1.052630e-05
6.180000e-10,-9.149170e-06,-1.061391e-05
6.182000e-10,-9.197456e-06,-1.069404e-05
6.184000e-10,-9.249385e-06,-1.076315e-05
6.186000e-10,-9.306608e-06,-1.081875e-05
6.188000e-10,-9.370191e-06,-1.085957e-05
6.190000e-10,-9.440538e-06,-1.088567e-05
6.192000e-10,-9.517377e-06,-1.089830e-05
6.194000e-10,-9.599795e-06,-1.089975e-05
6.196000e-10,-9.686321e-06,-1.089297e-05
6.198000e-10,-9.775055e-06,-1.088124e-05
6.200000e-10,-9.863819e-06,-1.086778e-05
6.202000e-10,-9.950334e-06,-1.085535e-05
6.204000e-10,-1.003240e-05,-1.084605e-05
6.206000e-10,-1.010807e-05,-1.084105e-05
6.208000e-10,-1.017580e-05,-1.084059e-05
6.210000e-10,-1.023460e-05,-1.084395e-05
6.212000e-10,-1.028410e-05,-1.084961e-05
6.214000e-10,-1.032461e-05,-1.085543e-05
6.216000e-10,-1.035711e-05,-1.085887e-05
6.218000e-10,-1.038314e-05,-1.085721e-05
6.220000e-10,-1.040474e-05,-1.084777e-05
6.222000e-10,-1.042420e-05,-1.082807e-05
6.224000e-10,-1.044390e-05,-1.079592e-05
6.226000e-10,-1.046606e-05,-1.074944e-05
6.228000e-10,-1.049254e-05,-1.068705e-05
6.230000e-10,-1.052467e-05,-1.060738e-05
6.232000e-10,-1.056309e-05,-1.050918e-05
6.234000e-10,-1.060774e-05,-1.039122e-05
6.236000e-10,-1.065785e-05,-1.025216e-05
6.238000e-10,-1.071206e-05,-1.009047e-05
6.240000e-10,-1.076858e-05,-9.904449e-06
6.242000e-10,-1.082534e-05,-9.692290e-06
6.244000e-10,-1.088028e-05,-9.452273e-06
6.246000e-10,-1.093155e-05,-9.183189e-06
6.248000e-10,-1.097767e-05,-8.885003e-06
6.250000e-10,-1.101770e-05,-8.559836e-06
6.252000e-10,-1.105131e-05,-8.213205e-06
6.254000e-10,-1.107879e-05,-7.855331e-06
6.256000e-10,-1.110101e-05,-7.502090e-06
6.258000e-10,-1.111927e-05,-7.175070e-06
6.260000e-10,-1.113516e-05,-6.900230e-06
6.262000e-10,-1.115040e-05,-6.704998e-06
6.264000e-10,-1.116662e-05,-6.614044e-06
6.266000e-10,-1.118520e-05,-6.644478e-06
6.268000e-10,-1.120715e-05,-6.801467e-06
6.270000e-10,-1.123300e-05,-7.075386e-06
6.272000e-10,-1.126276e-05,-7.441332e-06
6.274000e-10,-1.129600e-05,-7.861410e-06
6.276000e-10,-1.133186e-05,-8.289531e-06
6.278000e-10,-1.136924e-05,-8.677883e-06
6.280000e-10,-1.140690e-05,-8.983838e-06
6.282000e-10,-1.144361e-05,-9.175926e-06
6.284000e-10,-1.147833e-05,-9.237750e-06
6.286000e-10,-1.151025e-05,-9.169185e-06
6.288000e-10,-1.153891e-05,-8.984858e-06
6.290000e-10,-1.156424e-05,-8.710511e-06
6.292000e-10,-1.158648e-05,-8.378267e-06
6.294000e-10,-1.160620e-05,-8.021928e-06
6.296000e-10,-1.162415e-05,-7.673246e-06
6.298000e-10,-1.164118e-05,-7.359602e-06
6.300000e-10,-1.165812e-05,-7.103042e-06
6.302000e-10,-1.167569e-05,-6.920214e-06
6.304000e-10,-1.169439e-05,-6.822572e-06
6.306000e-10,-1.171450e-05,-6.816340e-06
6.308000e-10,-1.173601e-05,-6.902008e-06
6.310000e-10,-1.175870e-05,-7.073454e-06
6.312000e-10,-1.178218e-05,-7.317111e-06
6.314000e-10,-1.180592e-05,-7.611720e-06
6.316000e-10,-1.182937e-05,-7.929145e-06
6.318000e-10,-1.185204e-05,-8.236515e-06
6.320000e-10,-1.187355e-05,-8.499578e-06
6.322000e-10,-1.189370e-05,-8.686862e-06
6.324000e-10,-1.191246e-05,-8.773965e-06
6.326000e-10,-1.192996e-05,-8.747253e-06
6.328000e-10,-1.194649e-05,-8.606305e-06
6.330000e-10,-1.196237e-05,-8.364695e-06
6.332000e-10,-1.197798e-05,-8.048910e-06
6.334000e-10,-1.199361e-05,-7.695491e-06
6.336000e-10,-1.200946e-05,-7.346679e-06
6.338000e-10,-1.202559e-05,-7.045084e-06
6.340000e-10,-1.204191e-05,-6.828056e-06
6.342000e-10,-1.205817e-05,-6.722540e-06
6.344000e-10,-1.207400e-05,-6.741191e-06
6.346000e-10,-1.208899e-05,-6.880363e-06
6.348000e-10,-1.210267e-05,-7.120374e-06
6.350000e-10,-1.211465e-05,-7.428042e-06
6.352000e-10,-1.212461e-05,-7.761191e-06
6.354000e-10,-1.213238e-05,-8.074437e-06
6.356000e-10,-1.213795e-05,-8.325410e-06
6.358000e-10,-1.214146e-05,-8.480456e-06
6.360000e-10,-1.214318e-05,-8.519027e-06
6.362000e-10,-1.214347e-05,-8.436161e-06
6.364000e-10,-1.214275e-05,-8.242793e-06
6.366000e-10,-1.214143e-05,-7.963961e-06
6.368000e-10,-1.213988e-05,-7.635221e-06
6.370000e-10,-1.213838e-05,-7.297817e-06
6.372000e-10,-1.213713e-05,-6.993246e-06
6.374000e-10,-1.213622e-05,-6.757943e-06
6.376000e-10,-1.213563e-05,-6.618730e-06
6.378000e-10,-1.213529e-05,-6.589614e-06
6.380000e-10,-1.213507e-05,-6.670296e-06
6.382000e-10,-1.213488e-05,-6.846541e-06
6.384000e-10,-1.213465e-05,-7.092310e-06
6.386000e-10,-1.213442e-05,-7.373351e-06
6.388000e-10,-1.213437e-05,-7.651718e-06
6.390000e-10,-1.213482e-05,-7.890629e-06
6.392000e-10,-1.213621e-05,-8.059025e-06
6.394000e-10,-1.213914e-05,-8.135289e-06
6.396000e-10,-1.214431e-05,-8.109693e-06
6.398000e-10,-1.215246e-05,-7.985347e-06
6.400000e-10,-1.216437e-05,-7.777601e-06
6.402000e-10,-1.218077e-05,-7.511997e-06
6.404000e-10,-1.220232e-05,-7.221049e-06
6.406000e-10,-1.222953e-05,-6.940224e-06
6.408000e-10,-1.226276e-05,-6.703601e-06
6.410000e-10,-1.230215e-05,-6.539720e-06
6.412000e-10,-1.234759e-05,-6.468127e-06
6.414000e-10,-1.239878e-05,-6.497053e-06
6.416000e-10,-1.245513e-05,-6.622489e-06
6.418000e-10,-1.251587e-05,-6.828805e-06
6.420000e-10,-1.258005e-05,-7.090795e-06
6.422000e-10,-1.264659e-05,-7.376897e-06
6.424000e-10,-1.271435e-05,-7.653159e-06
6.426000e-10,-1.278217e-05,-7.887438e-06
6.428000e-10,-1.284899e-05,-8.053314e-06
6.430000e-10,-1.291388e-05,-8.133240e-06
6.432000e-10,-1.297615e-05,-8.120570e-06
6.434000e-10,-1.303540e-05,-8.020244e-06
6.436000e-10,-1.309157e-05,-7.848070e-06
6.438000e-10,-1.314501e-05,-7.628683e-06
6.440000e-10,-1.319643e-05,-7.392440e-06
6.442000e-10,-1.324692e-05,-7.171617e-06
6.444000e-10,-1.329789e-05,-6.996373e-06
6.446000e-10,-1.335099e-05,-6.891000e-06
6.448000e-10,-1.340800e-05,-6.870927e-06
6.450000e-10,-1.347072e-05,-6.940877e-06
6.452000e-10,-1.354083e-05,-7.094409e-06
6.454000e-10,-1.361978e-05,-7.314884e-06
6.456000e-10,-1.370862e-05,-7.577727e-06
6.458000e-10,-1.380799e-05,-7.853655e-06
6.460000e-10,-1.391793e-05,-8.112448e-06
6.462000e-10,-1.403795e-05,-8.326755e-06
6.464000e-10,-1.416699e-05,-8.475463e-06
6.466000e-10,-1.430349e-05,-8.546205e-06
6.468000e-10,-1.444549e-05,-8.536751e-06
6.470000e-10,-1.459077e-05,-8.455107e-06
6.472000e-10,-1.473705e-05,-8.318363e-06
6.474000e-10,-1.488214e-05,-8.150424e-06
6.476000e-10,-1.502418e-05,-7.978937e-06
6.478000e-10,-1.516177e-05,-7.831781e-06
6.480000e-10,-1.529417e-05,-7.733569e-06
6.482000e-10,-1.542140e-05,-7.702613e-06
6.484000e-10,-1.554428e-05,-7.748736e-06
6.486000e-10,-1.566442e-05,-7.872192e-06
6.488000e-10,-1.578417e-05,-8.063826e-06
6.490000e-10,-1.590641e-05,-8.306436e-06
6.492000e-10,-1.603440e-05,-8.577108e-06
6.494000e-10,-1.617154e-05,-8.850226e-06
6.496000e-10,-1.632104e-05,-9.100732e-06
6.498000e-10,-1.648573e-05,-9.307219e-06
6.500000e-10,-1.666778e-05,-9.454482e-06
6.502000e-10,-1.686853e-05,-9.535227e-06
6.504000e-10,-1.708839e-05,-9.550763e-06
6.506000e-10,-1.732681e-05,-9.510639e-06
6.508000e-10,-1.758231e-05,-9.431279e-06
6.510000e-10,-1.785266e-05,-9.333833e-06
6.512000e-10,-1.813508e-05,-9.241493e-06
6.514000e-10,-1.842651e-05,-9.176627e-06
6.516000e-10,-1.872391e-05,-9.158086e-06
6.518000e-10,-1.902457e-05,-9.199012e-06
6.520000e-10,-1.932639e-05,-9.305422e-06
6.522000e-10,-1.962808e-05,-9.475722e-06
6.524000e-10,-1.992937e-05,-9.701192e-06
6.526000e-10,-2.023100e-05,-9.967337e-06
6.528000e-10,-2.053481e-05,-1.025591e-05
6.530000e-10,-2.084354e-05,-1.054730e-05
6.532000e-10,-2.116073e-05,-1.082300e-05
6.534000e-10,-2.149045e-05,-1.106779e-05
6.536000e-10,-2.183709e-05,-1.127138e-05
6.538000e-10,-2.220503e-05,-1.142944e-05
6.540000e-10,-2.259848e-05,-1.154379e-05
6.542000e-10,-2.302121e-05,-1.162187e-05
6.544000e-10,-2.347643e-05,-1.167555e-05
6.546000e-10,-2.396674e-05,-1.171952e-05
6.548000e-10,-2.449412e-05,-1.176942e-05
6.550000e-10,-2.505999e-05,-1.183993e-05
6.552000e-10,-2.566535e-05,-1.194317e-05
6.554000e-10,-2.631100e-05,-1.208746e-05
6.556000e-10,-2.699766e-05,-1.227666e-05
6.558000e-10,-2.772626e-05,-1.251017e-05
6.560000e-10,-2.849806e-05,-1.278339e-05
6.562000e-10,-2.931487e-05,-1.308882e-05
6.564000e-10,-3.017915e-05,-1.341725e-05
6.566000e-10,-3.109409e-05,-1.375926e-05
6.568000e-10,-3.206363e-05,-1.410648e-05
6.570000e-10,-3.309251e-05,-1.445262e-05
6.572000e-10,-3.418616e-05,-1.479418e-05
6.574000e-10,-3.535061e-05,-1.513067e-05
6.576000e-10,-3.659239e-05,-1.546445e-05
6.578000e-10,-3.791829e-05,-1.580018e-05
6.580000e-10,-3.933515e-05,-1.614409e-05
6.582000e-10,-4.084946e-05,-1.650306e-05
6.584000e-10,-4.246691e-05,-1.688379e-05
6.586000e-10,-4.419180e-05,-1.729201e-05
6.588000e-10,-4.602613e-05,-1.773199e-05
6.590000e-10,-4.796858e-05,-1.820629e-05
6.592000e-10,-5.001318e-05,-1.871584e-05
6.594000e-10,-5.214774e-05,-1.926023e-05
6.596000e-10,-5.435220e-05,-1.983826e-05
6.598000e-10,-5.659717e-05,-2.044859e-05
6.600000e-10,-5.884283e-05,-2.109039e-05
6.602000e-10,-6.103895e-05,-2.176391e-05
6.604000e-10,-6.312633e-05,-2.247094e-05
6.606000e-10,-6.504007e-05,-2.321502e-05
6.608000e-10,-6.671494e-05,-2.400144e-05
6.610000e-10,-6.809220e-05,-2.483706e-05
6.612000e-10,-6.912701e-05,-2.572999e-05
6.614000e-10,-6.979529e-05,-2.668909e-05
6.616000e-10,-7.009833e-05,-2.772350e-05
6.618000e-10,-7.006447e-05,-2.884206e-05
6.620000e-10,-6.974726e-05,-3.005285e-05
