time,"I(LQ|XBFR1)","I(LQ|XCONST1)","I(LQ|XBFR2)","I(LQ|XCONST2)","I(LQ|XBFR3)","I(LQ|X1)","I(LQ|X2)"
1.819600e-09,7.033972e-05,7.543165e-05,7.033972e-05,7.543165e-05,7.033973e-05,8.838105e-05,8.504355e-05
1.819800e-09,7.025178e-05,7.530773e-05,7.025178e-05,7.530773e-05,7.025178e-05,8.851572e-05,8.503453e-05
1.820000e-09,7.016108e-05,7.517968e-05,7.016108e-05,7.517968e-05,7.016108e-05,8.864808e-05,8.501523e-05
1.820200e-09,7.006445e-05,7.504349e-05,7.006445e-05,7.504349e-05,7.006445e-05,8.877440e-05,8.498637e-05
1.820400e-09,6.995921e-05,7.489599e-05,6.995921e-05,7.489599e-05,6.995921e-05,8.889088e-05,8.494998e-05
1.820600e-09,6.984357e-05,7.473518e-05,6.984357e-05,7.473518e-05,6.984357e-05,8.899422e-05,8.490884e-05
1.820800e-09,6.971687e-05,7.456046e-05,6.971687e-05,7.456046e-05,6.971687e-05,8.908233e-05,8.486600e-05
1.821000e-09,6.957972e-05,7.437256e-05,6.957972e-05,7.437256e-05,6.957972e-05,8.915471e-05,8.482417e-05
1.821200e-09,6.943406e-05,7.417334e-05,6.943406e-05,7.417334e-05,6.943406e-05,8.921274e-05,8.478531e-05
1.821400e-09,6.928294e-05,7.396548e-05,6.928294e-05,7.396548e-05,6.928294e-05,8.925951e-05,8.475033e-05
1.821600e-09,6.913037e-05,7.375198e-05,6.913037e-05,7.375198e-05,6.913037e-05,8.929938e-05,8.471908e-05
1.821800e-09,6.898089e-05,7.353580e-05,6.898089e-05,7.353580e-05,6.898089e-05,8.933740e-05,8.469048e-05
1.822000e-09,6.883910e-05,7.331939e-05,6.883910e-05,7.331939e-05,6.883910e-05,8.937845e-05,8.466283e-05
1.822200e-09,6.870915e-05,7.310443e-05,6.870915e-05,7.310443e-05,6.870915e-05,8.942660e-05,8.463421e-05
1.822400e-09,6.859414e-05,7.289166e-05,6.859414e-05,7.289166e-05,6.859414e-05,8.948443e-05,8.460283e-05
1.822600e-09,6.849563e-05,7.268077e-05,6.849563e-05,7.268077e-05,6.849563e-05,8.955272e-05,8.456743e-05
1.822800e-09,6.841325e-05,7.247056e-05,6.841325e-05,7.247056e-05,6.841325e-05,8.963036e-05,8.452741e-05
1.823000e-09,6.834441e-05,7.225910e-05,6.834441e-05,7.225910e-05,6.834441e-05,8.971455e-05,8.448287e-05
1.823200e-09,6.828437e-05,7.204399e-05,6.828437e-05,7.204399e-05,6.828437e-05,8.980123e-05,8.443455e-05
1.823400e-09,6.822653e-05,7.182265e-05,6.822653e-05,7.182265e-05,6.822653e-05,8.988562e-05,8.438352e-05
1.823600e-09,6.816304e-05,7.159266e-05,6.816304e-05,7.159266e-05,6.816304e-05,8.996286e-05,8.433099e-05
1.823800e-09,6.808561e-05,7.135195e-05,6.808561e-05,7.135195e-05,6.808561e-05,9.002856e-05,8.427791e-05
1.824000e-09,6.798649e-05,7.109902e-05,6.798649e-05,7.109902e-05,6.798650e-05,9.007925e-05,8.422482e-05
1.824200e-09,6.785952e-05,7.083303e-05,6.785952e-05,7.083303e-05,6.785952e-05,9.011270e-05,8.417169e-05
1.824400e-09,6.770092e-05,7.055382e-05,6.770092e-05,7.055382e-05,6.770092e-05,9.012806e-05,8.411788e-05
1.824600e-09,6.750991e-05,7.026181e-05,6.750991e-05,7.026181e-05,6.750991e-05,9.012580e-05,8.406230e-05
1.824800e-09,6.728892e-05,6.995784e-05,6.728892e-05,6.995784e-05,6.728892e-05,9.010760e-05,8.400358e-05
1.825000e-09,6.704330e-05,6.964304e-05,6.704330e-05,6.964304e-05,6.704330e-05,9.007606e-05,8.394034e-05
1.825200e-09,6.678071e-05,6.931857e-05,6.678071e-05,6.931857e-05,6.678071e-05,9.003448e-05,8.387145e-05
1.825400e-09,6.651016e-05,6.898545e-05,6.651016e-05,6.898545e-05,6.651016e-05,8.998650e-05,8.379626e-05
1.825600e-09,6.624090e-05,6.864440e-05,6.624090e-05,6.864440e-05,6.624090e-05,8.993585e-05,8.371475e-05
1.825800e-09,6.598129e-05,6.829575e-05,6.598129e-05,6.829575e-05,6.598129e-05,8.988606e-05,8.362755e-05
1.826000e-09,6.573790e-05,6.793939e-05,6.573790e-05,6.793939e-05,6.573790e-05,8.984013e-05,8.353588e-05
1.826200e-09,6.551486e-05,6.757479e-05,6.551486e-05,6.757479e-05,6.551485e-05,8.980034e-05,8.344135e-05
1.826400e-09,6.531354e-05,6.720105e-05,6.531354e-05,6.720105e-05,6.531354e-05,8.976794e-05,8.334575e-05
1.826600e-09,6.513268e-05,6.681698e-05,6.513268e-05,6.681698e-05,6.513268e-05,8.974310e-05,8.325075e-05
1.826800e-09,6.496869e-05,6.642121e-05,6.496869e-05,6.642121e-05,6.496869e-05,8.972477e-05,8.315762e-05
1.827000e-09,6.481626e-05,6.601227e-05,6.481626e-05,6.601227e-05,6.481626e-05,8.971079e-05,8.306704e-05
1.827200e-09,6.466900e-05,6.558868e-05,6.466900e-05,6.558868e-05,6.466900e-05,8.969808e-05,8.297897e-05
1.827400e-09,6.452007e-05,6.514897e-05,6.452007e-05,6.514897e-05,6.452007e-05,8.968295e-05,8.289262e-05
1.827600e-09,6.436271e-05,6.469176e-05,6.436271e-05,6.469176e-05,6.436271e-05,8.966147e-05,8.280652e-05
1.827800e-09,6.419064e-05,6.421570e-05,6.419064e-05,6.421570e-05,6.419064e-05,8.962988e-05,8.271876e-05
1.828000e-09,6.399833e-05,6.371948e-05,6.399833e-05,6.371948e-05,6.399833e-05,8.958490e-05,8.262715e-05
1.828200e-09,6.378118e-05,6.320177e-05,6.378118e-05,6.320177e-05,6.378118e-05,8.952403e-05,8.252953e-05
1.828400e-09,6.353563e-05,6.266119e-05,6.353563e-05,6.266119e-05,6.353563e-05,8.944571e-05,8.242407e-05
1.828600e-09,6.325932e-05,6.209622e-05,6.325932e-05,6.209622e-05,6.325932e-05,8.934930e-05,8.230940e-05
1.828800e-09,6.295122e-05,6.150523e-05,6.295122e-05,6.150523e-05,6.295122e-05,8.923502e-05,8.218484e-05
1.829000e-09,6.261180e-05,6.088642e-05,6.261180e-05,6.088642e-05,6.261180e-05,8.910378e-05,8.205042e-05
1.829200e-09,6.224319e-05,6.023778e-05,6.224319e-05,6.023778e-05,6.224319e-05,8.895694e-05,8.190682e-05
1.829400e-09,6.184914e-05,5.955713e-05,6.184914e-05,5.955713e-05,6.184914e-05,8.879612e-05,8.175527e-05
1.829600e-09,6.143495e-05,5.884205e-05,6.143495e-05,5.884205e-05,6.143495e-05,8.862302e-05,8.159733e-05
1.829800e-09,6.100710e-05,5.808991e-05,6.100710e-05,5.808991e-05,6.100710e-05,8.843931e-05,8.143464e-05
1.830000e-09,6.057272e-05,5.729780e-05,6.057272e-05,5.729780e-05,6.057272e-05,8.824655e-05,8.126873e-05
1.830200e-09,6.013895e-05,5.646254e-05,6.013895e-05,5.646254e-05,6.013895e-05,8.804613e-05,8.110079e-05
1.830400e-09,5.971210e-05,5.558062e-05,5.971210e-05,5.558062e-05,5.971210e-05,8.783931e-05,8.093154e-05
1.830600e-09,5.929701e-05,5.464819e-05,5.929701e-05,5.464819e-05,5.929701e-05,8.762705e-05,8.076113e-05
1.830800e-09,5.889638e-05,5.366098e-05,5.889638e-05,5.366098e-05,5.889638e-05,8.740998e-05,8.058921e-05
1.831000e-09,5.851041e-05,5.261432e-05,5.851041e-05,5.261432e-05,5.851041e-05,8.718815e-05,8.041492e-05
1.831200e-09,5.813671e-05,5.150300e-05,5.813671e-05,5.150300e-05,5.813671e-05,8.696091e-05,8.023708e-05
1.831400e-09,5.777041e-05,5.032123e-05,5.777041e-05,5.032123e-05,5.777041e-05,8.672663e-05,8.005426e-05
1.831600e-09,5.740458e-05,4.906256e-05,5.740458e-05,4.906256e-05,5.740458e-05,8.648263e-05,7.986498e-05
1.831800e-09,5.703086e-05,4.771970e-05,5.703086e-05,4.771970e-05,5.703086e-05,8.622509e-05,7.966778e-05
1.832000e-09,5.664011e-05,4.628448e-05,5.664011e-05,4.628448e-05,5.664011e-05,8.594917e-05,7.946133e-05
1.832200e-09,5.622314e-05,4.474769e-05,5.622314e-05,4.474769e-05,5.622314e-05,8.564923e-05,7.924445e-05
1.832400e-09,5.577135e-05,4.309900e-05,5.577135e-05,4.309900e-05,5.577135e-05,8.531914e-05,7.901612e-05
1.832600e-09,5.527723e-05,4.132699e-05,5.527723e-05,4.132699e-05,5.527723e-05,8.495268e-05,7.877543e-05
1.832800e-09,5.473469e-05,3.941919e-05,5.473469e-05,3.941919e-05,5.473469e-05,8.454393e-05,7.852155e-05
1.833000e-09,5.413930e-05,3.736239e-05,5.413930e-05,3.736239e-05,5.413930e-05,8.408763e-05,7.825365e-05
1.833200e-09,5.348826e-05,3.514308e-05,5.348826e-05,3.514308e-05,5.348826e-05,8.357939e-05,7.797083e-05
1.833400e-09,5.278027e-05,3.274830e-05,5.278027e-05,3.274830e-05,5.278027e-05,8.301583e-05,7.767210e-05
1.833600e-09,5.201537e-05,3.016687e-05,5.201537e-05,3.016687e-05,5.201537e-05,8.239462e-05,7.735636e-05
1.833800e-09,5.119454e-05,2.739122e-05,5.119454e-05,2.739122e-05,5.119454e-05,8.171443e-05,7.702239e-05
1.834000e-09,5.031937e-05,2.441982e-05,5.031937e-05,2.441982e-05,5.031937e-05,8.097488e-05,7.666894e-05
1.834200e-09,4.939154e-05,2.126027e-05,4.939154e-05,2.126027e-05,4.939154e-05,8.017668e-05,7.629470e-05
1.834400e-09,4.841234e-05,1.793294e-05,4.841234e-05,1.793294e-05,4.841234e-05,7.932174e-05,7.589844e-05
1.834600e-09,4.738212e-05,1.447476e-05,4.738212e-05,1.447476e-05,4.738212e-05,7.841370e-05,7.547907e-05
1.834800e-09,4.629980e-05,1.094250e-05,4.629980e-05,1.094250e-05,4.629980e-05,7.745842e-05,7.503572e-05
1.835000e-09,4.516243e-05,7.414519e-06,4.516243e-05,7.414519e-06,4.516243e-05,7.646477e-05,7.456786e-05
1.835200e-09,4.396496e-05,3.989842e-06,4.396496e-05,3.989842e-06,4.396496e-05,7.544518e-05,7.407543e-05
1.835400e-09,4.270026e-05,7.837147e-07,4.270026e-05,7.837147e-07,4.270026e-05,7.441611e-05,7.355893e-05
1.835600e-09,4.135946e-05,-2.080775e-06,4.135946e-05,-2.080775e-06,4.135946e-05,7.339794e-05,7.301959e-05
1.835800e-09,3.993261e-05,-4.484267e-06,3.993261e-05,-4.484267e-06,3.993261e-05,7.241426e-05,7.245947e-05
1.836000e-09,3.840968e-05,-6.324336e-06,3.840968e-05,-6.324336e-06,3.840968e-05,7.149044e-05,7.188149e-05
1.836200e-09,3.678175e-05,-7.528267e-06,3.678175e-05,-7.528267e-06,3.678175e-05,7.065151e-05,7.128949e-05
1.836400e-09,3.504239e-05,-8.063381e-06,3.504239e-05,-8.063381e-06,3.504239e-05,6.991949e-05,7.068809e-05
1.836600e-09,3.318892e-05,-7.943444e-06,3.318892e-05,-7.943444e-06,3.318892e-05,6.931045e-05,7.008252e-05
1.836800e-09,3.122361e-05,-7.230311e-06,3.122361e-05,-7.230311e-06,3.122361e-05,6.883171e-05,6.947821e-05
1.837000e-09,2.915462e-05,-6.030538e-06,2.915462e-05,-6.030538e-06,2.915462e-05,6.847953e-05,6.888033e-05
1.837200e-09,2.699649e-05,-4.487217e-06,2.699649e-05,-4.487217e-06,2.699649e-05,6.823782e-05,6.829319e-05
1.837400e-09,2.477024e-05,-2.767887e-06,2.477024e-05,-2.767887e-06,2.477024e-05,6.807822e-05,6.771958e-05
1.837600e-09,2.250297e-05,-1.050046e-06,2.250297e-05,-1.050046e-06,2.250297e-05,6.796173e-05,6.716010e-05
1.837800e-09,2.022694e-05,4.937984e-07,2.022694e-05,4.937984e-07,2.022694e-05,6.784202e-05,6.661263e-05
1.838000e-09,1.797819e-05,1.709718e-06,1.797819e-05,1.709718e-06,1.797819e-05,6.767004e-05,6.607184e-05
1.838200e-09,1.579481e-05,2.473480e-06,1.579481e-05,2.473480e-06,1.579481e-05,6.739954e-05,6.552909e-05
1.838400e-09,1.371480e-05,2.699002e-06,1.371480e-05,2.699002e-06,1.371480e-05,6.699272e-05,6.497244e-05
1.838600e-09,1.177390e-05,2.344547e-06,1.177390e-05,2.344547e-06,1.177390e-05,6.642530e-05,6.438706e-05
1.838800e-09,1.000329e-05,1.417057e-06,1.000329e-05,1.417057e-06,1.000329e-05,6.569028e-05,6.375584e-05
1.839000e-09,8.427554e-06,-2.568974e-08,8.427554e-06,-2.568974e-08,8.427554e-06,6.479980e-05,6.306037e-05
1.839200e-09,7.063136e-06,-1.876206e-06,7.063136e-06,-1.876206e-06,7.063136e-06,6.378501e-05,6.228201e-05
1.839400e-09,5.917305e-06,-3.983308e-06,5.917305e-06,-3.983308e-06,5.917305e-06,6.269383e-05,6.140310e-05
1.839600e-09,4.987937e-06,-6.164160e-06,4.987937e-06,-6.164160e-06,4.987937e-06,6.158713e-05,6.040813e-05
1.839800e-09,4.264017e-06,-8.222218e-06,4.264017e-06,-8.222218e-06,4.264017e-06,6.053367e-05,5.928481e-05
1.840000e-09,3.726840e-06,-9.969212e-06,3.726840e-06,-9.969212e-06,3.726840e-06,5.960445e-05,5.802481e-05
1.840200e-09,3.351732e-06,-1.124793e-05,3.351732e-06,-1.124793e-05,3.351732e-06,5.886691e-05,5.662427e-05
1.840400e-09,3.110109e-06,-1.195211e-05,3.110109e-06,-1.195211e-05,3.110109e-06,5.837942e-05,5.508390e-05
1.840600e-09,2.971668e-06,-1.204034e-05,2.971668e-06,-1.204034e-05,2.971668e-06,5.818612e-05,5.340874e-05
1.840800e-09,2.906508e-06,-1.154183e-05,2.906508e-06,-1.154183e-05,2.906508e-06,5.831248e-05,5.160773e-05
1.841000e-09,2.887009e-06,-1.055322e-05,2.887009e-06,-1.055322e-05,2.887009e-06,5.876167e-05,4.969307e-05
1.841200e-09,2.889303e-06,-9.226685e-06,2.889303e-06,-9.226685e-06,2.889304e-06,5.951190e-05,4.767965e-05
1.841400e-09,2.894208e-06,-7.750643e-06,2.894208e-06,-7.750643e-06,2.894208e-06,6.051542e-05,4.558438e-05
1.841600e-09,2.887539e-06,-6.325896e-06,2.887539e-06,-6.325896e-06,2.887539e-06,6.169945e-05,4.342577e-05
1.841800e-09,2.859795e-06,-5.140554e-06,2.859795e-06,-5.140554e-06,2.859795e-06,6.296974e-05,4.122352e-05
1.842000e-09,2.805270e-06,-4.347415e-06,2.805270e-06,-4.347415e-06,2.805271e-06,6.421682e-05,3.899819e-05
1.842200e-09,2.720736e-06,-4.046536e-06,2.720736e-06,-4.046536e-06,2.720736e-06,6.532508e-05,3.677090e-05
1.842400e-09,2.603925e-06,-4.274475e-06,2.603925e-06,-4.274475e-06,2.603925e-06,6.618363e-05,3.456291e-05
1.842600e-09,2.452109e-06,-5.000736e-06,2.452109e-06,-5.000736e-06,2.452110e-06,6.669792e-05,3.239512e-05
1.842800e-09,2.261113e-06,-6.131545e-06,2.261113e-06,-6.131545e-06,2.261113e-06,6.680034e-05,3.028740e-05
1.843000e-09,2.025058e-06,-7.521081e-06,2.025058e-06,-7.521081e-06,2.025058e-06,6.645793e-05,2.825790e-05
1.843200e-09,1.737022e-06,-8.989855e-06,1.737022e-06,-8.989855e-06,1.737021e-06,6.567603e-05,2.632239e-05
1.843400e-09,1.390568e-06,-1.034875e-05,1.390568e-06,-1.034875e-05,1.390567e-06,6.449720e-05,2.449378e-05
1.843600e-09,9.818746e-07,-1.142563e-05,9.818746e-07,-1.142563e-05,9.818744e-07,6.299574e-05,2.278192e-05
1.843800e-09,5.119979e-07,-1.209018e-05,5.119979e-07,-1.209018e-05,5.119977e-07,6.126910e-05,2.119376e-05
1.844000e-09,-1.127739e-08,-1.227279e-05,-1.127739e-08,-1.227279e-05,-1.127761e-08,5.942760e-05,1.973379e-05
1.844200e-09,-5.724747e-07,-1.197430e-05,-5.724747e-07,-1.197430e-05,-5.724749e-07,5.758417e-05,1.840481e-05
1.844400e-09,-1.148670e-06,-1.126510e-05,-1.148670e-06,-1.126510e-05,-1.148670e-06,5.584522e-05,1.720877e-05
1.844600e-09,-1.711026e-06,-1.027399e-05,-1.711026e-06,-1.027399e-05,-1.711026e-06,5.430347e-05,1.614750e-05
1.844800e-09,-2.227479e-06,-9.168231e-06,-2.227479e-06,-9.168231e-06,-2.227479e-06,5.303302e-05,1.522335e-05
1.845000e-09,-2.666208e-06,-8.128044e-06,-2.666208e-06,-8.128044e-06,-2.666208e-06,5.208645e-05,1.443942e-05
1.845200e-09,-2.999440e-06,-7.319424e-06,-2.999440e-06,-7.319424e-06,-2.999440e-06,5.149367e-05,1.379940e-05
1.845400e-09,-3.207023e-06,-6.869544e-06,-3.207023e-06,-6.869544e-06,-3.207022e-06,5.126223e-05,1.330706e-05
1.845600e-09,-3.279292e-06,-6.848482e-06,-3.279292e-06,-6.848482e-06,-3.279292e-06,5.137874e-05,1.296529e-05
1.845800e-09,-3.218828e-06,-7.259780e-06,-3.218828e-06,-7.259780e-06,-3.218828e-06,5.181113e-05,1.277487e-05
1.846000e-09,-3.040834e-06,-8.041021e-06,-3.040834e-06,-8.041021e-06,-3.040833e-06,5.251180e-05,1.273312e-05
1.846200e-09,-2.772057e-06,-9.074367e-06,-2.772057e-06,-9.074367e-06,-2.772057e-06,5.342133e-05,1.283259e-05
1.846400e-09,-2.448331e-06,-1.020576e-05,-2.448331e-06,-1.020576e-05,-2.448331e-06,5.447282e-05,1.305992e-05
1.846600e-09,-2.110993e-06,-1.127009e-05,-2.110993e-06,-1.127009e-05,-2.110992e-06,5.559650e-05,1.339525e-05
1.846800e-09,-1.802583e-06,-1.211825e-05,-1.802583e-06,-1.211825e-05,-1.802583e-06,5.672442e-05,1.381205e-05
1.847000e-09,-1.562324e-06,-1.264147e-05,-1.562324e-06,-1.264147e-05,-1.562324e-06,5.779464e-05,1.427783e-05
1.847200e-09,-1.421883e-06,-1.278836e-05,-1.421883e-06,-1.278836e-05,-1.421883e-06,5.875475e-05,1.475543e-05
1.847400e-09,-1.401921e-06,-1.257182e-05,-1.401921e-06,-1.257182e-05,-1.401921e-06,5.956406e-05,1.520500e-05
1.847600e-09,-1.509789e-06,-1.206477e-05,-1.509789e-06,-1.206477e-05,-1.509789e-06,6.019437e-05,1.558650e-05
1.847800e-09,-1.738658e-06,-1.138564e-05,-1.738658e-06,-1.138564e-05,-1.738658e-06,6.062926e-05,1.586243e-05
1.848000e-09,-2.068185e-06,-1.067642e-05,-2.068185e-06,-1.067642e-05,-2.068185e-06,6.086216e-05,1.600060e-05
1.848200e-09,-2.466709e-06,-1.007737e-05,-2.466709e-06,-1.007737e-05,-2.466709e-06,6.089369e-05,1.597677e-05
1.848400e-09,-2.894766e-06,-9.702662e-06,-2.894766e-06,-9.702662e-06,-2.894766e-06,6.072891e-05,1.577681e-05
1.848600e-09,-3.309599e-06,-9.621337e-06,-3.309599e-06,-9.621337e-06,-3.309599e-06,6.037503e-05,1.539830e-05
1.848800e-09,-3.670159e-06,-9.846643e-06,-3.670159e-06,-9.846643e-06,-3.670158e-06,5.984013e-05,1.485133e-05
1.849000e-09,-3.942015e-06,-1.033531e-05,-3.942015e-06,-1.033531e-05,-3.942015e-06,5.913303e-05,1.415837e-05
1.849200e-09,-4.101554e-06,-1.099676e-05,-4.101554e-06,-1.099676e-05,-4.101554e-06,5.826431e-05,1.335304e-05
1.849400e-09,-4.138877e-06,-1.171070e-05,-4.138877e-06,-1.171070e-05,-4.138877e-06,5.724814e-05,1.247775e-05
1.849600e-09,-4.058987e-06,-1.234982e-05,-4.058987e-06,-1.234982e-05,-4.058987e-06,5.610437e-05,1.158038e-05
1.849800e-09,-3.881064e-06,-1.280374e-05,-3.881064e-06,-1.280374e-05,-3.881064e-06,5.486046e-05,1.071020e-05
1.850000e-09,-3.635905e-06,-1.299926e-05,-3.635905e-06,-1.299926e-05,-3.635905e-06,5.355251e-05,9.913457e-06
1.850200e-09,-3.361863e-06,-1.291346e-05,-3.361863e-06,-1.291346e-05,-3.361863e-06,5.222530e-05,9.229224e-06
1.850400e-09,-3.099845e-06,-1.257673e-05,-3.099845e-06,-1.257673e-05,-3.099845e-06,5.093100e-05,8.685896e-06
1.850600e-09,-2.888020e-06,-1.206580e-05,-2.888020e-06,-1.206580e-05,-2.888021e-06,4.972653e-05,8.298892e-06
1.850800e-09,-2.756974e-06,-1.148812e-05,-2.756974e-06,-1.148812e-05,-2.756974e-06,4.867002e-05,8.069788e-06
1.851000e-09,-2.725925e-06,-1.096091e-05,-2.725925e-06,-1.096091e-05,-2.725925e-06,4.781641e-05,7.986992e-06
1.851200e-09,-2.800510e-06,-1.058902e-05,-2.800510e-06,-1.058902e-05,-2.800510e-06,4.721276e-05,8.027846e-06
1.851400e-09,-2.972397e-06,-1.044581e-05,-2.972397e-06,-1.044581e-05,-2.972397e-06,4.689383e-05,8.161862e-06
1.851600e-09,-3.220760e-06,-1.056043e-05,-3.220760e-06,-1.056043e-05,-3.220760e-06,4.687828e-05,8.354640e-06
1.851800e-09,-3.515406e-06,-1.091390e-05,-3.515406e-06,-1.091390e-05,-3.515406e-06,4.716606e-05,8.571961e-06
1.852000e-09,-3.821111e-06,-1.144426e-05,-3.821111e-06,-1.144426e-05,-3.821111e-06,4.773730e-05,8.783509e-06
1.852200e-09,-4.102580e-06,-1.205983e-05,-4.102580e-06,-1.205983e-05,-4.102579e-06,4.855307e-05,8.965790e-06
1.852400e-09,-4.329339e-06,-1.265765e-05,-4.329339e-06,-1.265765e-05,-4.329339e-06,4.955788e-05,9.103909e-06
1.852600e-09,-4.479876e-06,-1.314366e-05,-4.479876e-06,-1.314366e-05,-4.479876e-06,5.068387e-05,9.192059e-06
1.852800e-09,-4.544445e-06,-1.345040e-05,-4.544445e-06,-1.345040e-05,-4.544445e-06,5.185622e-05,9.232734e-06
1.853000e-09,-4.526130e-06,-1.354884e-05,-4.526130e-06,-1.354884e-05,-4.526130e-06,5.299922e-05,9.234874e-06
1.853200e-09,-4.440015e-06,-1.345219e-05,-4.440015e-06,-1.345219e-05,-4.440015e-06,5.404218e-05,9.211258e-06
1.853400e-09,-4.310577e-06,-1.321098e-05,-4.310577e-06,-1.321098e-05,-4.310577e-06,5.492468e-05,9.175546e-06
1.853600e-09,-4.167691e-06,-1.290101e-05,-4.167691e-06,-1.290101e-05,-4.167691e-06,5.560036e-05,9.139446e-06
1.853800e-09,-4.041848e-06,-1.260657e-05,-4.041848e-06,-1.260657e-05,-4.041848e-06,5.603900e-05,9.110399e-06
1.854000e-09,-3.959339e-06,-1.240292e-05,-3.959339e-06,-1.240292e-05,-3.959339e-06,5.622695e-05,9.090143e-06
1.854200e-09,-3.938145e-06,-1.234120e-05,-3.938145e-06,-1.234120e-05,-3.938145e-06,5.616589e-05,9.074341e-06
1.854400e-09,-3.985198e-06,-1.243902e-05,-3.985198e-06,-1.243902e-05,-3.985198e-06,5.587053e-05,9.053327e-06
1.854600e-09,-4.095432e-06,-1.267833e-05,-4.095432e-06,-1.267833e-05,-4.095432e-06,5.536574e-05,9.013822e-06
1.854800e-09,-4.252778e-06,-1.301067e-05,-4.252778e-06,-1.301067e-05,-4.252778e-06,5.468342e-05,8.941338e-06
1.855000e-09,-4.432952e-06,-1.336853e-05,-4.432952e-06,-1.336853e-05,-4.432952e-06,5.385965e-05,8.822883e-06
1.855200e-09,-4.607569e-06,-1.368040e-05,-4.607569e-06,-1.368040e-05,-4.607569e-06,5.293227e-05,8.649528e-06
1.855400e-09,-4.748926e-06,-1.388600e-05,-4.748926e-06,-1.388600e-05,-4.748926e-06,5.193888e-05,8.418430e-06
1.855600e-09,-4.834658e-06,-1.394872e-05,-4.834658e-06,-1.394872e-05,-4.834658e-06,5.091544e-05,8.133977e-06
1.855800e-09,-4.851484e-06,-1.386263e-05,-4.851484e-06,-1.386263e-05,-4.851484e-06,4.989525e-05,7.807849e-06
1.856000e-09,-4.797430e-06,-1.365270e-05,-4.797430e-06,-1.365270e-05,-4.797430e-06,4.890824e-05,7.457978e-06
1.856200e-09,-4.682149e-06,-1.336861e-05,-4.682149e-06,-1.336861e-05,-4.682149e-06,4.798062e-05,7.106511e-06
1.856400e-09,-4.525293e-06,-1.307354e-05,-4.525293e-06,-1.307354e-05,-4.525293e-06,4.713478e-05,6.777077e-06
1.856600e-09,-4.353220e-06,-1.283060e-05,-4.353220e-06,-1.283060e-05,-4.353220e-06,4.638928e-05,6.491742e-06
1.856800e-09,-4.194611e-06,-1.268988e-05,-4.194611e-06,-1.268988e-05,-4.194611e-06,4.575902e-05,6.268127e-06
1.857000e-09,-4.075743e-06,-1.267877e-05,-4.075743e-06,-1.267877e-05,-4.075743e-06,4.525547e-05,6.117121e-06
1.857200e-09,-4.016244e-06,-1.279744e-05,-4.016244e-06,-1.279744e-05,-4.016244e-06,4.488677e-05,6.041550e-06
1.857400e-09,-4.026026e-06,-1.302030e-05,-4.026026e-06,-1.302030e-05,-4.026026e-06,4.465782e-05,6.036013e-06
1.857600e-09,-4.103943e-06,-1.330274e-05,-4.103943e-06,-1.330274e-05,-4.103943e-06,4.457011e-05,6.087907e-06
1.857800e-09,-4.238343e-06,-1.359156e-05,-4.238343e-06,-1.359156e-05,-4.238343e-06,4.462148e-05,6.179465e-06
1.858000e-09,-4.409411e-06,-1.383672e-05,-4.409411e-06,-1.383672e-05,-4.409411e-06,4.480575e-05,6.290495e-06
1.858200e-09,-4.592851e-06,-1.400174e-05,-4.592851e-06,-1.400174e-05,-4.592851e-06,4.511229e-05,6.401350e-06
1.858400e-09,-4.764232e-06,-1.407067e-05,-4.764232e-06,-1.407067e-05,-4.764232e-06,4.552572e-05,6.495668e-06
1.858600e-09,-4.903208e-06,-1.405018e-05,-4.903208e-06,-1.405018e-05,-4.903208e-06,4.602580e-05,6.562453e-06
1.858800e-09,-4.996862e-06,-1.396661e-05,-4.996862e-06,-1.396661e-05,-4.996862e-06,4.658763e-05,6.597168e-06
1.859000e-09,-5.041589e-06,-1.385887e-05,-5.041589e-06,-1.385887e-05,-5.041589e-06,4.718235e-05,6.601702e-06
1.859200e-09,-5.043195e-06,-1.376899e-05,-5.043195e-06,-1.376899e-05,-5.043195e-06,4.777820e-05,6.583252e-06
1.859400e-09,-5.015261e-06,-1.373242e-05,-5.015261e-06,-1.373242e-05,-5.015261e-06,4.834212e-05,6.552345e-06
1.859600e-09,-4.976109e-06,-1.377039e-05,-4.976109e-06,-1.377039e-05,-4.976109e-06,4.884170e-05,6.520355e-06
1.859800e-09,-4.944977e-06,-1.388565e-05,-4.944977e-06,-1.388565e-05,-4.944977e-06,4.924726e-05,6.496995e-06
1.860000e-09,-4.938160e-06,-1.406265e-05,-4.938160e-06,-1.406265e-05,-4.938160e-06,4.953398e-05,6.488192e-06
1.860200e-09,-4.965833e-06,-1.427170e-05,-4.965833e-06,-1.427170e-05,-4.965833e-06,4.968368e-05,6.494773e-06
1.860400e-09,-5.030166e-06,-1.447604e-05,-5.030166e-06,-1.447604e-05,-5.030166e-06,4.968604e-05,6.512158e-06
1.860600e-09,-5.125044e-06,-1.464023e-05,-5.125044e-06,-1.464023e-05,-5.125044e-06,4.953912e-05,6.531137e-06
1.860800e-09,-5.237410e-06,-1.473780e-05,-5.237410e-06,-1.473780e-05,-5.237410e-06,4.924891e-05,6.539562e-06
1.861000e-09,-5.349943e-06,-1.475666e-05,-5.349943e-06,-1.475666e-05,-5.349943e-06,4.882816e-05,6.524647e-06
1.861200e-09,-5.444504e-06,-1.470097e-05,-5.444504e-06,-1.470097e-05,-5.444504e-06,4.829454e-05,6.475444e-06
