time,"I(ROUT)"
1.652000e-10,-7.283768e-06
1.654000e-10,-7.287966e-06
1.656000e-10,-7.292037e-06
1.658000e-10,-7.295975e-06
1.660000e-10,-7.299778e-06
1.662000e-10,-7.303439e-06
1.664000e-10,-7.306954e-06
1.666000e-10,-7.310318e-06
1.668000e-10,-7.313528e-06
1.670000e-10,-7.316578e-06
1.672000e-10,-7.319463e-06
1.674000e-10,-7.322181e-06
1.676000e-10,-7.324726e-06
1.678000e-10,-7.327094e-06
1.680000e-10,-7.329281e-06
1.682000e-10,-7.331282e-06
1.684000e-10,-7.333095e-06
1.686000e-10,-7.334715e-06
1.688000e-10,-7.336138e-06
1.690000e-10,-7.337360e-06
1.692000e-10,-7.338378e-06
1.694000e-10,-7.339187e-06
1.696000e-10,-7.339784e-06
1.698000e-10,-7.340167e-06
1.700000e-10,-7.340330e-06
1.702000e-10,-7.340271e-06
1.704000e-10,-7.339986e-06
1.706000e-10,-7.339473e-06
1.708000e-10,-7.338727e-06
1.710000e-10,-7.337746e-06
1.712000e-10,-7.336528e-06
1.714000e-10,-7.335068e-06
1.716000e-10,-7.333364e-06
1.718000e-10,-7.331413e-06
1.720000e-10,-7.329212e-06
1.722000e-10,-7.326759e-06
1.724000e-10,-7.324051e-06
1.726000e-10,-7.321085e-06
1.728000e-10,-7.317860e-06
1.730000e-10,-7.314372e-06
1.732000e-10,-7.310619e-06
1.734000e-10,-7.306599e-06
1.736000e-10,-7.302310e-06
1.738000e-10,-7.297750e-06
1.740000e-10,-7.292916e-06
1.742000e-10,-7.287807e-06
1.744000e-10,-7.282420e-06
1.746000e-10,-7.276754e-06
1.748000e-10,-7.270807e-06
1.750000e-10,-7.264576e-06
1.752000e-10,-7.258062e-06
1.754000e-10,-7.251261e-06
1.756000e-10,-7.244172e-06
1.758000e-10,-7.236795e-06
1.760000e-10,-7.229126e-06
1.762000e-10,-7.221165e-06
1.764000e-10,-7.212911e-06
1.766000e-10,-7.204363e-06
1.768000e-10,-7.195518e-06
1.770000e-10,-7.186376e-06
1.772000e-10,-7.176936e-06
1.774000e-10,-7.167196e-06
1.776000e-10,-7.157157e-06
1.778000e-10,-7.146816e-06
1.780000e-10,-7.136173e-06
1.782000e-10,-7.125226e-06
1.784000e-10,-7.113976e-06
1.786000e-10,-7.102422e-06
1.788000e-10,-7.090562e-06
1.790000e-10,-7.078395e-06
1.792000e-10,-7.065923e-06
1.794000e-10,-7.053142e-06
1.796000e-10,-7.040054e-06
1.798000e-10,-7.026658e-06
1.800000e-10,-7.012953e-06
1.802000e-10,-6.998938e-06
1.804000e-10,-6.984614e-06
1.806000e-10,-6.969980e-06
1.808000e-10,-6.955035e-06
1.810000e-10,-6.939780e-06
1.812000e-10,-6.924214e-06
1.814000e-10,-6.908336e-06
1.816000e-10,-6.892147e-06
1.818000e-10,-6.875647e-06
1.820000e-10,-6.858834e-06
1.822000e-10,-6.841710e-06
1.824000e-10,-6.824274e-06
1.826000e-10,-6.806526e-06
1.828000e-10,-6.788466e-06
1.830000e-10,-6.770093e-06
1.832000e-10,-6.751409e-06
1.834000e-10,-6.732412e-06
1.836000e-10,-6.713103e-06
1.838000e-10,-6.693483e-06
1.840000e-10,-6.673550e-06
1.842000e-10,-6.653305e-06
1.844000e-10,-6.632749e-06
1.846000e-10,-6.611881e-06
1.848000e-10,-6.590701e-06
1.850000e-10,-6.569211e-06
1.852000e-10,-6.547408e-06
1.854000e-10,-6.525295e-06
1.856000e-10,-6.502871e-06
1.858000e-10,-6.480136e-06
1.860000e-10,-6.457091e-06
1.862000e-10,-6.433735e-06
1.864000e-10,-6.410069e-06
1.866000e-10,-6.386093e-06
1.868000e-10,-6.361807e-06
1.870000e-10,-6.337212e-06
1.872000e-10,-6.312307e-06
1.874000e-10,-6.287093e-06
1.876000e-10,-6.261570e-06
1.878000e-10,-6.235738e-06
1.880000e-10,-6.209598e-06
1.882000e-10,-6.183150e-06
1.884000e-10,-6.156393e-06
1.886000e-10,-6.129328e-06
1.888000e-10,-6.101955e-06
1.890000e-10,-6.074275e-06
1.892000e-10,-6.046287e-06
1.894000e-10,-6.017991e-06
1.896000e-10,-5.989389e-06
1.898000e-10,-5.960479e-06
1.900000e-10,-5.931262e-06
1.902000e-10,-5.901738e-06
1.904000e-10,-5.871907e-06
1.906000e-10,-5.841769e-06
1.908000e-10,-5.811324e-06
1.910000e-10,-5.780573e-06
1.912000e-10,-5.749514e-06
1.914000e-10,-5.718149e-06
1.916000e-10,-5.686477e-06
1.918000e-10,-5.654498e-06
1.920000e-10,-5.622211e-06
1.922000e-10,-5.589617e-06
1.924000e-10,-5.556716e-06
1.926000e-10,-5.523508e-06
1.928000e-10,-5.489991e-06
1.930000e-10,-5.456166e-06
1.932000e-10,-5.422033e-06
1.934000e-10,-5.387591e-06
1.936000e-10,-5.352840e-06
1.938000e-10,-5.317780e-06
1.940000e-10,-5.282410e-06
1.942000e-10,-5.246729e-06
1.944000e-10,-5.210738e-06
1.946000e-10,-5.174435e-06
1.948000e-10,-5.137820e-06
1.950000e-10,-5.100892e-06
1.952000e-10,-5.063651e-06
1.954000e-10,-5.026096e-06
1.956000e-10,-4.988226e-06
1.958000e-10,-4.950040e-06
1.960000e-10,-4.911537e-06
1.962000e-10,-4.872717e-06
1.964000e-10,-4.833578e-06
1.966000e-10,-4.794119e-06
1.968000e-10,-4.754340e-06
1.970000e-10,-4.714238e-06
1.972000e-10,-4.673813e-06
1.974000e-10,-4.633064e-06
1.976000e-10,-4.591989e-06
1.978000e-10,-4.550586e-06
1.980000e-10,-4.508853e-06
1.982000e-10,-4.466791e-06
1.984000e-10,-4.424396e-06
1.986000e-10,-4.381667e-06
1.988000e-10,-4.338601e-06
1.990000e-10,-4.295198e-06
1.992000e-10,-4.251455e-06
1.994000e-10,-4.207370e-06
1.996000e-10,-4.162941e-06
1.998000e-10,-4.118165e-06
2.000000e-10,-4.073040e-06
2.002000e-10,-4.027563e-06
2.004000e-10,-3.981732e-06
2.006000e-10,-3.935545e-06
2.008000e-10,-3.888998e-06
2.010000e-10,-3.842088e-06
2.012000e-10,-3.794812e-06
2.014000e-10,-3.747168e-06
2.016000e-10,-3.699152e-06
2.018000e-10,-3.650760e-06
2.020000e-10,-3.601988e-06
2.022000e-10,-3.552834e-06
2.024000e-10,-3.503293e-06
2.026000e-10,-3.453362e-06
2.028000e-10,-3.403035e-06
2.030000e-10,-3.352309e-06
2.032000e-10,-3.301180e-06
2.034000e-10,-3.249643e-06
2.036000e-10,-3.197692e-06
2.038000e-10,-3.145324e-06
2.040000e-10,-3.092532e-06
2.042000e-10,-3.039312e-06
2.044000e-10,-2.985657e-06
2.046000e-10,-2.931563e-06
2.048000e-10,-2.877023e-06
2.050000e-10,-2.822032e-06
2.052000e-10,-2.766582e-06
2.054000e-10,-2.710667e-06
2.056000e-10,-2.654281e-06
2.058000e-10,-2.597416e-06
2.060000e-10,-2.540065e-06
2.062000e-10,-2.482221e-06
2.064000e-10,-2.423875e-06
2.066000e-10,-2.365019e-06
2.068000e-10,-2.305645e-06
2.070000e-10,-2.245745e-06
2.072000e-10,-2.185309e-06
2.074000e-10,-2.124328e-06
2.076000e-10,-2.062792e-06
2.078000e-10,-2.000691e-06
2.080000e-10,-1.938015e-06
2.082000e-10,-1.874754e-06
2.084000e-10,-1.810895e-06
2.086000e-10,-1.746428e-06
2.088000e-10,-1.681341e-06
2.090000e-10,-1.615621e-06
2.092000e-10,-1.549256e-06
2.094000e-10,-1.482232e-06
2.096000e-10,-1.414536e-06
2.098000e-10,-1.346153e-06
2.100000e-10,-1.277069e-06
2.102000e-10,-1.207269e-06
2.104000e-10,-1.136736e-06
2.106000e-10,-1.065455e-06
2.108000e-10,-9.934085e-07
2.110000e-10,-9.205791e-07
2.112000e-10,-8.469485e-07
2.114000e-10,-7.724980e-07
2.116000e-10,-6.972079e-07
2.118000e-10,-6.210582e-07
2.120000e-10,-5.440277e-07
2.122000e-10,-4.660947e-07
2.124000e-10,-3.872366e-07
2.126000e-10,-3.074300e-07
2.128000e-10,-2.266507e-07
2.130000e-10,-1.448734e-07
2.132000e-10,-6.207188e-08
2.134000e-10,2.178088e-08
2.136000e-10,1.067131e-07
2.138000e-10,1.927541e-07
2.140000e-10,2.799341e-07
2.142000e-10,3.682848e-07
2.144000e-10,4.578389e-07
2.146000e-10,5.486304e-07
2.148000e-10,6.406948e-07
2.150000e-10,7.340687e-07
2.152000e-10,8.287903e-07
2.154000e-10,9.248994e-07
2.156000e-10,1.022437e-06
2.158000e-10,1.121447e-06
2.160000e-10,1.221972e-06
2.162000e-10,1.324061e-06
2.164000e-10,1.427761e-06
2.166000e-10,1.533121e-06
2.168000e-10,1.640196e-06
2.170000e-10,1.749039e-06
2.172000e-10,1.859706e-06
2.174000e-10,1.972258e-06
2.176000e-10,2.086754e-06
2.178000e-10,2.203260e-06
2.180000e-10,2.321842e-06
2.182000e-10,2.442570e-06
2.184000e-10,2.565515e-06
2.186000e-10,2.690754e-06
2.188000e-10,2.818365e-06
2.190000e-10,2.948429e-06
2.192000e-10,3.081033e-06
2.194000e-10,3.216265e-06
2.196000e-10,3.354218e-06
2.198000e-10,3.494989e-06
2.200000e-10,3.638678e-06
2.202000e-10,3.785391e-06
2.204000e-10,3.935237e-06
2.206000e-10,4.088330e-06
2.208000e-10,4.244789e-06
2.210000e-10,4.404738e-06
2.212000e-10,4.568306e-06
2.214000e-10,4.735627e-06
2.216000e-10,4.906841e-06
2.218000e-10,5.082094e-06
2.220000e-10,5.261537e-06
2.222000e-10,5.445327e-06
2.224000e-10,5.633629e-06
2.226000e-10,5.826611e-06
2.228000e-10,6.024451e-06
2.230000e-10,6.227330e-06
2.232000e-10,6.435437e-06
2.234000e-10,6.648969e-06
2.236000e-10,6.868127e-06
2.238000e-10,7.093119e-06
2.240000e-10,7.324159e-06
2.242000e-10,7.561468e-06
2.244000e-10,7.805272e-06
2.246000e-10,8.055800e-06
2.248000e-10,8.313287e-06
2.250000e-10,8.577973e-06
2.252000e-10,8.850098e-06
2.254000e-10,9.129904e-06
2.256000e-10,9.417633e-06
2.258000e-10,9.713528e-06
2.260000e-10,1.001782e-05
2.262000e-10,1.033075e-05
2.264000e-10,1.065254e-05
2.266000e-10,1.098339e-05
2.268000e-10,1.132350e-05
2.270000e-10,1.167305e-05
2.272000e-10,1.203220e-05
2.274000e-10,1.240106e-05
2.276000e-10,1.277973e-05
2.278000e-10,1.316825e-05
2.280000e-10,1.356664e-05
2.282000e-10,1.397483e-05
2.284000e-10,1.439271e-05
2.286000e-10,1.482010e-05
2.288000e-10,1.525673e-05
2.290000e-10,1.570225e-05
2.292000e-10,1.615622e-05
2.294000e-10,1.661807e-05
2.296000e-10,1.708715e-05
2.298000e-10,1.756267e-05
2.300000e-10,1.804373e-05
2.302000e-10,1.852930e-05
2.304000e-10,1.901822e-05
2.306000e-10,1.950922e-05
2.308000e-10,2.000089e-05
2.310000e-10,2.049174e-05
2.312000e-10,2.098018e-05
2.314000e-10,2.146455e-05
2.316000e-10,2.194315e-05
2.318000e-10,2.241428e-05
2.320000e-10,2.287624e-05
2.322000e-10,2.332741e-05
2.324000e-10,2.376627e-05
2.326000e-10,2.419143e-05
2.328000e-10,2.460170e-05
2.330000e-10,2.499612e-05
2.332000e-10,2.537397e-05
2.334000e-10,2.573483e-05
2.336000e-10,2.607857e-05
2.338000e-10,2.640539e-05
2.340000e-10,2.671576e-05
2.342000e-10,2.701048e-05
2.344000e-10,2.729059e-05
2.346000e-10,2.755733e-05
2.348000e-10,2.781213e-05
2.350000e-10,2.805655e-05
2.352000e-10,2.829215e-05
2.354000e-10,2.852051e-05
2.356000e-10,2.874312e-05
2.358000e-10,2.896130e-05
2.360000e-10,2.917620e-05
2.362000e-10,2.938871e-05
2.364000e-10,2.959945e-05
2.366000e-10,2.980874e-05
2.368000e-10,3.001658e-05
2.370000e-10,3.022271e-05
2.372000e-10,3.042658e-05
2.374000e-10,3.062743e-05
2.376000e-10,3.082430e-05
2.378000e-10,3.101613e-05
2.380000e-10,3.120182e-05
2.382000e-10,3.138029e-05
2.384000e-10,3.155052e-05
2.386000e-10,3.171170e-05
2.388000e-10,3.186318e-05
2.390000e-10,3.200459e-05
2.392000e-10,3.213584e-05
2.394000e-10,3.225713e-05
2.396000e-10,3.236894e-05
2.398000e-10,3.247202e-05
2.400000e-10,3.256735e-05
2.402000e-10,3.265608e-05
2.404000e-10,3.273947e-05
2.406000e-10,3.281884e-05
2.408000e-10,3.289546e-05
2.410000e-10,3.297055e-05
2.412000e-10,3.304513e-05
2.414000e-10,3.312005e-05
2.416000e-10,3.319590e-05
2.418000e-10,3.327303e-05
2.420000e-10,3.335148e-05
2.422000e-10,3.343105e-05
2.424000e-10,3.351129e-05
2.426000e-10,3.359153e-05
2.428000e-10,3.367096e-05
2.430000e-10,3.374866e-05
2.432000e-10,3.382368e-05
2.434000e-10,3.389508e-05
2.436000e-10,3.396204e-05
2.438000e-10,3.402383e-05
2.440000e-10,3.407995e-05
2.442000e-10,3.413010e-05
2.444000e-10,3.417421e-05
2.446000e-10,3.421246e-05
2.448000e-10,3.424524e-05
2.450000e-10,3.427317e-05
2.452000e-10,3.429700e-05
2.454000e-10,3.431761e-05
2.456000e-10,3.433593e-05
2.458000e-10,3.435289e-05
2.460000e-10,3.436938e-05
2.462000e-10,3.438619e-05
2.464000e-10,3.440395e-05
2.466000e-10,3.442313e-05
2.468000e-10,3.444397e-05
2.470000e-10,3.446654e-05
2.472000e-10,3.449067e-05
2.474000e-10,3.451604e-05
2.476000e-10,3.454214e-05
2.478000e-10,3.456835e-05
2.480000e-10,3.459398e-05
2.482000e-10,3.461829e-05
2.484000e-10,3.464057e-05
2.486000e-10,3.466017e-05
2.488000e-10,3.467654e-05
2.490000e-10,3.468927e-05
2.492000e-10,3.469810e-05
2.494000e-10,3.470294e-05
2.496000e-10,3.470389e-05
2.498000e-10,3.470119e-05
2.500000e-10,3.469525e-05
2.502000e-10,3.468655e-05
2.504000e-10,3.467569e-05
2.506000e-10,3.466329e-05
2.508000e-10,3.464997e-05
2.510000e-10,3.463632e-05
2.512000e-10,3.462284e-05
2.514000e-10,3.460994e-05
2.516000e-10,3.459787e-05
2.518000e-10,3.458678e-05
2.520000e-10,3.457664e-05
2.522000e-10,3.456730e-05
2.524000e-10,3.455845e-05
2.526000e-10,3.454971e-05
2.528000e-10,3.454058e-05
2.530000e-10,3.453054e-05
2.532000e-10,3.451904e-05
2.534000e-10,3.450553e-05
2.536000e-10,3.448952e-05
2.538000e-10,3.447060e-05
2.540000e-10,3.444844e-05
2.542000e-10,3.442282e-05
2.544000e-10,3.439366e-05
2.546000e-10,3.436097e-05
2.548000e-10,3.432487e-05
2.550000e-10,3.428559e-05
2.552000e-10,3.424342e-05
2.554000e-10,3.419872e-05
2.556000e-10,3.415185e-05
2.558000e-10,3.410318e-05
2.560000e-10,3.405304e-05
2.562000e-10,3.400173e-05
2.564000e-10,3.394944e-05
2.566000e-10,3.389631e-05
2.568000e-10,3.384236e-05
2.570000e-10,3.378752e-05
2.572000e-10,3.373163e-05
2.574000e-10,3.367442e-05
2.576000e-10,3.361558e-05
2.578000e-10,3.355472e-05
2.580000e-10,3.349142e-05
2.582000e-10,3.342525e-05
2.584000e-10,3.335578e-05
2.586000e-10,3.328260e-05
2.588000e-10,3.320537e-05
2.590000e-10,3.312377e-05
2.592000e-10,3.303758e-05
2.594000e-10,3.294661e-05
2.596000e-10,3.285080e-05
2.598000e-10,3.275009e-05
2.600000e-10,3.264454e-05
2.602000e-10,3.253422e-05
2.604000e-10,3.241925e-05
2.606000e-10,3.229976e-05
2.608000e-10,3.217588e-05
2.610000e-10,3.204774e-05
2.612000e-10,3.191542e-05
2.614000e-10,3.177899e-05
2.616000e-10,3.163844e-05
2.618000e-10,3.149372e-05
2.620000e-10,3.134471e-05
2.622000e-10,3.119124e-05
2.624000e-10,3.103309e-05
2.626000e-10,3.086996e-05
2.628000e-10,3.070153e-05
2.630000e-10,3.052745e-05
2.632000e-10,3.034734e-05
2.634000e-10,3.016081e-05
2.636000e-10,2.996747e-05
2.638000e-10,2.976695e-05
2.640000e-10,2.955888e-05
2.642000e-10,2.934293e-05
2.644000e-10,2.911881e-05
2.646000e-10,2.888626e-05
2.648000e-10,2.864504e-05
2.650000e-10,2.839497e-05
2.652000e-10,2.813590e-05
2.654000e-10,2.786770e-05
2.656000e-10,2.759027e-05
2.658000e-10,2.730354e-05
2.660000e-10,2.700745e-05
2.662000e-10,2.670194e-05
2.664000e-10,2.638698e-05
2.666000e-10,2.606252e-05
2.668000e-10,2.572853e-05
2.670000e-10,2.538496e-05
2.672000e-10,2.503178e-05
2.674000e-10,2.466895e-05
2.676000e-10,2.429645e-05
2.678000e-10,2.391427e-05
2.680000e-10,2.352240e-05
2.682000e-10,2.312088e-05
2.684000e-10,2.270979e-05
2.686000e-10,2.228925e-05
2.688000e-10,2.185944e-05
2.690000e-10,2.142059e-05
2.692000e-10,2.097306e-05
2.694000e-10,2.051725e-05
2.696000e-10,2.005370e-05
2.698000e-10,1.958305e-05
2.700000e-10,1.910605e-05
2.702000e-10,1.862359e-05
2.704000e-10,1.813668e-05
2.706000e-10,1.764647e-05
2.708000e-10,1.715425e-05
2.710000e-10,1.666140e-05
2.712000e-10,1.616944e-05
2.714000e-10,1.567998e-05
2.716000e-10,1.519470e-05
2.718000e-10,1.471533e-05
2.720000e-10,1.424362e-05
2.722000e-10,1.378131e-05
2.724000e-10,1.333007e-05
2.726000e-10,1.289146e-05
2.728000e-10,1.246691e-05
2.730000e-10,1.205762e-05
2.732000e-10,1.166457e-05
2.734000e-10,1.128843e-05
2.736000e-10,1.092958e-05
2.738000e-10,1.058800e-05
2.740000e-10,1.026335e-05
2.742000e-10,9.954912e-06
2.744000e-10,9.661603e-06
2.746000e-10,9.382040e-06
2.748000e-10,9.114571e-06
2.750000e-10,8.857345e-06
2.752000e-10,8.608394e-06
2.754000e-10,8.365729e-06
2.756000e-10,8.127434e-06
2.758000e-10,7.891772e-06
2.760000e-10,7.657279e-06
2.762000e-10,7.422850e-06
2.764000e-10,7.187806e-06
2.766000e-10,6.951937e-06
2.768000e-10,6.715516e-06
2.770000e-10,6.479282e-06
2.772000e-10,6.244386e-06
2.774000e-10,6.012312e-06
2.776000e-10,5.784761e-06
2.778000e-10,5.563517e-06
2.780000e-10,5.350302e-06
2.782000e-10,5.146624e-06
2.784000e-10,4.953638e-06
2.786000e-10,4.772030e-06
2.788000e-10,4.601929e-06
2.790000e-10,4.442871e-06
2.792000e-10,4.293808e-06
2.794000e-10,4.153169e-06
2.796000e-10,4.018971e-06
2.798000e-10,3.888980e-06
2.800000e-10,3.760888e-06
2.802000e-10,3.632521e-06
2.804000e-10,3.502032e-06
2.806000e-10,3.368073e-06
2.808000e-10,3.229930e-06
2.810000e-10,3.087589e-06
2.812000e-10,2.941743e-06
2.814000e-10,2.793724e-06
2.816000e-10,2.645360e-06
2.818000e-10,2.498784e-06
2.820000e-10,2.356193e-06
2.822000e-10,2.219606e-06
2.824000e-10,2.090620e-06
2.826000e-10,1.970222e-06
2.828000e-10,1.858657e-06
2.830000e-10,1.755382e-06
2.832000e-10,1.659119e-06
2.834000e-10,1.567989e-06
2.836000e-10,1.479730e-06
2.838000e-10,1.391967e-06
2.840000e-10,1.302499e-06
2.842000e-10,1.209572e-06
2.844000e-10,1.112100e-06
2.846000e-10,1.009801e-06
2.848000e-10,9.032331e-07
2.850000e-10,7.937132e-07
2.852000e-10,6.831368e-07
2.854000e-10,5.737122e-07
2.856000e-10,4.676496e-07
2.858000e-10,3.668453e-07
2.860000e-10,2.726073e-07
2.862000e-10,1.854638e-07
2.864000e-10,1.050831e-07
2.866000e-10,3.032032e-08
2.868000e-10,-4.061322e-08
2.870000e-10,-1.098830e-07
2.872000e-10,-1.797043e-07
2.874000e-10,-2.520064e-07
2.876000e-10,-3.281392e-07
2.878000e-10,-4.086707e-07
2.880000e-10,-4.933076e-07
2.882000e-10,-5.809547e-07
2.884000e-10,-6.699036e-07
2.886000e-10,-7.581226e-07
2.888000e-10,-8.435993e-07
2.890000e-10,-9.246787e-07
2.892000e-10,-1.000341e-06
2.894000e-10,-1.070369e-06
2.896000e-10,-1.135378e-06
2.898000e-10,-1.196697e-06
2.900000e-10,-1.256133e-06
2.902000e-10,-1.315643e-06
2.904000e-10,-1.376990e-06
2.906000e-10,-1.441434e-06
2.908000e-10,-1.509514e-06
2.910000e-10,-1.580968e-06
2.912000e-10,-1.654801e-06
2.914000e-10,-1.729485e-06
2.916000e-10,-1.803259e-06
2.918000e-10,-1.874468e-06
2.920000e-10,-1.941877e-06
2.922000e-10,-2.004899e-06
2.924000e-10,-2.063692e-06
2.926000e-10,-2.119116e-06
2.928000e-10,-2.172549e-06
2.930000e-10,-2.225599e-06
2.932000e-10,-2.279789e-06
2.934000e-10,-2.336251e-06
2.936000e-10,-2.395515e-06
2.938000e-10,-2.457418e-06
2.940000e-10,-2.521165e-06
2.942000e-10,-2.585507e-06
2.944000e-10,-2.649015e-06
2.946000e-10,-2.710388e-06
2.948000e-10,-2.768717e-06
2.950000e-10,-2.823670e-06
2.952000e-10,-2.875539e-06
2.954000e-10,-2.925163e-06
2.956000e-10,-2.973727e-06
2.958000e-10,-3.022501e-06
2.960000e-10,-3.072557e-06
2.962000e-10,-3.124551e-06
2.964000e-10,-3.178589e-06
2.966000e-10,-3.234232e-06
2.968000e-10,-3.290612e-06
2.970000e-10,-3.346642e-06
2.972000e-10,-3.401270e-06
2.974000e-10,-3.453715e-06
2.976000e-10,-3.503635e-06
2.978000e-10,-3.551183e-06
2.980000e-10,-3.596958e-06
2.982000e-10,-3.641846e-06
2.984000e-10,-3.686806e-06
2.986000e-10,-3.732647e-06
2.988000e-10,-3.779845e-06
2.990000e-10,-3.828449e-06
2.992000e-10,-3.878090e-06
2.994000e-10,-3.928087e-06
2.996000e-10,-3.977623e-06
2.998000e-10,-4.025945e-06
3.000000e-10,-4.072544e-06
3.002000e-10,-4.117264e-06
3.004000e-10,-4.160321e-06
3.006000e-10,-4.202239e-06
3.008000e-10,-4.243703e-06
3.010000e-10,-4.285388e-06
3.012000e-10,-4.327795e-06
3.014000e-10,-4.371139e-06
3.016000e-10,-4.415307e-06
3.018000e-10,-4.459909e-06
3.020000e-10,-4.504384e-06
3.022000e-10,-4.548153e-06
3.024000e-10,-4.590763e-06
3.026000e-10,-4.631991e-06
3.028000e-10,-4.671892e-06
3.030000e-10,-4.710770e-06
3.032000e-10,-4.749085e-06
3.034000e-10,-4.787331e-06
3.036000e-10,-4.825909e-06
3.038000e-10,-4.865030e-06
3.040000e-10,-4.904671e-06
3.042000e-10,-4.944598e-06
3.044000e-10,-4.984435e-06
3.046000e-10,-5.023770e-06
3.048000e-10,-5.062265e-06
3.050000e-10,-5.099736e-06
3.052000e-10,-5.136196e-06
3.054000e-10,-5.171836e-06
3.056000e-10,-5.206968e-06
3.058000e-10,-5.241935e-06
3.060000e-10,-5.277019e-06
3.062000e-10,-5.312374e-06
3.064000e-10,-5.347990e-06
3.066000e-10,-5.383708e-06
3.068000e-10,-5.419270e-06
3.070000e-10,-5.454395e-06
3.072000e-10,-5.488853e-06
3.074000e-10,-5.522524e-06
3.076000e-10,-5.555423e-06
3.078000e-10,-5.587686e-06
3.080000e-10,-5.619530e-06
3.082000e-10,-5.651185e-06
3.084000e-10,-5.682833e-06
3.086000e-10,-5.714568e-06
3.088000e-10,-5.746366e-06
3.090000e-10,-5.778111e-06
3.092000e-10,-5.809622e-06
3.094000e-10,-5.840712e-06
3.096000e-10,-5.871239e-06
3.098000e-10,-5.901136e-06
3.100000e-10,-5.930431e-06
3.102000e-10,-5.959229e-06
3.104000e-10,-5.987677e-06
3.106000e-10,-6.015926e-06
3.108000e-10,-6.044087e-06
3.110000e-10,-6.072202e-06
3.112000e-10,-6.100240e-06
3.114000e-10,-6.128109e-06
3.116000e-10,-6.155686e-06
3.118000e-10,-6.182851e-06
3.120000e-10,-6.209523e-06
3.122000e-10,-6.235673e-06
3.124000e-10,-6.261337e-06
3.126000e-10,-6.286594e-06
3.128000e-10,-6.311545e-06
3.130000e-10,-6.336283e-06
3.132000e-10,-6.360868e-06
3.134000e-10,-6.385312e-06
3.136000e-10,-6.409583e-06
3.138000e-10,-6.433608e-06
3.140000e-10,-6.457308e-06
3.142000e-10,-6.480608e-06
3.144000e-10,-6.503466e-06
3.146000e-10,-6.525880e-06
3.148000e-10,-6.547881e-06
3.150000e-10,-6.569530e-06
3.152000e-10,-6.590892e-06
3.154000e-10,-6.612022e-06
3.156000e-10,-6.632948e-06
3.158000e-10,-6.653667e-06
3.160000e-10,-6.674149e-06
3.162000e-10,-6.694342e-06
3.164000e-10,-6.714194e-06
3.166000e-10,-6.733664e-06
3.168000e-10,-6.752734e-06
3.170000e-10,-6.771409e-06
3.172000e-10,-6.789720e-06
3.174000e-10,-6.807708e-06
3.176000e-10,-6.825413e-06
3.178000e-10,-6.842866e-06
3.180000e-10,-6.860079e-06
3.182000e-10,-6.877042e-06
3.184000e-10,-6.893730e-06
3.186000e-10,-6.910109e-06
3.188000e-10,-6.926147e-06
3.190000e-10,-6.941822e-06
3.192000e-10,-6.957129e-06
3.194000e-10,-6.972078e-06
3.196000e-10,-6.986691e-06
3.198000e-10,-7.000996e-06
3.200000e-10,-7.015019e-06
3.202000e-10,-7.028775e-06
3.204000e-10,-7.042268e-06
3.206000e-10,-7.055487e-06
3.208000e-10,-7.068415e-06
3.210000e-10,-7.081030e-06
3.212000e-10,-7.093313e-06
3.214000e-10,-7.105254e-06
3.216000e-10,-7.116854e-06
3.218000e-10,-7.128122e-06
3.220000e-10,-7.139076e-06
3.222000e-10,-7.149733e-06
3.224000e-10,-7.160109e-06
3.226000e-10,-7.170213e-06
3.228000e-10,-7.180044e-06
3.230000e-10,-7.189595e-06
3.232000e-10,-7.198854e-06
3.234000e-10,-7.207808e-06
3.236000e-10,-7.216447e-06
3.238000e-10,-7.224767e-06
3.240000e-10,-7.232771e-06
3.242000e-10,-7.240468e-06
3.244000e-10,-7.247869e-06
3.246000e-10,-7.254989e-06
3.248000e-10,-7.261835e-06
3.250000e-10,-7.268414e-06
3.252000e-10,-7.274725e-06
3.254000e-10,-7.280764e-06
3.256000e-10,-7.286523e-06
3.258000e-10,-7.291995e-06
3.260000e-10,-7.297176e-06
3.262000e-10,-7.302065e-06
3.264000e-10,-7.306667e-06
3.266000e-10,-7.310988e-06
3.268000e-10,-7.315038e-06
3.270000e-10,-7.318826e-06
3.272000e-10,-7.322359e-06
3.274000e-10,-7.325642e-06
3.276000e-10,-7.328674e-06
3.278000e-10,-7.331454e-06
3.280000e-10,-7.333979e-06
3.282000e-10,-7.336245e-06
3.284000e-10,-7.338252e-06
3.286000e-10,-7.340001e-06
3.288000e-10,-7.341495e-06
3.290000e-10,-7.342743e-06
3.292000e-10,-7.343752e-06
3.294000e-10,-7.344528e-06
3.296000e-10,-7.345078e-06
3.298000e-10,-7.345407e-06
3.300000e-10,-7.345515e-06
3.302000e-10,-7.345404e-06
3.304000e-10,-7.345073e-06
3.306000e-10,-7.344521e-06
3.308000e-10,-7.343751e-06
3.310000e-10,-7.342764e-06
3.312000e-10,-7.341566e-06
3.314000e-10,-7.340163e-06
3.316000e-10,-7.338561e-06
3.318000e-10,-7.336767e-06
3.320000e-10,-7.334787e-06
3.322000e-10,-7.332626e-06
3.324000e-10,-7.330287e-06
3.326000e-10,-7.327772e-06
3.328000e-10,-7.325083e-06
3.330000e-10,-7.322222e-06
3.332000e-10,-7.319191e-06
3.334000e-10,-7.315995e-06
3.336000e-10,-7.312638e-06
3.338000e-10,-7.309127e-06
