time,"V(4,0)","V(B1)","I(B1)","P(B1)","I(LQ)"
2.605800e-09,-1.281310e-05,-1.281310e-05,-4.982930e-05,1.476266e+00,6.518656e-06
2.606000e-09,-1.273848e-05,-1.273848e-05,-4.978999e-05,1.468503e+00,6.623505e-06
2.606200e-09,-1.265866e-05,-1.265866e-05,-4.974785e-05,1.460787e+00,6.731968e-06
2.606400e-09,-1.257334e-05,-1.257334e-05,-4.970298e-05,1.453121e+00,6.844236e-06
2.606600e-09,-1.248215e-05,-1.248215e-05,-4.965543e-05,1.445508e+00,6.960516e-06
2.606800e-09,-1.238474e-05,-1.238474e-05,-4.960530e-05,1.437953e+00,7.081025e-06
2.607000e-09,-1.228069e-05,-1.228069e-05,-4.955266e-05,1.430460e+00,7.205999e-06
2.607200e-09,-1.216956e-05,-1.216956e-05,-4.949762e-05,1.423031e+00,7.335691e-06
2.607400e-09,-1.205088e-05,-1.205088e-05,-4.944027e-05,1.415673e+00,7.470369e-06
2.607600e-09,-1.192413e-05,-1.192413e-05,-4.938073e-05,1.408389e+00,7.610325e-06
2.607800e-09,-1.178874e-05,-1.178874e-05,-4.931910e-05,1.401185e+00,7.755871e-06
2.608000e-09,-1.164410e-05,-1.164410e-05,-4.925552e-05,1.394067e+00,7.907342e-06
2.608200e-09,-1.148955e-05,-1.148955e-05,-4.919011e-05,1.387039e+00,8.065102e-06
2.608400e-09,-1.132434e-05,-1.132434e-05,-4.912302e-05,1.380108e+00,8.229539e-06
2.608600e-09,-1.114769e-05,-1.114769e-05,-4.905440e-05,1.373282e+00,8.401077e-06
2.608800e-09,-1.095872e-05,-1.095872e-05,-4.898442e-05,1.366566e+00,8.580171e-06
2.609000e-09,-1.075646e-05,-1.075646e-05,-4.891325e-05,1.359970e+00,8.767314e-06
2.609200e-09,-1.053989e-05,-1.053989e-05,-4.884108e-05,1.353501e+00,8.963040e-06
2.609400e-09,-1.030783e-05,-1.030783e-05,-4.876811e-05,1.347169e+00,9.167930e-06
2.609600e-09,-1.005904e-05,-1.005904e-05,-4.869455e-05,1.340983e+00,9.382613e-06
2.609800e-09,-9.792115e-06,-9.792115e-06,-4.862065e-05,1.334954e+00,9.607774e-06
2.610000e-09,-9.505528e-06,-9.505528e-06,-4.854663e-05,1.329093e+00,9.844158e-06
2.610200e-09,-9.197590e-06,-9.197590e-06,-4.847278e-05,1.323413e+00,1.009258e-05
2.610400e-09,-8.866438e-06,-8.866438e-06,-4.839936e-05,1.317928e+00,1.035392e-05
2.610600e-09,-8.510014e-06,-8.510014e-06,-4.832669e-05,1.312651e+00,1.062914e-05
2.610800e-09,-8.126043e-06,-8.126043e-06,-4.825508e-05,1.307600e+00,1.091932e-05
2.611000e-09,-7.712004e-06,-7.712004e-06,-4.818489e-05,1.302792e+00,1.122561e-05
2.611200e-09,-7.265108e-06,-7.265108e-06,-4.811648e-05,1.298246e+00,1.154928e-05
2.611400e-09,-6.782260e-06,-6.782260e-06,-4.805024e-05,1.293983e+00,1.189172e-05
2.611600e-09,-6.260026e-06,-6.260026e-06,-4.798659e-05,1.290026e+00,1.225448e-05
2.611800e-09,-5.694592e-06,-5.694592e-06,-4.792597e-05,1.286400e+00,1.263925e-05
2.612000e-09,-5.081722e-06,-5.081722e-06,-4.786887e-05,1.283132e+00,1.304788e-05
2.612200e-09,-4.416705e-06,-4.416705e-06,-4.781577e-05,1.280254e+00,1.348245e-05
2.612400e-09,-3.694305e-06,-3.694305e-06,-4.776722e-05,1.277798e+00,1.394521e-05
2.612600e-09,-2.908696e-06,-2.908696e-06,-4.772375e-05,1.275800e+00,1.443868e-05
2.612800e-09,-2.053400e-06,-2.053400e-06,-4.768596e-05,1.274303e+00,1.496564e-05
2.613000e-09,-1.121216e-06,-1.121216e-06,-4.765445e-05,1.273349e+00,1.552918e-05
2.613200e-09,-1.041426e-07,-1.041426e-07,-4.762984e-05,1.272989e+00,1.613272e-05
2.613400e-09,1.006699e-06,1.006699e-06,-4.761276e-05,1.273277e+00,1.678004e-05
2.613600e-09,2.221149e-06,2.221149e-06,-4.760386e-05,1.274273e+00,1.747538e-05
2.613800e-09,3.550086e-06,3.550086e-06,-4.760379e-05,1.276043e+00,1.822342e-05
2.614000e-09,5.005506e-06,5.005506e-06,-4.761314e-05,1.278661e+00,1.902935e-05
2.614200e-09,6.600585e-06,6.600585e-06,-4.763250e-05,1.282208e+00,1.989899e-05
2.614400e-09,8.349717e-06,8.349717e-06,-4.766238e-05,1.286773e+00,2.083875e-05
2.614600e-09,1.026853e-05,1.026853e-05,-4.770318e-05,1.292455e+00,2.185578e-05
2.614800e-09,1.237382e-05,1.237382e-05,-4.775518e-05,1.299362e+00,2.295801e-05
2.615000e-09,1.468346e-05,1.468346e-05,-4.781845e-05,1.307613e+00,2.415418e-05
2.615200e-09,1.721609e-05,1.721609e-05,-4.789280e-05,1.317338e+00,2.545398e-05
2.615400e-09,1.999077e-05,1.999077e-05,-4.797773e-05,1.328679e+00,2.686802e-05
2.615600e-09,2.302626e-05,2.302626e-05,-4.807228e-05,1.341788e+00,2.840790e-05
2.615800e-09,2.634009e-05,2.634009e-05,-4.817500e-05,1.356829e+00,3.008624e-05
2.616000e-09,2.994707e-05,2.994707e-05,-4.828375e-05,1.373976e+00,3.191653e-05
2.616200e-09,3.385725e-05,3.385725e-05,-4.839566e-05,1.393408e+00,3.391310e-05
2.616400e-09,3.807313e-05,3.807313e-05,-4.850698e-05,1.415310e+00,3.609081e-05
2.616600e-09,4.258570e-05,4.258570e-05,-4.861297e-05,1.439864e+00,3.846463e-05
2.616800e-09,4.736939e-05,4.736939e-05,-4.870796e-05,1.467240e+00,4.104907e-05
2.617000e-09,5.237534e-05,5.237534e-05,-4.878532e-05,1.497584e+00,4.385715e-05
2.617200e-09,5.752311e-05,5.752311e-05,-4.883779e-05,1.531004e+00,4.689916e-05
2.617400e-09,6.269070e-05,6.269070e-05,-4.885788e-05,1.567542e+00,5.018076e-05
2.617600e-09,6.770350e-05,6.770350e-05,-4.883866e-05,1.607151e+00,5.370068e-05
2.617800e-09,7.232313e-05,7.232313e-05,-4.877481e-05,1.649655e+00,5.744765e-05
2.618000e-09,7.623871e-05,7.623871e-05,-4.866399e-05,1.694710e+00,6.139698e-05
2.618200e-09,7.906403e-05,7.906403e-05,-4.850837e-05,1.741760e+00,6.550673e-05
2.618400e-09,8.034610e-05,8.034610e-05,-4.831580e-05,1.789995e+00,6.971421e-05
2.618600e-09,7.959135e-05,7.959135e-05,-4.810041e-05,1.838318e+00,7.393359e-05
2.618800e-09,7.631530e-05,7.631530e-05,-4.788168e-05,1.885345e+00,7.805568e-05
2.619000e-09,7.011785e-05,7.011785e-05,-4.768180e-05,1.929427e+00,8.195115e-05
2.619200e-09,6.077895e-05,6.077895e-05,-4.752133e-05,1.968745e+00,8.547824e-05
2.619400e-09,4.835839e-05,4.835839e-05,-4.741404e-05,2.001443e+00,8.849485e-05
2.619600e-09,3.327351e-05,3.327351e-05,-4.736282e-05,2.025823e+00,9.087414e-05
2.619800e-09,1.632376e-05,1.632376e-05,-4.735834e-05,2.040563e+00,9.252124e-05
2.620000e-09,-1.361221e-06,-1.361221e-06,-4.738159e-05,2.044925e+00,9.338765e-05
2.620200e-09,-1.845349e-05,-1.845349e-05,-4.740961e-05,2.038902e+00,9.348048e-05
2.620400e-09,-3.361526e-05,-3.361526e-05,-4.742226e-05,2.023276e+00,9.286413e-05
2.620600e-09,-4.569775e-05,-4.569775e-05,-4.740729e-05,1.999554e+00,9.165436e-05
2.620800e-09,-5.389805e-05,-5.389805e-05,-4.736161e-05,1.969810e+00,9.000592e-05
2.621000e-09,-5.783536e-05,-5.783536e-05,-4.728916e-05,1.936464e+00,8.809673e-05
2.621200e-09,-5.753649e-05,-5.753649e-05,-4.719677e-05,1.902039e+00,8.611143e-05
2.621400e-09,-5.335149e-05,-5.335149e-05,-4.709082e-05,1.868949e+00,8.422686e-05
2.621600e-09,-4.583872e-05,-4.583872e-05,-4.697618e-05,1.839348e+00,8.260095e-05
2.621800e-09,-3.566086e-05,-3.566086e-05,-4.685765e-05,1.815033e+00,8.136532e-05
2.622000e-09,-2.351895e-05,-2.351895e-05,-4.674239e-05,1.797400e+00,8.062094e-05
2.622200e-09,-1.013079e-05,-1.013079e-05,-4.664146e-05,1.787418e+00,8.043604e-05
2.622400e-09,3.759103e-06,3.759103e-06,-4.656893e-05,1.785613e+00,8.084497e-05
2.622600e-09,1.736026e-05,1.736026e-05,-4.653892e-05,1.792045e+00,8.184739e-05
2.622800e-09,2.983031e-05,2.983031e-05,-4.656161e-05,1.806274e+00,8.340743e-05
2.623000e-09,4.029682e-05,4.029682e-05,-4.664035e-05,1.827343e+00,8.545297e-05
2.623200e-09,4.791115e-05,4.791115e-05,-4.677122e-05,1.853777e+00,8.787602e-05
2.623400e-09,5.192987e-05,5.192987e-05,-4.694477e-05,1.883627e+00,9.053534e-05
2.623600e-09,5.181350e-05,5.181350e-05,-4.714888e-05,1.914569e+00,9.326266e-05
2.623800e-09,4.732902e-05,4.732902e-05,-4.737047e-05,1.944057e+00,9.587375e-05
2.624000e-09,3.863863e-05,3.863863e-05,-4.759529e-05,1.969541e+00,9.818418e-05
2.624200e-09,2.635268e-05,2.635268e-05,-4.780620e-05,1.988712e+00,1.000286e-04
2.624400e-09,1.152247e-05,1.152247e-05,-4.798212e-05,1.999770e+00,1.012806e-04
2.624600e-09,-4.445503e-06,-4.445503e-06,-4.809963e-05,2.001655e+00,1.018692e-04
2.624800e-09,-1.995468e-05,-1.995468e-05,-4.813789e-05,1.994199e+00,1.017889e-04
2.625000e-09,-3.343830e-05,-3.343830e-05,-4.808522e-05,1.978167e+00,1.011000e-04
2.625200e-09,-4.358615e-05,-4.358615e-05,-4.794413e-05,1.955164e+00,9.992091e-05
2.625400e-09,-4.952268e-05,-4.952268e-05,-4.773233e-05,1.927433e+00,9.841170e-05
2.625600e-09,-5.089467e-05,-5.089467e-05,-4.747894e-05,1.897570e+00,9.675515e-05
2.625800e-09,-4.785680e-05,-4.785680e-05,-4.721767e-05,1.868227e+00,9.513662e-05
2.626000e-09,-4.097612e-05,-4.097612e-05,-4.697995e-05,1.841845e+00,9.372655e-05
2.626200e-09,-3.109787e-05,-3.109787e-05,-4.679042e-05,1.820452e+00,9.266706e-05
2.626400e-09,-1.921689e-05,-1.921689e-05,-4.666603e-05,1.805536e+00,9.206275e-05
2.626600e-09,-6.384299e-06,-6.384299e-06,-4.661761e-05,1.797977e+00,9.197534e-05
2.626800e-09,6.344545e-06,6.344545e-06,-4.665200e-05,1.798028e+00,9.242124e-05
2.627000e-09,1.793626e-05,1.793626e-05,-4.677285e-05,1.805312e+00,9.337131e-05
2.627200e-09,2.740682e-05,2.740682e-05,-4.697933e-05,1.818843e+00,9.475286e-05
2.627400e-09,3.387468e-05,3.387468e-05,-4.726343e-05,1.837077e+00,9.645404e-05
2.627600e-09,3.664970e-05,3.664970e-05,-4.760752e-05,1.858004e+00,9.833168e-05
2.627800e-09,3.534642e-05,3.534642e-05,-4.798377e-05,1.879299e+00,1.002228e-04
2.628000e-09,2.999100e-05,2.999100e-05,-4.835636e-05,1.898548e+00,1.019604e-04
2.628200e-09,2.108210e-05,2.108210e-05,-4.868626e-05,1.913506e+00,1.033907e-04
2.628400e-09,9.573336e-06,9.573336e-06,-4.893737e-05,1.922370e+00,1.043924e-04
2.628600e-09,-3.234354e-06,-3.234354e-06,-4.908254e-05,1.924015e+00,1.048909e-04
2.628800e-09,-1.587373e-05,-1.587373e-05,-4.910799e-05,1.918132e+00,1.048678e-04
2.629000e-09,-2.692628e-05,-2.692628e-05,-4.901537e-05,1.905262e+00,1.043627e-04
2.629200e-09,-3.522215e-05,-3.522215e-05,-4.882102e-05,1.886702e+00,1.034663e-04
2.629400e-09,-3.998302e-05,-3.998302e-05,-4.855304e-05,1.864317e+00,1.023073e-04
2.629600e-09,-4.088607e-05,-4.088607e-05,-4.824683e-05,1.840291e+00,1.010360e-04
2.629800e-09,-3.805089e-05,-3.805089e-05,-4.794035e-05,1.816866e+00,9.980583e-05
2.630000e-09,-3.197004e-05,-3.197004e-05,-4.766974e-05,1.796106e+00,9.875775e-05
2.630200e-09,-2.341175e-05,-2.341175e-05,-4.746606e-05,1.779700e+00,9.800676e-05
2.630400e-09,-1.331974e-05,-1.331974e-05,-4.735307e-05,1.768836e+00,9.763283e-05
2.630600e-09,-2.724311e-06,-2.724311e-06,-4.734570e-05,1.764110e+00,9.767539e-05
2.630800e-09,7.333652e-06,7.333652e-06,-4.744915e-05,1.765507e+00,9.813137e-05
2.631000e-09,1.587269e-05,1.587269e-05,-4.765814e-05,1.772402e+00,9.895648e-05
2.631200e-09,2.204383e-05,2.204383e-05,-4.795673e-05,1.783632e+00,1.000696e-04
2.631400e-09,2.521058e-05,2.521058e-05,-4.831895e-05,1.797589e+00,1.013602e-04
2.631600e-09,2.502977e-05,2.502977e-05,-4.871062e-05,1.812382e+00,1.026994e-04
2.631800e-09,2.151726e-05,2.151726e-05,-4.909268e-05,1.826030e+00,1.039536e-04
2.632000e-09,1.507677e-05,1.507677e-05,-4.942554e-05,1.836688e+00,1.049988e-04
2.632200e-09,6.473222e-06,6.473222e-06,-4.967432e-05,1.842863e+00,1.057361e-04
2.632400e-09,-3.255832e-06,-3.255832e-06,-4.981366e-05,1.843602e+00,1.061032e-04
2.632600e-09,-1.294026e-05,-1.294026e-05,-4.983154e-05,1.838606e+00,1.060819e-04
2.632800e-09,-2.144262e-05,-2.144262e-05,-4.973103e-05,1.828253e+00,1.056992e-04
2.633000e-09,-2.781465e-05,-2.781465e-05,-4.952984e-05,1.813534e+00,1.050226e-04
2.633200e-09,-3.141444e-05,-3.141444e-05,-4.925751e-05,1.795900e+00,1.041499e-04
2.633400e-09,-3.196585e-05,-3.196585e-05,-4.895110e-05,1.777071e+00,1.031962e-04
2.633600e-09,-2.955847e-05,-2.955847e-05,-4.865011e-05,1.758820e+00,1.022798e-04
2.633800e-09,-2.459998e-05,-2.459998e-05,-4.839171e-05,1.742770e+00,1.015086e-04
2.634000e-09,-1.773996e-05,-1.773996e-05,-4.820683e-05,1.730233e+00,1.009697e-04
2.634200e-09,-9.783312e-06,-9.783312e-06,-4.811741e-05,1.722090e+00,1.007211e-04
2.634400e-09,-1.605424e-06,-1.605424e-06,-4.813481e-05,1.718725e+00,1.007875e-04
2.634600e-09,5.926531e-06,5.926531e-06,-4.825910e-05,1.720005e+00,1.011588e-04
2.634800e-09,1.202711e-05,1.202711e-05,-4.847919e-05,1.725304e+00,1.017926e-04
2.635000e-09,1.606296e-05,1.606296e-05,-4.877371e-05,1.733578e+00,1.026183e-04
2.635200e-09,1.761859e-05,1.761859e-05,-4.911279e-05,1.743474e+00,1.035458e-04
2.635400e-09,1.655036e-05,1.655036e-05,-4.946098e-05,1.753478e+00,1.044744e-04
2.635600e-09,1.301661e-05,1.301661e-05,-4.978110e-05,1.762086e+00,1.053050e-04
2.635800e-09,7.471370e-06,7.471370e-06,-5.003880e-05,1.767982e+00,1.059516e-04
2.636000e-09,6.143818e-07,6.143818e-07,-5.020703e-05,1.770197e+00,1.063511e-04
2.636200e-09,-6.699574e-06,-6.699574e-06,-5.026983e-05,1.768221e+00,1.064711e-04
2.636400e-09,-1.357810e-05,-1.357810e-05,-5.022441e-05,1.762061e+00,1.063130e-04
2.636600e-09,-1.921340e-05,-1.921340e-05,-5.008136e-05,1.752224e+00,1.059109e-04
2.636800e-09,-2.298634e-05,-2.298634e-05,-4.986289e-05,1.739632e+00,1.053257e-04
2.637000e-09,-2.453494e-05,-2.453494e-05,-4.959944e-05,1.725495e+00,1.046370e-04
2.637200e-09,-2.377993e-05,-2.377993e-05,-4.932552e-05,1.711148e+00,1.039323e-04
2.637400e-09,-2.091025e-05,-2.091025e-05,-4.907539e-05,1.697894e+00,1.032968e-04
2.637600e-09,-1.633850e-05,-1.633850e-05,-4.887918e-05,1.686857e+00,1.028037e-04
2.637800e-09,-1.063868e-05,-1.063868e-05,-4.875988e-05,1.678868e+00,1.025071e-04
2.638000e-09,-4.476826e-06,-4.476826e-06,-4.873126e-05,1.674391e+00,1.024368e-04
2.638200e-09,1.458614e-06,1.458614e-06,-4.879678e-05,1.673490e+00,1.025963e-04
2.638400e-09,6.523569e-06,6.523569e-06,-4.894946e-05,1.675832e+00,1.029634e-04
2.638600e-09,1.018045e-05,1.018045e-05,-4.917261e-05,1.680737e+00,1.034930e-04
2.638800e-09,1.205308e-05,1.205308e-05,-4.944162e-05,1.687256e+00,1.041230e-04
2.639000e-09,1.196956e-05,1.196956e-05,-4.972664e-05,1.694278e+00,1.047811e-04
2.639200e-09,9.985883e-06,9.985883e-06,-4.999600e-05,1.700664e+00,1.053932e-04
2.639400e-09,6.383426e-06,6.383426e-06,-5.022003e-05,1.705379e+00,1.058925e-04
2.639600e-09,1.636199e-06,1.636199e-06,-5.037478e-05,1.707614e+00,1.062268e-04
2.639800e-09,-3.650200e-06,-3.650200e-06,-5.044505e-05,1.706880e+00,1.063652e-04
2.640000e-09,-8.819534e-06,-8.819534e-06,-5.042614e-05,1.703062e+00,1.063005e-04
2.640200e-09,-1.325230e-05,-1.325230e-05,-5.032428e-05,1.696420e+00,1.060499e-04
2.640400e-09,-1.644452e-05,-1.644452e-05,-5.015543e-05,1.687544e+00,1.056518e-04
2.640600e-09,-1.806561e-05,-1.806561e-05,-4.994292e-05,1.677266e+00,1.051603e-04
2.640800e-09,-1.798804e-05,-1.798804e-05,-4.971434e-05,1.666553e+00,1.046377e-04
2.641000e-09,-1.628829e-05,-1.628829e-05,-4.949803e-05,1.656383e+00,1.041473e-04
2.641200e-09,-1.322328e-05,-1.322328e-05,-4.931982e-05,1.647635e+00,1.037455e-04
2.641400e-09,-9.189337e-06,-9.189337e-06,-4.920026e-05,1.640997e+00,1.034765e-04
2.641600e-09,-4.671115e-06,-4.671115e-06,-4.915252e-05,1.636891e+00,1.033673e-04
2.641800e-09,-1.865594e-07,-1.865594e-07,-4.918128e-05,1.635447e+00,1.034259e-04
2.642000e-09,3.767777e-06,3.767777e-06,-4.928234e-05,1.636492e+00,1.036409e-04
2.642200e-09,6.767665e-06,6.767665e-06,-4.944333e-05,1.639582e+00,1.039835e-04
2.642400e-09,8.505152e-06,8.505152e-06,-4.964518e-05,1.644058e+00,1.044111e-04
2.642600e-09,8.821694e-06,8.821694e-06,-4.986436e-05,1.649124e+00,1.048725e-04
2.642800e-09,7.726110e-06,7.726110e-06,-5.007572e-05,1.653943e+00,1.053141e-04
2.643000e-09,5.393528e-06,5.393528e-06,-5.025543e-05,1.657734e+00,1.056858e-04
2.643200e-09,2.143485e-06,2.143485e-06,-5.038394e-05,1.659867e+00,1.059474e-04
2.643400e-09,-1.601331e-06,-1.601331e-06,-5.044821e-05,1.659929e+00,1.060727e-04
2.643600e-09,-5.370363e-06,-5.370363e-06,-5.044322e-05,1.657774e+00,1.060525e-04
2.643800e-09,-8.706164e-06,-8.706164e-06,-5.037233e-05,1.653528e+00,1.058949e-04
2.644000e-09,-1.122155e-05,-1.122155e-05,-5.024660e-05,1.647567e+00,1.056242e-04
2.644200e-09,-1.264442e-05,-1.264442e-05,-5.008317e-05,1.640457e+00,1.052767e-04
2.644400e-09,-1.284460e-05,-1.284460e-05,-4.990295e-05,1.632883e+00,1.048962e-04
2.644600e-09,-1.184085e-05,-1.184085e-05,-4.972798e-05,1.625561e+00,1.045284e-04
2.644800e-09,-9.789418e-06,-9.789418e-06,-4.957889e-05,1.619154e+00,1.042157e-04
2.645000e-09,-6.958031e-06,-6.958031e-06,-4.947251e-05,1.614200e+00,1.039922e-04
2.645200e-09,-3.690083e-06,-3.690083e-06,-4.942018e-05,1.611053e+00,1.038806e-04
2.645400e-09,-3.636896e-07,-3.636896e-07,-4.942665e-05,1.609857e+00,1.038898e-04
2.645600e-09,2.650307e-06,2.650307e-06,-4.948976e-05,1.610532e+00,1.040147e-04
2.645800e-09,5.027946e-06,5.027946e-06,-4.960085e-05,1.612794e+00,1.042371e-04
2.646000e-09,6.526243e-06,6.526243e-06,-4.974596e-05,1.616192e+00,1.045282e-04
2.646200e-09,7.008743e-06,7.008743e-06,-4.990752e-05,1.620164e+00,1.048522e-04
2.646400e-09,6.459632e-06,6.459632e-06,-5.006649e-05,1.624106e+00,1.051705e-04
2.646600e-09,4.984155e-06,4.984155e-06,-5.020461e-05,1.627439e+00,1.054464e-04
2.646800e-09,2.794465e-06,2.794465e-06,-5.030655e-05,1.629682e+00,1.056492e-04
2.647000e-09,1.820321e-07,1.820321e-07,-5.036172e-05,1.630503e+00,1.057580e-04
2.647200e-09,-2.519971e-06,-2.519971e-06,-5.036535e-05,1.629756e+00,1.057633e-04
2.647400e-09,-4.979036e-06,-4.979036e-06,-5.031891e-05,1.627490e+00,1.056684e-04
2.647600e-09,-6.904275e-06,-6.904275e-06,-5.022971e-05,1.623937e+00,1.054881e-04
2.647800e-09,-8.080185e-06,-8.080185e-06,-5.010984e-05,1.619479e+00,1.052466e-04
2.648000e-09,-8.388971e-06,-8.388971e-06,-4.997447e-05,1.614595e+00,1.049744e-04
2.648200e-09,-7.819365e-06,-7.819365e-06,-4.984001e-05,1.609799e+00,1.047042e-04
2.648400e-09,-6.462094e-06,-6.462094e-06,-4.972213e-05,1.605582e+00,1.044671e-04
2.648600e-09,-4.493972e-06,-4.493972e-06,-4.963394e-05,1.602356e+00,1.042894e-04
2.648800e-09,-2.153583e-06,-2.153583e-06,-4.958465e-05,1.600408e+00,1.041892e-04
2.649000e-09,2.880737e-07,2.880737e-07,-4.957861e-05,1.599875e+00,1.041754e-04
2.649200e-09,2.558717e-06,2.558717e-06,-4.961504e-05,1.600734e+00,1.042463e-04
2.649400e-09,4.414732e-06,4.414732e-06,-4.968830e-05,1.602809e+00,1.043909e-04
2.649600e-09,5.667253e-06,5.667253e-06,-4.978864e-05,1.605797e+00,1.045899e-04
2.649800e-09,6.201964e-06,6.201964e-06,-4.990347e-05,1.609305e+00,1.048184e-04
2.650000e-09,5.990544e-06,5.990544e-06,-5.001892e-05,1.612902e+00,1.050490e-04
2.650200e-09,5.092278e-06,5.092278e-06,-5.012147e-05,1.616164e+00,1.052548e-04
2.650400e-09,3.645343e-06,3.645343e-06,-5.019955e-05,1.618728e+00,1.054127e-04
2.650600e-09,1.848567e-06,1.848567e-06,-5.024482e-05,1.620332e+00,1.055061e-04
2.650800e-09,-6.411723e-08,-6.411723e-08,-5.025309e-05,1.620840e+00,1.055262e-04
2.651000e-09,-1.853097e-06,-1.853097e-06,-5.022464e-05,1.620259e+00,1.054736e-04
2.651200e-09,-3.302336e-06,-3.302336e-06,-5.016406e-05,1.618727e+00,1.053568e-04
2.651400e-09,-4.244492e-06,-4.244492e-06,-5.007951e-05,1.616497e+00,1.051920e-04
2.651600e-09,-4.578767e-06,-4.578767e-06,-4.998162e-05,1.613899e+00,1.050001e-04
2.651800e-09,-4.279648e-06,-4.279648e-06,-4.988213e-05,1.611299e+00,1.048043e-04
2.652000e-09,-3.396143e-06,-3.396143e-06,-4.979249e-05,1.609056e+00,1.046274e-04
2.652200e-09,-2.042444e-06,-2.042444e-06,-4.972250e-05,1.607481e+00,1.044893e-04
2.652400e-09,-3.818068e-07,-3.818068e-07,-4.967930e-05,1.606802e+00,1.044044e-04
2.652600e-09,1.394035e-06,1.394035e-06,-4.966663e-05,1.607140e+00,1.043806e-04
2.652800e-09,3.087478e-06,3.087478e-06,-4.968456e-05,1.608503e+00,1.044183e-04
2.653000e-09,4.517310e-06,4.517310e-06,-4.972957e-05,1.610788e+00,1.045111e-04
2.653200e-09,5.538458e-06,5.538458e-06,-4.979517e-05,1.613793e+00,1.046463e-04
2.653400e-09,6.057310e-06,6.057310e-06,-4.987266e-05,1.617249e+00,1.048067e-04
2.653600e-09,6.041037e-06,6.041037e-06,-4.995230e-05,1.620849e+00,1.049727e-04
2.653800e-09,5.519880e-06,5.519880e-06,-5.002441e-05,1.624285e+00,1.051249e-04
2.654000e-09,4.582057e-06,4.582057e-06,-5.008053e-05,1.627286e+00,1.052460e-04
2.654200e-09,3.361828e-06,3.361828e-06,-5.011437e-05,1.629649e+00,1.053228e-04
2.654400e-09,2.022195e-06,2.022195e-06,-5.012245e-05,1.631256e+00,1.053479e-04
2.654600e-09,7.344760e-07,7.344760e-07,-5.010446e-05,1.632089e+00,1.053202e-04
2.654800e-09,-3.425195e-07,-3.425195e-07,-5.006309e-05,1.632228e+00,1.052445e-04
2.655000e-09,-1.080993e-06,-1.080993e-06,-5.000365e-05,1.631836e+00,1.051312e-04
2.655200e-09,-1.398043e-06,-1.398043e-06,-4.993331e-05,1.631139e+00,1.049947e-04
2.655400e-09,-1.263441e-06,-1.263441e-06,-4.986016e-05,1.630395e+00,1.048515e-04
2.655600e-09,-7.007278e-07,-7.007278e-07,-4.979227e-05,1.629863e+00,1.047180e-04
2.655800e-09,2.180187e-07,2.180187e-07,-4.973666e-05,1.629774e+00,1.046091e-04
2.656000e-09,1.382665e-06,1.382665e-06,-4.969865e-05,1.630305e+00,1.045361e-04
2.656200e-09,2.659218e-06,2.659218e-06,-4.968122e-05,1.631559e+00,1.045057e-04
2.656400e-09,3.905967e-06,3.905967e-06,-4.968482e-05,1.633559e+00,1.045194e-04
2.656600e-09,4.989764e-06,4.989764e-06,-4.970742e-05,1.636248e+00,1.045737e-04
2.656800e-09,5.800768e-06,5.800768e-06,-4.974485e-05,1.639494e+00,1.046602e-04
2.657000e-09,6.264147e-06,6.264147e-06,-4.979135e-05,1.643114e+00,1.047672e-04
2.657200e-09,6.347569e-06,6.347569e-06,-4.984030e-05,1.646892e+00,1.048810e-04
2.657400e-09,6.063684e-06,6.063684e-06,-4.988504e-05,1.650608e+00,1.049874e-04
2.657600e-09,5.467356e-06,5.467356e-06,-4.991962e-05,1.654062e+00,1.050736e-04
2.657800e-09,4.647976e-06,4.647976e-06,-4.993951e-05,1.657096e+00,1.051294e-04
2.658000e-09,3.717835e-06,3.717835e-06,-4.994201e-05,1.659614e+00,1.051486e-04
2.658200e-09,2.798054e-06,2.798054e-06,-4.992654e-05,1.661587e+00,1.051292e-04
2.658400e-09,2.003884e-06,2.003884e-06,-4.989458e-05,1.663056e+00,1.050739e-04
2.658600e-09,1.431273e-06,1.431273e-06,-4.984943e-05,1.664126e+00,1.049891e-04
2.658800e-09,1.146331e-06,1.146331e-06,-4.979574e-05,1.664947e+00,1.048847e-04
2.659000e-09,1.178853e-06,1.178853e-06,-4.973885e-05,1.665698e+00,1.047721e-04
2.659200e-09,1.520471e-06,1.520471e-06,-4.968419e-05,1.666565e+00,1.046631e-04
2.659400e-09,2.127355e-06,2.127355e-06,-4.963661e-05,1.667715e+00,1.045688e-04
2.659600e-09,2.926846e-06,2.926846e-06,-4.959985e-05,1.669285e+00,1.044978e-04
2.659800e-09,3.827029e-06,3.827029e-06,-4.957618e-05,1.671358e+00,1.044558e-04
2.660000e-09,4.727992e-06,4.727992e-06,-4.956618e-05,1.673965e+00,1.044448e-04
2.660200e-09,5.533473e-06,5.533473e-06,-4.956877e-05,1.677076e+00,1.044628e-04
2.660400e-09,6.161627e-06,6.161627e-06,-4.958142e-05,1.680609e+00,1.045048e-04
2.660600e-09,6.553803e-06,6.553803e-06,-4.960049e-05,1.684442e+00,1.045628e-04
2.660800e-09,6.680420e-06,6.680420e-06,-4.962171e-05,1.688426e+00,1.046273e-04
2.661000e-09,6.543394e-06,6.543394e-06,-4.964072e-05,1.692405e+00,1.046881e-04
2.661200e-09,6.174859e-06,6.174859e-06,-4.965352e-05,1.696233e+00,1.047358e-04
2.661400e-09,5.632431e-06,5.632431e-06,-4.965697e-05,1.699791e+00,1.047625e-04
