time,"I(RIN)","I(RX1)","I(RX2)","I(LQ|XBFR1)","I(LQ|XBFR2)"
2.831600e-09,5.019946e-06,-6.791434e-04,-4.434085e-04,7.529833e-06,7.529833e-06
2.831800e-09,5.025882e-06,-6.819154e-04,-4.391332e-04,7.441173e-06,7.441173e-06
2.832000e-09,5.028052e-06,-6.846603e-04,-4.348405e-04,7.324273e-06,7.324273e-06
2.832200e-09,5.026401e-06,-6.873779e-04,-4.305307e-04,7.197481e-06,7.197481e-06
2.832400e-09,5.021345e-06,-6.900683e-04,-4.262039e-04,7.080497e-06,7.080497e-06
2.832600e-09,5.013669e-06,-6.927312e-04,-4.218603e-04,6.991772e-06,6.991772e-06
2.832800e-09,5.004406e-06,-6.953667e-04,-4.175000e-04,6.946035e-06,6.946035e-06
2.833000e-09,4.994714e-06,-6.979747e-04,-4.131233e-04,6.952314e-06,6.952314e-06
2.833200e-09,4.985749e-06,-7.005553e-04,-4.087302e-04,7.012736e-06,7.012736e-06
2.833400e-09,4.978564e-06,-7.031083e-04,-4.043210e-04,7.122300e-06,7.122300e-06
2.833600e-09,4.973995e-06,-7.056337e-04,-3.998958e-04,7.269637e-06,7.269637e-06
2.833800e-09,4.972569e-06,-7.081315e-04,-3.954549e-04,7.438638e-06,7.438638e-06
2.834000e-09,4.974424e-06,-7.106016e-04,-3.909983e-04,7.610694e-06,7.610694e-06
2.834200e-09,4.979274e-06,-7.130436e-04,-3.865263e-04,7.767226e-06,7.767226e-06
2.834400e-09,4.986433e-06,-7.154576e-04,-3.820390e-04,7.892154e-06,7.892154e-06
2.834600e-09,4.994908e-06,-7.178433e-04,-3.775366e-04,7.973958e-06,7.973958e-06
2.834800e-09,5.003543e-06,-7.202007e-04,-3.730194e-04,8.007077e-06,8.007077e-06
2.835000e-09,5.011194e-06,-7.225295e-04,-3.684874e-04,7.992484e-06,7.992484e-06
2.835200e-09,5.016905e-06,-7.248297e-04,-3.639408e-04,7.937367e-06,7.937367e-06
2.835400e-09,5.020027e-06,-7.271013e-04,-3.593799e-04,7.854012e-06,7.854012e-06
2.835600e-09,5.020293e-06,-7.293440e-04,-3.548048e-04,7.758035e-06,7.758035e-06
2.835800e-09,5.017820e-06,-7.315578e-04,-3.502157e-04,7.666245e-06,7.666245e-06
2.836000e-09,5.013057e-06,-7.337427e-04,-3.456128e-04,7.594413e-06,7.594413e-06
2.836200e-09,5.006707e-06,-7.358985e-04,-3.409963e-04,7.555267e-06,7.555267e-06
2.836400e-09,4.999624e-06,-7.380253e-04,-3.363663e-04,7.556953e-06,7.556953e-06
2.836600e-09,4.992712e-06,-7.401230e-04,-3.317230e-04,7.602154e-06,7.602154e-06
2.836800e-09,4.986824e-06,-7.421915e-04,-3.270666e-04,7.687953e-06,7.687953e-06
2.837000e-09,4.982670e-06,-7.442308e-04,-3.223973e-04,7.806410e-06,7.806410e-06
2.837200e-09,4.980735e-06,-7.462408e-04,-3.177153e-04,7.945760e-06,7.945760e-06
2.837400e-09,4.981218e-06,-7.482214e-04,-3.130207e-04,8.092029e-06,8.092029e-06
2.837600e-09,4.984003e-06,-7.501725e-04,-3.083138e-04,8.230866e-06,8.230866e-06
2.837800e-09,4.988668e-06,-7.520941e-04,-3.035947e-04,8.349340e-06,8.349340e-06
2.838000e-09,4.994542e-06,-7.539860e-04,-2.988636e-04,8.437505e-06,8.437505e-06
2.838200e-09,5.000809e-06,-7.558481e-04,-2.941207e-04,8.489536e-06,8.489536e-06
2.838400e-09,5.006621e-06,-7.576803e-04,-2.893661e-04,8.504335e-06,8.504335e-06
2.838600e-09,5.011229e-06,-7.594826e-04,-2.846002e-04,8.485543e-06,8.485543e-06
2.838800e-09,5.014082e-06,-7.612548e-04,-2.798230e-04,8.440971e-06,8.440971e-06
2.839000e-09,5.014894e-06,-7.629970e-04,-2.750348e-04,8.381538e-06,8.381538e-06
2.839200e-09,5.013660e-06,-7.647090e-04,-2.702358e-04,8.319852e-06,8.319852e-06
2.839400e-09,5.010641e-06,-7.663907e-04,-2.654260e-04,8.268603e-06,8.268603e-06
2.839600e-09,5.006304e-06,-7.680422e-04,-2.606058e-04,8.238983e-06,8.238983e-06
2.839800e-09,5.001259e-06,-7.696633e-04,-2.557754e-04,8.239313e-06,8.239313e-06
2.840000e-09,4.996174e-06,-7.712541e-04,-2.509348e-04,8.274057e-06,8.274057e-06
2.840200e-09,4.991696e-06,-7.728144e-04,-2.460843e-04,8.343323e-06,8.343323e-06
2.840400e-09,4.988374e-06,-7.743443e-04,-2.412241e-04,8.442930e-06,8.442930e-06
2.840600e-09,4.986601e-06,-7.758437e-04,-2.363544e-04,8.564998e-06,8.564998e-06
2.840800e-09,4.986561e-06,-7.773124e-04,-2.314753e-04,8.698999e-06,8.698999e-06
2.841000e-09,4.988210e-06,-7.787505e-04,-2.265871e-04,8.833127e-06,8.833127e-06
2.841200e-09,4.991279e-06,-7.801579e-04,-2.216900e-04,8.955803e-06,8.955803e-06
2.841400e-09,4.995318e-06,-7.815344e-04,-2.167841e-04,9.057143e-06,9.057143e-06
2.841600e-09,4.999757e-06,-7.828801e-04,-2.118696e-04,9.130187e-06,9.130187e-06
2.841800e-09,5.003993e-06,-7.841949e-04,-2.069467e-04,9.171755e-06,9.171755e-06
2.842000e-09,5.007475e-06,-7.854787e-04,-2.020157e-04,9.182810e-06,9.182810e-06
2.842200e-09,5.009777e-06,-7.867315e-04,-1.970767e-04,9.168294e-06,9.168294e-06
2.842400e-09,5.010655e-06,-7.879532e-04,-1.921300e-04,9.136456e-06,9.136456e-06
2.842600e-09,5.010062e-06,-7.891438e-04,-1.871756e-04,9.097769e-06,9.097769e-06
2.842800e-09,5.008146e-06,-7.903032e-04,-1.822139e-04,9.063562e-06,9.063562e-06
2.843000e-09,5.005213e-06,-7.914314e-04,-1.772450e-04,9.044560e-06,9.044560e-06
2.843200e-09,5.001686e-06,-7.925283e-04,-1.722691e-04,9.049518e-06,9.049518e-06
2.843400e-09,4.998039e-06,-7.935940e-04,-1.672865e-04,9.084119e-06,9.084119e-06
2.843600e-09,4.994743e-06,-7.946284e-04,-1.622972e-04,9.150284e-06,9.150284e-06
2.843800e-09,4.992206e-06,-7.956313e-04,-1.573015e-04,9.245972e-06,9.245972e-06
2.844000e-09,4.990729e-06,-7.966029e-04,-1.522996e-04,9.365493e-06,9.365493e-06
2.844200e-09,4.990464e-06,-7.975431e-04,-1.472916e-04,9.500292e-06,9.500292e-06
