time,"I(RINA)","I(RINB)","I(RINC)","I(LQ|XCOUT)","I(LQ|XSUM)"
1.932400e-09,-5.001621e-06,-5.001621e-06,-5.002245e-06,-4.604586e-05,1.835018e-05
1.932600e-09,-5.001717e-06,-5.001717e-06,-5.002409e-06,-4.467667e-05,1.486799e-05
1.932800e-09,-5.001861e-06,-5.001861e-06,-5.002563e-06,-4.317892e-05,1.112083e-05
1.933000e-09,-5.002016e-06,-5.002016e-06,-5.002673e-06,-4.153589e-05,7.140229e-06
1.933200e-09,-5.002148e-06,-5.002148e-06,-5.002715e-06,-3.972857e-05,2.979251e-06
1.933400e-09,-5.002233e-06,-5.002233e-06,-5.002676e-06,-3.773560e-05,-1.287591e-06
1.933600e-09,-5.002265e-06,-5.002265e-06,-5.002567e-06,-3.553360e-05,-5.568139e-06
1.933800e-09,-5.002259e-06,-5.002259e-06,-5.002415e-06,-3.309781e-05,-9.759816e-06
1.934000e-09,-5.002239e-06,-5.002239e-06,-5.002260e-06,-3.040351e-05,-1.375857e-05
1.934200e-09,-5.002241e-06,-5.002241e-06,-5.002147e-06,-2.742836e-05,-1.746695e-05
1.934400e-09,-5.002298e-06,-5.002298e-06,-5.002117e-06,-2.415586e-05,-2.079893e-05
1.934600e-09,-5.002432e-06,-5.002432e-06,-5.002196e-06,-2.058015e-05,-2.368083e-05
1.934800e-09,-5.002653e-06,-5.002653e-06,-5.002395e-06,-1.671186e-05,-2.604914e-05
1.935000e-09,-5.002954e-06,-5.002954e-06,-5.002703e-06,-1.258423e-05,-2.784761e-05
1.935200e-09,-5.003314e-06,-5.003314e-06,-5.003094e-06,-8.258062e-06,-2.902571e-05
1.935400e-09,-5.003702e-06,-5.003702e-06,-5.003531e-06,-3.823367e-06,-2.953958e-05
1.935600e-09,-5.004088e-06,-5.004088e-06,-5.003977e-06,6.040447e-07,-2.935525e-05
1.935800e-09,-5.004446e-06,-5.004446e-06,-5.004401e-06,4.891414e-06,-2.845285e-05
1.936000e-09,-5.004763e-06,-5.004763e-06,-5.004784e-06,8.901623e-06,-2.683059e-05
1.936200e-09,-5.005038e-06,-5.005038e-06,-5.005125e-06,1.250597e-05,-2.450791e-05
1.936400e-09,-5.005286e-06,-5.005286e-06,-5.005435e-06,1.559343e-05,-2.152868e-05
1.936600e-09,-5.005530e-06,-5.005530e-06,-5.005737e-06,1.807443e-05,-1.796543e-05
1.936800e-09,-5.005797e-06,-5.005797e-06,-5.006059e-06,1.987975e-05,-1.392501e-05
1.937000e-09,-5.006111e-06,-5.006111e-06,-5.006425e-06,2.095727e-05,-9.553984e-06
1.937200e-09,-5.006487e-06,-5.006487e-06,-5.006850e-06,2.126973e-05,-5.039375e-06
1.937400e-09,-5.006924e-06,-5.006924e-06,-5.007335e-06,2.079567e-05,-6.005005e-07
1.937600e-09,-5.007408e-06,-5.007408e-06,-5.007860e-06,1.953401e-05,3.529510e-06
1.937800e-09,-5.007908e-06,-5.007908e-06,-5.008392e-06,1.751117e-05,7.128312e-06
1.938000e-09,-5.008382e-06,-5.008382e-06,-5.008883e-06,1.478865e-05,1.000718e-05
1.938200e-09,-5.008780e-06,-5.008780e-06,-5.009276e-06,1.146910e-05,1.202526e-05
1.938400e-09,-5.009049e-06,-5.009049e-06,-5.009512e-06,7.698810e-06,1.309346e-05
1.938600e-09,-5.009140e-06,-5.009140e-06,-5.009532e-06,3.664867e-06,1.317197e-05
1.938800e-09,-5.009008e-06,-5.009008e-06,-5.009287e-06,-4.145893e-07,1.226781e-05
1.939000e-09,-5.008620e-06,-5.008620e-06,-5.008741e-06,-4.306945e-06,1.043707e-05
1.939200e-09,-5.007955e-06,-5.007955e-06,-5.007875e-06,-7.786052e-06,7.791732e-06
1.939400e-09,-5.007010e-06,-5.007010e-06,-5.006696e-06,-1.065276e-05,4.505627e-06
1.939600e-09,-5.005800e-06,-5.005800e-06,-5.005232e-06,-1.275010e-05,8.118163e-07
1.939800e-09,-5.004363e-06,-5.004363e-06,-5.003544e-06,-1.397080e-05,-3.013852e-06
1.940000e-09,-5.002761e-06,-5.002761e-06,-5.001717e-06,-1.425848e-05,-6.681117e-06
1.940200e-09,-5.001076e-06,-5.001076e-06,-4.999862e-06,-1.360665e-05,-9.917329e-06
1.940400e-09,-4.999412e-06,-4.999412e-06,-4.998103e-06,-1.205948e-05,-1.249336e-05
1.940600e-09,-4.997880e-06,-4.997880e-06,-4.996573e-06,-9.715664e-06,-1.423806e-05
1.940800e-09,-4.996596e-06,-4.996596e-06,-4.995392e-06,-6.732506e-06,-1.504267e-05
1.941000e-09,-4.995662e-06,-4.995662e-06,-4.994660e-06,-3.324431e-06,-1.486092e-05
1.941200e-09,-4.995157e-06,-4.995157e-06,-4.994440e-06,2.493476e-07,-1.371070e-05
1.941400e-09,-4.995124e-06,-4.995124e-06,-4.994748e-06,3.708688e-06,-1.167904e-05
1.941600e-09,-4.995564e-06,-4.995564e-06,-4.995554e-06,6.782601e-06,-8.926874e-06
1.941800e-09,-4.996437e-06,-4.996437e-06,-4.996779e-06,9.237131e-06,-5.686786e-06
1.942000e-09,-4.997660e-06,-4.997660e-06,-4.998309e-06,1.089457e-05,-2.247605e-06
1.942200e-09,-4.999123e-06,-4.999123e-06,-5.000007e-06,1.164285e-05,1.074834e-06
1.942400e-09,-5.000697e-06,-5.000697e-06,-5.001727e-06,1.143883e-05,3.974688e-06
1.942600e-09,-5.002250e-06,-5.002250e-06,-5.003331e-06,1.031011e-05,6.191333e-06
1.942800e-09,-5.003657e-06,-5.003657e-06,-5.004698e-06,8.357541e-06,7.535276e-06
1.943000e-09,-5.004813e-06,-5.004813e-06,-5.005731e-06,5.755509e-06,7.902749e-06
1.943200e-09,-5.005635e-06,-5.005635e-06,-5.006361e-06,2.744320e-06,7.281747e-06
1.943400e-09,-5.006068e-06,-5.006068e-06,-5.006552e-06,-3.898014e-07,5.753153e-06
1.943600e-09,-5.006084e-06,-5.006084e-06,-5.006290e-06,-3.345991e-06,3.487460e-06
1.943800e-09,-5.005682e-06,-5.005682e-06,-5.005595e-06,-5.844253e-06,7.336226e-07
1.944000e-09,-5.004890e-06,-5.004890e-06,-5.004510e-06,-7.656278e-06,-2.204315e-06
1.944200e-09,-5.003761e-06,-5.003761e-06,-5.003111e-06,-8.626058e-06,-5.002831e-06
1.944400e-09,-5.002377e-06,-5.002377e-06,-5.001502e-06,-8.680366e-06,-7.360133e-06
1.944600e-09,-5.000847e-06,-5.000847e-06,-4.999814e-06,-7.832705e-06,-9.032781e-06
1.944800e-09,-4.999298e-06,-4.999298e-06,-4.998195e-06,-6.183537e-06,-9.860238e-06
1.945000e-09,-4.997874e-06,-4.997874e-06,-4.996804e-06,-3.915731e-06,-9.776260e-06
1.945200e-09,-4.996715e-06,-4.996715e-06,-4.995788e-06,-1.280947e-06,-8.811084e-06
1.945400e-09,-4.995947e-06,-4.995947e-06,-4.995265e-06,1.426295e-06,-7.088345e-06
1.945600e-09,-4.995660e-06,-4.995660e-06,-4.995302e-06,3.904749e-06,-4.816502e-06
1.945800e-09,-4.995895e-06,-4.995895e-06,-4.995908e-06,5.885045e-06,-2.270549e-06
1.946000e-09,-4.996634e-06,-4.996634e-06,-4.997020e-06,7.161682e-06,2.392425e-07
1.946200e-09,-4.997798e-06,-4.997798e-06,-4.998511e-06,7.613338e-06,2.408702e-06
1.946400e-09,-4.999253e-06,-4.999253e-06,-5.000205e-06,7.211892e-06,3.982098e-06
1.946600e-09,-5.000826e-06,-5.000826e-06,-5.001897e-06,6.023386e-06,4.785349e-06
1.946800e-09,-5.002330e-06,-5.002330e-06,-5.003381e-06,4.202530e-06,4.744888e-06
1.947000e-09,-5.003581e-06,-5.003581e-06,-5.004478e-06,1.978855e-06,3.892917e-06
1.947200e-09,-5.004432e-06,-5.004432e-06,-5.005061e-06,-3.684727e-07,2.362048e-06
1.947400e-09,-5.004785e-06,-5.004785e-06,-5.005068e-06,-2.546612e-06,3.702548e-07
1.947600e-09,-5.004607e-06,-5.004607e-06,-5.004515e-06,-4.289479e-06,-1.805430e-06
1.947800e-09,-5.003932e-06,-5.003932e-06,-5.003487e-06,-5.393419e-06,-3.866573e-06
1.948000e-09,-5.002860e-06,-5.002860e-06,-5.002129e-06,-5.741271e-06,-5.537080e-06
1.948200e-09,-5.001535e-06,-5.001535e-06,-5.000623e-06,-5.313219e-06,-6.603346e-06
1.948400e-09,-5.000133e-06,-5.000133e-06,-4.999165e-06,-4.186521e-06,-6.942065e-06
1.948600e-09,-4.998833e-06,-4.998833e-06,-4.997937e-06,-2.525962e-06,-6.532396e-06
1.948800e-09,-4.997795e-06,-4.997795e-06,-4.997084e-06,-5.645610e-07,-5.454344e-06
1.949000e-09,-4.997139e-06,-4.997139e-06,-4.996697e-06,1.426456e-06,-3.876491e-06
1.949200e-09,-4.996931e-06,-4.996931e-06,-4.996802e-06,3.176091e-06,-2.034074e-06
1.949400e-09,-4.997174e-06,-4.997174e-06,-4.997355e-06,4.453392e-06,-1.970644e-07
1.949600e-09,-4.997811e-06,-4.997811e-06,-4.998256e-06,5.099993e-06,1.369640e-06
1.949800e-09,-4.998732e-06,-4.998732e-06,-4.999364e-06,5.049556e-06,2.447199e-06
1.950000e-09,-4.999796e-06,-4.999796e-06,-5.000513e-06,4.333154e-06,2.896011e-06
1.950200e-09,-5.000849e-06,-5.000849e-06,-5.001544e-06,3.072514e-06,2.674504e-06
1.950400e-09,-5.001747e-06,-5.001747e-06,-5.002321e-06,1.462851e-06,1.841864e-06
1.950600e-09,-5.002375e-06,-5.002375e-06,-5.002755e-06,-2.541255e-07,5.465271e-07
1.950800e-09,-5.002665e-06,-5.002665e-06,-5.002808e-06,-1.825494e-06,-9.970859e-07
1.951000e-09,-5.002600e-06,-5.002600e-06,-5.002500e-06,-3.025800e-06,-2.541493e-06
1.951200e-09,-5.002216e-06,-5.002216e-06,-5.001904e-06,-3.691492e-06,-3.845296e-06
1.951400e-09,-5.001592e-06,-5.001592e-06,-5.001127e-06,-3.744140e-06,-4.712211e-06
1.951600e-09,-5.000839e-06,-5.000839e-06,-5.000300e-06,-3.199110e-06,-5.022070e-06
1.951800e-09,-5.000078e-06,-5.000078e-06,-4.999548e-06,-2.160164e-06,-4.747624e-06
1.952000e-09,-4.999423e-06,-4.999423e-06,-4.998979e-06,-8.021467e-07,-3.955183e-06
1.952200e-09,-4.998963e-06,-4.998963e-06,-4.998664e-06,6.560412e-07,-2.790755e-06
1.952400e-09,-4.998751e-06,-4.998751e-06,-4.998630e-06,1.985515e-06,-1.454945e-06
1.952600e-09,-4.998796e-06,-4.998796e-06,-4.998856e-06,2.983851e-06,-1.700517e-07
1.952800e-09,-4.999065e-06,-4.999065e-06,-4.999280e-06,3.507303e-06,8.564448e-07
1.953000e-09,-4.999490e-06,-4.999490e-06,-4.999811e-06,3.492418e-06,1.466254e-06
1.953200e-09,-4.999981e-06,-4.999981e-06,-5.000345e-06,2.963433e-06,1.575993e-06
1.953400e-09,-5.000444e-06,-5.000444e-06,-5.000786e-06,2.025327e-06,1.189190e-06
1.953600e-09,-5.000797e-06,-5.000797e-06,-5.001059e-06,8.447512e-07,3.927811e-07
1.953800e-09,-5.000983e-06,-5.000983e-06,-5.001125e-06,-3.779530e-07,-6.603620e-07
1.954000e-09,-5.000982e-06,-5.000982e-06,-5.000986e-06,-1.441824e-06,-1.779242e-06
1.954200e-09,-5.000809e-06,-5.000809e-06,-5.000684e-06,-2.178466e-06,-2.768234e-06
1.954400e-09,-5.000515e-06,-5.000515e-06,-5.000291e-06,-2.479534e-06,-3.460912e-06
1.954600e-09,-5.000171e-06,-5.000171e-06,-4.999894e-06,-2.313296e-06,-3.748384e-06
1.954800e-09,-4.999855e-06,-4.999855e-06,-4.999580e-06,-1.727439e-06,-3.596884e-06
1.955000e-09,-4.999638e-06,-4.999638e-06,-4.999414e-06,-8.382508e-07,-3.051330e-06
1.955200e-09,-4.999567e-06,-4.999567e-06,-4.999432e-06,1.912384e-07,-2.224578e-06
1.955400e-09,-4.999656e-06,-4.999656e-06,-4.999630e-06,1.180220e-06,-1.274936e-06
1.955600e-09,-4.999886e-06,-4.999886e-06,-4.999965e-06,1.961423e-06,-3.764052e-07
1.955800e-09,-5.000205e-06,-5.000205e-06,-5.000364e-06,2.409577e-06,3.129257e-07
1.956000e-09,-5.000540e-06,-5.000540e-06,-5.000742e-06,2.462012e-06,6.788127e-07
1.956200e-09,-5.000815e-06,-5.000815e-06,-5.001013e-06,2.127632e-06,6.701631e-07
1.956400e-09,-5.000962e-06,-5.000962e-06,-5.001113e-06,1.482840e-06,3.062510e-07
1.956600e-09,-5.000940e-06,-5.000940e-06,-5.001012e-06,6.555872e-07,-3.293194e-07
1.956800e-09,-5.000742e-06,-5.000742e-06,-5.000718e-06,-1.991337e-07,-1.106429e-06
1.957000e-09,-5.000397e-06,-5.000397e-06,-5.000284e-06,-9.277573e-07,-1.874288e-06
1.957200e-09,-4.999967e-06,-4.999967e-06,-4.999790e-06,-1.405496e-06,-2.490187e-06
1.957400e-09,-4.999536e-06,-4.999536e-06,-4.999332e-06,-1.557776e-06,-2.845734e-06
1.957600e-09,-4.999191e-06,-4.999191e-06,-4.999002e-06,-1.371978e-06,-2.885817e-06
1.957800e-09,-4.999004e-06,-4.999004e-06,-4.998872e-06,-8.975073e-07,-2.616990e-06
1.958000e-09,-4.999022e-06,-4.999022e-06,-4.998973e-06,-2.344225e-07,-2.103944e-06
1.958200e-09,-4.999248e-06,-4.999248e-06,-4.999293e-06,4.869011e-07,-1.455008e-06
1.958400e-09,-4.999649e-06,-4.999649e-06,-4.999775e-06,1.130996e-06,-7.997551e-07
1.958600e-09,-5.000152e-06,-5.000152e-06,-5.000330e-06,1.582561e-06,-2.632880e-07
1.958800e-09,-5.000664e-06,-5.000664e-06,-5.000853e-06,1.767096e-06,5.766613e-08
1.959000e-09,-5.001087e-06,-5.001087e-06,-5.001241e-06,1.663227e-06,1.122649e-07
1.959200e-09,-5.001338e-06,-5.001338e-06,-5.001419e-06,1.304681e-06,-9.650300e-08
1.959400e-09,-5.001365e-06,-5.001365e-06,-5.001348e-06,7.717905e-07,-5.146448e-07
1.959600e-09,-5.001160e-06,-5.001160e-06,-5.001041e-06,1.744483e-07,-1.049856e-06
1.959800e-09,-5.000757e-06,-5.000757e-06,-5.000554e-06,-3.699873e-07,-1.591261e-06
1.960000e-09,-5.000230e-06,-5.000230e-06,-4.999979e-06,-7.593984e-07,-2.032050e-06
1.960200e-09,-4.999678e-06,-4.999678e-06,-4.999427e-06,-9.258339e-07,-2.290381e-06
1.960400e-09,-4.999204e-06,-4.999204e-06,-4.999003e-06,-8.471503e-07,-2.324452e-06
1.960600e-09,-4.998896e-06,-4.998896e-06,-4.998786e-06,-5.493966e-07,-2.138974e-06
1.960800e-09,-4.998812e-06,-4.998812e-06,-4.998817e-06,-9.979752e-08,-1.782122e-06
1.961000e-09,-4.998964e-06,-4.998964e-06,-4.999085e-06,4.079971e-07,-1.333945e-06
1.961200e-09,-4.999320e-06,-4.999320e-06,-4.999535e-06,8.732647e-07,-8.888664e-07
1.961400e-09,-4.999808e-06,-4.999808e-06,-5.000077e-06,1.208198e-06,-5.360177e-07
1.961600e-09,-5.000333e-06,-5.000333e-06,-5.000602e-06,1.354557e-06,-3.414796e-07
1.961800e-09,-5.000793e-06,-5.000793e-06,-5.001008e-06,1.293820e-06,-3.359780e-07
1.962000e-09,-5.001102e-06,-5.001102e-06,-5.001217e-06,1.049093e-06,-5.103319e-07
1.962200e-09,-5.001204e-06,-5.001204e-06,-5.001192e-06,6.787254e-07,-8.192557e-07
1.962400e-09,-5.001084e-06,-5.001084e-06,-5.000943e-06,2.632021e-07,-1.192376e-06
1.962600e-09,-5.000774e-06,-5.000774e-06,-5.000524e-06,-1.118199e-07,-1.549890e-06
1.962800e-09,-5.000339e-06,-5.000339e-06,-5.000021e-06,-3.728075e-07,-1.819432e-06
1.963000e-09,-4.999868e-06,-4.999868e-06,-4.999534e-06,-4.724843e-07,-1.950625e-06
1.963200e-09,-4.999454e-06,-4.999454e-06,-4.999158e-06,-3.980799e-07,-1.924391e-06
1.963400e-09,-4.999173e-06,-4.999173e-06,-4.998961e-06,-1.722708e-07,-1.755326e-06
1.963600e-09,-4.999073e-06,-4.999073e-06,-4.998973e-06,1.530684e-07,-1.486961e-06
1.963800e-09,-4.999163e-06,-4.999163e-06,-4.999180e-06,5.087382e-07,-1.181217e-06
1.964000e-09,-4.999413e-06,-4.999413e-06,-4.999531e-06,8.230647e-07,-9.045448e-07
1.964200e-09,-4.999761e-06,-4.999761e-06,-4.999943e-06,1.036581e-06,-7.137872e-07
1.964400e-09,-5.000129e-06,-5.000129e-06,-5.000328e-06,1.113552e-06,-6.447709e-07
1.964600e-09,-5.000437e-06,-5.000437e-06,-5.000606e-06,1.048110e-06,-7.058898e-07
1.964800e-09,-5.000624e-06,-5.000624e-06,-5.000721e-06,8.640010e-07,-8.778020e-07
1.965000e-09,-5.000655e-06,-5.000655e-06,-5.000655e-06,6.082439e-07,-1.119006e-06
1.965200e-09,-5.000532e-06,-5.000532e-06,-5.000429e-06,3.403174e-07,-1.375820e-06
1.965400e-09,-5.000289e-06,-5.000289e-06,-5.000098e-06,1.192835e-07,-1.594430e-06
1.965600e-09,-4.999983e-06,-4.999983e-06,-4.999734e-06,-8.382689e-09,-1.732318e-06
1.965800e-09,-4.999683e-06,-4.999683e-06,-4.999417e-06,-1.776739e-08,-1.766688e-06
1.966000e-09,-4.999452e-06,-4.999452e-06,-4.999210e-06,9.041828e-08,-1.698231e-06
1.966200e-09,-4.999333e-06,-4.999333e-06,-4.999153e-06,2.913048e-07,-1.549670e-06
1.966400e-09,-4.999343e-06,-4.999343e-06,-4.999249e-06,5.422939e-07,-1.359669e-06
1.966600e-09,-4.999467e-06,-4.999467e-06,-4.999471e-06,7.928685e-07,-1.173653e-06
1.966800e-09,-4.999664e-06,-4.999664e-06,-4.999765e-06,9.955646e-07,-1.033676e-06
1.967000e-09,-4.999877e-06,-4.999877e-06,-5.000063e-06,1.115742e-06,-9.695718e-07
1.967200e-09,-5.000046e-06,-5.000046e-06,-5.000301e-06,1.138157e-06,-9.932355e-07
1.967400e-09,-5.000125e-06,-5.000125e-06,-5.000432e-06,1.069115e-06,-1.097095e-06
1.967600e-09,-5.000087e-06,-5.000087e-06,-5.000434e-06,9.339521e-07,-1.256875e-06
1.967800e-09,-4.999940e-06,-4.999940e-06,-5.000316e-06,7.706226e-07,-1.437813e-06
1.968000e-09,-4.999714e-06,-4.999714e-06,-5.000116e-06,6.209279e-07,-1.602778e-06
1.968200e-09,-4.999466e-06,-4.999466e-06,-4.999887e-06,5.213689e-07,-1.720428e-06
1.968400e-09,-4.999260e-06,-4.999260e-06,-4.999689e-06,4.955847e-07,-1.771612e-06
1.968600e-09,-4.999157e-06,-4.999157e-06,-4.999573e-06,5.499068e-07,-1.752734e-06
1.968800e-09,-4.999201e-06,-4.999201e-06,-4.999570e-06,6.728246e-07,-1.675526e-06
1.969000e-09,-4.999406e-06,-4.999406e-06,-4.999686e-06,8.382827e-07,-1.563485e-06
1.969200e-09,-4.999758e-06,-4.999758e-06,-4.999897e-06,1.011919e-06,-1.445956e-06
1.969400e-09,-5.000208e-06,-5.000208e-06,-5.000160e-06,1.158768e-06,-1.351314e-06
1.969600e-09,-5.000688e-06,-5.000688e-06,-5.000417e-06,1.250714e-06,-1.300787e-06
1.969800e-09,-5.001118e-06,-5.001118e-06,-5.000613e-06,1.272117e-06,-1.304262e-06
1.970000e-09,-5.001423e-06,-5.001423e-06,-5.000704e-06,1.222517e-06,-1.358869e-06
1.970200e-09,-5.001547e-06,-5.001547e-06,-5.000667e-06,1.115981e-06,-1.450490e-06
1.970400e-09,-5.001461e-06,-5.001461e-06,-5.000508e-06,9.774291e-07,-1.557678e-06
1.970600e-09,-5.001172e-06,-5.001172e-06,-5.000255e-06,8.368577e-07,-1.656964e-06
1.970800e-09,-5.000717e-06,-5.000717e-06,-4.999956e-06,7.228250e-07,-1.728271e-06
1.971000e-09,-5.000161e-06,-5.000161e-06,-4.999665e-06,6.566102e-07,-1.759239e-06
1.971200e-09,-4.999582e-06,-4.999582e-06,-4.999437e-06,6.482578e-07,-1.747530e-06
1.971400e-09,-4.999061e-06,-4.999061e-06,-4.999311e-06,6.952397e-07,-1.700754e-06
1.971600e-09,-4.998667e-06,-4.998667e-06,-4.999303e-06,7.838624e-07,-1.634152e-06
1.971800e-09,-4.998446e-06,-4.998446e-06,-4.999409e-06,8.929517e-07,-1.566695e-06
1.972000e-09,-4.998419e-06,-4.998419e-06,-4.999602e-06,9.988861e-07,-1.516582e-06
1.972200e-09,-4.998577e-06,-4.998577e-06,-4.999842e-06,1.080811e-06,-1.497156e-06
1.972400e-09,-4.998889e-06,-4.998889e-06,-5.000081e-06,1.124897e-06,-1.514145e-06
1.972600e-09,-4.999305e-06,-4.999305e-06,-5.000277e-06,1.126785e-06,-1.564749e-06
1.972800e-09,-4.999769e-06,-4.999769e-06,-5.000403e-06,1.091792e-06,-1.638679e-06
1.973000e-09,-5.000228e-06,-5.000228e-06,-5.000445e-06,1.032985e-06,-1.720785e-06
1.973200e-09,-5.000635e-06,-5.000635e-06,-5.000410e-06,9.676703e-07,-1.794610e-06
1.973400e-09,-5.000956e-06,-5.000956e-06,-5.000320e-06,9.131813e-07,-1.846014e-06
1.973600e-09,-5.001173e-06,-5.001173e-06,-5.000203e-06,8.829272e-07,-1.866074e-06
1.973800e-09,-5.001277e-06,-5.001277e-06,-5.000091e-06,8.835767e-07,-1.852682e-06
1.974000e-09,-5.001268e-06,-5.001268e-06,-5.000006e-06,9.139321e-07,-1.810557e-06
1.974200e-09,-5.001155e-06,-5.001155e-06,-4.999959e-06,9.656533e-07,-1.749807e-06
1.974400e-09,-5.000947e-06,-5.000947e-06,-4.999951e-06,1.025567e-06,-1.683432e-06
1.974600e-09,-5.000658e-06,-5.000658e-06,-4.999967e-06,1.078962e-06,-1.624415e-06
1.974800e-09,-5.000305e-06,-5.000305e-06,-4.999988e-06,1.113075e-06,-1.583047e-06
1.975000e-09,-4.999910e-06,-4.999910e-06,-4.999994e-06,1.119981e-06,-1.565052e-06
1.975200e-09,-4.999501e-06,-4.999501e-06,-4.999969e-06,1.098267e-06,-1.570863e-06
1.975400e-09,-4.999112e-06,-4.999112e-06,-4.999910e-06,1.053158e-06,-1.596090e-06
1.975600e-09,-4.998782e-06,-4.998782e-06,-4.999823e-06,9.951550e-07,-1.632989e-06
1.975800e-09,-4.998552e-06,-4.998552e-06,-4.999727e-06,9.375298e-07,-1.672500e-06
1.976000e-09,-4.998456e-06,-4.998456e-06,-4.999646e-06,8.933013e-07,-1.706367e-06
1.976200e-09,-4.998520e-06,-4.998520e-06,-4.999607e-06,8.723688e-07,-1.728852e-06
1.976400e-09,-4.998752e-06,-4.998752e-06,-4.999628e-06,8.794372e-07,-1.737696e-06
1.976600e-09,-4.999142e-06,-4.999142e-06,-4.999718e-06,9.131513e-07,-1.734188e-06
1.976800e-09,-4.999656e-06,-4.999656e-06,-4.999873e-06,9.665796e-07,-1.722411e-06
1.977000e-09,-5.000240e-06,-5.000240e-06,-5.000073e-06,1.028880e-06,-1.707909e-06
1.977200e-09,-5.000827e-06,-5.000827e-06,-5.000287e-06,1.087736e-06,-1.696142e-06
1.977400e-09,-5.001343e-06,-5.001343e-06,-5.000479e-06,1.131998e-06,-1.691117e-06
1.977600e-09,-5.001718e-06,-5.001718e-06,-5.000613e-06,1.153957e-06,-1.694481e-06
1.977800e-09,-5.001895e-06,-5.001895e-06,-5.000662e-06,1.150772e-06,-1.705283e-06
1.978000e-09,-5.001843e-06,-5.001843e-06,-5.000611e-06,1.124810e-06,-1.720385e-06
1.978200e-09,-5.001557e-06,-5.001557e-06,-5.000462e-06,1.082856e-06,-1.735401e-06
1.978400e-09,-5.001067e-06,-5.001067e-06,-5.000234e-06,1.034463e-06,-1.745883e-06
1.978600e-09,-5.000429e-06,-5.000429e-06,-4.999960e-06,9.898036e-07,-1.748486e-06
1.978800e-09,-4.999722e-06,-4.999722e-06,-4.999680e-06,9.575483e-07,-1.741808e-06
1.979000e-09,-4.999035e-06,-4.999035e-06,-4.999436e-06,9.431868e-07,-1.726747e-06
1.979200e-09,-4.998457e-06,-4.998457e-06,-4.999266e-06,9.481388e-07,-1.706297e-06
1.979400e-09,-4.998061e-06,-4.998061e-06,-4.999194e-06,9.697808e-07,-1.684868e-06
1.979600e-09,-4.997898e-06,-4.997898e-06,-4.999231e-06,1.002320e-06,-1.667296e-06
1.979800e-09,-4.997984e-06,-4.997984e-06,-4.999369e-06,1.038263e-06,-1.657776e-06
1.980000e-09,-4.998308e-06,-4.998308e-06,-4.999589e-06,1.070132e-06,-1.658969e-06
1.980200e-09,-4.998825e-06,-4.998825e-06,-4.999857e-06,1.092027e-06,-1.671455e-06
1.980400e-09,-4.999467e-06,-4.999467e-06,-5.000136e-06,1.100724e-06,-1.693647e-06
1.980600e-09,-5.000154e-06,-5.000154e-06,-5.000391e-06,1.096109e-06,-1.722150e-06
1.980800e-09,-5.000804e-06,-5.000804e-06,-5.000590e-06,1.080900e-06,-1.752477e-06
1.981000e-09,-5.001341e-06,-5.001341e-06,-5.000714e-06,1.059789e-06,-1.779948e-06
1.981200e-09,-5.001708e-06,-5.001708e-06,-5.000752e-06,1.038233e-06,-1.800575e-06
1.981400e-09,-5.001872e-06,-5.001872e-06,-5.000709e-06,1.021187e-06,-1.811754e-06
1.981600e-09,-5.001823e-06,-5.001823e-06,-5.000594e-06,1.012071e-06,-1.812645e-06
1.981800e-09,-5.001578e-06,-5.001578e-06,-5.000427e-06,1.012163e-06,-1.804174e-06
1.982000e-09,-5.001173e-06,-5.001173e-06,-5.000231e-06,1.020536e-06,-1.788698e-06
1.982200e-09,-5.000661e-06,-5.000661e-06,-5.000026e-06,1.034487e-06,-1.769430e-06
1.982400e-09,-5.000102e-06,-5.000102e-06,-4.999832e-06,1.050325e-06,-1.749748e-06
1.982600e-09,-4.999560e-06,-4.999560e-06,-4.999667e-06,1.064312e-06,-1.732543e-06
1.982800e-09,-4.999089e-06,-4.999089e-06,-4.999540e-06,1.073528e-06,-1.719739e-06
1.983000e-09,-4.998735e-06,-4.998735e-06,-4.999461e-06,1.076467e-06,-1.712040e-06
1.983200e-09,-4.998528e-06,-4.998528e-06,-4.999433e-06,1.073248e-06,-1.708958e-06
1.983400e-09,-4.998478e-06,-4.998478e-06,-4.999455e-06,1.065431e-06,-1.709058e-06
1.983600e-09,-4.998579e-06,-4.998579e-06,-4.999525e-06,1.055506e-06,-1.710372e-06
1.983800e-09,-4.998810e-06,-4.998810e-06,-4.999637e-06,1.046204e-06,-1.710860e-06
1.984000e-09,-4.999136e-06,-4.999136e-06,-4.999783e-06,1.039801e-06,-1.708838e-06
1.984200e-09,-4.999516e-06,-4.999516e-06,-4.999951e-06,1.037581e-06,-1.703282e-06
1.984400e-09,-4.999908e-06,-4.999908e-06,-5.000129e-06,1.039585e-06,-1.693963e-06
1.984600e-09,-5.000271e-06,-5.000271e-06,-5.000306e-06,1.044663e-06,-1.681420e-06
1.984800e-09,-5.000575e-06,-5.000575e-06,-5.000468e-06,1.050828e-06,-1.666770e-06
1.985000e-09,-5.000799e-06,-5.000799e-06,-5.000605e-06,1.055785e-06,-1.651448e-06
1.985200e-09,-5.000933e-06,-5.000933e-06,-5.000708e-06,1.057517e-06,-1.636895e-06
1.985400e-09,-5.000981e-06,-5.000981e-06,-5.000772e-06,1.054780e-06,-1.624305e-06
1.985600e-09,-5.000954e-06,-5.000954e-06,-5.000796e-06,1.047395e-06,-1.614436e-06
