time,"I(RINA)","I(RINB)","I(LQ|XCOUT)","I(LQ|XSUM)"
6.520000e-11,-5.003448e-06,-5.003448e-06,3.472390e-08,1.841373e-08
6.540000e-11,-5.003040e-06,-5.003040e-06,7.521095e-08,6.547245e-08
6.560000e-11,-5.002331e-06,-5.002331e-06,1.019262e-07,1.010802e-07
6.580000e-11,-5.001418e-06,-5.001418e-06,1.113596e-07,1.202731e-07
6.600000e-11,-5.000411e-06,-5.000411e-06,1.027725e-07,1.207905e-07
6.620000e-11,-4.999424e-06,-4.999424e-06,7.819828e-08,1.033097e-07
6.640000e-11,-4.998558e-06,-4.998558e-06,4.202082e-08,7.122379e-08
6.660000e-11,-4.997895e-06,-4.997895e-06,2.126000e-10,3.001473e-08
6.680000e-11,-4.997489e-06,-4.997489e-06,-4.063862e-08,-1.366702e-08
6.700000e-11,-4.997367e-06,-4.997367e-06,-7.435711e-08,-5.306346e-08
6.720000e-11,-4.997523e-06,-4.997523e-06,-9.610236e-08,-8.234346e-08
6.740000e-11,-4.997926e-06,-4.997926e-06,-1.030515e-07,-9.745406e-08
6.760000e-11,-4.998521e-06,-4.998521e-06,-9.474737e-08,-9.666618e-08
6.780000e-11,-4.999241e-06,-4.999241e-06,-7.307170e-08,-8.074406e-08
6.800000e-11,-5.000006e-06,-5.000006e-06,-4.186434e-08,-5.272775e-08
6.820000e-11,-5.000741e-06,-5.000741e-06,-6.259259e-09,-1.737750e-08
6.840000e-11,-5.001372e-06,-5.001372e-06,2.814915e-08,1.962146e-08
6.860000e-11,-5.001841e-06,-5.001841e-06,5.617603e-08,5.256300e-08
6.880000e-11,-5.002107e-06,-5.002107e-06,7.381831e-08,7.659068e-08
6.900000e-11,-5.002149e-06,-5.002149e-06,7.881572e-08,8.840353e-08
6.920000e-11,-5.001968e-06,-5.001968e-06,7.092374e-08,8.669620e-08
6.940000e-11,-5.001589e-06,-5.001589e-06,5.186866e-08,7.227699e-08
6.960000e-11,-5.001052e-06,-5.001052e-06,2.500458e-08,4.785903e-08
6.980000e-11,-5.000415e-06,-5.000415e-06,-5.263369e-09,1.756946e-08
7.000000e-11,-4.999745e-06,-4.999745e-06,-3.419219e-08,-1.373690e-08
7.020000e-11,-4.999111e-06,-4.999111e-06,-5.743651e-08,-4.124710e-08
7.040000e-11,-4.998579e-06,-4.998579e-06,-7.169353e-08,-6.092195e-08
7.060000e-11,-4.998206e-06,-4.998206e-06,-7.516295e-08,-7.008030e-08
7.080000e-11,-4.998030e-06,-4.998030e-06,-6.775942e-08,-6.775271e-08
7.100000e-11,-4.998069e-06,-4.998069e-06,-5.105535e-08,-5.475975e-08
7.120000e-11,-4.998320e-06,-4.998320e-06,-2.797367e-08,-3.351440e-08
7.140000e-11,-4.998754e-06,-4.998754e-06,-2.287719e-09,-7.589627e-09
7.160000e-11,-4.999324e-06,-4.999324e-06,2.198787e-08,1.887324e-08
7.180000e-11,-4.999968e-06,-4.999968e-06,4.121803e-08,4.181881e-08
7.200000e-11,-5.000612e-06,-5.000612e-06,5.268485e-08,5.789231e-08
7.220000e-11,-5.001184e-06,-5.001184e-06,5.496358e-08,6.492249e-08
7.240000e-11,-5.001620e-06,-5.001620e-06,4.808628e-08,6.220464e-08
7.260000e-11,-5.001868e-06,-5.001868e-06,3.347707e-08,5.054846e-08
7.280000e-11,-5.001901e-06,-5.001901e-06,1.367808e-08,3.209325e-08
7.300000e-11,-5.001714e-06,-5.001714e-06,-8.083537e-09,9.927897e-09
7.320000e-11,-5.001328e-06,-5.001328e-06,-2.841500e-08,-1.241851e-08
7.340000e-11,-5.000789e-06,-5.000789e-06,-4.428123e-08,-3.153243e-08
7.360000e-11,-5.000160e-06,-5.000160e-06,-5.345214e-08,-4.463156e-08
7.380000e-11,-4.999516e-06,-4.999516e-06,-5.480892e-08,-4.996326e-08
7.400000e-11,-4.998933e-06,-4.998933e-06,-4.846858e-08,-4.702999e-08
7.420000e-11,-4.998481e-06,-4.998481e-06,-3.571507e-08,-3.661421e-08
7.440000e-11,-4.998213e-06,-4.998213e-06,-1.875566e-08,-2.060720e-08
7.460000e-11,-4.998160e-06,-4.998160e-06,-3.466846e-10,-1.675739e-09
7.480000e-11,-4.998328e-06,-4.998328e-06,1.664888e-08,1.717580e-08
7.500000e-11,-4.998696e-06,-4.998696e-06,2.970183e-08,3.307716e-08
7.520000e-11,-4.999216e-06,-4.999216e-06,3.698809e-08,4.372421e-08
7.540000e-11,-4.999826e-06,-4.999826e-06,3.763742e-08,4.770726e-08
7.560000e-11,-5.000449e-06,-5.000449e-06,3.182652e-08,4.468961e-08
7.580000e-11,-5.001010e-06,-5.001010e-06,2.070875e-08,3.541533e-08
7.600000e-11,-5.001441e-06,-5.001441e-06,6.198085e-09,2.155202e-08
7.620000e-11,-5.001691e-06,-5.001691e-06,-9.353992e-09,5.399101e-09
7.640000e-11,-5.001731e-06,-5.001731e-06,-2.353485e-08,-1.048831e-08
7.660000e-11,-5.001559e-06,-5.001559e-06,-3.424084e-08,-2.369927e-08
7.680000e-11,-5.001199e-06,-5.001199e-06,-3.998509e-08,-3.232865e-08
7.700000e-11,-5.000698e-06,-5.000698e-06,-4.009849e-08,-3.524702e-08
7.720000e-11,-5.000121e-06,-5.000121e-06,-3.479787e-08,-3.224133e-08
7.740000e-11,-4.999540e-06,-4.999540e-06,-2.511620e-08,-2.401019e-08
7.760000e-11,-4.999027e-06,-4.999027e-06,-1.271139e-08,-1.202038e-08
7.780000e-11,-4.998644e-06,-4.998644e-06,4.123220e-10,1.747897e-09
7.800000e-11,-4.998436e-06,-4.998436e-06,1.222427e-08,1.512374e-08
7.820000e-11,-4.998425e-06,-4.998425e-06,2.097801e-08,2.608419e-08
7.840000e-11,-4.998609e-06,-4.998609e-06,2.546584e-08,3.305657e-08
7.860000e-11,-4.998961e-06,-4.998961e-06,2.518067e-08,3.513996e-08
7.880000e-11,-4.999431e-06,-4.999431e-06,2.036431e-08,3.221527e-08
7.900000e-11,-4.999961e-06,-4.999961e-06,1.193960e-08,2.493163e-08
7.920000e-11,-5.000481e-06,-5.000481e-06,1.341492e-09,1.457626e-08
7.940000e-11,-5.000928e-06,-5.000928e-06,-9.722994e-09,2.852377e-09
7.960000e-11,-5.001248e-06,-5.001248e-06,-1.954644e-08,-8.397369e-09
7.980000e-11,-5.001404e-06,-5.001404e-06,-2.668148e-08,-1.747740e-08
8.000000e-11,-5.001382e-06,-5.001382e-06,-3.015087e-08,-2.309172e-08
8.020000e-11,-5.001190e-06,-5.001190e-06,-2.957717e-08,-2.452526e-08
8.040000e-11,-5.000856e-06,-5.000856e-06,-2.521551e-08,-2.172926e-08
8.060000e-11,-5.000427e-06,-5.000427e-06,-1.788856e-08,-1.530167e-08
8.080000e-11,-4.999959e-06,-4.999959e-06,-8.837559e-09,-6.369754e-09
8.100000e-11,-4.999511e-06,-4.999511e-06,4.844328e-10,3.603266e-09
8.120000e-11,-4.999139e-06,-4.999139e-06,8.643005e-09,1.305489e-08
8.140000e-11,-4.998886e-06,-4.998886e-06,1.444059e-08,2.056554e-08
8.160000e-11,-4.998780e-06,-4.998780e-06,1.708949e-08,2.506917e-08
8.180000e-11,-4.998829e-06,-4.998829e-06,1.631526e-08,2.600142e-08
8.200000e-11,-4.999020e-06,-4.999020e-06,1.237743e-08,2.336523e-08
8.220000e-11,-4.999325e-06,-4.999325e-06,6.007930e-09,1.770741e-08
8.240000e-11,-4.999702e-06,-4.999702e-06,-1.720127e-09,1.001316e-08
8.260000e-11,-5.000101e-06,-5.000101e-06,-9.570305e-09,1.538066e-09
8.280000e-11,-5.000472e-06,-5.000472e-06,-1.633838e-08,-6.394230e-09
8.300000e-11,-5.000770e-06,-5.000770e-06,-2.103490e-08,-1.259661e-08
8.320000e-11,-5.000960e-06,-5.000960e-06,-2.302751e-08,-1.619390e-08
8.340000e-11,-5.001024e-06,-5.001024e-06,-2.212282e-08,-1.674356e-08
8.360000e-11,-5.000960e-06,-5.000960e-06,-1.857800e-08,-1.428565e-08
8.380000e-11,-5.000780e-06,-5.000780e-06,-1.304301e-08,-9.317050e-09
8.400000e-11,-5.000512e-06,-5.000512e-06,-6.445229e-09,-2.697186e-09
8.420000e-11,-5.000194e-06,-5.000194e-06,1.635407e-10,4.497714e-09
8.440000e-11,-4.999866e-06,-4.999866e-06,5.772847e-09,1.114749e-08
8.460000e-11,-4.999569e-06,-4.999569e-06,9.566258e-09,1.626061e-08
8.480000e-11,-4.999340e-06,-4.999340e-06,1.103817e-08,1.912006e-08
8.500000e-11,-4.999202e-06,-4.999202e-06,1.005836e-08,1.938154e-08
8.520000e-11,-4.999168e-06,-4.999168e-06,6.876572e-09,1.711079e-08
8.540000e-11,-4.999237e-06,-4.999237e-06,2.068887e-09,1.275688e-08
8.560000e-11,-4.999396e-06,-4.999396e-06,-3.563606e-09,7.068215e-09
8.580000e-11,-4.999620e-06,-4.999620e-06,-9.126358e-09,9.662575e-10
8.600000e-11,-4.999879e-06,-4.999879e-06,-1.377185e-08,-4.601976e-09
8.620000e-11,-5.000139e-06,-5.000139e-06,-1.682716e-08,-8.809324e-09
8.640000e-11,-5.000369e-06,-5.000369e-06,-1.788976e-08,-1.106971e-08
8.660000e-11,-5.000542e-06,-5.000542e-06,-1.687796e-08,-1.111769e-08
8.680000e-11,-5.000640e-06,-5.000640e-06,-1.403046e-08,-9.035884e-09
8.700000e-11,-5.000656e-06,-5.000656e-06,-9.856844e-09,-5.228257e-09
8.720000e-11,-5.000592e-06,-5.000592e-06,-5.048768e-09,-3.454468e-10
8.740000e-11,-5.000460e-06,-5.000460e-06,-3.668906e-10,4.824439e-09
8.760000e-11,-5.000281e-06,-5.000281e-06,3.478148e-09,9.481562e-09
8.780000e-11,-5.000079e-06,-5.000079e-06,5.932298e-09,1.293677e-08
8.800000e-11,-4.999878e-06,-4.999878e-06,6.676436e-09,1.471217e-08
8.820000e-11,-4.999704e-06,-4.999704e-06,5.665654e-09,1.460537e-08
8.840000e-11,-4.999575e-06,-4.999575e-06,3.125061e-09,1.270920e-08
8.860000e-11,-4.999504e-06,-4.999504e-06,-4.954908e-10,9.385491e-09
8.880000e-11,-4.999496e-06,-4.999496e-06,-4.599197e-09,5.199019e-09
8.900000e-11,-4.999548e-06,-4.999548e-06,-8.539400e-09,8.231373e-10
8.920000e-11,-4.999649e-06,-4.999649e-06,-1.172040e-08,-3.067292e-09
8.940000e-11,-4.999786e-06,-4.999786e-06,-1.368642e-08,-5.898858e-09
8.960000e-11,-4.999939e-06,-4.999939e-06,-1.418564e-08,-7.282895e-09
8.980000e-11,-5.000089e-06,-5.000089e-06,-1.320046e-08,-7.067236e-09
9.000000e-11,-5.000220e-06,-5.000220e-06,-1.094079e-08,-5.349802e-09
9.020000e-11,-5.000317e-06,-5.000317e-06,-7.802889e-09,-2.453504e-09
9.040000e-11,-5.000372e-06,-5.000372e-06,-4.301345e-09,1.132131e-09
9.060000e-11,-5.000380e-06,-5.000380e-06,-9.857240e-10,4.832371e-09
9.080000e-11,-5.000344e-06,-5.000344e-06,1.644773e-09,8.078371e-09
9.100000e-11,-5.000272e-06,-5.000272e-06,3.215548e-09,1.039366e-08
9.120000e-11,-5.000173e-06,-5.000173e-06,3.528839e-09,1.146306e-08
9.140000e-11,-5.000062e-06,-5.000062e-06,2.586862e-09,1.117415e-08
9.160000e-11,-4.999950e-06,-4.999950e-06,5.834763e-10,9.626187e-09
9.180000e-11,-4.999851e-06,-4.999851e-06,-2.133066e-09,7.106391e-09
9.200000e-11,-4.999775e-06,-4.999775e-06,-5.119473e-09,4.038478e-09
9.220000e-11,-4.999729e-06,-4.999729e-06,-7.908891e-09,9.125259e-10
9.240000e-11,-4.999715e-06,-4.999715e-06,-1.008314e-08,-1.792451e-09
9.260000e-11,-4.999734e-06,-4.999734e-06,-1.133461e-08,-3.681094e-09
9.280000e-11,-4.999780e-06,-4.999780e-06,-1.150884e-08,-4.498586e-09
9.300000e-11,-4.999848e-06,-4.999848e-06,-1.062198e-08,-4.163796e-09
9.320000e-11,-4.999928e-06,-4.999928e-06,-8.851538e-09,-2.774594e-09
9.340000e-11,-5.000012e-06,-5.000012e-06,-6.502859e-09,-5.856591e-10
9.360000e-11,-5.000089e-06,-5.000089e-06,-3.957422e-09,2.036728e-09
9.380000e-11,-5.000152e-06,-5.000152e-06,-1.611581e-09,4.675067e-09
9.400000e-11,-5.000196e-06,-5.000196e-06,1.845148e-10,6.926384e-09
9.420000e-11,-5.000216e-06,-5.000216e-06,1.178527e-09,8.463090e-09
9.440000e-11,-5.000213e-06,-5.000213e-06,1.250542e-09,9.079869e-09
9.460000e-11,-5.000187e-06,-5.000187e-06,4.261045e-10,8.720028e-09
9.480000e-11,-5.000142e-06,-5.000142e-06,-1.133465e-09,7.478099e-09
9.500000e-11,-5.000085e-06,-5.000085e-06,-3.161086e-09,5.579292e-09
9.520000e-11,-5.000021e-06,-5.000021e-06,-5.328868e-09,3.339840e-09
9.540000e-11,-4.999958e-06,-4.999958e-06,-7.300554e-09,1.115087e-09
9.560000e-11,-4.999902e-06,-4.999902e-06,-8.783146e-09,-7.562911e-10
9.580000e-11,-4.999858e-06,-4.999858e-06,-9.569882e-09,-2.003255e-09
9.600000e-11,-4.999831e-06,-4.999831e-06,-9.568341e-09,-2.460987e-09
9.620000e-11,-4.999823e-06,-4.999823e-06,-8.809994e-09,-2.091714e-09
9.640000e-11,-4.999834e-06,-4.999834e-06,-7.440480e-09,-9.853117e-10
9.660000e-11,-4.999862e-06,-4.999862e-06,-5.692852e-09,6.595789e-10
9.680000e-11,-4.999904e-06,-4.999904e-06,-3.848568e-09,2.570260e-09
9.700000e-11,-4.999955e-06,-4.999955e-06,-2.192642e-09,4.444564e-09
9.720000e-11,-5.000009e-06,-5.000009e-06,-9.700525e-10,5.998130e-09
9.740000e-11,-5.000061e-06,-5.000061e-06,-3.499820e-10,7.007045e-09
9.760000e-11,-5.000106e-06,-5.000106e-06,-4.030415e-10,7.339538e-09
9.780000e-11,-5.000138e-06,-5.000138e-06,-1.094430e-09,6.972337e-09
9.800000e-11,-5.000154e-06,-5.000154e-06,-2.293433e-09,5.989814e-09
9.820000e-11,-5.000153e-06,-5.000153e-06,-3.797170e-09,4.566761e-09
9.840000e-11,-5.000136e-06,-5.000136e-06,-5.364385e-09,2.938058e-09
9.860000e-11,-5.000103e-06,-5.000103e-06,-6.753747e-09,1.360426e-09
9.880000e-11,-5.000060e-06,-5.000060e-06,-7.760633e-09,7.238758e-11
9.900000e-11,-5.000011e-06,-5.000011e-06,-8.246843e-09,-7.413662e-10
9.920000e-11,-4.999961e-06,-4.999961e-06,-8.159017e-09,-9.759601e-10
9.940000e-11,-4.999917e-06,-4.999917e-06,-7.533376e-09,-6.190908e-10
9.960000e-11,-4.999882e-06,-4.999882e-06,-6.486635e-09,2.508490e-10
9.980000e-11,-4.999862e-06,-4.999862e-06,-5.195007e-09,1.480401e-09
1.000000e-10,-4.999857e-06,-4.999857e-06,-3.864981e-09,2.867487e-09
1.002000e-10,-4.999838e-06,-4.999838e-06,-2.700805e-09,4.189804e-09
1.004000e-10,-4.999892e-06,-4.999892e-06,-1.873208e-09,5.245530e-09
1.006000e-10,-5.000062e-06,-5.000062e-06,-1.494846e-09,5.879336e-09
1.008000e-10,-5.000366e-06,-5.000366e-06,-1.605467e-09,6.004044e-09
1.010000e-10,-5.000773e-06,-5.000773e-06,-2.168771e-09,5.611565e-09
1.012000e-10,-5.001204e-06,-5.001204e-06,-3.080985e-09,4.771173e-09
1.014000e-10,-5.001560e-06,-5.001560e-06,-4.189369e-09,3.615971e-09
1.016000e-10,-5.001760e-06,-5.001760e-06,-5.317437e-09,2.320257e-09
1.018000e-10,-5.001768e-06,-5.001768e-06,-6.292774e-09,1.071619e-09
1.020000e-10,-5.001600e-06,-5.001600e-06,-6.973126e-09,4.222504e-11
1.022000e-10,-5.001306e-06,-5.001306e-06,-7.266838e-09,-6.363734e-10
1.024000e-10,-5.000949e-06,-5.000949e-06,-7.144783e-09,-8.912552e-10
1.026000e-10,-5.000589e-06,-5.000589e-06,-6.642292e-09,-7.165576e-10
1.028000e-10,-5.000265e-06,-5.000265e-06,-5.851201e-09,-1.714382e-10
1.030000e-10,-5.000003e-06,-5.000003e-06,-4.903606e-09,6.316881e-10
1.032000e-10,-4.999819e-06,-4.999819e-06,-3.950126e-09,1.546452e-09
1.034000e-10,-4.999729e-06,-4.999729e-06,-3.136203e-09,2.416125e-09
1.036000e-10,-4.999743e-06,-4.999743e-06,-2.580144e-09,3.097725e-09
1.038000e-10,-4.999867e-06,-4.999867e-06,-2.356195e-09,3.482958e-09
1.040000e-10,-5.000087e-06,-5.000087e-06,-2.485029e-09,3.512938e-09
1.042000e-10,-5.000371e-06,-5.000371e-06,-2.932789e-09,3.184777e-09
1.044000e-10,-5.000668e-06,-5.000668e-06,-3.618473e-09,2.549403e-09
1.046000e-10,-5.000924e-06,-5.000924e-06,-4.428177e-09,1.701366e-09
1.048000e-10,-5.001090e-06,-5.001090e-06,-5.233771e-09,7.625189e-10
1.050000e-10,-5.001140e-06,-5.001140e-06,-5.912971e-09,-1.376956e-10
1.052000e-10,-5.001071e-06,-5.001071e-06,-6.367711e-09,-8.822155e-10
1.054000e-10,-5.000905e-06,-5.000905e-06,-6.538082e-09,-1.383568e-09
1.056000e-10,-5.000676e-06,-5.000676e-06,-6.409893e-09,-1.595819e-09
1.058000e-10,-5.000425e-06,-5.000425e-06,-6.014970e-09,-1.519690e-09
1.060000e-10,-5.000192e-06,-5.000192e-06,-5.424441e-09,-1.200349e-09
1.062000e-10,-5.000005e-06,-5.000005e-06,-4.736310e-09,-7.185443e-10
1.064000e-10,-4.999888e-06,-4.999888e-06,-4.059451e-09,-1.766878e-10
1.066000e-10,-4.999852e-06,-4.999852e-06,-3.496575e-09,3.177612e-10
1.068000e-10,-4.999896e-06,-4.999896e-06,-3.128817e-09,6.689748e-10
1.070000e-10,-5.000010e-06,-5.000010e-06,-3.004242e-09,8.069248e-10
1.072000e-10,-5.000172e-06,-5.000172e-06,-3.131857e-09,6.969685e-10
1.074000e-10,-5.000352e-06,-5.000352e-06,-3.481846e-09,3.435699e-10
1.076000e-10,-5.000516e-06,-5.000516e-06,-3.991718e-09,-2.121574e-10
1.078000e-10,-5.000634e-06,-5.000634e-06,-4.577187e-09,-9.004355e-10
1.080000e-10,-5.000685e-06,-5.000685e-06,-5.145926e-09,-1.634864e-09
1.082000e-10,-5.000662e-06,-5.000662e-06,-5.611968e-09,-2.326502e-09
1.084000e-10,-5.000575e-06,-5.000575e-06,-5.908550e-09,-2.897747e-09
1.086000e-10,-5.000442e-06,-5.000442e-06,-5.997502e-09,-3.293904e-09
1.088000e-10,-5.000293e-06,-5.000293e-06,-5.873891e-09,-3.490766e-09
1.090000e-10,-5.000155e-06,-5.000155e-06,-5.565409e-09,-3.497222e-09
1.092000e-10,-5.000051e-06,-5.000051e-06,-5.126823e-09,-3.352680e-09
1.094000e-10,-4.999996e-06,-4.999996e-06,-4.630519e-09,-3.119936e-09
1.096000e-10,-4.999993e-06,-4.999993e-06,-4.154755e-09,-2.874744e-09
1.098000e-10,-5.000039e-06,-5.000039e-06,-3.771491e-09,-2.693824e-09
1.100000e-10,-5.000118e-06,-5.000118e-06,-3.535666e-09,-2.643187e-09
1.102000e-10,-5.000213e-06,-5.000213e-06,-3.477494e-09,-2.768574e-09
1.104000e-10,-5.000302e-06,-5.000302e-06,-3.598842e-09,-3.089364e-09
1.106000e-10,-5.000369e-06,-5.000369e-06,-3.874088e-09,-3.596787e-09
1.108000e-10,-5.000398e-06,-5.000398e-06,-4.255131e-09,-4.256520e-09
1.110000e-10,-5.000387e-06,-5.000387e-06,-4.679652e-09,-5.015128e-09
1.112000e-10,-5.000338e-06,-5.000338e-06,-5.081198e-09,-5.809200e-09
1.114000e-10,-5.000263e-06,-5.000263e-06,-5.399496e-09,-6.575681e-09
1.116000e-10,-5.000178e-06,-5.000178e-06,-5.589397e-09,-7.261793e-09
1.118000e-10,-5.000102e-06,-5.000102e-06,-5.627151e-09,-7.833048e-09
1.120000e-10,-5.000051e-06,-5.000051e-06,-5.513160e-09,-8.278213e-09
1.122000e-10,-5.000033e-06,-5.000033e-06,-5.270942e-09,-8.610621e-09
1.124000e-10,-5.000050e-06,-5.000050e-06,-4.942603e-09,-8.865753e-09
1.126000e-10,-5.000095e-06,-5.000095e-06,-4.581675e-09,-9.095653e-09
1.128000e-10,-5.000157e-06,-5.000157e-06,-4.244493e-09,-9.361145e-09
1.130000e-10,-5.000220e-06,-5.000220e-06,-3.981505e-09,-9.723149e-09
1.132000e-10,-5.000268e-06,-5.000268e-06,-3.829829e-09,-1.023448e-08
1.134000e-10,-5.000291e-06,-5.000291e-06,-3.808133e-09,-1.093339e-08
1.136000e-10,-5.000282e-06,-5.000282e-06,-3.914544e-09,-1.183974e-08
1.138000e-10,-5.000244e-06,-5.000244e-06,-4.127754e-09,-1.295440e-08
1.140000e-10,-5.000184e-06,-5.000184e-06,-4.411056e-09,-1.426173e-08
1.142000e-10,-5.000114e-06,-5.000114e-06,-4.718564e-09,-1.573483e-08
1.144000e-10,-5.000050e-06,-5.000050e-06,-5.002575e-09,-1.734247e-08
1.146000e-10,-5.000003e-06,-5.000003e-06,-5.220926e-09,-1.905667e-08
1.148000e-10,-4.999984e-06,-4.999984e-06,-5.343194e-09,-2.085976e-08
1.150000e-10,-4.999996e-06,-4.999996e-06,-5.354862e-09,-2.274963e-08
1.152000e-10,-5.000035e-06,-5.000035e-06,-5.258883e-09,-2.474244e-08
1.154000e-10,-5.000093e-06,-5.000093e-06,-5.074525e-09,-2.687208e-08
1.156000e-10,-5.000156e-06,-5.000156e-06,-4.833760e-09,-2.918627e-08
1.158000e-10,-5.000210e-06,-5.000210e-06,-4.575879e-09,-3.173950e-08
1.160000e-10,-5.000244e-06,-5.000244e-06,-4.341196e-09,-3.458335e-08
1.162000e-10,-5.000249e-06,-5.000249e-06,-4.164863e-09,-3.775544e-08
1.164000e-10,-5.000224e-06,-5.000224e-06,-4.071721e-09,-4.126841e-08
1.166000e-10,-5.000174e-06,-5.000174e-06,-4.072936e-09,-4.510128e-08
1.168000e-10,-5.000110e-06,-5.000110e-06,-4.164853e-09,-4.919533e-08
1.170000e-10,-5.000043e-06,-5.000043e-06,-4.330164e-09,-5.345665e-08
1.172000e-10,-4.999988e-06,-4.999988e-06,-4.541102e-09,-5.776640e-08
1.174000e-10,-4.999954e-06,-4.999954e-06,-4.764104e-09,-6.199865e-08
1.176000e-10,-4.999947e-06,-4.999947e-06,-4.965165e-09,-6.604390e-08
1.178000e-10,-4.999968e-06,-4.999968e-06,-5.115054e-09,-6.983548e-08
1.180000e-10,-5.000011e-06,-5.000011e-06,-5.193580e-09,-7.337473e-08
1.182000e-10,-5.000067e-06,-5.000067e-06,-5.192317e-09,-7.675092e-08
1.184000e-10,-5.000123e-06,-5.000123e-06,-5.115431e-09,-8.015181e-08
1.186000e-10,-5.000168e-06,-5.000168e-06,-4.978544e-09,-8.386147e-08
1.188000e-10,-5.000194e-06,-5.000194e-06,-4.805906e-09,-8.824262e-08
1.190000e-10,-5.000196e-06,-5.000196e-06,-4.626357e-09,-9.370136e-08
1.192000e-10,-5.000175e-06,-5.000175e-06,-4.468749e-09,-1.006324e-07
1.194000e-10,-5.000136e-06,-5.000136e-06,-4.357561e-09,-1.093445e-07
1.196000e-10,-5.000088e-06,-5.000088e-06,-4.309358e-09,-1.199698e-07
1.198000e-10,-5.000040e-06,-5.000040e-06,-4.330626e-09,-1.323712e-07
1.200000e-10,-5.000001e-06,-5.000001e-06,-4.417259e-09,-1.460712e-07
1.202000e-10,-4.999978e-06,-4.999978e-06,-4.555703e-09,-1.602311e-07
1.204000e-10,-4.999972e-06,-4.999972e-06,-4.725486e-09,-1.736971e-07
1.206000e-10,-4.999982e-06,-4.999982e-06,-4.902698e-09,-1.851147e-07
1.208000e-10,-5.000002e-06,-5.000002e-06,-5.063845e-09,-1.931023e-07
1.210000e-10,-5.000027e-06,-5.000027e-06,-5.189549e-09,-1.964588e-07
1.212000e-10,-5.000049e-06,-5.000049e-06,-5.267528e-09,-1.943748e-07
1.214000e-10,-5.000062e-06,-5.000062e-06,-5.294469e-09,-1.866116e-07
1.216000e-10,-5.000065e-06,-5.000065e-06,-5.276501e-09,-1.736117e-07
1.218000e-10,-5.000059e-06,-5.000059e-06,-5.228255e-09,-1.565165e-07
1.220000e-10,-5.000047e-06,-5.000047e-06,-5.170732e-09,-1.370778e-07
1.222000e-10,-5.000035e-06,-5.000035e-06,-5.128371e-09,-1.174701e-07
1.224000e-10,-5.000027e-06,-5.000027e-06,-5.125892e-09,-1.000264e-07
1.226000e-10,-5.000026e-06,-5.000026e-06,-5.185431e-09,-8.693865e-08
1.228000e-10,-5.000034e-06,-5.000034e-06,-5.324458e-09,-7.996632e-08
1.230000e-10,-5.000049e-06,-5.000049e-06,-5.554815e-09,-8.019588e-08
1.232000e-10,-5.000067e-06,-5.000067e-06,-5.883022e-09,-8.788288e-08
1.234000e-10,-5.000083e-06,-5.000083e-06,-6.311876e-09,-1.023948e-07
1.236000e-10,-5.000093e-06,-5.000093e-06,-6.843190e-09,-1.222604e-07
1.238000e-10,-5.000092e-06,-5.000092e-06,-7.481424e-09,-1.453227e-07
1.240000e-10,-5.000077e-06,-5.000077e-06,-8.237878e-09,-1.689797e-07
1.242000e-10,-5.000051e-06,-5.000051e-06,-9.135137e-09,-1.904910e-07
1.244000e-10,-5.000015e-06,-5.000015e-06,-1.021148e-08,-2.073109e-07
1.246000e-10,-4.999976e-06,-4.999976e-06,-1.152511e-08,-2.174088e-07
1.248000e-10,-4.999942e-06,-4.999942e-06,-1.315835e-08,-2.195354e-07
1.250000e-10,-4.999917e-06,-4.999917e-06,-1.522183e-08,-2.133978e-07
1.252000e-10,-4.999908e-06,-4.999908e-06,-1.785940e-08,-1.997198e-07
1.254000e-10,-4.999917e-06,-4.999917e-06,-2.125410e-08,-1.801730e-07
1.256000e-10,-4.999943e-06,-4.999943e-06,-2.563573e-08,-1.571851e-07
1.258000e-10,-4.999982e-06,-4.999982e-06,-3.129023e-08,-1.336447e-07
1.260000e-10,-5.000028e-06,-5.000028e-06,-3.856967e-08,-1.125391e-07
1.262000e-10,-5.000072e-06,-5.000072e-06,-4.789889e-08,-9.657298e-08
1.264000e-10,-5.000109e-06,-5.000109e-06,-5.976930e-08,-8.781747e-08
1.266000e-10,-5.000130e-06,-5.000130e-06,-7.469981e-08,-8.743763e-08
1.268000e-10,-5.000133e-06,-5.000133e-06,-9.313369e-08,-9.553369e-08
1.270000e-10,-5.000118e-06,-5.000118e-06,-1.152434e-07,-1.111176e-07
1.272000e-10,-5.000087e-06,-5.000087e-06,-1.406670e-07,-1.322299e-07
1.274000e-10,-5.000045e-06,-5.000045e-06,-1.682863e-07,-1.561846e-07
1.276000e-10,-4.999998e-06,-4.999998e-06,-1.961661e-07,-1.799135e-07
1.278000e-10,-4.999954e-06,-4.999954e-06,-2.216897e-07,-2.003666e-07
1.280000e-10,-4.999918e-06,-4.999918e-06,-2.418604e-07,-2.149141e-07
1.282000e-10,-4.999895e-06,-4.999895e-06,-2.537363e-07,-2.216962e-07
1.284000e-10,-4.999887e-06,-4.999887e-06,-2.549381e-07,-2.198728e-07
1.286000e-10,-4.999893e-06,-4.999893e-06,-2.441406e-07,-2.097398e-07
1.288000e-10,-4.999913e-06,-4.999913e-06,-2.214521e-07,-1.926952e-07
1.290000e-10,-4.999944e-06,-4.999944e-06,-1.886047e-07,-1.710575e-07
1.292000e-10,-4.999980e-06,-4.999980e-06,-1.489007e-07,-1.477589e-07
