time,"I(LOUT1)","I(LOUT2)","I(RIN)"
1.987500e-09,1.197064e-05,1.197064e-05,5.021073e-06
1.987750e-09,1.181783e-05,1.181783e-05,5.022592e-06
1.988000e-09,1.165393e-05,1.165393e-05,5.024177e-06
1.988250e-09,1.147839e-05,1.147839e-05,5.025843e-06
1.988500e-09,1.129051e-05,1.129051e-05,5.027615e-06
1.988750e-09,1.108940e-05,1.108940e-05,5.029528e-06
1.989000e-09,1.087388e-05,1.087388e-05,5.031624e-06
1.989250e-09,1.064247e-05,1.064247e-05,5.033949e-06
1.989500e-09,1.039333e-05,1.039333e-05,5.036555e-06
1.989750e-09,1.012424e-05,1.012424e-05,5.039498e-06
1.990000e-09,9.832570e-06,9.832570e-06,5.042834e-06
1.990250e-09,9.515307e-06,9.515307e-06,5.046621e-06
1.990500e-09,9.169007e-06,9.169007e-06,5.050918e-06
1.990750e-09,8.789838e-06,8.789838e-06,5.055777e-06
1.991000e-09,8.373627e-06,8.373627e-06,5.061242e-06
1.991250e-09,7.915968e-06,7.915968e-06,5.067340e-06
1.991500e-09,7.412422e-06,7.412422e-06,5.074060e-06
1.991750e-09,6.858872e-06,6.858872e-06,5.081334e-06
1.992000e-09,6.252066e-06,6.252066e-06,5.089002e-06
1.992250e-09,5.590432e-06,5.590432e-06,5.096775e-06
1.992500e-09,4.875170e-06,4.875170e-06,5.104189e-06
1.992750e-09,4.111580e-06,4.111580e-06,5.110579e-06
1.993000e-09,3.310443e-06,3.310443e-06,5.115085e-06
1.993250e-09,2.489121e-06,2.489121e-06,5.116710e-06
1.993500e-09,1.671926e-06,1.671926e-06,5.114457e-06
1.993750e-09,8.893506e-07,8.893506e-07,5.107514e-06
1.994000e-09,1.760484e-07,1.760484e-07,5.095440e-06
1.994250e-09,-4.322095e-07,-4.322095e-07,5.078288e-06
1.994500e-09,-9.020374e-07,-9.020374e-07,5.056633e-06
1.994750e-09,-1.205852e-06,-1.205852e-06,5.031523e-06
1.995000e-09,-1.324893e-06,-1.324893e-06,5.004400e-06
1.995250e-09,-1.251801e-06,-1.251801e-06,4.977036e-06
1.995500e-09,-9.927293e-07,-9.927293e-07,4.951465e-06
1.995750e-09,-5.687762e-07,-5.687762e-07,4.929875e-06
1.996000e-09,-1.616586e-08,-1.616586e-08,4.914394e-06
1.996250e-09,6.154657e-07,6.154657e-07,4.906778e-06
1.996500e-09,1.267003e-06,1.267003e-06,4.908081e-06
1.996750e-09,1.875606e-06,1.875606e-06,4.918427e-06
1.997000e-09,2.381243e-06,2.381243e-06,4.936971e-06
1.997250e-09,2.732818e-06,2.732818e-06,4.962041e-06
1.997500e-09,2.893201e-06,2.893201e-06,4.991337e-06
1.997750e-09,2.843116e-06,2.843116e-06,5.022093e-06
1.998000e-09,2.584063e-06,2.584063e-06,5.051204e-06
1.998250e-09,2.140147e-06,2.140147e-06,5.075385e-06
1.998500e-09,1.557951e-06,1.557951e-06,5.091500e-06
1.998750e-09,9.032684e-07,9.032684e-07,5.097090e-06
1.999000e-09,2.539706e-07,2.539706e-07,5.090957e-06
1.999250e-09,-3.102586e-07,-3.102586e-07,5.073557e-06
1.999500e-09,-7.193036e-07,-7.193036e-07,5.047012e-06
1.999750e-09,-9.227665e-07,-9.227665e-07,5.014783e-06
2.000000e-09,-8.973668e-07,-8.973668e-07,4.981173e-06
2.000250e-09,-6.509965e-07,-6.509965e-07,4.950820e-06
2.000500e-09,-2.229876e-07,-2.229876e-07,4.928139e-06
2.000750e-09,3.201816e-07,3.201816e-07,4.916629e-06
2.001000e-09,8.942042e-07,8.942042e-07,4.918140e-06
2.001250e-09,1.410197e-06,1.410197e-06,4.932397e-06
2.001500e-09,1.789066e-06,1.789066e-06,4.957038e-06
2.001750e-09,1.973861e-06,1.973861e-06,4.988114e-06
2.002000e-09,1.938281e-06,1.938281e-06,5.020749e-06
2.002250e-09,1.690882e-06,1.690882e-06,5.049780e-06
2.002500e-09,1.274748e-06,1.274748e-06,5.070401e-06
2.002750e-09,7.617812e-07,7.617812e-07,5.078976e-06
2.003000e-09,2.411152e-07,2.411152e-07,5.073894e-06
2.003250e-09,-1.968990e-07,-1.968990e-07,5.056092e-06
2.003500e-09,-4.775489e-07,-4.775489e-07,5.028919e-06
2.003750e-09,-5.555230e-07,-5.555230e-07,4.997441e-06
2.004000e-09,-4.230625e-07,-4.230625e-07,4.967471e-06
2.004250e-09,-1.114656e-07,-1.114656e-07,4.944578e-06
2.004500e-09,3.144815e-07,3.144815e-07,4.933059e-06
2.004750e-09,7.689106e-07,7.689106e-07,4.935008e-06
2.005000e-09,1.162127e-06,1.162127e-06,4.949766e-06
2.005250e-09,1.418749e-06,1.418749e-06,4.974081e-06
2.005500e-09,1.492419e-06,1.492419e-06,5.002874e-06
2.005750e-09,1.374294e-06,1.374294e-06,5.030312e-06
2.006000e-09,1.094287e-06,1.094287e-06,5.050888e-06
2.006250e-09,7.149151e-07,7.149151e-07,5.060469e-06
2.006500e-09,3.182831e-07,3.182831e-07,5.057211e-06
2.006750e-09,-1.163937e-08,-1.163937e-08,5.042077e-06
2.007000e-09,-2.073990e-07,-2.073990e-07,5.018648e-06
2.007250e-09,-2.325156e-07,-2.325156e-07,4.992254e-06
2.007500e-09,-8.877163e-08,-8.877163e-08,4.968754e-06
2.007750e-09,1.849628e-07,1.849628e-07,4.953253e-06
2.008000e-09,5.220608e-07,5.220608e-07,4.948990e-06
2.008250e-09,8.437879e-07,8.437879e-07,4.956579e-06
2.008500e-09,1.077713e-06,1.077713e-06,4.973865e-06
2.008750e-09,1.174284e-06,1.174284e-06,4.996504e-06
2.009000e-09,1.117525e-06,1.117525e-06,5.019058e-06
2.009250e-09,9.276482e-07,9.276482e-07,5.036284e-06
2.009500e-09,6.552921e-07,6.552921e-07,5.044324e-06
2.009750e-09,3.687511e-07,3.687511e-07,5.041590e-06
2.010000e-09,1.371043e-07,1.371043e-07,5.029137e-06
2.010250e-09,1.340257e-08,1.340257e-08,5.010368e-06
2.010500e-09,2.222426e-08,2.222426e-08,4.990127e-06
2.010750e-09,1.546590e-07,1.546590e-07,4.973445e-06
2.011000e-09,3.717337e-07,3.717337e-07,4.964293e-06
2.011250e-09,6.152133e-07,6.152133e-07,4.964619e-06
2.011500e-09,8.229443e-07,8.229443e-07,4.973913e-06
2.011750e-09,9.447361e-07,9.447361e-07,4.989404e-06
2.012000e-09,9.546338e-07,9.546338e-07,5.006852e-06
2.012250e-09,8.565090e-07,8.565090e-07,5.021698e-06
2.012500e-09,6.817736e-07,6.817736e-07,5.030246e-06
2.012750e-09,4.800704e-07,4.800704e-07,5.030589e-06
2.013000e-09,3.055495e-07,3.055495e-07,5.023044e-06
2.013250e-09,2.024586e-07,2.024586e-07,5.009991e-06
2.013500e-09,1.939165e-07,1.939165e-07,4.995161e-06
2.013750e-09,2.767811e-07,2.767811e-07,4.982586e-06
2.014000e-09,4.237669e-07,4.237669e-07,4.975496e-06
2.014250e-09,5.919585e-07,5.919585e-07,4.975490e-06
2.014500e-09,7.351659e-07,7.351659e-07,4.982175e-06
2.014750e-09,8.166001e-07,8.166001e-07,4.993359e-06
2.015000e-09,8.183863e-07,8.183863e-07,5.005738e-06
2.015250e-09,7.454424e-07,7.454424e-07,5.015854e-06
2.015500e-09,6.229034e-07,6.229034e-07,5.021057e-06
2.015750e-09,4.880842e-07,4.880842e-07,5.020196e-06
2.016000e-09,3.794557e-07,3.794557e-07,5.013871e-06
2.016250e-09,3.258567e-07,3.258567e-07,5.004176e-06
2.016500e-09,3.389727e-07,3.389727e-07,4.994030e-06
2.016750e-09,4.110475e-07,4.110475e-07,4.986313e-06
2.017000e-09,5.182172e-07,5.182172e-07,4.983047e-06
2.017250e-09,6.282322e-07,6.282322e-07,4.984874e-06
2.017500e-09,7.101336e-07,7.101336e-07,4.990945e-06
2.017750e-09,7.430049e-07,7.430049e-07,4.999249e-06
2.018000e-09,7.213358e-07,7.213358e-07,5.007261e-06
2.018250e-09,6.556415e-07,6.556415e-07,5.012694e-06
2.018500e-09,5.684200e-07,5.684200e-07,5.014150e-06
2.018750e-09,4.868765e-07,4.868765e-07,5.011474e-06
2.019000e-09,4.347171e-07,4.347171e-07,5.005722e-06
2.019250e-09,4.254682e-07,4.254682e-07,4.998780e-06
2.019500e-09,4.591926e-07,4.591926e-07,4.992758e-06
2.019750e-09,5.233684e-07,5.233684e-07,4.989359e-06
2.020000e-09,5.974186e-07,5.974186e-07,4.989395e-06
2.020250e-09,6.593263e-07,6.593263e-07,4.992613e-06
2.020500e-09,6.922435e-07,6.922435e-07,4.997832e-06
2.020750e-09,6.891282e-07,6.891282e-07,5.003359e-06
2.021000e-09,6.541544e-07,6.541544e-07,5.007527e-06
2.021250e-09,6.006817e-07,6.006817e-07,5.009191e-06
2.021500e-09,5.466130e-07,5.466130e-07,5.008035e-06
2.021750e-09,5.087070e-07,5.087070e-07,5.004613e-06
2.022000e-09,4.976250e-07,4.976250e-07,5.000119e-06
2.022250e-09,5.151624e-07,5.151624e-07,4.995987e-06
2.022500e-09,5.543528e-07,5.543528e-07,4.993434e-06
2.022750e-09,6.022178e-07,6.022178e-07,4.993113e-06
2.023000e-09,6.441446e-07,6.441446e-07,4.994951e-06
2.023250e-09,6.684441e-07,6.684441e-07,4.998223e-06
2.023500e-09,6.696883e-07,6.696883e-07,5.001822e-06
2.023750e-09,6.498933e-07,6.498933e-07,5.004625e-06
2.024000e-09,6.173403e-07,6.173403e-07,5.005836e-06
2.024250e-09,5.835644e-07,5.835644e-07,5.005207e-06
2.024500e-09,5.595687e-07,5.595687e-07,5.003075e-06
2.024750e-09,5.524857e-07,5.524857e-07,5.000212e-06
2.025000e-09,5.636825e-07,5.636825e-07,4.997556e-06
2.025250e-09,5.887875e-07,5.887875e-07,4.995908e-06
2.025500e-09,6.194885e-07,6.194885e-07,4.995696e-06
2.025750e-09,6.464118e-07,6.464118e-07,4.996869e-06
2.026000e-09,6.621071e-07,6.621071e-07,4.998952e-06
2.026250e-09,6.632040e-07,6.632040e-07,5.001225e-06
2.026500e-09,6.511335e-07,6.511335e-07,5.002966e-06
2.026750e-09,6.312987e-07,6.312987e-07,5.003677e-06
2.027000e-09,6.110747e-07,6.110747e-07,5.003219e-06
2.027250e-09,5.973505e-07,5.973505e-07,5.001830e-06
2.027500e-09,5.944188e-07,5.944188e-07,5.000020e-06
2.027750e-09,6.028458e-07,6.028458e-07,4.998387e-06
2.028000e-09,6.195977e-07,6.195977e-07,4.997428e-06
2.028250e-09,6.392852e-07,6.392852e-07,4.997386e-06
2.028500e-09,6.560458e-07,6.560458e-07,4.998197e-06
2.028750e-09,6.654221e-07,6.654221e-07,4.999536e-06
2.029000e-09,6.656450e-07,6.656450e-07,5.000936e-06
2.029250e-09,6.579667e-07,6.579667e-07,5.001952e-06
2.029500e-09,6.460157e-07,6.460157e-07,5.002296e-06
2.029750e-09,6.344559e-07,6.344559e-07,5.001916e-06
2.030000e-09,6.274297e-07,6.274297e-07,5.000991e-06
2.030250e-09,6.272955e-07,6.272955e-07,4.999860e-06
2.030500e-09,6.340327e-07,6.340327e-07,4.998896e-06
2.030750e-09,6.454488e-07,6.454488e-07,4.998389e-06
2.031000e-09,6.580557e-07,6.580557e-07,4.998460e-06
2.031250e-09,6.682830e-07,6.682830e-07,4.999036e-06
2.031500e-09,6.736150e-07,6.736150e-07,4.999892e-06
2.031750e-09,6.732974e-07,6.732974e-07,5.000731e-06
2.032000e-09,6.684264e-07,6.684264e-07,5.001289e-06
2.032250e-09,6.614428e-07,6.614428e-07,5.001413e-06
2.032500e-09,6.552424e-07,6.552424e-07,5.001099e-06
2.032750e-09,6.522176e-07,6.522176e-07,5.000486e-06
2.033000e-09,6.535409e-07,6.535409e-07,4.999793e-06
2.033250e-09,6.588967e-07,6.588967e-07,4.999246e-06
2.033500e-09,6.667104e-07,6.667104e-07,4.999007e-06
2.033750e-09,6.747574e-07,6.747574e-07,4.999124e-06
2.034000e-09,6.809269e-07,6.809269e-07,4.999529e-06
2.034250e-09,6.838842e-07,6.838842e-07,5.000067e-06
2.034500e-09,6.834279e-07,6.834279e-07,5.000555e-06
2.034750e-09,6.804561e-07,6.804561e-07,5.000842e-06
2.035000e-09,6.765837e-07,6.765837e-07,5.000852e-06
2.035250e-09,6.735662e-07,6.735662e-07,5.000608e-06
2.035500e-09,6.727270e-07,6.727270e-07,5.000207e-06
2.035750e-09,6.745733e-07,6.745733e-07,4.999793e-06
2.036000e-09,6.787054e-07,6.787054e-07,4.999496e-06
2.036250e-09,6.840234e-07,6.840234e-07,4.999402e-06
2.036500e-09,6.891396e-07,6.891396e-07,4.999523e-06
2.036750e-09,6.928464e-07,6.928464e-07,4.999799e-06
2.037000e-09,6.944859e-07,6.944859e-07,5.000130e-06
2.037250e-09,6.941121e-07,6.941121e-07,5.000404e-06
2.037500e-09,6.924105e-07,6.924105e-07,5.000539e-06
2.037750e-09,6.904241e-07,6.904241e-07,5.000503e-06
2.038000e-09,6.891883e-07,6.891883e-07,5.000322e-06
2.038250e-09,6.894009e-07,6.894009e-07,5.000067e-06
2.038500e-09,6.912287e-07,6.912287e-07,4.999826e-06
2.038750e-09,6.943009e-07,6.943009e-07,4.999673e-06
2.039000e-09,6.978749e-07,6.978749e-07,4.999650e-06
2.039250e-09,7.011065e-07,7.011065e-07,4.999752e-06
2.039500e-09,7.033287e-07,7.033287e-07,4.999936e-06
2.039750e-09,7.042490e-07,7.042490e-07,5.000134e-06
2.040000e-09,7.040101e-07,7.040101e-07,5.000282e-06
2.040250e-09,7.031057e-07,7.031057e-07,5.000337e-06
2.040500e-09,7.021913e-07,7.021913e-07,5.000289e-06
2.040750e-09,7.018606e-07,7.018606e-07,5.000163e-06
2.041000e-09,7.024608e-07,7.024608e-07,5.000004e-06
2.041250e-09,7.040035e-07,7.040035e-07,4.999867e-06
2.041500e-09,7.061903e-07,7.061903e-07,4.999794e-06
2.041750e-09,7.085361e-07,7.085361e-07,4.999801e-06
2.042000e-09,7.105404e-07,7.105404e-07,4.999879e-06
2.042250e-09,7.118487e-07,7.118487e-07,4.999997e-06
2.042500e-09,7.123532e-07,7.123532e-07,5.000113e-06
2.042750e-09,7.122049e-07,7.122049e-07,5.000189e-06
2.043000e-09,7.117428e-07,7.117428e-07,5.000206e-06
2.043250e-09,7.113686e-07,7.113686e-07,5.000161e-06
2.043500e-09,7.114125e-07,7.114125e-07,5.000076e-06
2.043750e-09,7.120341e-07,7.120341e-07,4.999980e-06
2.044000e-09,7.131865e-07,7.131865e-07,4.999904e-06
2.044250e-09,7.146490e-07,7.146490e-07,4.999872e-06
2.044500e-09,7.161140e-07,7.161140e-07,4.999889e-06
2.044750e-09,7.172921e-07,7.172921e-07,4.999945e-06
2.045000e-09,7.180037e-07,7.180037e-07,5.000018e-06
2.045250e-09,7.182263e-07,7.182263e-07,5.000084e-06
2.045500e-09,7.180879e-07,7.180879e-07,5.000121e-06
2.045750e-09,7.178126e-07,7.178126e-07,5.000121e-06
2.046000e-09,7.176404e-07,7.176404e-07,5.000086e-06
2.046250e-09,7.177494e-07,7.177494e-07,5.000030e-06
2.046500e-09,7.182035e-07,7.182035e-07,4.999973e-06
2.046750e-09,7.189429e-07,7.189429e-07,4.999933e-06
2.047000e-09,7.198136e-07,7.198136e-07,4.999921e-06
2.047250e-09,7.206254e-07,7.206254e-07,4.999938e-06
2.047500e-09,7.212155e-07,7.212155e-07,4.999976e-06
2.047750e-09,7.214984e-07,7.214984e-07,5.000020e-06
2.048000e-09,7.214862e-07,7.214862e-07,5.000056e-06
2.048250e-09,7.212764e-07,7.212764e-07,5.000073e-06
2.048500e-09,7.210126e-07,7.210126e-07,5.000067e-06
2.048750e-09,7.208350e-07,7.208350e-07,5.000040e-06
2.049000e-09,7.208355e-07,7.208355e-07,5.000005e-06
2.049250e-09,7.210330e-07,7.210330e-07,4.999972e-06
2.049500e-09,7.213733e-07,7.213733e-07,4.999951e-06
2.049750e-09,7.217533e-07,7.217533e-07,4.999948e-06
2.050000e-09,7.220581e-07,7.220581e-07,4.999963e-06
2.050250e-09,7.221989e-07,7.221989e-07,4.999987e-06
2.050500e-09,7.221391e-07,7.221391e-07,5.000014e-06
2.050750e-09,7.219010e-07,7.219010e-07,5.000033e-06
2.051000e-09,7.215541e-07,7.215541e-07,5.000039e-06
2.051250e-09,7.211881e-07,7.211881e-07,5.000031e-06
