time,"I(RIN2)","I(RIN1)","I(LQ|X11)"
8.038000e-10,-4.997794e-06,4.998887e-06,-8.100227e-05
8.040000e-10,-4.998083e-06,4.998488e-06,-8.069186e-05
8.042000e-10,-4.998419e-06,4.998038e-06,-8.053331e-05
8.044000e-10,-4.998758e-06,4.997580e-06,-8.053359e-05
8.046000e-10,-4.999057e-06,4.997156e-06,-8.068299e-05
8.048000e-10,-4.999279e-06,4.996804e-06,-8.095706e-05
8.050000e-10,-4.999393e-06,4.996553e-06,-8.131983e-05
8.052000e-10,-4.999383e-06,4.996419e-06,-8.172792e-05
8.054000e-10,-4.999244e-06,4.996405e-06,-8.213517e-05
8.056000e-10,-4.998986e-06,4.996501e-06,-8.249743e-05
8.058000e-10,-4.998632e-06,4.996682e-06,-8.277695e-05
8.060000e-10,-4.998214e-06,4.996918e-06,-8.294603e-05
8.062000e-10,-4.997768e-06,4.997172e-06,-8.298941e-05
8.064000e-10,-4.997332e-06,4.997406e-06,-8.290531e-05
8.066000e-10,-4.996939e-06,4.997585e-06,-8.270493e-05
8.068000e-10,-4.996617e-06,4.997683e-06,-8.241064e-05
8.070000e-10,-4.996381e-06,4.997682e-06,-8.205317e-05
8.072000e-10,-4.996237e-06,4.997576e-06,-8.166808e-05
8.074000e-10,-4.996181e-06,4.997367e-06,-8.129209e-05
8.076000e-10,-4.996198e-06,4.997070e-06,-8.095945e-05
8.078000e-10,-4.996266e-06,4.996705e-06,-8.069886e-05
8.080000e-10,-4.996361e-06,4.996295e-06,-8.053105e-05
8.082000e-10,-4.996457e-06,4.995864e-06,-8.046702e-05
8.084000e-10,-4.996532e-06,4.995435e-06,-8.050736e-05
8.086000e-10,-4.996565e-06,4.995022e-06,-8.064227e-05
8.088000e-10,-4.996545e-06,4.994638e-06,-8.085264e-05
8.090000e-10,-4.996465e-06,4.994286e-06,-8.111190e-05
8.092000e-10,-4.996324e-06,4.993965e-06,-8.138865e-05
8.094000e-10,-4.996126e-06,4.993668e-06,-8.164987e-05
8.096000e-10,-4.995878e-06,4.993386e-06,-8.186437e-05
8.098000e-10,-4.995587e-06,4.993107e-06,-8.200613e-05
8.100000e-10,-4.995260e-06,4.992823e-06,-8.205717e-05
8.102000e-10,-4.994901e-06,4.992524e-06,-8.200939e-05
8.104000e-10,-4.994515e-06,4.992202e-06,-8.186545e-05
8.106000e-10,-4.994099e-06,4.991853e-06,-8.163816e-05
8.108000e-10,-4.993654e-06,4.991472e-06,-8.134882e-05
8.110000e-10,-4.993175e-06,4.991058e-06,-8.102456e-05
8.112000e-10,-4.992660e-06,4.990606e-06,-8.069516e-05
8.114000e-10,-4.992104e-06,4.990112e-06,-8.038964e-05
8.116000e-10,-4.991507e-06,4.989570e-06,-8.013323e-05
8.118000e-10,-4.990868e-06,4.988970e-06,-7.994478e-05
8.120000e-10,-4.990186e-06,4.988302e-06,-7.983512e-05
8.122000e-10,-4.989461e-06,4.987554e-06,-7.980624e-05
8.124000e-10,-4.988693e-06,4.986712e-06,-7.985147e-05
8.126000e-10,-4.987879e-06,4.985764e-06,-7.995657e-05
8.128000e-10,-4.987014e-06,4.984697e-06,-8.010142e-05
8.130000e-10,-4.986088e-06,4.983500e-06,-8.026241e-05
8.132000e-10,-4.985091e-06,4.982162e-06,-8.041496e-05
8.134000e-10,-4.984005e-06,4.980674e-06,-8.053614e-05
8.136000e-10,-4.982814e-06,4.979025e-06,-8.060690e-05
8.138000e-10,-4.981495e-06,4.977205e-06,-8.061391e-05
8.140000e-10,-4.980026e-06,4.975198e-06,-8.055057e-05
8.142000e-10,-4.978383e-06,4.972987e-06,-8.041732e-05
8.144000e-10,-4.976542e-06,4.970550e-06,-8.022119e-05
8.146000e-10,-4.974477e-06,4.967861e-06,-7.997469e-05
8.148000e-10,-4.972162e-06,4.964889e-06,-7.969419e-05
8.150000e-10,-4.969571e-06,4.961599e-06,-7.939813e-05
8.152000e-10,-4.966672e-06,4.957951e-06,-7.910511e-05
8.154000e-10,-4.963434e-06,4.953908e-06,-7.883217e-05
8.156000e-10,-4.959821e-06,4.949432e-06,-7.859330e-05
8.158000e-10,-4.955792e-06,4.944489e-06,-7.839838e-05
8.160000e-10,-4.951306e-06,4.939056e-06,-7.825248e-05
8.162000e-10,-4.946324e-06,4.933126e-06,-7.815570e-05
8.164000e-10,-4.940808e-06,4.926718e-06,-7.810329e-05
8.166000e-10,-4.934733e-06,4.919890e-06,-7.808630e-05
8.168000e-10,-4.928096e-06,4.912761e-06,-7.809247e-05
8.170000e-10,-4.920929e-06,4.905530e-06,-7.810737e-05
8.172000e-10,-4.913319e-06,4.898506e-06,-7.811578e-05
8.174000e-10,-4.905438e-06,4.892142e-06,-7.810306e-05
8.176000e-10,-4.897567e-06,4.887047e-06,-7.805641e-05
8.178000e-10,-4.890141e-06,4.883995e-06,-7.796603e-05
8.180000e-10,-4.883774e-06,4.883877e-06,-7.782589e-05
8.182000e-10,-4.879272e-06,4.887602e-06,-7.763415e-05
8.184000e-10,-4.877613e-06,4.895932e-06,-7.739314e-05
8.186000e-10,-4.879851e-06,4.909262e-06,-7.710897e-05
8.188000e-10,-4.886950e-06,4.927414e-06,-7.679077e-05
8.190000e-10,-4.899544e-06,4.949512e-06,-7.644964e-05
8.192000e-10,-4.917675e-06,4.973999e-06,-7.609755e-05
8.194000e-10,-4.940604e-06,4.998834e-06,-7.574616e-05
8.196000e-10,-4.966779e-06,5.021821e-06,-7.540579e-05
8.198000e-10,-4.994008e-06,5.040973e-06,-7.508456e-05
8.200000e-10,-5.019820e-06,5.054812e-06,-7.478780e-05
8.202000e-10,-5.041890e-06,5.062535e-06,-7.451775e-05
8.204000e-10,-5.058419e-06,5.064015e-06,-7.427354e-05
8.206000e-10,-5.068362e-06,5.059686e-06,-7.405150e-05
8.208000e-10,-5.071459e-06,5.050359e-06,-7.384557e-05
8.210000e-10,-5.068118e-06,5.037044e-06,-7.364799e-05
8.212000e-10,-5.059201e-06,5.020826e-06,-7.344999e-05
8.214000e-10,-5.045813e-06,5.002797e-06,-7.324247e-05
8.216000e-10,-5.029130e-06,4.984053e-06,-7.301664e-05
8.218000e-10,-5.010315e-06,4.965718e-06,-7.276457e-05
8.220000e-10,-4.990490e-06,4.948969e-06,-7.247956e-05
8.222000e-10,-4.970770e-06,4.935045e-06,-7.215651e-05
8.224000e-10,-4.952306e-06,4.925189e-06,-7.179208e-05
8.226000e-10,-4.936324e-06,4.920536e-06,-7.138483e-05
8.228000e-10,-4.924116e-06,4.921923e-06,-7.093516e-05
8.230000e-10,-4.916947e-06,4.929666e-06,-7.044512e-05
8.232000e-10,-4.915888e-06,4.943362e-06,-6.991805e-05
8.234000e-10,-4.921567e-06,4.961802e-06,-6.935812e-05
8.236000e-10,-4.933913e-06,4.983053e-06,-6.876982e-05
8.238000e-10,-4.951987e-06,5.004721e-06,-6.815748e-05
8.240000e-10,-4.973979e-06,5.024341e-06,-6.752484e-05
8.242000e-10,-4.997437e-06,5.039784e-06,-6.687481e-05
8.244000e-10,-5.019661e-06,5.049564e-06,-6.620930e-05
8.246000e-10,-5.038164e-06,5.052996e-06,-6.552916e-05
8.248000e-10,-5.051075e-06,5.050176e-06,-6.483414e-05
8.250000e-10,-5.057364e-06,5.041841e-06,-6.412286e-05
8.252000e-10,-5.056872e-06,5.029172e-06,-6.339277e-05
8.254000e-10,-5.050187e-06,5.013603e-06,-6.264013e-05
8.256000e-10,-5.038421e-06,4.996674e-06,-6.186003e-05
8.258000e-10,-5.022996e-06,4.979944e-06,-6.104651e-05
8.260000e-10,-5.005468e-06,4.964929e-06,-6.019276e-05
8.262000e-10,-4.987428e-06,4.953042e-06,-5.929139e-05
8.264000e-10,-4.970446e-06,4.945509e-06,-5.833468e-05
8.266000e-10,-4.956034e-06,4.943225e-06,-5.731474e-05
8.268000e-10,-4.945583e-06,4.946593e-06,-5.622358e-05
8.270000e-10,-4.940242e-06,4.955365e-06,-5.505303e-05
8.272000e-10,-4.940743e-06,4.968583e-06,-5.379453e-05
8.274000e-10,-4.947213e-06,4.984645e-06,-5.243906e-05
8.276000e-10,-4.959038e-06,5.001527e-06,-5.097689e-05
8.278000e-10,-4.974854e-06,5.017105e-06,-4.939762e-05
8.280000e-10,-4.992703e-06,5.029503e-06,-4.769017e-05
8.282000e-10,-5.010339e-06,5.037372e-06,-4.584290e-05
8.284000e-10,-5.025593e-06,5.040036e-06,-4.384375e-05
8.286000e-10,-5.036726e-06,5.037515e-06,-4.168038e-05
8.288000e-10,-5.042650e-06,5.030420e-06,-3.934038e-05
8.290000e-10,-5.043017e-06,5.019804e-06,-3.681171e-05
8.292000e-10,-5.038156e-06,5.006997e-06,-3.408333e-05
8.294000e-10,-5.028936e-06,4.993459e-06,-3.114626e-05
8.296000e-10,-5.016589e-06,4.980667e-06,-2.799506e-05
8.298000e-10,-5.002553e-06,4.970002e-06,-2.462980e-05
8.300000e-10,-4.988344e-06,4.962646e-06,-2.105823e-05
8.302000e-10,-4.975455e-06,4.959453e-06,-1.729824e-05
8.304000e-10,-4.965250e-06,4.960822e-06,-1.337994e-05
8.306000e-10,-4.958854e-06,4.966595e-06,-9.347252e-06
8.308000e-10,-4.957018e-06,4.976029e-06,-5.258508e-06
8.310000e-10,-4.959985e-06,4.987868e-06,-1.185591e-06
8.312000e-10,-4.967403e-06,5.000521e-06,2.788364e-06
8.314000e-10,-4.978323e-06,5.012312e-06,6.572649e-06
8.316000e-10,-4.991303e-06,5.021745e-06,1.007354e-05
8.318000e-10,-5.004628e-06,5.027725e-06,1.319901e-05
8.320000e-10,-5.016578e-06,5.029687e-06,1.586304e-05
8.322000e-10,-5.025694e-06,5.027618e-06,1.798902e-05
8.324000e-10,-5.030984e-06,5.022002e-06,1.951237e-05
8.326000e-10,-5.032015e-06,5.013704e-06,2.038273e-05
8.328000e-10,-5.028918e-06,5.003837e-06,2.056603e-05
8.330000e-10,-5.022297e-06,4.993627e-06,2.004704e-05
8.332000e-10,-5.013112e-06,4.984293e-06,1.883221e-05
8.334000e-10,-5.002537e-06,4.976929e-06,1.695280e-05
8.336000e-10,-4.991835e-06,4.972397e-06,1.446768e-05
8.338000e-10,-4.982239e-06,4.971219e-06,1.146516e-05
8.340000e-10,-4.974844e-06,4.973501e-06,8.063194e-06
8.342000e-10,-4.970492e-06,4.978899e-06,4.406983e-06
8.344000e-10,-4.969674e-06,4.986645e-06,6.634867e-07
8.346000e-10,-4.972452e-06,4.995658e-06,-2.987300e-06
8.348000e-10,-4.978424e-06,5.004700e-06,-6.363612e-06
8.350000e-10,-4.986764e-06,5.012575e-06,-9.294202e-06
8.352000e-10,-4.996333e-06,5.018300e-06,-1.162978e-05
8.354000e-10,-5.005847e-06,5.021238e-06,-1.325214e-05
8.356000e-10,-5.014076e-06,5.021163e-06,-1.408045e-05
8.358000e-10,-5.020019e-06,5.018246e-06,-1.407527e-05
8.360000e-10,-5.023038e-06,5.013004e-06,-1.324124e-05
8.362000e-10,-5.022912e-06,5.006203e-06,-1.162925e-05
8.364000e-10,-5.019830e-06,4.998753e-06,-9.337716e-06
8.366000e-10,-5.014325e-06,4.991599e-06,-6.511602e-06
8.368000e-10,-5.007181e-06,4.985620e-06,-3.337273e-06
8.370000e-10,-4.999329e-06,4.981533e-06,-3.174919e-08
8.372000e-10,-4.991736e-06,4.979810e-06,3.173324e-06
8.374000e-10,-4.985309e-06,4.980619e-06,6.050893e-06
8.376000e-10,-4.980797e-06,4.983797e-06,8.397658e-06
8.378000e-10,-4.978712e-06,4.988865e-06,1.005027e-05
8.380000e-10,-4.979262e-06,4.995096e-06,1.089711e-05
8.382000e-10,-4.982319e-06,5.001623e-06,1.088584e-05
8.384000e-10,-4.987433e-06,5.007568e-06,1.002763e-05
8.386000e-10,-4.993883e-06,5.012169e-06,8.398659e-06
8.388000e-10,-5.000789e-06,5.014885e-06,6.138030e-06
8.390000e-10,-5.007237e-06,5.015456e-06,3.440474e-06
8.392000e-10,-5.012410e-06,5.013917e-06,5.421917e-07
8.394000e-10,-5.015704e-06,5.010572e-06,-2.300018e-06
8.396000e-10,-5.016792e-06,5.005931e-06,-4.833840e-06
8.398000e-10,-5.015651e-06,5.000640e-06,-6.836638e-06
8.400000e-10,-5.012536e-06,4.995395e-06,-8.136783e-06
8.402000e-10,-5.007928e-06,4.990857e-06,-8.628858e-06
8.404000e-10,-5.002462e-06,4.987583e-06,-8.282463e-06
8.406000e-10,-4.996843e-06,4.985953e-06,-7.145286e-06
8.408000e-10,-4.991765e-06,4.986131e-06,-5.340623e-06
8.410000e-10,-4.987837e-06,4.988043e-06,-3.058416e-06
8.412000e-10,-4.985510e-06,4.991383e-06,-5.385152e-07
8.414000e-10,-4.985032e-06,4.995664e-06,1.953769e-06
8.416000e-10,-4.986411e-06,5.000286e-06,4.157204e-06
8.418000e-10,-4.989416e-06,5.004620e-06,5.844472e-06
8.420000e-10,-4.993612e-06,5.008107e-06,6.847351e-06
8.422000e-10,-4.998415e-06,5.010325e-06,7.074065e-06
8.424000e-10,-5.003180e-06,5.011044e-06,6.517976e-06
8.426000e-10,-5.007294e-06,5.010242e-06,5.258087e-06
8.428000e-10,-5.010256e-06,5.008097e-06,3.451575e-06
8.430000e-10,-5.011742e-06,5.004946e-06,1.317849e-06
8.432000e-10,-5.011636e-06,5.001238e-06,-8.860226e-07
8.434000e-10,-5.010028e-06,4.997471e-06,-2.896580e-06
8.436000e-10,-5.007192e-06,4.994128e-06,-4.477385e-06
8.438000e-10,-5.003536e-06,4.991621e-06,-5.448778e-06
8.440000e-10,-4.999547e-06,4.990244e-06,-5.709281e-06
8.442000e-10,-4.995732e-06,4.990135e-06,-5.246510e-06
8.444000e-10,-4.992554e-06,4.991265e-06,-4.137565e-06
8.446000e-10,-4.990386e-06,4.993440e-06,-2.539477e-06
8.448000e-10,-4.989462e-06,4.996337e-06,-6.701088e-07
8.450000e-10,-4.989857e-06,4.999545e-06,1.219703e-06
8.452000e-10,-4.991474e-06,5.002628e-06,2.879970e-06
8.454000e-10,-4.994064e-06,5.005186e-06,4.096198e-06
8.456000e-10,-4.997260e-06,5.006908e-06,4.718721e-06
8.458000e-10,-5.000628e-06,5.007608e-06,4.681935e-06
8.460000e-10,-5.003728e-06,5.007246e-06,4.011342e-06
8.462000e-10,-5.006177e-06,5.005918e-06,2.818570e-06
8.464000e-10,-5.007692e-06,5.003842e-06,1.285450e-06
8.466000e-10,-5.008126e-06,5.001318e-06,-3.614443e-07
8.468000e-10,-5.007477e-06,4.998688e-06,-1.883342e-06
8.470000e-10,-5.005878e-06,4.996292e-06,-3.064555e-06
8.472000e-10,-5.003573e-06,4.994425e-06,-3.744483e-06
8.474000e-10,-5.000879e-06,4.993303e-06,-3.840626e-06
8.476000e-10,-4.998145e-06,4.993039e-06,-3.358989e-06
8.478000e-10,-4.995710e-06,4.993630e-06,-2.391097e-06
8.480000e-10,-4.993859e-06,4.994962e-06,-1.098809e-06
8.482000e-10,-4.992798e-06,4.996830e-06,3.108576e-07
8.484000e-10,-4.992624e-06,4.998964e-06,1.617779e-06
8.486000e-10,-4.993321e-06,5.001075e-06,2.623208e-06
8.488000e-10,-4.994763e-06,5.002887e-06,3.180992e-06
8.490000e-10,-4.996736e-06,5.004180e-06,3.219874e-06
8.492000e-10,-4.998964e-06,5.004812e-06,2.753023e-06
8.494000e-10,-5.001154e-06,5.004738e-06,1.873683e-06
8.496000e-10,-5.003028e-06,5.004002e-06,7.382718e-07
8.498000e-10,-5.004367e-06,5.002735e-06,-4.600918e-07
8.500000e-10,-5.005030e-06,5.001124e-06,-1.523627e-06
8.502000e-10,-5.004967e-06,4.999391e-06,-2.282558e-06
8.504000e-10,-5.004226e-06,4.997761e-06,-2.622910e-06
8.506000e-10,-5.002933e-06,4.996433e-06,-2.504422e-06
8.508000e-10,-5.001277e-06,4.995557e-06,-1.965402e-06
8.510000e-10,-4.999477e-06,4.995220e-06,-1.113960e-06
8.512000e-10,-4.997762e-06,4.995432e-06,-1.076053e-07
8.514000e-10,-4.996335e-06,4.996134e-06,8.750156e-07
8.516000e-10,-4.995352e-06,4.997207e-06,1.665395e-06
8.518000e-10,-4.994909e-06,4.998488e-06,2.134159e-06
8.520000e-10,-4.995028e-06,4.999800e-06,2.212716e-06
8.522000e-10,-4.995660e-06,5.000968e-06,1.903698e-06
8.524000e-10,-4.996693e-06,5.001851e-06,1.278354e-06
8.526000e-10,-4.997973e-06,5.002352e-06,4.616631e-07
8.528000e-10,-4.999321e-06,5.002431e-06,-3.918298e-07
8.530000e-10,-5.000563e-06,5.002106e-06,-1.126816e-06
8.532000e-10,-5.001547e-06,5.001444e-06,-1.615374e-06
8.534000e-10,-5.002165e-06,5.000553e-06,-1.779409e-06
8.536000e-10,-5.002364e-06,4.999560e-06,-1.603390e-06
8.538000e-10,-5.002146e-06,4.998599e-06,-1.135176e-06
8.540000e-10,-5.001566e-06,4.997785e-06,-4.749842e-07
8.542000e-10,-5.000721e-06,4.997210e-06,2.451682e-07
8.544000e-10,-4.999733e-06,4.996923e-06,8.874060e-07
8.546000e-10,-4.998733e-06,4.996934e-06,1.334226e-06
8.548000e-10,-4.997844e-06,4.997213e-06,1.510022e-06
8.550000e-10,-4.997163e-06,4.997694e-06,1.393956e-06
8.552000e-10,-4.996756e-06,4.998291e-06,1.021940e-06
8.554000e-10,-4.996644e-06,4.998908e-06,4.776468e-07
8.556000e-10,-4.996811e-06,4.999455e-06,-1.254624e-07
8.558000e-10,-4.997202e-06,4.999859e-06,-6.673494e-07
8.560000e-10,-4.997740e-06,5.000073e-06,-1.045123e-06
8.562000e-10,-4.998331e-06,5.000081e-06,-1.192568e-06
8.564000e-10,-4.998884e-06,4.999898e-06,-1.091740e-06
8.566000e-10,-4.999319e-06,4.999565e-06,-7.745955e-07
8.568000e-10,-4.999581e-06,4.999140e-06,-3.146589e-07
8.570000e-10,-4.999642e-06,4.998690e-06,1.893070e-07
8.572000e-10,-4.999507e-06,4.998280e-06,6.341114e-07
8.574000e-10,-4.999206e-06,4.997960e-06,9.330889e-07
8.576000e-10,-4.998792e-06,4.997765e-06,1.032932e-06
8.578000e-10,-4.998329e-06,4.997704e-06,9.231061e-07
8.580000e-10,-4.997883e-06,4.997766e-06,6.361815e-07
8.582000e-10,-4.997512e-06,4.997918e-06,2.393521e-07
8.584000e-10,-4.997258e-06,4.998114e-06,-1.808070e-07
8.586000e-10,-4.997140e-06,4.998303e-06,-5.369625e-07
8.588000e-10,-4.997154e-06,4.998434e-06,-7.590632e-07
8.590000e-10,-4.997274e-06,4.998467e-06,-8.080731e-07
8.592000e-10,-4.997457e-06,4.998378e-06,-6.826919e-07
8.594000e-10,-4.997647e-06,4.998160e-06,-4.179225e-07
8.596000e-10,-4.997790e-06,4.997828e-06,-7.610455e-08
8.598000e-10,-4.997836e-06,4.997412e-06,2.674007e-07
8.600000e-10,-4.997751e-06,4.996952e-06,5.406405e-07
8.602000e-10,-4.997516e-06,4.996495e-06,6.900610e-07
8.604000e-10,-4.997135e-06,4.996084e-06,6.909410e-07
8.606000e-10,-4.996631e-06,4.995753e-06,5.512398e-07
8.608000e-10,-4.996039e-06,4.995520e-06,3.083126e-07
8.610000e-10,-4.995407e-06,4.995388e-06,1.949862e-08
8.612000e-10,-4.994783e-06,4.995339e-06,-2.511306e-07
8.614000e-10,-4.994209e-06,4.995343e-06,-4.468435e-07
8.616000e-10,-4.993716e-06,4.995356e-06,-5.300679e-07
8.618000e-10,-4.993318e-06,4.995328e-06,-4.895058e-07
8.620000e-10,-4.993009e-06,4.995212e-06,-3.412166e-07
8.622000e-10,-4.992762e-06,4.994965e-06,-1.237107e-07
8.624000e-10,-4.992535e-06,4.994557e-06,1.116010e-07
8.626000e-10,-4.992275e-06,4.993974e-06,3.122959e-07
8.628000e-10,-4.991923e-06,4.993214e-06,4.364518e-07
8.630000e-10,-4.991420e-06,4.992290e-06,4.612710e-07
8.632000e-10,-4.990718e-06,4.991224e-06,3.870596e-07
8.634000e-10,-4.989779e-06,4.990043e-06,2.359128e-07
8.636000e-10,-4.988582e-06,4.988769e-06,4.565862e-08
8.638000e-10,-4.987121e-06,4.987419e-06,-1.393627e-07
8.640000e-10,-4.985406e-06,4.985997e-06,-2.784788e-07
8.642000e-10,-4.983457e-06,4.984492e-06,-3.435114e-07
8.644000e-10,-4.981305e-06,4.982881e-06,-3.243498e-07
8.646000e-10,-4.978987e-06,4.981131e-06,-2.301955e-07
8.648000e-10,-4.976555e-06,4.979209e-06,-8.642516e-08
8.650000e-10,-4.974073e-06,4.977098e-06,7.199537e-08
8.652000e-10,-4.971643e-06,4.974813e-06,2.088833e-07
8.654000e-10,-4.969415e-06,4.972425e-06,2.950210e-07
8.656000e-10,-4.967615e-06,4.970092e-06,3.143143e-07
8.658000e-10,-4.966556e-06,4.968080e-06,2.666472e-07
8.660000e-10,-4.966632e-06,4.966772e-06,1.669701e-07
8.662000e-10,-4.968274e-06,4.966648e-06,4.103436e-08
8.664000e-10,-4.971873e-06,4.968224e-06,-8.107228e-08
8.666000e-10,-4.977668e-06,4.971951e-06,-1.719978e-07
8.668000e-10,-4.985638e-06,4.978083e-06,-2.131642e-07
8.670000e-10,-4.995422e-06,4.986561e-06,-1.984561e-07
8.672000e-10,-5.006301e-06,4.996936e-06,-1.348523e-07
8.674000e-10,-5.017260e-06,5.008366e-06,-4.003418e-08
8.676000e-10,-5.027119e-06,5.019704e-06,6.230676e-08
8.678000e-10,-5.034711e-06,5.029661e-06,1.482534e-07
8.680000e-10,-5.039072e-06,5.037010e-06,1.991474e-07
8.682000e-10,-5.039582e-06,5.040785e-06,2.055342e-07
8.684000e-10,-5.036055e-06,5.040427e-06,1.687530e-07
8.686000e-10,-5.028753e-06,5.035856e-06,9.995010e-08
8.688000e-10,-5.018340e-06,5.027469e-06,1.689782e-08
8.690000e-10,-5.005798e-06,5.016074e-06,-6.051372e-08
8.692000e-10,-4.992336e-06,5.002788e-06,-1.149894e-07
8.694000e-10,-4.979283e-06,4.988928e-06,-1.356459e-07
8.696000e-10,-4.967987e-06,4.975900e-06,-1.201060e-07
8.698000e-10,-4.959703e-06,4.965082e-06,-7.449421e-08
8.700000e-10,-4.955459e-06,4.957703e-06,-1.146731e-08
8.702000e-10,-4.955915e-06,4.954704e-06,5.313938e-08
8.704000e-10,-4.961230e-06,4.956600e-06,1.041832e-07
8.706000e-10,-4.970969e-06,4.963352e-06,1.306722e-07
8.708000e-10,-4.984103e-06,4.974316e-06,1.280324e-07
8.710000e-10,-4.999115e-06,4.988271e-06,9.873684e-08
8.712000e-10,-5.014202e-06,5.003570e-06,5.125466e-08
8.714000e-10,-5.027546e-06,5.018367e-06,-2.322466e-09
8.716000e-10,-5.037573e-06,5.030891e-06,-4.933768e-08
8.718000e-10,-5.043176e-06,5.039701e-06,-7.955203e-08
8.720000e-10,-5.043825e-06,5.043867e-06,-8.736347e-08
8.722000e-10,-5.039591e-06,5.043058e-06,-7.279612e-08
8.724000e-10,-5.031077e-06,5.037524e-06,-4.111254e-08
8.726000e-10,-5.019304e-06,5.028012e-06,-1.233656e-09
8.728000e-10,-5.005584e-06,5.015640e-06,3.658301e-08
8.730000e-10,-4.991400e-06,5.001773e-06,6.321306e-08
8.732000e-10,-4.978289e-06,4.987904e-06,7.269544e-08
8.734000e-10,-4.967727e-06,4.975537e-06,6.337883e-08
8.736000e-10,-4.960994e-06,4.966078e-06,3.797756e-08
8.738000e-10,-4.959015e-06,4.960690e-06,2.599750e-09
8.740000e-10,-4.962198e-06,4.960143e-06,-3.495376e-08
8.742000e-10,-4.970307e-06,4.964662e-06,-6.717189e-08
8.744000e-10,-4.982429e-06,4.973828e-06,-8.861557e-08
8.746000e-10,-4.997055e-06,4.986572e-06,-9.710025e-08
8.748000e-10,-5.012288e-06,5.001294e-06,-9.404840e-08
8.750000e-10,-5.026138e-06,5.016086e-06,-8.399411e-08
8.752000e-10,-5.036830e-06,5.029032e-06,-7.342192e-08
8.754000e-10,-5.043066e-06,5.038497e-06,-6.926645e-08
8.756000e-10,-5.044182e-06,5.043361e-06,-7.745538e-08
8.758000e-10,-5.040179e-06,5.043137e-06,-1.018415e-07
8.760000e-10,-5.031669e-06,5.037986e-06,-1.437540e-07
8.762000e-10,-5.019747e-06,5.028638e-06,-2.022374e-07
8.764000e-10,-5.005843e-06,5.016262e-06,-2.748785e-07
8.766000e-10,-4.991584e-06,5.002328e-06,-3.589854e-07
8.768000e-10,-4.978649e-06,4.988461e-06,-4.528036e-07
8.770000e-10,-4.968625e-06,4.976310e-06,-5.564357e-07
8.772000e-10,-4.962834e-06,4.967390e-06,-6.721686e-07
8.774000e-10,-4.962153e-06,4.962914e-06,-8.039898e-07
8.776000e-10,-4.966839e-06,4.963605e-06,-9.561907e-07
8.778000e-10,-4.976419e-06,4.969544e-06,-1.131169e-06
8.780000e-10,-4.989696e-06,4.980078e-06,-1.326868e-06
8.782000e-10,-5.004897e-06,4.993865e-06,-1.534591e-06
8.784000e-10,-5.019949e-06,5.009050e-06,-1.738015e-06
8.786000e-10,-5.032816e-06,5.023562e-06,-1.913987e-06
8.788000e-10,-5.041827e-06,5.035450e-06,-2.035381e-06
8.790000e-10,-5.045917e-06,5.043193e-06,-2.075817e-06
8.792000e-10,-5.044727e-06,5.045903e-06,-2.015526e-06
8.794000e-10,-5.038591e-06,5.043398e-06,-1.847173e-06
8.796000e-10,-5.028417e-06,5.036163e-06,-1.580191e-06
8.798000e-10,-5.015528e-06,5.025216e-06,-1.242263e-06
8.800000e-10,-5.001497e-06,5.011951e-06,-8.770384e-07
8.802000e-10,-4.987993e-06,4.997975e-06,-5.380115e-07
8.804000e-10,-4.976631e-06,4.984954e-06,-2.794182e-07
8.806000e-10,-4.968825e-06,4.974470e-06,-1.459222e-07
8.808000e-10,-4.965623e-06,4.967856e-06,-1.633347e-07
8.810000e-10,-4.967543e-06,4.966037e-06,-3.325890e-07
8.812000e-10,-4.974449e-06,4.969367e-06,-6.285661e-07
8.814000e-10,-4.985514e-06,4.977523e-06,-1.004280e-06
8.816000e-10,-4.999298e-06,4.989496e-06,-1.399655e-06
8.818000e-10,-5.013963e-06,5.003712e-06,-1.753018e-06
8.820000e-10,-5.027565e-06,5.018269e-06,-2.012786e-06
8.822000e-10,-5.038376e-06,5.031248e-06,-2.146767e-06
8.824000e-10,-5.045137e-06,5.041021e-06,-2.147085e-06
8.826000e-10,-5.047210e-06,5.046488e-06,-2.029755e-06
8.828000e-10,-5.044604e-06,5.047190e-06,-1.829266e-06
8.830000e-10,-5.037889e-06,5.043301e-06,-1.589699e-06
8.832000e-10,-5.028057e-06,5.035526e-06,-1.354685e-06
8.834000e-10,-5.016359e-06,5.024954e-06,-1.158652e-06
8.836000e-10,-5.004159e-06,5.012890e-06,-1.021332e-06
8.838000e-10,-4.992806e-06,5.000720e-06,-9.465276e-07
8.840000e-10,-4.983532e-06,4.989787e-06,-9.249711e-07
8.842000e-10,-4.977349e-06,4.981287e-06,-9.400577e-07
8.844000e-10,-4.974948e-06,4.976162e-06,-9.745792e-07
8.846000e-10,-4.976612e-06,4.975003e-06,-1.016470e-06
8.848000e-10,-4.982151e-06,4.977958e-06,-1.061992e-06
8.850000e-10,-4.990907e-06,4.984690e-06,-1.115597e-06
8.852000e-10,-5.001823e-06,4.994393e-06,-1.186698e-06
8.854000e-10,-5.013596e-06,5.005896e-06,-1.284482e-06
8.856000e-10,-5.024867e-06,5.017829e-06,-1.412443e-06
8.858000e-10,-5.034428e-06,5.028833e-06,-1.564405e-06
8.860000e-10,-5.041383e-06,5.037761e-06,-1.723382e-06
8.862000e-10,-5.045237e-06,5.043818e-06,-1.863800e-06
8.864000e-10,-5.045911e-06,5.046637e-06,-1.956695e-06
