time,"I(LQ|X1)","I(LQ|X2)"
5.462000e-10,1.410249e-05,-7.948198e-05
5.464000e-10,1.418911e-05,-7.978090e-05
5.466000e-10,1.440701e-05,-8.021472e-05
5.468000e-10,1.472309e-05,-8.073236e-05
5.470000e-10,1.508904e-05,-8.127377e-05
5.472000e-10,1.544968e-05,-8.177691e-05
5.474000e-10,1.575239e-05,-8.218518e-05
5.476000e-10,1.595586e-05,-8.245423e-05
5.478000e-10,1.603677e-05,-8.255722e-05
5.480000e-10,1.599331e-05,-8.248772e-05
5.482000e-10,1.584483e-05,-8.225973e-05
5.484000e-10,1.562789e-05,-8.190508e-05
5.486000e-10,1.538936e-05,-8.146863e-05
5.488000e-10,1.517797e-05,-8.100210e-05
5.490000e-10,1.503571e-05,-8.055758e-05
5.492000e-10,1.499069e-05,-8.018158e-05
5.494000e-10,1.505266e-05,-7.991022e-05
5.496000e-10,1.521190e-05,-7.976607e-05
5.498000e-10,1.544169e-05,-7.975674e-05
5.500000e-10,1.570368e-05,-7.987508e-05
5.502000e-10,1.595529e-05,-8.010098e-05
5.504000e-10,1.615758e-05,-8.040428e-05
5.506000e-10,1.628227e-05,-8.074855e-05
5.508000e-10,1.631647e-05,-8.109525e-05
5.510000e-10,1.626449e-05,-8.140783e-05
5.512000e-10,1.614631e-05,-8.165544e-05
5.514000e-10,1.599315e-05,-8.181571e-05
5.516000e-10,1.584114e-05,-8.187649e-05
5.518000e-10,1.572413e-05,-8.183632e-05
5.520000e-10,1.566735e-05,-8.170383e-05
5.522000e-10,1.568286e-05,-8.149607e-05
5.524000e-10,1.576776e-05,-8.123620e-05
5.526000e-10,1.590541e-05,-8.095093e-05
5.528000e-10,1.606932e-05,-8.066773e-05
5.530000e-10,1.622888e-05,-8.041243e-05
5.532000e-10,1.635570e-05,-8.020705e-05
5.534000e-10,1.642938e-05,-8.006815e-05
5.536000e-10,1.644136e-05,-8.000570e-05
5.538000e-10,1.639625e-05,-8.002244e-05
5.540000e-10,1.631045e-05,-8.011380e-05
5.542000e-10,1.620824e-05,-8.026829e-05
5.544000e-10,1.611647e-05,-8.046856e-05
5.546000e-10,1.605875e-05,-8.069287e-05
5.548000e-10,1.605063e-05,-8.091710e-05
5.550000e-10,1.609646e-05,-8.111705e-05
5.552000e-10,1.618889e-05,-8.127093e-05
5.554000e-10,1.631067e-05,-8.136169e-05
5.556000e-10,1.643861e-05,-8.137890e-05
5.558000e-10,1.654864e-05,-8.131997e-05
5.560000e-10,1.662087e-05,-8.119050e-05
5.562000e-10,1.664366e-05,-8.100360e-05
5.564000e-10,1.661577e-05,-8.077839e-05
5.566000e-10,1.654634e-05,-8.053775e-05
5.568000e-10,1.645264e-05,-8.030568e-05
5.570000e-10,1.635625e-05,-8.010458e-05
5.572000e-10,1.627843e-05,-7.995280e-05
5.574000e-10,1.623579e-05,-7.986273e-05
5.576000e-10,1.623713e-05,-7.983954e-05
5.578000e-10,1.628192e-05,-7.988093e-05
5.580000e-10,1.636091e-05,-7.997752e-05
5.582000e-10,1.645844e-05,-8.011420e-05
5.584000e-10,1.655603e-05,-8.027195e-05
5.586000e-10,1.663627e-05,-8.043009e-05
5.588000e-10,1.668637e-05,-8.056862e-05
5.590000e-10,1.670043e-05,-8.067041e-05
5.592000e-10,1.668019e-05,-8.072290e-05
5.594000e-10,1.663401e-05,-8.071924e-05
5.596000e-10,1.657459e-05,-8.065870e-05
5.598000e-10,1.651592e-05,-8.054634e-05
5.600000e-10,1.647010e-05,-8.039214e-05
5.602000e-10,1.644496e-05,-8.020957e-05
5.604000e-10,1.644273e-05,-8.001401e-05
5.606000e-10,1.646014e-05,-7.982111e-05
5.608000e-10,1.648971e-05,-7.964517e-05
5.610000e-10,1.652193e-05,-7.949797e-05
5.612000e-10,1.654773e-05,-7.938775e-05
5.614000e-10,1.656064e-05,-7.931869e-05
5.616000e-10,1.655811e-05,-7.929075e-05
5.618000e-10,1.654181e-05,-7.929983e-05
5.620000e-10,1.651691e-05,-7.933832e-05
5.622000e-10,1.649044e-05,-7.939590e-05
5.624000e-10,1.646941e-05,-7.946049e-05
5.626000e-10,1.645896e-05,-7.951947e-05
5.628000e-10,1.646105e-05,-7.956081e-05
5.630000e-10,1.647409e-05,-7.957423e-05
5.632000e-10,1.649335e-05,-7.955213e-05
5.634000e-10,1.651218e-05,-7.949031e-05
5.636000e-10,1.652364e-05,-7.938830e-05
5.638000e-10,1.652211e-05,-7.924934e-05
5.640000e-10,1.650459e-05,-7.907995e-05
5.642000e-10,1.647133e-05,-7.888916e-05
5.644000e-10,1.642562e-05,-7.868755e-05
5.646000e-10,1.637304e-05,-7.848610e-05
5.648000e-10,1.632012e-05,-7.829505e-05
5.650000e-10,1.627293e-05,-7.812292e-05
5.652000e-10,1.623584e-05,-7.797572e-05
5.654000e-10,1.621072e-05,-7.785642e-05
5.656000e-10,1.619679e-05,-7.776483e-05
5.658000e-10,1.619096e-05,-7.769772e-05
5.660000e-10,1.618872e-05,-7.764928e-05
5.662000e-10,1.618518e-05,-7.761178e-05
5.664000e-10,1.617610e-05,-7.757639e-05
5.666000e-10,1.615863e-05,-7.753408e-05
5.668000e-10,1.613171e-05,-7.747643e-05
5.670000e-10,1.609597e-05,-7.739638e-05
5.672000e-10,1.605327e-05,-7.728878e-05
5.674000e-10,1.600610e-05,-7.715073e-05
5.676000e-10,1.595688e-05,-7.698172e-05
5.678000e-10,1.590744e-05,-7.678345e-05
5.680000e-10,1.585873e-05,-7.655958e-05
5.682000e-10,1.581086e-05,-7.631524e-05
5.684000e-10,1.576336e-05,-7.605648e-05
5.686000e-10,1.571556e-05,-7.578966e-05
5.688000e-10,1.566701e-05,-7.552090e-05
5.690000e-10,1.561781e-05,-7.525552e-05
5.692000e-10,1.556863e-05,-7.499764e-05
5.694000e-10,1.552066e-05,-7.474985e-05
5.696000e-10,1.547527e-05,-7.451309e-05
5.698000e-10,1.543361e-05,-7.428661e-05
5.700000e-10,1.539626e-05,-7.406809e-05
5.702000e-10,1.536292e-05,-7.385389e-05
5.704000e-10,1.533239e-05,-7.363937e-05
5.706000e-10,1.530265e-05,-7.341932e-05
5.708000e-10,1.527119e-05,-7.318834e-05
5.710000e-10,1.523537e-05,-7.294129e-05
5.712000e-10,1.519292e-05,-7.267362e-05
5.714000e-10,1.514219e-05,-7.238166e-05
5.716000e-10,1.508239e-05,-7.206281e-05
5.718000e-10,1.501362e-05,-7.171562e-05
5.720000e-10,1.493670e-05,-7.133975e-05
5.722000e-10,1.485299e-05,-7.093584e-05
5.724000e-10,1.476403e-05,-7.050535e-05
5.726000e-10,1.467133e-05,-7.005028e-05
5.728000e-10,1.457613e-05,-6.957288e-05
5.730000e-10,1.447933e-05,-6.907545e-05
5.732000e-10,1.438147e-05,-6.856000e-05
5.734000e-10,1.428278e-05,-6.802811e-05
5.736000e-10,1.418329e-05,-6.748071e-05
5.738000e-10,1.408286e-05,-6.691799e-05
5.740000e-10,1.398121e-05,-6.633937e-05
5.742000e-10,1.387796e-05,-6.574343e-05
5.744000e-10,1.377249e-05,-6.512799e-05
5.746000e-10,1.366393e-05,-6.449015e-05
5.748000e-10,1.355112e-05,-6.382641e-05
5.750000e-10,1.343263e-05,-6.313273e-05
5.752000e-10,1.330681e-05,-6.240468e-05
5.754000e-10,1.317197e-05,-6.163748e-05
5.756000e-10,1.302653e-05,-6.082608e-05
5.758000e-10,1.286918e-05,-5.996524e-05
5.760000e-10,1.269900e-05,-5.904950e-05
5.762000e-10,1.251545e-05,-5.807320e-05
5.764000e-10,1.231840e-05,-5.703041e-05
5.766000e-10,1.210788e-05,-5.591484e-05
5.768000e-10,1.188395e-05,-5.471982e-05
5.770000e-10,1.164643e-05,-5.343810e-05
5.772000e-10,1.139473e-05,-5.206181e-05
5.774000e-10,1.112771e-05,-5.058232e-05
5.776000e-10,1.084361e-05,-4.899014e-05
5.778000e-10,1.054010e-05,-4.727489e-05
5.780000e-10,1.021440e-05,-4.542525e-05
5.782000e-10,9.863456e-06,-4.342905e-05
5.784000e-10,9.484120e-06,-4.127339e-05
5.786000e-10,9.073361e-06,-3.894500e-05
5.788000e-10,8.628444e-06,-3.643069e-05
5.790000e-10,8.147111e-06,-3.371813e-05
5.792000e-10,7.627754e-06,-3.079688e-05
5.794000e-10,7.069632e-06,-2.765984e-05
5.796000e-10,6.473116e-06,-2.430501e-05
5.798000e-10,5.840002e-06,-2.073764e-05
5.800000e-10,5.173847e-06,-1.697253e-05
5.802000e-10,4.480294e-06,-1.303626e-05
5.804000e-10,3.767288e-06,-8.968963e-06
5.806000e-10,3.045124e-06,-4.825184e-06
5.808000e-10,2.326218e-06,-6.733869e-07
5.810000e-10,1.624617e-06,3.406048e-06
5.812000e-10,9.552881e-07,7.324248e-06
5.814000e-10,3.333230e-07,1.098820e-05
5.816000e-10,-2.267785e-07,1.430537e-05
5.818000e-10,-7.116245e-07,1.718784e-05
5.820000e-10,-1.109213e-06,1.955567e-05
5.822000e-10,-1.409057e-06,2.133942e-05
5.824000e-10,-1.602300e-06,2.248219e-05
5.826000e-10,-1.681978e-06,2.294163e-05
5.828000e-10,-1.643515e-06,2.269232e-05
5.830000e-10,-1.485435e-06,2.172856e-05
5.832000e-10,-1.210210e-06,2.006758e-05
5.834000e-10,-8.250687e-07,1.775257e-05
5.836000e-10,-3.426170e-07,1.485538e-05
5.838000e-10,2.189066e-07,1.147795e-05
5.840000e-10,8.358872e-07,7.751924e-06
5.842000e-10,1.480233e-06,3.835462e-06
5.844000e-10,2.120967e-06,-9.341404e-08
5.846000e-10,2.726378e-06,-3.846877e-06
5.848000e-10,3.266416e-06,-7.239738e-06
5.850000e-10,3.714846e-06,-1.010234e-05
5.852000e-10,4.050761e-06,-1.229182e-05
5.854000e-10,4.259309e-06,-1.370039e-05
5.856000e-10,4.331830e-06,-1.426059e-05
5.858000e-10,4.265837e-06,-1.394854e-05
5.860000e-10,4.065267e-06,-1.278632e-05
5.862000e-10,3.741118e-06,-1.084411e-05
5.864000e-10,3.312183e-06,-8.241286e-06
5.866000e-10,2.805292e-06,-5.144370e-06
5.868000e-10,2.254386e-06,-1.759932e-06
5.870000e-10,1.698153e-06,1.678737e-06
5.872000e-10,1.176487e-06,4.930014e-06
5.874000e-10,7.265256e-07,7.764435e-06
5.876000e-10,3.791869e-07,9.983717e-06
5.878000e-10,1.567926e-07,1.143570e-05
5.880000e-10,7.186287e-08,1.202446e-05
5.882000e-10,1.267284e-07,1.171651e-05
5.884000e-10,3.135169e-07,1.054418e-05
5.886000e-10,6.143383e-07,8.606380e-06
5.888000e-10,1.001902e-06,6.065601e-06
5.890000e-10,1.441063e-06,3.138761e-06
5.892000e-10,1.891650e-06,8.060320e-08
5.894000e-10,2.312437e-06,-2.839672e-06
5.896000e-10,2.665550e-06,-5.365196e-06
5.898000e-10,2.920352e-06,-7.277028e-06
5.900000e-10,3.056129e-06,-8.414675e-06
5.902000e-10,3.063424e-06,-8.689852e-06
5.904000e-10,2.944387e-06,-8.093737e-06
5.906000e-10,2.712515e-06,-6.698580e-06
5.908000e-10,2.391871e-06,-4.653553e-06
5.910000e-10,2.015428e-06,-2.173511e-06
5.912000e-10,1.622121e-06,4.806938e-07
5.914000e-10,1.252591e-06,3.029677e-06
5.916000e-10,9.442824e-07,5.207188e-06
5.918000e-10,7.269577e-07,6.790459e-06
5.920000e-10,6.195196e-07,7.624279e-06
5.922000e-10,6.284420e-07,7.636269e-06
5.924000e-10,7.475517e-07,6.843310e-06
5.926000e-10,9.587859e-07,5.349919e-06
5.928000e-10,1.233860e-06,3.338590e-06
5.930000e-10,1.537106e-06,1.051238e-06
5.932000e-10,1.829644e-06,-1.238339e-06
5.934000e-10,2.074497e-06,-3.258348e-06
5.936000e-10,2.241638e-06,-4.773778e-06
5.938000e-10,2.311843e-06,-5.615781e-06
5.940000e-10,2.278700e-06,-5.701272e-06
5.942000e-10,2.148801e-06,-5.041303e-06
5.944000e-10,1.940532e-06,-3.738718e-06
5.946000e-10,1.681748e-06,-1.975793e-06
5.948000e-10,1.406348e-06,7.933353e-09
5.950000e-10,1.149800e-06,1.946605e-06
5.952000e-10,9.440825e-07,3.584347e-06
5.954000e-10,8.130358e-07,4.710909e-06
5.956000e-10,7.691475e-07,5.190170e-06
5.958000e-10,8.123156e-07,4.977067e-06
5.960000e-10,9.304784e-07,4.121585e-06
5.962000e-10,1.101669e-06,2.760538e-06
5.964000e-10,1.297137e-06,1.098431e-06
5.966000e-10,1.485354e-06,-6.211052e-07
5.968000e-10,1.636623e-06,-2.150504e-06
5.970000e-10,1.727610e-06,-3.275049e-06
5.972000e-10,1.744867e-06,-3.844747e-06
5.974000e-10,1.686584e-06,-3.795511e-06
5.976000e-10,1.562346e-06,-3.156595e-06
5.978000e-10,1.391220e-06,-2.044121e-06
5.980000e-10,1.198610e-06,-6.423345e-07
5.982000e-10,1.012336e-06,8.248792e-07
5.984000e-10,8.583059e-07,2.128735e-06
5.986000e-10,7.563938e-07,3.071534e-06
5.988000e-10,7.172969e-07,3.517722e-06
5.990000e-10,7.410484e-07,3.414324e-06
5.992000e-10,8.174485e-07,2.797342e-06
5.994000e-10,9.281847e-07,1.783670e-06
5.996000e-10,1.050125e-06,5.504786e-07
5.998000e-10,1.159223e-06,-6.945356e-07
6.000000e-10,1.234491e-06,-1.747578e-06
6.002000e-10,1.261440e-06,-2.442462e-06
6.004000e-10,1.234380e-06,-2.677765e-06
6.006000e-10,1.157083e-06,-2.432494e-06
6.008000e-10,1.041719e-06,-1.767526e-06
6.010000e-10,9.063246e-07,-8.129660e-07
6.012000e-10,7.713850e-07,2.559361e-07
6.014000e-10,6.561490e-07,1.250001e-06
6.016000e-10,5.752995e-07,1.999154e-06
6.018000e-10,5.365258e-07,2.381652e-06
6.020000e-10,5.394301e-07,2.344301e-06
6.022000e-10,5.759723e-07,1.910041e-06
6.024000e-10,6.323387e-07,1.171631e-06
6.026000e-10,6.918162e-07,2.729108e-07
6.028000e-10,7.380659e-07,-6.186584e-07
6.030000e-10,7.581590e-07,-1.342983e-06
6.032000e-10,7.448238e-07,-1.776221e-06
6.034000e-10,6.975217e-07,-1.852351e-06
6.036000e-10,6.221850e-07,-1.573561e-06
6.038000e-10,5.297069e-07,-1.007691e-06
6.040000e-10,4.335200e-07,-2.734449e-07
6.042000e-10,3.467847e-07,4.835678e-07
6.044000e-10,2.797724e-07,1.119169e-06
6.046000e-10,2.379642e-07,1.517830e-06
6.048000e-10,2.212109e-07,1.613622e-06
6.050000e-10,2.240711e-07,1.401058e-06
6.052000e-10,2.372049e-07,9.340106e-07
6.054000e-10,2.494960e-07,3.131930e-07
6.056000e-10,2.504387e-07,-3.350934e-07
6.058000e-10,2.322837e-07,-8.845390e-07
6.060000e-10,1.914985e-07,-1.233570e-06
6.062000e-10,1.292668e-07,-1.324374e-06
6.064000e-10,5.096711e-08,-1.152618e-06
6.066000e-10,-3.520191e-08,-7.662119e-07
6.068000e-10,-1.201153e-07,-2.537138e-07
6.070000e-10,-1.957088e-07,2.750050e-07
6.072000e-10,-2.566317e-07,7.117064e-07
6.074000e-10,-3.012257e-07,9.715780e-07
6.076000e-10,-3.316512e-07,1.009463e-06
6.078000e-10,-3.531802e-07,8.273924e-07
6.080000e-10,-3.728613e-07,4.721799e-07
6.082000e-10,-3.978904e-07,2.391777e-08
6.084000e-10,-4.340686e-07,-4.219350e-07
6.086000e-10,-4.846849e-07,-7.749476e-07
6.088000e-10,-5.500483e-07,-9.682675e-07
6.090000e-10,-6.277371e-07,-9.715159e-07
6.092000e-10,-7.134609e-07,-7.955313e-07
6.094000e-10,-8.022950e-07,-4.882662e-07
6.096000e-10,-8.899697e-07,-1.230405e-07
6.098000e-10,-9.739034e-07,2.180722e-07
6.100000e-10,-1.053744e-06,4.620128e-07
6.102000e-10,-1.131318e-06,5.598338e-07
6.104000e-10,-1.210033e-06,4.960074e-07
6.106000e-10,-1.293909e-06,2.901820e-07
6.108000e-10,-1.386514e-06,-8.686535e-09
6.110000e-10,-1.490070e-06,-3.342515e-07
6.112000e-10,-1.604957e-06,-6.179137e-07
6.114000e-10,-1.729746e-06,-8.037634e-07
6.116000e-10,-1.861728e-06,-8.600904e-07
6.118000e-10,-1.997792e-06,-7.851031e-07
6.120000e-10,-2.135437e-06,-6.058605e-07
6.122000e-10,-2.273638e-06,-3.709484e-07
6.124000e-10,-2.413351e-06,-1.387839e-07
6.126000e-10,-2.557538e-06,3.568121e-08
6.128000e-10,-2.710702e-06,1.128502e-07
6.130000e-10,-2.878063e-06,7.639755e-08
6.132000e-10,-3.064582e-06,-6.436001e-08
6.134000e-10,-3.274101e-06,-2.779057e-07
6.136000e-10,-3.508805e-06,-5.187384e-07
6.138000e-10,-3.769157e-06,-7.383004e-07
6.140000e-10,-4.054322e-06,-8.960425e-07
6.142000e-10,-4.362959e-06,-9.681376e-07
6.144000e-10,-4.694202e-06,-9.519989e-07
6.146000e-10,-5.048539e-06,-8.657920e-07
6.148000e-10,-5.428375e-06,-7.432983e-07
6.150000e-10,-5.838082e-06,-6.255189e-07
6.152000e-10,-6.283474e-06,-5.510827e-07
6.154000e-10,-6.770738e-06,-5.476845e-07
6.156000e-10,-7.304973e-06,-6.264382e-07
6.158000e-10,-7.888517e-06,-7.802601e-07
6.160000e-10,-8.519287e-06,-9.864208e-07
6.162000e-10,-9.189322e-06,-1.212434e-06
6.164000e-10,-9.883735e-06,-1.423732e-06
6.166000e-10,-1.058029e-05,-1.591243e-06
6.168000e-10,-1.124983e-05,-1.697140e-06
6.170000e-10,-1.185782e-05,-1.737542e-06
6.172000e-10,-1.236718e-05,-1.721769e-06
6.174000e-10,-1.274232e-05,-1.668586e-06
6.176000e-10,-1.295401e-05,-1.600568e-06
6.178000e-10,-1.298443e-05,-1.538110e-06
6.180000e-10,-1.283131e-05,-1.494595e-06
6.182000e-10,-1.251039e-05,-1.473842e-06
6.184000e-10,-1.205530e-05,-1.470346e-06
6.186000e-10,-1.151467e-05,-1.472041e-06
6.188000e-10,-1.094666e-05,-1.464731e-06
6.190000e-10,-1.041189e-05,-1.436921e-06
6.192000e-10,-9.965881e-06,-1.383727e-06
6.194000e-10,-9.652516e-06,-1.308869e-06
6.196000e-10,-9.499576e-06,-1.224239e-06
6.198000e-10,-9.517101e-06,-1.147213e-06
6.200000e-10,-9.698490e-06,-1.096449e-06
6.202000e-10,-1.002368e-05,-1.087248e-06
6.204000e-10,-1.046332e-05,-1.127671e-06
6.206000e-10,-1.098275e-05,-1.216349e-06
6.208000e-10,-1.154496e-05,-1.342481e-06
6.210000e-10,-1.211229e-05,-1.487963e-06
6.212000e-10,-1.264716e-05,-1.631079e-06
6.214000e-10,-1.311268e-05,-1.750839e-06
6.216000e-10,-1.347403e-05,-1.830960e-06
6.218000e-10,-1.370108e-05,-1.862620e-06
6.220000e-10,-1.377228e-05,-1.845501e-06
6.222000e-10,-1.367916e-05,-1.787031e-06
6.224000e-10,-1.343012e-05,-1.700193e-06
6.226000e-10,-1.305241e-05,-1.600540e-06
6.228000e-10,-1.259107e-05,-1.503174e-06
6.230000e-10,-1.210451e-05,-1.420326e-06
6.232000e-10,-1.165710e-05,-1.359969e-06
6.234000e-10,-1.130991e-05,-1.325566e-06
6.236000e-10,-1.111147e-05,-1.316747e-06
6.238000e-10,-1.109020e-05,-1.330547e-06
6.240000e-10,-1.125012e-05,-1.362729e-06
6.242000e-10,-1.157054e-05,-1.408822e-06
6.244000e-10,-1.200974e-05,-1.464642e-06
6.246000e-10,-1.251172e-05,-1.526308e-06
6.248000e-10,-1.301486e-05,-1.589907e-06
6.250000e-10,-1.346072e-05,-1.651102e-06
6.252000e-10,-1.380183e-05,-1.704962e-06
6.254000e-10,-1.400716e-05,-1.746188e-06
6.256000e-10,-1.406488e-05,-1.769790e-06
6.258000e-10,-1.398227e-05,-1.772062e-06
6.260000e-10,-1.378321e-05,-1.751606e-06
6.262000e-10,-1.350383e-05,-1.710099e-06
6.264000e-10,-1.318718e-05,-1.652530e-06
6.266000e-10,-1.287764e-05,-1.586771e-06
6.268000e-10,-1.261567e-05,-1.522482e-06
6.270000e-10,-1.243361e-05,-1.469562e-06
6.272000e-10,-1.235251e-05,-1.436427e-06
6.274000e-10,-1.238044e-05,-1.428492e-06
6.276000e-10,-1.251223e-05,-1.447168e-06
6.278000e-10,-1.273047e-05,-1.489585e-06
6.280000e-10,-1.300783e-05,-1.549108e-06
6.282000e-10,-1.331043e-05,-1.616520e-06
6.284000e-10,-1.360194e-05,-1.681645e-06
6.286000e-10,-1.384819e-05,-1.735073e-06
6.288000e-10,-1.402149e-05,-1.769684e-06
6.290000e-10,-1.410443e-05,-1.781688e-06
6.292000e-10,-1.409225e-05,-1.771041e-06
6.294000e-10,-1.399368e-05,-1.741203e-06
6.296000e-10,-1.382975e-05,-1.698348e-06
6.298000e-10,-1.363076e-05,-1.650202e-06
6.300000e-10,-1.343179e-05,-1.604745e-06
6.302000e-10,-1.326742e-05,-1.568992e-06
6.304000e-10,-1.316633e-05,-1.548042e-06
6.306000e-10,-1.314694e-05,-1.544499e-06
6.308000e-10,-1.321451e-05,-1.558300e-06
6.310000e-10,-1.336047e-05,-1.586926e-06
6.312000e-10,-1.356388e-05,-1.625919e-06
6.314000e-10,-1.379495e-05,-1.669604e-06
6.316000e-10,-1.401992e-05,-1.711906e-06
6.318000e-10,-1.420653e-05,-1.747159e-06
6.320000e-10,-1.432917e-05,-1.770834e-06
6.322000e-10,-1.437278e-05,-1.780097e-06
6.324000e-10,-1.433507e-05,-1.774149e-06
6.326000e-10,-1.422650e-05,-1.754315e-06
6.328000e-10,-1.406829e-05,-1.723859e-06
6.330000e-10,-1.388881e-05,-1.687551e-06
6.332000e-10,-1.371892e-05,-1.651003e-06
6.334000e-10,-1.358711e-05,-1.619889e-06
6.336000e-10,-1.351530e-05,-1.599112e-06
6.338000e-10,-1.351573e-05,-1.592078e-06
6.340000e-10,-1.358960e-05,-1.600158e-06
6.342000e-10,-1.372733e-05,-1.622466e-06
6.344000e-10,-1.391055e-05,-1.655975e-06
6.346000e-10,-1.411515e-05,-1.695982e-06
6.348000e-10,-1.431507e-05,-1.736843e-06
6.350000e-10,-1.448615e-05,-1.772866e-06
6.352000e-10,-1.460941e-05,-1.799212e-06
6.354000e-10,-1.467351e-05,-1.812648e-06
6.356000e-10,-1.467588e-05,-1.812025e-06
6.358000e-10,-1.462263e-05,-1.798401e-06
6.360000e-10,-1.452719e-05,-1.774799e-06
6.362000e-10,-1.440800e-05,-1.745645e-06
6.364000e-10,-1.428568e-05,-1.715996e-06
6.366000e-10,-1.417999e-05,-1.690701e-06
6.368000e-10,-1.410703e-05,-1.673631e-06
6.370000e-10,-1.407716e-05,-1.667121e-06
6.372000e-10,-1.409380e-05,-1.671686e-06
6.374000e-10,-1.415328e-05,-1.686064e-06
6.376000e-10,-1.424578e-05,-1.707541e-06
6.378000e-10,-1.435708e-05,-1.732480e-06
6.380000e-10,-1.447096e-05,-1.756976e-06
6.382000e-10,-1.457181e-05,-1.777489e-06
6.384000e-10,-1.464704e-05,-1.791378e-06
6.386000e-10,-1.468898e-05,-1.797255e-06
6.388000e-10,-1.469597e-05,-1.795111e-06
6.390000e-10,-1.467244e-05,-1.786226e-06
6.392000e-10,-1.462807e-05,-1.772894e-06
6.394000e-10,-1.457619e-05,-1.758019e-06
6.396000e-10,-1.453156e-05,-1.744648e-06
6.398000e-10,-1.450800e-05,-1.735520e-06
6.400000e-10,-1.451627e-05,-1.732690e-06
6.402000e-10,-1.456231e-05,-1.737263e-06
6.404000e-10,-1.464641e-05,-1.749276e-06
6.406000e-10,-1.476313e-05,-1.767727e-06
6.408000e-10,-1.490215e-05,-1.790738e-06
6.410000e-10,-1.504981e-05,-1.815826e-06
6.412000e-10,-1.519116e-05,-1.840247e-06
6.414000e-10,-1.531213e-05,-1.861363e-06
6.416000e-10,-1.540156e-05,-1.876997e-06
6.418000e-10,-1.545277e-05,-1.885714e-06
6.420000e-10,-1.546443e-05,-1.887013e-06
6.422000e-10,-1.544066e-05,-1.881394e-06
6.424000e-10,-1.539040e-05,-1.870284e-06
6.426000e-10,-1.532607e-05,-1.855853e-06
6.428000e-10,-1.526179e-05,-1.840712e-06
6.430000e-10,-1.521150e-05,-1.827563e-06
6.432000e-10,-1.518710e-05,-1.818830e-06
6.434000e-10,-1.519697e-05,-1.816332e-06
6.436000e-10,-1.524504e-05,-1.821045e-06
6.438000e-10,-1.533046e-05,-1.832983e-06
6.440000e-10,-1.544794e-05,-1.851221e-06
6.442000e-10,-1.558866e-05,-1.874049e-06
6.444000e-10,-1.574145e-05,-1.899231e-06
6.446000e-10,-1.589436e-05,-1.924335e-06
6.448000e-10,-1.603609e-05,-1.947067e-06
6.450000e-10,-1.615730e-05,-1.965576e-06
6.452000e-10,-1.625159e-05,-1.978674e-06
6.454000e-10,-1.631612e-05,-1.985950e-06
6.456000e-10,-1.635173e-05,-1.987770e-06
6.458000e-10,-1.636264e-05,-1.985163e-06
6.460000e-10,-1.635584e-05,-1.979641e-06
6.462000e-10,-1.634017e-05,-1.972962e-06
6.464000e-10,-1.632517e-05,-1.966893e-06
6.466000e-10,-1.632004e-05,-1.962996e-06
6.468000e-10,-1.633262e-05,-1.962470e-06
6.470000e-10,-1.636853e-05,-1.966053e-06
6.472000e-10,-1.643071e-05,-1.973993e-06
6.474000e-10,-1.651921e-05,-1.986078e-06
6.476000e-10,-1.663132e-05,-2.001709e-06
6.478000e-10,-1.676202e-05,-2.019998e-06
6.480000e-10,-1.690463e-05,-2.039881e-06
6.482000e-10,-1.705159e-05,-2.060229e-06
6.484000e-10,-1.719535e-05,-2.079947e-06
6.486000e-10,-1.732910e-05,-2.098070e-06
6.488000e-10,-1.744753e-05,-2.113829e-06
6.490000e-10,-1.754732e-05,-2.126715e-06
6.492000e-10,-1.762744e-05,-2.136518e-06
6.494000e-10,-1.768922e-05,-2.143348e-06
6.496000e-10,-1.773615e-05,-2.147627e-06
6.498000e-10,-1.777350e-05,-2.150068e-06
6.500000e-10,-1.780774e-05,-2.151604e-06
6.502000e-10,-1.784584e-05,-2.153314e-06
6.504000e-10,-1.789451e-05,-2.156305e-06
6.506000e-10,-1.795953e-05,-2.161600e-06
6.508000e-10,-1.804510e-05,-2.170017e-06
6.510000e-10,-1.815334e-05,-2.182069e-06
6.512000e-10,-1.828412e-05,-2.197893e-06
6.514000e-10,-1.843499e-05,-2.217220e-06
6.516000e-10,-1.860144e-05,-2.239395e-06
6.518000e-10,-1.877739e-05,-2.263445e-06
6.520000e-10,-1.895589e-05,-2.288185e-06
6.522000e-10,-1.912984e-05,-2.312362e-06
6.524000e-10,-1.929291e-05,-2.334801e-06
6.526000e-10,-1.944027e-05,-2.354555e-06
6.528000e-10,-1.956924e-05,-2.371023e-06
6.530000e-10,-1.967963e-05,-2.384037e-06
6.532000e-10,-1.977389e-05,-2.393887e-06
6.534000e-10,-1.985684e-05,-2.401300e-06
6.536000e-10,-1.993520e-05,-2.407361e-06
6.538000e-10,-2.001683e-05,-2.413392e-06
6.540000e-10,-2.010980e-05,-2.420795e-06
6.542000e-10,-2.022142e-05,-2.430889e-06
6.544000e-10,-2.035736e-05,-2.444749e-06
6.546000e-10,-2.052088e-05,-2.463071e-06
6.548000e-10,-2.071243e-05,-2.486080e-06
6.550000e-10,-2.092951e-05,-2.513496e-06
6.552000e-10,-2.116692e-05,-2.544551e-06
6.554000e-10,-2.141741e-05,-2.578079e-06
6.556000e-10,-2.167248e-05,-2.612648e-06
6.558000e-10,-2.192352e-05,-2.646732e-06
6.560000e-10,-2.216279e-05,-2.678899e-06
6.562000e-10,-2.238446e-05,-2.707989e-06
6.564000e-10,-2.258537e-05,-2.733272e-06
